@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.132579,0.000072,5.481034,7.876026,9.29831,11.846497,0.343403,0.299473,0.297371,2.098904,-293.941418,0.495065,0.809697,5.923836,0.226727,0.202732,0.174241,0.135726,0.031848,0.04562,0.048629,0.083646,0.044382,0.000043,0.10254,0.056521,0.056835,0.003991,0.000013,0.000019,0.146094,0.213831,1.002959,0.000905,0,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
-0.132579,0.000072,5.481034,7.876026,9.29831,11.846497,0.343403,0.299473,0.297371,2.098904,-293.941418,0.495065,0.809697,5.923836,0.226727,0.202732,0.174241,0.135726,0.031848,0.04562,0.048629,0.083646,0.044382,0.000043,0.10254,0.056521,0.056835,0.003991,0.000013,0.000019,0.146094,0.213831,1.002959,0.000905,0,79.38972,4.698762,1.286189,0.827872,1.003521,0.890433,0.118863,118.7359,6.620364,482.9585,1.945156,0.038981,0.133329,0.276801,0.000294,0.008057,9256.525,1.021183,0,0.997337,0.112693,0,0.002658,0.001992,497.7503,217258.8
-0.667869,0.00001,4.109955,4.803983,5.977479,7.748631,0.417922,0.475149,0.497392,2.094423,-143.964717,0.492308,1.063579,2.827673,0.144504,0.19577,0.168643,0.134461,0.028051,0.032503,0.045444,0.049733,0.032136,0.000007,0.134576,0.073335,0.01975,0.004353,0.000006,0.000005,0.156216,0.216249,1.003675,0.000904,0,84.41511,5.094339,1.403113,0.529878,0.704862,0.881129,0.074853,61.86778,5.439697,247.8309,0.353186,0.006719,0.015547,0.026144,0.000197,0.003599,1952.656,0.677888,0,0.968043,0.124894,0,0.030957,0.002239,786.2035,45133.17
0.046815,0.000121,5.303843,6.026298,6.972294,11.339529,0.405908,0.400906,0.402965,2.098037,-181.157881,0.581861,0.936947,5.093478,0.221564,0.205762,0.16465,0.128878,0.024297,0.031822,0.035413,0.06443,0.021755,0.000061,0.092379,0.053576,0.024557,0.00427,0.000038,0.00006,0.158394,0.215688,1.003211,0.000904,0,93.78921,5.231172,1.36556,0.663967,1.118776,0.893384,0.189494,110.3818,6.114261,135.7066,0.473567,0.007716,0.007507,0.100277,0.00009,0.0191,8336.209,0.28,0,0.8249,0.096011,0,0.144536,0.004015,913.0019,40363.7
0.079863,0.000478,4.426164,5.288632,6.265723,8.428734,0.458362,0.41751,0.445847,2.106649,-128.331543,0.576479,0.679503,3.261986,0.223928,0.212908,0.168455,0.121025,0.023714,0.031102,0.033206,0.056002,0.03455,0.000133,0.097451,0.066158,0.02645,0.004605,0.000094,0.000081,0.155043,0.21097,1.003716,0.000877,0.002833,78.52992,4.76288,1.329818,0.739133,0.988325,0.901746,0.117941,82.84793,5.971395,166.7417,0.69107,0.013362,0.029337,0.153688,0.000134,0.011994,12352.69,0.327413,0,0.725699,0.086052,0,0.199193,0.004873,547.3149,45225.65
0.072062,0.000097,5.187016,6.29193,7.346528,9.532978,0.32986,0.354666,0.368756,2.10494,-178.80706,0.617149,0.929305,3.826219,0.215065,0.215662,0.186464,0.12201,0.035614,0.03628,0.048771,0.065795,0.040443,0.000079,0.10955,0.079396,0.054825,0.005186,0.000023,0.00005,0.150696,0.214941,1.003309,0.000871,0.002804,80.05809,5.157029,1.410877,0.509685,0.705958,0.887055,0.087097,65.54514,5.544396,245.3122,1.080624,0.023498,0.01977,0.083318,0.000376,0.007713,2606.794,0.532602,0,0.966711,0.104339,0,0.032202,0.001881,727.1942,247927.3
-0.02664,0.000199,4.194507,5.133698,6.108183,8.096929,0.347857,0.440968,0.445463,2.14422,-43.86114,0.574061,0.718923,3.179107,0.204759,0.206577,0.159456,0.13301,0.036628,0.031696,0.051076,0.070507,0.056562,0.000051,0.089105,0.070742,0.091503,0.004948,0.000068,0.000059,0.163998,0.215838,1.005557,0.001064,0.006185,65.53494,4.396697,1.323656,0.741977,0.768426,0.897173,0.123336,68.36526,5.741877,214.374,1.259244,0.026748,0.033055,0.153095,0.000155,0.010125,2384.524,0.739963,0,0.932756,0.115459,0,0.062764,0.003444,427.5798,170698.5
0.210416,0.00037,4.576338,6.173244,8.280056,10.868339,0.371321,0.373013,0.386426,2.090272,-207.635983,0.601729,0.68426,5.300595,0.181099,0.205864,0.158275,0.131241,0.038525,0.034175,0.047877,0.067403,0.056011,0.000253,0.140248,0.086052,0.024333,0.005033,0.000193,0.000186,0.151489,0.210944,1.00702,0.00128,0.006089,88.26417,5.352103,1.377212,0.675834,1.230913,0.895679,0.136755,146.3333,6.210795,751.5848,2.408706,0.032018,0.056177,0.659556,0.000255,0.012717,12542.55,1.222969,0,0.880826,0.10271,0,0.105042,0.003869,525.5016,142601.6
0.250642,0.000052,4.611368,5.446793,6.950919,8.26751,0.416141,0.379857,0.388797,2.126719,-81.150161,0.619656,0.719181,3.277921,0.206461,0.214299,0.189678,0.164988,0.038453,0.045212,0.066542,0.07037,0.045948,0.000018,0.101186,0.064689,0.051518,0.008487,0.000033,0.000023,0.15534,0.216243,1.014163,0.001763,0.02234,74.64718,4.798442,1.365175,0.828292,1.071225,0.896146,0.072855,39.84261,5.817527,600.4916,1.503945,0.027214,0.123973,0.625929,0.000299,0.005842,1976.879,1.584142,0,0.769641,0.113311,0,0.177412,0.005649,630.9762,249617.8
-0.007273,0.000496,4.650562,6.632466,6.318197,7.71054,0.460251,0.432882,0.334936,2.118597,-78.806736,0.520783,0.742117,2.628915,0.20902,0.211034,0.177299,0.1412,0.029333,0.033644,0.04718,0.075196,0.040853,0.000072,0.092082,0.081556,0.060897,0.00387,0.000134,0.000128,0.15394,0.213761,1.002948,0.000847,0.002152,76.79544,4.988063,1.380785,0.681334,0.88498,0.902487,0.081108,39.08897,5.748999,155.0551,0.68713,0.015001,0.027988,0.085762,0.000135,0.007132,954.5178,0.297951,0,0.6498,0.056822,0,0.227712,0.00369,388.5159,56453.59
0.238638,0.00017,4.061452,5.591472,6.746722,8.635134,0.48368,0.474825,0.483763,2.097677,-177.994721,0.563048,0.771088,3.19878,0.228002,0.207181,0.182331,0.123501,0.038579,0.045931,0.053374,0.078178,0.063834,0.000037,0.09919,0.068546,0.04176,0.005844,0.000053,0.000052,0.154698,0.215199,1.003323,0.000885,0.003001,88.05237,5.980118,1.516578,0.649297,1.213905,0.901943,0.098962,37.01101,5.223774,175.0756,0.610124,0.011876,0.017811,0.236498,0.000093,0.013937,3000.76,0.353342,0,0.860852,0.105676,0,0.119866,0.004514,828.9324,231331.4
0.042269,0.000336,5.843982,6.816466,7.375173,7.957588,0.324793,0.349993,0.315263,2.138118,-300.799026,0.582361,0.864948,3.951372,0.214937,0.215056,0.176751,0.152751,0.036128,0.032824,0.051688,0.086617,0.0304,0.000166,0.102794,0.078472,0.064547,0.006746,0.000167,0.000128,0.160406,0.2111,1.003282,0.000899,0.005679,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.042269,0.000336,5.843982,6.816466,7.375173,7.957588,0.324793,0.349993,0.315263,2.138118,-300.799026,0.582361,0.864948,3.951372,0.214937,0.215056,0.176751,0.152751,0.036128,0.032824,0.051688,0.086617,0.0304,0.000166,0.102794,0.078472,0.064547,0.006746,0.000167,0.000128,0.160406,0.2111,1.003282,0.000899,0.005679,56.17953,3.503975,1.166386,0.806546,0.557445,0.876874,0.088935,133.4156,6.541514,208.2918,0.991671,0.039671,0.167077,0.189918,0.000291,0.006475,15698.9,2.14389,0,0.982024,0.098137,0,0.017665,0.002322,377.753,212688.1
0.666929,0.000086,4.893601,6.015857,8.644377,9.657515,0.375799,0.335357,0.403433,2.087516,-149.379856,0.517177,0.725593,4.018493,0.198943,0.194853,0.169898,0.13129,0.025638,0.040805,0.039276,0.055195,0.081191,0.000033,0.119242,0.062029,0.041499,0.005928,0.000034,0.000029,0.152267,0.209976,1.0037,0.000943,0,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
0.666929,0.000086,4.893601,6.015857,8.644377,9.657515,0.375799,0.335357,0.403433,2.087516,-149.379856,0.517177,0.725593,4.018493,0.198943,0.194853,0.169898,0.13129,0.025638,0.040805,0.039276,0.055195,0.081191,0.000033,0.119242,0.062029,0.041499,0.005928,0.000034,0.000029,0.152267,0.209976,1.0037,0.000943,0,75.0261,5.14351,1.423656,0.600537,0.82421,0.900406,0.202409,183.3713,5.318598,209.9204,1.055604,0.024505,0.040503,0.159838,0.00009,0.016882,14624.04,0.441933,0,0.95273,0.113772,0,0.045066,0.002114,648.0649,223074.8
-0.079153,0.000051,4.777017,6.925236,6.444797,6.365377,0.340276,0.308905,0.371344,2.091121,-555.531133,0.451798,0.665849,2.712984,0.219716,0.185307,0.171974,0.136638,0.022416,0.036638,0.044226,0.07564,0.05102,0.000039,0.10419,0.07192,0.065273,0.006103,0.000043,0.000098,0.148849,0.218069,1.002655,0.000833,0,89.67092,4.616615,1.2258,0.564735,0.974065,0.873325,0.109412,167.415,7.633121,936.7604,3.054246,0.050592,0.066028,0.221585,0.000747,0.006646,14153.31,1.773446,0,0.470706,0.075375,0,0.249308,0.006864,496.5853,215313.5
-0.211829,0.000929,4.010663,4.569452,5.89392,7.897462,0.479229,0.493529,0.491339,2.117966,-67.834108,0.570792,0.833232,2.655671,0.209604,0.203206,0.179085,0.112284,0.029777,0.034145,0.043154,0.063639,0.037856,0.000436,0.095794,0.062745,0.036695,0.004068,0.000493,0.00043,0.154718,0.214587,1.005156,0.000995,0.007457,99.41403,6.279514,1.509499,0.608864,1.334992,0.903752,0.126426,50.01596,5.504524,178.8387,0.577932,0.008355,0.005608,0.371028,0.000069,0.011394,1910.133,0.214088,0,0.893475,0.096662,0,0.095241,0.003693,728.8776,86351.68
0.20022,0.001773,4.11187,4.973062,5.981597,8.718919,0.514962,0.491562,0.478971,2.115345,-99.263379,0.500292,0.695915,3.298266,0.219991,0.200348,0.166538,0.121231,0.05473,0.048358,0.037036,0.078804,0.149904,0.000522,0.070956,0.058477,0.109293,0.006366,0.000358,0.000335,0.154896,0.21449,1.011009,0.001554,0.017534,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.20022,0.001773,4.11187,4.973062,5.981597,8.718919,0.514962,0.491562,0.478971,2.115345,-99.263379,0.500292,0.695915,3.298266,0.219991,0.200348,0.166538,0.121231,0.05473,0.048358,0.037036,0.078804,0.149904,0.000522,0.070956,0.058477,0.109293,0.006366,0.000358,0.000335,0.154896,0.21449,1.011009,0.001554,0.017534,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.01753,0.000749,5.460735,4.92012,5.717634,7.823381,0.36781,0.404585,0.462253,2.117791,-104.734435,0.587779,0.785734,2.676754,0.216224,0.213274,0.175994,0.139873,0.023177,0.031696,0.040853,0.058209,0.025314,0.00014,0.106218,0.061537,0.050664,0.006405,0.000175,0.00016,0.153232,0.217801,1.004242,0.000923,0.002409,73.60586,4.408865,1.279867,0.801271,1.171921,0.895573,0.090288,49.38638,6.351178,127.9451,0.284273,0.007364,0.051621,0.191804,0.000263,0.006413,2124.529,0.406954,0,0.936085,0.122871,0,0.05987,0.004126,385.7847,27277.16
-0.171818,0.000281,4.442482,5.24957,7.607552,9.471972,0.422473,0.430065,0.459382,2.111772,-28.048355,0.689684,0.821915,3.772863,0.224731,0.239248,0.210404,0.127402,0.059183,0.069715,0.050346,0.062376,0.06097,0.000056,0.073699,0.057644,0.057206,0.004456,0.000043,0.000041,0.155049,0.212677,1.006562,0.001193,0.011294,86.37088,6.601814,1.660068,0.550907,1.039328,0.898215,0.083048,18.2622,4.464993,270.5937,0.974043,0.015788,0.011381,0.243518,0.000114,0.015102,791.4097,0.378073,0,0.571238,0.08223,0,0.245088,0.006767,1218.678,754817.2
-0.080555,0.000226,4.431355,5.737502,6.581242,8.196827,0.419311,0.446474,0.430244,2.149717,-13.745259,0.512458,0.768055,3.723639,0.232922,0.203957,0.177784,0.140258,0.059847,0.06204,0.058162,0.06476,0.055281,0.000038,0.070856,0.05952,0.023483,0.006346,0.000033,0.000026,0.153467,0.215686,1.004047,0.000916,0.003104,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
-0.080555,0.000226,4.431355,5.737502,6.581242,8.196827,0.419311,0.446474,0.430244,2.149717,-13.745259,0.512458,0.768055,3.723639,0.232922,0.203957,0.177784,0.140258,0.059847,0.06204,0.058162,0.06476,0.055281,0.000038,0.070856,0.05952,0.023483,0.006346,0.000033,0.000026,0.153467,0.215686,1.004047,0.000916,0.003104,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
-0.080555,0.000226,4.431355,5.737502,6.581242,8.196827,0.419311,0.446474,0.430244,2.149717,-13.745259,0.512458,0.768055,3.723639,0.232922,0.203957,0.177784,0.140258,0.059847,0.06204,0.058162,0.06476,0.055281,0.000038,0.070856,0.05952,0.023483,0.006346,0.000033,0.000026,0.153467,0.215686,1.004047,0.000916,0.003104,85.34902,6.197018,1.578177,0.60497,1.003353,0.90377,0.081963,27.48977,4.989632,278.5964,0.771209,0.011267,0.02786,0.180009,0.000103,0.014291,1813.874,0.234561,0,0.920107,0.105572,0,0.073559,0.002963,881.4828,258123.2
0.144004,0.00012,5.240727,6.323297,6.365057,8.494243,0.359709,0.318963,0.360366,2.134687,-71.67383,0.53877,0.887993,3.522799,0.224166,0.188319,0.175611,0.138274,0.020887,0.039543,0.054364,0.073043,0.042602,0.000103,0.118864,0.078954,0.055978,0.006853,0.000071,0.000074,0.157247,0.218523,1.003947,0.000981,0.005316,70.37555,4.315806,1.260717,0.673288,0.690287,0.881807,0.077847,110.1934,6.526379,469.5704,2.215804,0.049533,0.050173,0.156925,0.000289,0.004953,6399.864,1.505704,0,0.984687,0.116532,0,0.015088,0.002156,394.3199,150290.6
0.068442,0.000472,4.36581,5.571163,7.865613,11.434942,0.479891,0.389621,0.426082,2.09044,-54.057068,0.541041,0.675086,5.170965,0.238409,0.217329,0.169202,0.13829,0.030537,0.033504,0.051706,0.0633,0.054043,0.000129,0.080505,0.061497,0.063095,0.005482,0.000104,0.000053,0.157298,0.217016,1.003505,0.00084,0,89.59052,5.735426,1.455542,0.709343,1.238569,0.908762,0.122076,65.82016,5.763129,187.7355,0.8908,0.019481,0.033245,0.175512,0.000083,0.00974,3242.572,0.419337,0,0.918775,0.10429,0,0.074677,0.003194,620.0043,151819
0.598238,0.000185,3.967046,5.863375,7.351888,9.522368,0.473132,0.404616,0.412296,2.084388,-126.803238,0.676558,0.729811,3.826556,0.198279,0.221997,0.185864,0.143698,0.031751,0.040811,0.043237,0.070033,0.079309,0.000061,0.092543,0.087495,0.023092,0.004875,0.000071,0.000094,0.154448,0.213916,1.007368,0.001304,0.005168,94.26603,6.629521,1.592125,0.57974,1.239226,0.892991,0.091185,46.72142,4.938046,805.0984,2.93553,0.026395,0.022737,0.40725,0.000122,0.012148,3526.15,0.272523,0,0.932091,0.117752,0,0.06334,0.002797,967.2645,308240.7
0.127334,0.000609,4.276224,5.099707,6.368591,9.319366,0.492116,0.474825,0.418279,2.081307,-312.631111,0.512556,0.686151,3.655772,0.206177,0.200729,0.180499,0.132413,0.030808,0.036265,0.042379,0.071714,0.045168,0.000079,0.094751,0.07552,0.026559,0.004643,0.000084,0.000058,0.150575,0.213093,1.002797,0.000835,0,81.18845,5.130925,1.386615,0.691546,1.274914,0.900891,0.146012,74.89592,5.665152,117.8826,0.435549,0.008804,0.022945,0.187882,0.000127,0.018137,8550.201,0.201383,0,0.733688,0.113882,0,0.19552,0.006167,486.7113,60992.71
-0.510305,0.000245,7.635116,6.038199,21.005787,11.038519,0.446899,0.152052,0.448068,2.012894,-376.798472,0.526266,0.842463,5.891632,0.188957,0.19247,0.158996,0.147263,0.041395,0.044592,0.035569,0.053933,0.033812,0.000053,0.060236,0.055489,0.043028,0.006344,0.000089,0.000058,0.156764,0.206648,1.00919,0.001477,0.02102,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4
-0.510305,0.000245,7.635116,6.038199,21.005787,11.038519,0.446899,0.152052,0.448068,2.012894,-376.798472,0.526266,0.842463,5.891632,0.188957,0.19247,0.158996,0.147263,0.041395,0.044592,0.035569,0.053933,0.033812,0.000053,0.060236,0.055489,0.043028,0.006344,0.000089,0.000058,0.156764,0.206648,1.00919,0.001477,0.02102,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4
-0.510305,0.000245,7.635116,6.038199,21.005787,11.038519,0.446899,0.152052,0.448068,2.012894,-376.798472,0.526266,0.842463,5.891632,0.188957,0.19247,0.158996,0.147263,0.041395,0.044592,0.035569,0.053933,0.033812,0.000053,0.060236,0.055489,0.043028,0.006344,0.000089,0.000058,0.156764,0.206648,1.00919,0.001477,0.02102,77.39703,5.476145,1.487868,0.419241,0.860858,0.88401,0.048552,59.87889,5.012335,183.8068,0.588692,0.007834,0.019875,0.232161,0.000197,0.004603,5140.778,0.172649,0,0.838882,0.064821,0,0.135249,0.002847,588.7673,124111.4
0.150205,0.000076,4.128694,6.551696,7.299652,9.252977,0.434836,0.430819,0.391313,2.124081,-58.042228,0.537479,0.554754,4.073775,0.224038,0.208715,0.169334,0.136954,0.034667,0.04562,0.058676,0.071595,0.060902,0.000041,0.08773,0.05581,0.062224,0.004726,0.000014,0.000026,0.15353,0.214292,1.003672,0.000868,0.002392,81.94475,5.471306,1.447699,0.64685,0.881428,0.897245,0.095982,73.81498,5.53154,231.1646,1.650152,0.037531,0.041389,0.070874,0.000154,0.006167,3730.007,0.656903,0,0.988016,0.118587,0,0.011848,0.001904,729.4577,604865.8
0.150205,0.000076,4.128694,6.551696,7.299652,9.252977,0.434836,0.430819,0.391313,2.124081,-58.042228,0.537479,0.554754,4.073775,0.224038,0.208715,0.169334,0.136954,0.034667,0.04562,0.058676,0.071595,0.060902,0.000041,0.08773,0.05581,0.062224,0.004726,0.000014,0.000026,0.15353,0.214292,1.003672,0.000868,0.002392,81.94475,5.471306,1.447699,0.64685,0.881428,0.897245,0.095982,73.81498,5.53154,231.1646,1.650152,0.037531,0.041389,0.070874,0.000154,0.006167,3730.007,0.656903,0,0.988016,0.118587,0,0.011848,0.001904,729.4577,604865.8
0.252184,0.000038,5.673894,7.353447,8.169327,8.842673,0.265326,0.294985,0.349286,2.158213,-223.724295,0.616757,0.85015,3.809874,0.227473,0.222984,0.165071,0.144189,0.03291,0.049209,0.052748,0.079496,0.04536,0.00006,0.133806,0.090397,0.062065,0.007534,0.000044,0.000052,0.155557,0.216572,1.00317,0.000892,0,55.31532,4.112849,1.377913,0.519178,0.323806,0.870652,0.053558,48.83336,4.63177,460.9234,1.292349,0.047654,0.047553,0.059546,0.00041,0.003201,1715.01,1.751154,0,0.729028,0.118031,0,0.197678,0.005908,679.7664,615663
0.225819,0.000103,5.731929,7.458791,8.352119,9.062608,0.263293,0.295404,0.342899,2.157232,-258.997709,0.613041,0.862973,3.877815,0.225909,0.217823,0.162411,0.139777,0.032962,0.049825,0.053671,0.078107,0.047031,0.000169,0.126981,0.088174,0.066695,0.008382,0.000116,0.000141,0.15283,0.215815,1.003415,0.00091,0,53.69911,4.027469,1.36995,0.515262,0.303258,0.870111,0.054425,52.5072,4.587333,462.4434,1.252961,0.047628,0.048555,0.060233,0.00043,0.004199,1941.086,1.794797,0,0.731691,0.116263,0,0.19645,0.0058,674.1383,617018.1
0.512483,0.000267,4.793463,6.136796,8.063523,8.355214,0.455707,0.420616,0.355297,2.13939,-76.951729,0.58928,0.84953,4.000504,0.211491,0.213322,0.163868,0.143537,0.026019,0.037695,0.046517,0.085005,0.152886,0.000101,0.098662,0.084493,0.152431,0.00642,0.000076,0.000056,0.149637,0.213694,1.003367,0.000938,0,49.925,3.509905,1.206178,0.787779,0.381334,0.878891,0.101462,163.5986,6.067336,108.7467,0.680231,0.031537,0.072548,0.047472,0.000472,0.005093,13012.4,1.188867,0,0.98269,0.090627,0,0.017022,0.00169,243.6544,72431.34
0.512483,0.000267,4.793463,6.136796,8.063523,8.355214,0.455707,0.420616,0.355297,2.13939,-76.951729,0.58928,0.84953,4.000504,0.211491,0.213322,0.163868,0.143537,0.026019,0.037695,0.046517,0.085005,0.152886,0.000101,0.098662,0.084493,0.152431,0.00642,0.000076,0.000056,0.149637,0.213694,1.003367,0.000938,0,49.925,3.509905,1.206178,0.787779,0.381334,0.878891,0.101462,163.5986,6.067336,108.7467,0.680231,0.031537,0.072548,0.047472,0.000472,0.005093,13012.4,1.188867,0,0.98269,0.090627,0,0.017022,0.00169,243.6544,72431.34
0.169569,0.000641,6.210198,6.898109,6.263156,8.163612,0.31207,0.359135,0.338998,2.168363,-34.055917,0.689872,1.007896,3.501258,0.204716,0.21511,0.174598,0.167408,0.040814,0.04658,0.069353,0.103668,0.127753,0.000111,0.12184,0.102558,0.119476,0.006938,0.000271,0.000259,0.159179,0.219095,1.006991,0.001278,0.010809,57.87826,4.580182,1.42506,0.527027,0.341682,0.886402,0.040247,36.23513,4.753536,338.4724,1.612411,0.038148,0.055285,0.113918,0.0002,0.002094,1047.608,0.473582,0,0.663116,0.039747,0,0.223542,0.001167,329.5785,104578.4
0.228405,0.000075,4.827842,5.241235,6.873379,11.046287,0.300132,0.424448,0.498367,2.16421,-88.440145,0.541348,0.897812,4.297786,0.207212,0.182216,0.153901,0.112522,0.019651,0.031397,0.062042,0.070731,0.016771,0.00004,0.11113,0.069021,0.04598,0.005284,0.000032,0.000031,0.157018,0.21635,1.003381,0.000864,0.001931,57.84394,3.639872,1.210075,0.760126,0.485062,0.86907,0.109796,98.20224,6.454513,248.0677,0.699979,0.034174,0.124924,0.103325,0.000403,0.008565,4665.643,2.414644,0,0.95273,0.138743,0,0.045066,0.002702,395.0876,25574.28
0.228405,0.000075,4.827842,5.241235,6.873379,11.046287,0.300132,0.424448,0.498367,2.16421,-88.440145,0.541348,0.897812,4.297786,0.207212,0.182216,0.153901,0.112522,0.019651,0.031397,0.062042,0.070731,0.016771,0.00004,0.11113,0.069021,0.04598,0.005284,0.000032,0.000031,0.157018,0.21635,1.003381,0.000864,0.001931,57.84394,3.639872,1.210075,0.760126,0.485062,0.86907,0.109796,98.20224,6.454513,248.0677,0.699979,0.034174,0.124924,0.103325,0.000403,0.008565,4665.643,2.414644,0,0.95273,0.138743,0,0.045066,0.002702,395.0876,25574.28
