@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.107709,0.152322,0.00034,0.00038,5.329826,0.442731,0.440769,0.43215,0.372095,2.127691,8.888595,0.000514,0.833755,0.790847,3.257571,0.183661,0.155128,0.054368,0.077643,0.074386,0.087758,0.093275,0.061573,0.0081,0.213704,1.008373,0.001385,0.260973,0.015605,76.70781,5.605342,1.520041,0.661679,1.01575,0.894866,0.105647,49.12878,4.958092,375.7266,1.521704,0.032651,0.062438,0.453748,0.000251,0.028715,10457.88,0.997308,0,0.72237,0.093927,0,0.200685,0.005063,927.8353,788773.2
0.365598,-0.087315,0.000101,0.000113,8.11445,0.344345,0.326742,0.3393,0.332702,2.080162,17.030207,0.000193,0.759613,0.800708,3.111141,0.175976,0.138786,0.039145,0.046802,0.036567,0.143844,0.10347,0.037868,0.005082,0.213315,1.007934,0.001384,0.313368,0.017654,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.250215,-0.070314,0.000386,0.000496,8.241725,0.341071,0.299029,0.280016,0.335759,2.116275,12.113555,0.000406,0.91056,1.041968,5.322149,0.214786,0.158265,0.050732,0.072294,0.08845,0.199707,0.174758,0.131021,0.014985,0.214555,1.00684,0.001258,0.295275,0.014128,61.75246,4.777583,1.465358,0.586825,0.581528,0.880715,0.059855,42.32638,4.70884,398.877,1.476407,0.056279,0.123687,0.265923,0.000583,0.014181,6887.251,2.286496,0,0.645806,0.087009,0,0.228893,0.006191,697.583,403326.5
0.357255,-0.335563,0.000237,0.00022,5.833673,0.415074,0.441762,0.455209,0.432051,2.144351,5.098244,0.000169,0.829418,0.809951,3.074402,0.177521,0.114262,0.037893,0.066265,0.037426,0.109935,0.067909,0.077339,0.005044,0.209737,1.003184,0.00087,0.28873,0,61.2995,4.01021,1.272301,0.776409,0.572869,0.876079,0.06158,31.3481,5.998884,116.2774,1.061143,0.038848,0.096102,0.054292,0.000302,0.007263,796.7347,1.196846,0,0.822903,0.10486,0,0.145831,0.004044,503.3384,233490.7
-0.359019,0.367339,0.000274,0.000293,6.851015,0.3508,0.387649,0.353436,0.407681,2.120572,13.678553,0.00026,0.969106,0.94072,3.812136,0.175416,0.163903,0.043998,0.071091,0.023501,0.10092,0.131095,0.020099,0.006726,0.215681,1.005474,0.001078,0.285013,0.012785,71.79834,4.64318,1.327229,0.653798,0.775519,0.89293,0.047193,42.68181,5.908078,212.314,0.895221,0.020366,0.096819,0.267252,0.000178,0.003335,1390.721,0.50316,0,0.784288,0.084966,0,0.169293,0.003612,418.3027,36525.27
-0.066631,0.063763,0.000055,0.000047,5.387643,0.417025,0.465874,0.505656,0.396141,2.09639,5.960567,0.000041,0.785869,0.723962,3.811436,0.179896,0.113792,0.044708,0.045136,0.084521,0.086693,0.062612,0.022731,0.004249,0.209608,1.004454,0.00095,0.295229,0.003668,104.698,7.013168,1.61846,0.554379,1.208034,0.89968,0.146406,59.68251,5.108073,155.1699,0.680998,0.011212,0.005883,0.130944,0.000078,0.021772,3470.006,0.26625,0,0.942743,0.124082,0,0.054015,0.002957,1303.286,253030.3
0.25142,-0.03044,0.000081,0.000087,7.160395,0.411365,0.409072,0.379943,0.404745,2.107525,8.758893,0.00006,0.874253,0.840566,3.60224,0.172158,0.144995,0.043361,0.050167,0.064677,0.093557,0.082074,0.044778,0.005677,0.212006,1.004722,0.000966,0.28699,0.005835,117.6718,7.551327,1.629182,0.545184,1.822215,0.897822,0.247826,133.2849,5.498213,700.2926,2.568551,0.032757,0.020621,0.425808,0.000143,0.043775,15660.79,0.756178,0,0.952064,0.129677,0,0.045669,0.003164,1144.496,604507.6
0.313261,0.220057,0.000172,0.000149,6.186612,0.431389,0.381434,0.380053,0.447601,2.100558,15.116556,0.000116,0.815792,0.773692,3.210188,0.173705,0.152484,0.051999,0.051182,0.084641,0.133164,0.088052,0.085322,0.006172,0.213636,1.003201,0.000878,0.286549,0,87.8485,5.50086,1.416028,0.650747,1.139174,0.897156,0.111443,87.91311,5.931212,336.5321,2.031728,0.050771,0.03647,0.183202,0.000196,0.008506,6147.693,0.997062,0,0.961385,0.117828,0,0.037149,0.00246,779.3617,1018020
0.734897,0.198996,0.000475,0.000659,4.956645,0.578159,0.488543,0.49571,0.458636,2.123429,8.885788,0.000297,0.756,0.74082,2.936902,0.148169,0.12075,0.043995,0.061699,0.021887,0.104603,0.077982,0.065964,0.007276,0.21583,1.004187,0.000942,0.292469,0.003832,64.34145,4.556407,1.338422,0.971297,0.981899,0.897805,0.041144,24.28164,5.795046,85.37434,0.755599,0.023214,0.132974,0.178408,0.000153,0.004884,894.442,0.684892,0,0.983356,0.091167,0,0.016378,0.001721,238.7532,12428.22
0.175701,0.06532,0.00063,0.000919,6.379903,0.416082,0.445025,0.433382,0.449303,2.006607,48.637623,0.000576,0.783668,0.836373,3.691512,0.200333,0.152791,0.051375,0.067079,0.040939,0.113728,0.104507,0.08929,0.01046,0.218087,1.003986,0.00095,0.268319,0.003494,59.37303,3.707487,1.183854,0.944531,0.825367,0.884655,0.037043,23.8825,6.361613,226.667,1.056949,0.030809,0.237504,0.315158,0.000428,0.00374,555.0087,1.739715,0,0.656458,0.093156,0,0.225671,0.005999,288.1617,28610.14
0.2703,0.022852,0.000284,0.000302,6.231568,0.34018,0.356816,0.392154,0.39577,2.090949,12.75047,0.000204,0.794202,0.847701,3.700951,0.172088,0.13383,0.04571,0.057493,0.059263,0.135246,0.097,0.054078,0.006402,0.215688,1.003596,0.000991,0.292998,0.005718,71.60688,4.339674,1.252582,0.717448,0.745821,0.889253,0.085044,80.32098,6.419342,634.3466,2.055733,0.040322,0.070414,0.248442,0.000284,0.014388,6759.594,0.882358,0,0.631159,0.078385,0,0.232953,0.005334,478.3732,151764.1
0.350672,-0.024192,0.000644,0.000609,5.464172,0.509051,0.487409,0.475475,0.465713,2.150421,4.543722,0.000544,0.769117,0.889105,3.094886,0.189418,0.129388,0.070582,0.073289,0.039907,0.10079,0.066293,0.069533,0.007808,0.214969,1.009105,0.001575,0.27536,0.008816,63.607,4.194382,1.278734,1.009341,1.020017,0.883212,0.036645,13.35749,6.189069,312.9714,1.229384,0.042561,0.237677,0.403628,0.00052,0.007115,298.6744,1.602309,0,0.840879,0.126495,0,0.133891,0.004298,424.8245,548754.8
0.414839,-0.068169,0.000326,0.000461,5.567826,0.450887,0.466399,0.474368,0.423018,2.159753,5.49731,0.000452,0.749007,0.764295,3.072474,0.163443,0.141585,0.044105,0.062968,0.028892,0.095603,0.085109,0.079943,0.008109,0.217356,1.003778,0.001061,0.27255,0,50.95894,3.349862,1.140421,1.042389,0.587232,0.87612,0.06165,71.79997,6.744048,207.4865,1.042757,0.040031,0.148328,0.242909,0.000491,0.002705,2761.972,2.314763,0,0.863515,0.092878,0,0.117935,0.00339,244.1164,29868.42
-0.10155,-0.02331,0.000085,0.000085,7.138878,0.403937,0.422343,0.378925,0.309536,2.110756,26.194914,0.000108,0.823861,0.715992,3.339262,0.166948,0.123393,0.053199,0.05682,0.054693,0.110796,0.091801,0.061314,0.008812,0.216443,1.003124,0.000873,0.288984,0.002686,132.1727,7.060004,1.50654,0.555154,1.661176,0.883745,0.113487,93.90036,6.400942,3199.736,4.263213,0.028082,0.01793,2.264413,0.000452,0.013346,11974.42,3.239689,0,0.856858,0.127013,0,0.122734,0.004178,882.8726,414381.9
0.219692,0.010288,0.000897,0.00116,4.628601,0.489913,0.502885,0.497667,0.479944,2.119209,8.887608,0.00087,0.765884,0.800861,2.659686,0.170462,0.128838,0.0508,0.060457,0.042676,0.090965,0.069116,0.064699,0.005282,0.218158,1.008094,0.001178,0.279167,0.012931,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
-0.205895,-0.201598,0.00024,0.000201,6.728366,0.431996,0.412904,0.389634,0.366766,2.123149,6.067787,0.000205,0.736161,0.750653,3.191531,0.177675,0.130511,0.040003,0.045644,0.07965,0.151223,0.118897,0.064518,0.007119,0.216243,1.003194,0.000843,0.290466,0,108.1967,6.54622,1.505861,0.609965,1.45565,0.890593,0.120608,65.22498,5.892647,943.6104,2.700109,0.028427,0.029804,0.719446,0.000565,0.014053,4638.094,0.808946,0,0.901465,0.137329,0,0.088885,0.004136,835.903,343064.8
0.090811,0.141105,0.001035,0.001401,6.211773,0.416299,0.429346,0.422758,0.433984,2.092414,21.774503,0.001067,0.751412,0.859163,3.528594,0.179096,0.146898,0.035603,0.046859,0.033368,0.096886,0.08035,0.033608,0.005712,0.214173,1.006519,0.00103,0.290516,0.010109,68.54565,4.287517,1.280527,0.749133,0.893492,0.898864,0.149903,131.3424,5.983515,139.917,0.88859,0.022778,0.095581,0.310822,0.000162,0.008294,9867.55,0.62506,0,0.796937,0.088682,0,0.161936,0.004322,397.0585,58514.73
0.026183,-0.381686,0.0007,0.000953,6.480257,0.36664,0.403269,0.377775,0.383687,2.157153,5.448013,0.000766,0.868663,0.866374,4.093865,0.211895,0.166123,0.052075,0.056034,0.200048,0.077507,0.065592,0.109653,0.00614,0.215434,1.004548,0.000944,0.277774,0.009051,60.32252,4.895405,1.491205,0.633474,0.570529,0.894197,0.044071,9.627559,4.350711,137.8252,0.514016,0.018026,0.108094,0.193236,0.000174,0.007053,220.2527,0.70256,0,0.26498,0.036039,0,0.194895,0.004443,535.7734,330710.8
0.59581,0.792876,0.000059,0.000089,4.229347,0.600809,0.633725,0.598115,0.593247,2.176591,3.412214,0.000045,0.740579,0.700642,2.253564,0.167005,0.14493,0.027617,0.04961,0.007464,0.215033,0.100415,0.010018,0.00861,0.221998,1.002808,0.000871,0.279679,0.001246,41.02065,2.368874,0.923202,1.143048,0.452468,0.829084,0.067122,59.75738,9.221183,336.6114,0.416697,0.023926,0.1271,0.212327,0.000682,0.004479,1064.083,9.495582,0,0.874834,0.080577,0,0.109573,0.001554,171.8573,2837.169
0.044413,0.098619,0.000838,0.001042,5.678872,0.481706,0.471224,0.469374,0.426632,2.144337,7.904396,0.000777,0.896817,0.923166,2.977242,0.185398,0.122562,0.052195,0.058911,0.061329,0.135657,0.062274,0.10636,0.007826,0.215669,1.005426,0.001082,0.300208,0.008969,74.8263,4.798365,1.34557,0.786483,1.146755,0.900757,0.099476,81.50397,6.00622,160.5326,0.639129,0.018062,0.055065,0.313206,0.000214,0.014337,12442.17,0.785084,0,0.836218,0.106788,0,0.137048,0.004979,343.5348,44716.89
0.096656,-0.04609,0.000277,0.000299,5.49297,0.434032,0.394605,0.385443,0.423416,2.138154,4.938211,0.000534,0.807604,0.741922,3.483118,0.194214,0.170037,0.055049,0.076355,0.047766,0.102865,0.06301,0.043231,0.008813,0.212433,1.011973,0.002017,0.237677,0.013362,66.57521,4.919172,1.454687,0.736642,0.738532,0.890312,0.056027,17.65021,4.923842,438.4034,1.739093,0.038779,0.137968,0.376417,0.000252,0.007888,927.516,1.061128,0,0.826898,0.123818,0,0.143233,0.004584,904.6232,802654.3
0.186416,0.047046,0.000381,0.000394,5.164016,0.48155,0.446541,0.455971,0.438845,2.149817,5.314982,0.000753,0.863219,0.814242,3.066868,0.174494,0.137863,0.057107,0.060885,0.043155,0.110666,0.067017,0.064575,0.008418,0.215342,1.00729,0.001151,0.284721,0.017345,67.98384,4.995746,1.427119,0.928107,1.092893,0.901805,0.106898,70.80996,5.300992,298.6949,1.252232,0.032966,0.278304,0.588568,0.000225,0.008664,5874.338,0.933317,0,0.790945,0.108812,0,0.165461,0.004802,461.674,301667.6
0.062547,0.239611,0.000203,0.000206,5.165156,0.43044,0.455885,0.40394,0.37841,2.143515,5.635296,0.000164,0.74787,0.6574,3.437152,0.165222,0.128914,0.040879,0.039028,0.030125,0.091928,0.059525,0.060609,0.005144,0.2172,1.005423,0.000971,0.282192,0.003518,60.35212,4.03589,1.271521,0.745954,0.601359,0.896628,0.136215,133.5562,5.863801,167.5322,0.541555,0.013058,0.035777,0.116202,0.000362,0.007697,7184.64,0.570898,0,0.896139,0.088045,0,0.093136,0.003678,282.964,53632.75
0.24058,-0.221173,0.000105,0.000152,6.90238,0.492926,0.352581,0.338064,0.360792,2.165239,7.671087,0.00013,0.688233,0.723495,4.54406,0.175306,0.172379,0.0487,0.06851,0.172944,0.0888,0.105522,0.166451,0.008605,0.214676,1.008684,0.001231,0.281611,0.014695,61.48823,4.433055,1.36382,0.808823,0.718934,0.89128,0.081335,34.13071,5.317094,259.7438,1.652866,0.046481,0.118561,0.278001,0.000216,0.008305,1280.08,0.895563,0,0.805593,0.107528,0,0.156718,0.00513,574.7941,400135.5
0.015871,0.28511,0.000029,0.000027,7.929351,0.309256,0.295916,0.224762,0.236005,2.129261,11.742934,0.000029,0.988855,0.67413,4.250393,0.144625,0.115339,0.037189,0.04067,0.059263,0.093061,0.100501,0.065407,0.004193,0.21412,1.004122,0.001033,0.289455,0,90.05117,5.451427,1.40278,0.532319,0.832508,0.895108,0.121411,132.9527,6.06682,624.2954,2.107736,0.037017,0.037568,0.217341,0.000333,0.006858,9169.747,1.591053,0,0.727031,0.070869,0,0.198589,0.003481,521.017,158496
-0.14194,0.005782,0.000352,0.000476,6.127938,0.454802,0.486178,0.449253,0.379829,2.098398,10.125269,0.000619,1.013289,0.759049,3.418677,0.156232,0.151691,0.056212,0.038526,0.043919,0.077612,0.054408,0.082223,0.006778,0.206448,1.00657,0.00136,0.301283,0.010769,62.03488,4.737735,1.418828,0.753947,0.689817,0.897134,0.081529,30.71259,4.942163,99.70247,0.933759,0.026916,0.022031,0.141327,0.000113,0.007261,780.2956,0.429231,0,0.850866,0.104268,0,0.126978,0.003225,461.5408,221885.6
0.229647,0.408694,0.000133,0.000204,7.579884,0.36819,0.367477,0.332574,0.435286,2.105719,13.17818,0.000097,0.897461,0.900935,3.935056,0.189197,0.161411,0.046095,0.058548,0.061632,0.127094,0.115946,0.11159,0.005996,0.212744,1.00578,0.001099,0.308956,0.005182,59.21177,4.076027,1.264666,0.810462,0.61649,0.885624,0.053,57.05487,5.773049,425.6712,1.576507,0.032834,0.188287,0.235595,0.000306,0.003937,5561.796,0.833799,0,0.984021,0.091145,0,0.015734,0.001759,311.1482,84341.52
-0.003057,-0.085894,0.000356,0.000419,5.068911,0.373583,0.410169,0.431398,0.37478,2.109932,13.988159,0.000224,0.764069,0.657379,4.508221,0.17243,0.138174,0.039865,0.041867,0.044957,0.084205,0.078174,0.02121,0.00578,0.215974,1.004068,0.000875,0.290825,0,101.5259,6.348353,1.509047,0.597727,1.484235,0.894923,0.166928,86.85932,5.55489,211.8516,0.906965,0.012946,0.007793,0.200219,0.000092,0.017731,4986.232,0.253043,0,0.962716,0.156581,0,0.035917,0.002706,1001.823,184782.8
-0.293485,0.325242,0.00014,0.00013,4.830257,0.392356,0.45157,0.482674,0.445182,2.129888,5.793345,0.000147,0.839974,0.786032,3.101126,0.198887,0.136545,0.051703,0.07283,0.042559,0.12812,0.070941,0.06368,0.009823,0.215979,1.008034,0.00135,0.299267,0.015842,85.48637,5.469523,1.417793,0.656643,1.118299,0.890486,0.04646,28.22275,5.92104,422.0594,2.114911,0.039197,0.041618,0.483367,0.000252,0.004254,956.8839,1.160081,0,0.808256,0.109549,0,0.155082,0.005346,675.4694,281947.1
-0.279338,-0.280446,0.000154,0.000207,4.938974,0.493728,0.511693,0.499767,0.412076,2.132515,4.809106,0.000239,0.689548,0.659423,3.300983,0.197588,0.124469,0.052839,0.068871,0.072928,0.083017,0.067738,0.064205,0.011196,0.215186,1.006246,0.001287,0.269598,0.014894,81.96895,6.042205,1.579341,0.727573,1.217626,0.902502,0.075908,23.30746,4.935399,440.544,1.517398,0.037099,0.066505,0.547757,0.00021,0.009389,740.8825,1.004293,0,0.695739,0.11476,0,0.211827,0.007107,999.3774,685266.9
0.419316,0.090565,0.000897,0.001329,4.967346,0.48675,0.460975,0.477095,0.425559,2.12408,7.044019,0.001087,0.761289,0.763284,2.750853,0.192903,0.131356,0.055001,0.053112,0.060319,0.084508,0.078438,0.056736,0.005837,0.213866,1.005973,0.001015,0.27828,0.014084,77.07664,5.858604,1.555059,0.556342,0.880119,0.89002,0.081711,26.84272,4.676983,240.1254,1.015141,0.019454,0.012793,0.296356,0.000112,0.010794,1017.431,0.223905,0,0.914115,0.078035,0,0.078561,0.002332,586.8905,146637.1
0.283373,0.190756,0.000052,0.000084,8.898919,0.483198,0.411873,0.300224,0.301686,2.075515,21.854332,0.000045,0.765782,0.80852,4.531284,0.173117,0.121679,0.030374,0.034674,0.059819,0.100424,0.102795,0.018449,0.004258,0.214299,1.002558,0.000803,0.28376,0,86.06317,5.634809,1.482543,0.626363,0.81434,0.890124,0.127244,37.30728,5.150251,162.0618,0.783607,0.018821,0.012809,0.044598,0.000162,0.018361,1284.489,0.563516,0,0.934088,0.095412,0,0.061609,0.002544,1080.631,218728.7
-0.234053,0.163519,0.000494,0.000616,6.675491,0.400921,0.356656,0.394495,0.446019,2.104318,17.614151,0.000438,0.833635,0.744222,3.377225,0.179863,0.144393,0.053692,0.063264,0.039955,0.126438,0.074839,0.068391,0.008125,0.211901,1.002858,0.000842,0.28445,0.002378,66.09086,4.242469,1.263779,0.893003,0.91663,0.89585,0.167561,124.3312,6.260305,260.1207,1.229185,0.035184,0.141617,0.233296,0.000214,0.009892,9264.328,0.977475,0,0.860186,0.088171,0,0.120346,0.003839,323.5362,42735.99
0.408873,0.16152,0.000343,0.000442,4.795168,0.49909,0.522795,0.500728,0.445165,2.113978,6.413508,0.000434,0.744604,0.800117,2.970633,0.176784,0.11525,0.037369,0.04977,0.054463,0.128525,0.061267,0.07569,0.004374,0.215828,1.003497,0.000946,0.283328,0.00268,77.9434,5.294391,1.43449,0.757469,1.20869,0.904153,0.076972,22.65021,5.42981,203.8485,0.607467,0.012998,0.028392,0.305239,0.000084,0.010422,816.568,0.535582,0,0.836218,0.114677,0,0.137048,0.005095,473.8151,150622.3
0.010925,0.158863,0.000174,0.000203,5.329634,0.420517,0.360808,0.425943,0.444532,2.097765,14.727732,0.000134,0.756659,0.800704,3.133111,0.181486,0.141145,0.032251,0.048647,0.020564,0.083816,0.067579,0.06361,0.004207,0.211193,1.004388,0.001052,0.295175,0.006186,67.30534,4.071854,1.248157,0.78202,0.730012,0.887025,0.095025,49.5447,6.176308,144.2331,0.428165,0.010732,0.039161,0.064532,0.000327,0.007007,1867.776,0.49393,0,0.595206,0.073207,0,0.241096,0.005653,384.136,36058.09
0.22668,0.525211,0.000127,0.000151,6.652765,0.396029,0.400526,0.412709,0.363896,2.185661,2.61409,0.000181,0.810367,0.790848,4.06269,0.178967,0.139506,0.053336,0.072439,0.057425,0.155836,0.093144,0.095831,0.009491,0.217462,1.006906,0.001373,0.277931,0.011824,107.0362,5.83289,1.389292,0.801552,2.222699,0.889625,0.108517,109.6664,7.135905,1825.563,2.221111,0.022896,0.161138,3.720493,0.000441,0.012324,12656.42,3.841986,0,0.766312,0.109572,0,0.179197,0.006111,415.2735,150954.6
0.167236,0.172677,0.000425,0.000627,5.299698,0.377102,0.504015,0.488011,0.460612,2.140674,5.346278,0.000415,0.746908,0.983584,2.831423,0.184008,0.15269,0.057784,0.07927,0.08147,0.127533,0.112627,0.118951,0.009689,0.215778,1.008931,0.001584,0.272549,0.010642,52.82947,3.891719,1.266189,0.876394,0.53149,0.888644,0.06682,36.47379,5.807311,280.3078,1.456249,0.045919,0.159679,0.198667,0.000324,0.00511,1142.583,1.436364,0,0.808256,0.068381,0,0.155082,0.002924,256.5124,147087.1
-0.070115,-0.193858,0.000665,0.000835,5.957278,0.453748,0.402315,0.411027,0.37109,2.141689,7.29001,0.000658,1.087617,0.884995,3.736298,0.19933,0.15183,0.073946,0.080195,0.082533,0.101004,0.082481,0.086765,0.008772,0.212967,1.009599,0.001436,0.276626,0.018619,73.13693,5.217827,1.470088,0.683096,0.89705,0.890836,0.04794,10.22121,5.119985,389.9876,1.236511,0.041926,0.059813,0.408655,0.000356,0.010241,270.8933,1.723858,0,0.791611,0.103585,0,0.165073,0.005321,807.4861,918838.6
0.121441,0.115651,0.000289,0.000395,7.724734,0.249896,0.317619,0.3046,0.379612,2.106398,18.722122,0.000193,0.753422,0.862686,3.555803,0.146515,0.123854,0.026804,0.043761,0.016886,0.101224,0.070142,0.025953,0.004539,0.215162,1.003954,0.000881,0.289565,0.002906,68.00964,3.826408,1.189713,0.671685,0.69214,0.881672,0.105703,71.13964,6.723567,102.9408,0.386508,0.009427,0.036842,0.094576,0.000194,0.005313,1832.564,0.316257,0,0.994674,0.092692,0,0.005301,0.00113,357.017,16820.97
0.102723,-0.269071,0.000105,0.000154,6.164941,0.402254,0.437823,0.420972,0.411053,2.114358,6.785117,0.000068,0.914743,0.792343,3.978001,0.165504,0.122035,0.037896,0.044386,0.05558,0.08934,0.091819,0.056933,0.00516,0.211211,1.005956,0.00096,0.268226,0.009845,81.50565,5.57787,1.467738,0.609049,0.94563,0.903487,0.117063,75.29558,5.379533,323.2806,0.733868,0.009679,0.020021,0.169997,0.000093,0.005674,2167.824,0.343357,0,0.99534,0.093842,0,0.004642,0.00219,494.761,75446.61
0.216771,0.169149,0.000176,0.000175,5.403203,0.4876,0.492602,0.472232,0.409521,2.093284,10.511391,0.000105,0.893903,0.756154,3.215994,0.184926,0.120504,0.045646,0.046627,0.050841,0.078603,0.065092,0.034979,0.005721,0.210013,1.003699,0.000955,0.296202,0,103.3531,7.236478,1.655547,0.515403,1.274522,0.89066,0.105666,41.68894,4.909294,149.4562,0.659197,0.009531,0.004502,0.111816,0.00004,0.010236,2410.201,0.128679,0,0.975366,0.118028,0,0.024043,0.002663,1203.229,208662.7
-0.370599,0.136533,0.000053,0.000053,4.683644,0.417497,0.472895,0.531686,0.534557,2.128284,10.062628,0.000057,1.125503,0.713745,2.621929,0.193698,0.15103,0.054638,0.073659,0.125506,0.125547,0.114697,0.160261,0.009282,0.216994,1.002804,0.000847,0.278384,0,62.37788,3.493018,1.125629,0.68008,0.531327,0.853202,0.041117,40.03062,7.556316,579.0882,2.78252,0.076453,0.073957,0.185705,0.001157,0.007942,1925.202,4.583394,0,0.203063,0.025602,0,0.161936,0.002867,481.4188,303071.3
0.172654,-0.051005,0.000232,0.000438,6.282294,0.478561,0.45757,0.445079,0.423417,2.148683,5.656641,0.00058,0.737374,0.762117,3.031203,0.208222,0.148679,0.06197,0.058053,0.072019,0.099391,0.099386,0.067509,0.007554,0.217431,1.011844,0.002069,0.219012,0.019636,68.1233,4.997787,1.463826,0.682366,0.730806,0.893864,0.04624,9.154281,4.752978,499.4307,1.507062,0.031509,0.030224,0.3592,0.00021,0.011417,332.2092,1.063681,0,0.890147,0.116187,0,0.097851,0.003585,857.5668,827365.8
-0.841937,-0.093384,0.00123,0.001684,6.363634,0.276505,0.372379,0.299236,0.345815,2.108269,8.094717,0.001051,1.004021,0.86853,4.79788,0.176038,0.180073,0.046312,0.061337,0.132605,0.085667,0.068529,0.114292,0.005277,0.213952,1.005995,0.001145,0.29586,0.015191,67.5965,5.079029,1.469688,0.613107,0.660627,0.892783,0.038964,7.947888,4.908459,118.3824,0.777214,0.024792,0.02818,0.134231,0.000203,0.00543,98.82701,0.670827,0,0.649135,0.066125,0,0.227911,0.004235,572.7407,376529.2
0.04081,0.042706,0.000235,0.000337,5.09788,0.425913,0.456454,0.470613,0.492512,2.11753,14.498918,0.000155,0.674353,0.689827,3.314506,0.159023,0.113538,0.035864,0.045958,0.049291,0.075182,0.074977,0.093796,0.005829,0.218127,1.004064,0.000941,0.273282,0,57.85852,3.762275,1.200214,0.957699,0.69081,0.889724,0.104398,95.06823,6.309042,212.1817,1.072982,0.027421,0.043617,0.194073,0.000263,0.012931,10010.77,0.88337,0,0.992676,0.087543,0,0.007275,0.001325,224.4957,98633.11
-0.196805,0.169051,0.000021,0.000027,4.612363,0.543792,0.485887,0.510531,0.466384,2.174097,3.104539,0.000018,0.865914,0.729951,2.659625,0.162924,0.115342,0.035244,0.033287,0.092702,0.096263,0.076242,0.083623,0.005724,0.220161,1.003738,0.000852,0.292352,0.003369,99.29941,6.338915,1.520954,0.72319,1.501472,0.908274,0.139197,52.85426,5.592967,867.1589,2.567147,0.024276,0.018497,0.56758,0.000086,0.017349,4018.935,0.454053,0,0.854194,0.107982,0,0.124629,0.005202,809.8363,435809.1
0.537578,0.097487,0.000404,0.000452,5.306504,0.529247,0.503444,0.49092,0.405824,2.111907,9.537555,0.000703,0.943411,0.865001,3.396928,0.200161,0.140671,0.052824,0.063899,0.052425,0.096116,0.06902,0.049868,0.008751,0.213949,1.009703,0.001636,0.290144,0.024056,76.70211,5.449915,1.486374,0.63881,0.967674,0.897127,0.090716,41.55257,4.976943,412.3504,1.808664,0.033921,0.025031,0.351328,0.000193,0.017808,5667.921,0.801928,0,0.842876,0.116125,0,0.132524,0.0039,857.5365,609875.5
-0.000991,-0.037316,0.000348,0.000311,6.155967,0.360574,0.34648,0.392904,0.486164,2.128828,15.781749,0.000503,0.879856,0.833483,3.432966,0.206958,0.180434,0.074578,0.079555,0.056081,0.091552,0.099013,0.046032,0.010186,0.215035,1.008176,0.001746,0.271876,0.009757,152.9257,8.243353,1.52051,0.779904,3.036085,0.884619,0.050245,30.30431,7.424224,5975.598,15.16677,0.079583,0.195109,3.539508,0.000913,0.006288,2341.251,5.581272,0,0.890147,0.125903,0,0.097851,0.003647,598.2125,297266.8
0.427806,0.162444,0.00034,0.000416,4.934027,0.37693,0.474119,0.487694,0.456679,2.122514,8.87901,0.00059,0.879258,0.938739,2.800529,0.19119,0.12932,0.095023,0.061081,0.067451,0.099482,0.059914,0.067891,0.009456,0.21661,1.013779,0.00208,0.267196,0.020922,60.33953,4.543712,1.416962,0.730883,0.813899,0.890985,0.050631,22.44412,4.967222,582.6082,1.237194,0.051749,0.112897,0.713881,0.000608,0.00773,1235.522,2.68917,0,0.699734,0.093636,0,0.210246,0.004914,885.2269,1147589
0.297451,0.074785,0.000046,0.000048,5.001028,0.509187,0.525236,0.460276,0.347669,2.070593,13.129121,0.0001,0.810616,0.751959,4.082717,0.178633,0.127224,0.060828,0.05725,0.066055,0.089688,0.060015,0.067167,0.009981,0.208664,1.014698,0.001986,0.267153,0.030423,78.09007,5.742835,1.539548,0.652675,1.09022,0.89966,0.075276,11.53888,4.745753,785.8939,2.325569,0.035571,0.031331,0.663663,0.000172,0.016075,434.3514,0.942261,0,0.936751,0.125151,0,0.059288,0.003148,973.3515,724105.9
-0.042276,-0.189793,0.00017,0.000183,6.867987,0.269973,0.338637,0.38899,0.585262,2.111245,32.06415,0.000083,0.703976,0.69677,2.685034,0.147168,0.145874,0.023642,0.041653,0.028606,0.122197,0.183618,0.009432,0.007825,0.216728,1.002793,0.000878,0.291738,0,56.70247,2.724938,0.982214,0.728427,0.434024,0.851869,0.040456,59.24251,8.028365,693.5154,0.917911,0.022222,0.238653,0.076077,0.000449,0.001716,2385.576,1.042009,0,0.892144,0.108636,0,0.096287,0.002958,433.8612,48483.68
