@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[3]_max numeric
@attribute mfcc_sma[6]_max numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[10]_kurtosis numeric
@attribute mfcc_sma[12]_min numeric
@attribute mfcc_sma[12]_amean numeric
@attribute mfcc_sma[12]_linregc2 numeric
@attribute pcm_zcr_sma_min numeric
@attribute voiceProb_sma_min numeric
@attribute voiceProb_sma_skewness numeric
@attribute F0_sma_amean numeric
@attribute mfcc_sma_de[3]_min numeric
@attribute mfcc_sma_de[3]_range numeric
@attribute mfcc_sma_de[4]_max numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_min numeric
@attribute pcm_zcr_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute output {sexy,notsexy}

@data
-1.391839,-1.57882,0.022711,11.21164,17.3262,2.252844,-4.526482,3.035486,-18.09922,-2.320181,-2.468749,0.011494,0.150309,0.677495,46.32484,-3.39571,6.367434,3.403217,-0.054209,-4.437692,0.000202,-0.15046,notsexy
-1.391839,-1.57882,0.022711,11.21164,17.3262,2.252844,-4.526482,3.035486,-18.09922,-2.320181,-2.468749,0.011494,0.150309,0.677495,46.32484,-3.39571,6.367434,3.403217,-0.054209,-4.437692,0.000202,-0.15046,notsexy
-1.46057,-5.560208,-7.045576,17.77043,10.12344,-12.64997,-6.553826,2.693,-21.7432,-3.242386,-3.237722,0.015729,0.157939,0.040018,151.827,-3.193127,7.601232,3.567614,0.849583,-5.223914,0.000181,0.049949,notsexy
-0.546025,3.098258,3.528969,12.86177,17.64398,3.342497,0.797287,3.193215,-14.02261,-1.809838,-1.912493,0.005445,0.145297,0.856304,65.81329,-3.757657,7.073232,3.271567,-0.249378,-2.902392,0.00006,-0.139131,notsexy
-0.546025,3.098258,3.528969,12.86177,17.64398,3.342497,0.797287,3.193215,-14.02261,-1.809838,-1.912493,0.005445,0.145297,0.856304,65.81329,-3.757657,7.073232,3.271567,-0.249378,-2.902392,0.00006,-0.139131,notsexy
-0.149194,2.277385,1.365104,19.77255,19.1196,1.916242,0.076517,2.939194,-18.13142,4.563773,5.379083,0.00363,0.121968,0.415971,119.7755,-4.357698,9.051529,4.611928,-0.266898,-4.28265,0.000063,0.020119,notsexy
-0.383509,4.132048,5.449723,12.2051,14.37745,-13.52553,-8.413407,3.310773,-18.84112,-5.051677,-7.243405,0.016939,0.166236,0.167089,105.7726,-4.468034,9.478907,3.305006,0.261965,-3.473045,0.000036,-0.306279,notsexy
-0.149645,-1.083875,-2.529913,9.687565,5.115687,-3.828192,-4.048066,2.793211,-15.38601,-5.613002,-5.683918,0.024198,0.161669,1.781676,3.908011,-1.953735,5.294221,2.408961,0.119072,-2.887617,0.000028,-0.188875,notsexy
-1.832992,1.827524,4.840384,15.01125,12.47775,-2.314315,-3.819698,3.263362,-14.24394,-1.227973,-3.600756,0.00605,0.142009,0.823741,64.57619,-2.801638,5.88182,4.210402,-0.01766,-4.110736,0.000099,-0.368633,notsexy
-1.832992,1.827524,4.840384,15.01125,12.47775,-2.314315,-3.819698,3.263362,-14.24394,-1.227973,-3.600756,0.00605,0.142009,0.823741,64.57619,-2.801638,5.88182,4.210402,-0.01766,-4.110736,0.000099,-0.368633,notsexy
-0.181736,-2.033377,3.806356,13.57686,8.382964,-11.91584,-3.727894,4.300096,-21.07616,-1.622755,-1.82304,0.012099,0.136038,0.315624,109.6322,-4.14071,6.794231,3.477557,0.01841,-4.564617,0.000048,0.155669,notsexy
-0.181736,-2.033377,3.806356,13.57686,8.382964,-11.91584,-3.727894,4.300096,-21.07616,-1.622755,-1.82304,0.012099,0.136038,0.315624,109.6322,-4.14071,6.794231,3.477557,0.01841,-4.564617,0.000048,0.155669,notsexy
-0.181736,-2.033377,3.806356,13.57686,8.382964,-11.91584,-3.727894,4.300096,-21.07616,-1.622755,-1.82304,0.012099,0.136038,0.315624,109.6322,-4.14071,6.794231,3.477557,0.01841,-4.564617,0.000048,0.155669,notsexy
-0.181736,-2.033377,3.806356,13.57686,8.382964,-11.91584,-3.727894,4.300096,-21.07616,-1.622755,-1.82304,0.012099,0.136038,0.315624,109.6322,-4.14071,6.794231,3.477557,0.01841,-4.564617,0.000048,0.155669,notsexy
-0.632291,1.159441,0.309812,22.66819,25.07961,3.226367,-2.711792,3.181436,-18.50228,-0.749363,-0.715092,0.00363,0.134473,0.910767,47.0865,-5.53299,9.800167,4.128791,-0.013451,-6.070715,0.000216,-0.223996,notsexy
-0.204934,-4.279986,-3.649663,25.98209,4.226189,-7.563059,1.754505,3.379025,-18.83208,-3.798037,-4.817651,0.011494,0.145971,1.007639,15.74621,-5.56397,9.028913,4.655869,-0.126517,-4.729435,0.000082,-0.464131,notsexy
0.413549,1.325215,-4.263958,21.85333,15.99925,-4.217145,-2.293726,4.403344,-16.31753,-0.561942,0.907825,0.007864,0.126423,0.715232,72.85242,-5.859445,11.55895,6.795782,0.124358,-8.575708,0.000179,-0.221285,notsexy
0.413549,1.325215,-4.263958,21.85333,15.99925,-4.217145,-2.293726,4.403344,-16.31753,-0.561942,0.907825,0.007864,0.126423,0.715232,72.85242,-5.859445,11.55895,6.795782,0.124358,-8.575708,0.000179,-0.221285,notsexy
0.413549,1.325215,-4.263958,21.85333,15.99925,-4.217145,-2.293726,4.403344,-16.31753,-0.561942,0.907825,0.007864,0.126423,0.715232,72.85242,-5.859445,11.55895,6.795782,0.124358,-8.575708,0.000179,-0.221285,notsexy
0.413549,1.325215,-4.263958,21.85333,15.99925,-4.217145,-2.293726,4.403344,-16.31753,-0.561942,0.907825,0.007864,0.126423,0.715232,72.85242,-5.859445,11.55895,6.795782,0.124358,-8.575708,0.000179,-0.221285,notsexy
-1.196012,-0.078643,-0.359149,17.00338,11.17292,-6.585136,-4.934555,2.95657,-11.17129,3.636762,0.585515,0.011494,0.15761,0.345422,82.18556,-3.158526,6.027195,3.454104,-0.073787,-3.581775,0.000087,0.352863,notsexy
-1.196012,-0.078643,-0.359149,17.00338,11.17292,-6.585136,-4.934555,2.95657,-11.17129,3.636762,0.585515,0.011494,0.15761,0.345422,82.18556,-3.158526,6.027195,3.454104,-0.073787,-3.581775,0.000087,0.352863,notsexy
-1.196012,-0.078643,-0.359149,17.00338,11.17292,-6.585136,-4.934555,2.95657,-11.17129,3.636762,0.585515,0.011494,0.15761,0.345422,82.18556,-3.158526,6.027195,3.454104,-0.073787,-3.581775,0.000087,0.352863,notsexy
0.630513,0.060264,-3.118837,16.00921,10.65899,1.544635,0.242706,2.789756,-15.56212,-4.358975,-6.46589,0.011494,0.156143,0.430158,5.730677,-3.577157,5.436646,2.797705,0.150569,-2.94092,0.000054,-0.317398,notsexy
-0.101238,-1.406438,-0.823334,6.469224,9.294703,-5.687217,-1.358515,3.128548,-9.842957,0.035392,-0.551884,0.023593,0.141506,1.289902,0,-2.699492,4.363228,2.123221,0.006714,-2.943707,0.000053,0.092978,notsexy
-0.201226,-3.392477,-3.324769,27.51157,24.11216,0.333823,4.393435,3.597349,-15.17316,-0.679555,-0.403493,0.00363,0.146307,0.572984,29.67445,-5.311248,10.6077,4.447031,-0.182493,-5.088058,0.000068,-0.126455,notsexy
-1.213476,0.78927,0.28594,12.42874,16.03022,-4.022496,1.542922,2.910395,-14.15852,-1.597532,-2.218679,0.008469,0.152277,1.704806,5.418421,-4.216085,7.296503,2.720917,-0.227247,-4.830833,0.000117,-0.436128,notsexy
-0.658967,-1.103042,1.002976,18.15043,17.35364,-3.447846,-3.729372,3.784338,-19.21574,-2.515666,-3.189166,0.009679,0.138488,0.693056,79.58353,-4.692648,9.404074,3.887364,-0.129444,-6.508859,0.000144,-0.231959,notsexy
-0.62515,-3.170986,-3.663107,13.00663,13.20589,-3.797634,0.622129,3.192614,-16.23145,-1.641158,-2.843977,0.005445,0.132022,0.989826,18.05032,-5.201019,9.4249,4.28613,-0.154064,-6.007082,0.000416,0.005435,notsexy
-0.899745,-6.548913,-4.382905,15.73062,13.31743,-5.530664,1.09519,2.604306,-14.82591,-1.587805,-1.677475,0.026013,0.168069,0.226821,71.92161,-3.19484,6.474142,3.288444,-0.058172,-4.6048,0.000085,-0.653885,notsexy
0.046936,-3.496194,-3.143958,13.63571,15.26552,1.641869,0.83932,2.939163,-15.41026,-2.332215,-3.518769,0.020569,0.143267,1.05367,41.88782,-2.627483,5.597939,3.701589,-0.027079,-3.959475,0.000102,-0.079387,notsexy
-0.125742,-2.407443,0.225154,9.936391,17.74063,2.744459,0.909227,3.447202,-13.02706,-0.978799,-1.541765,0.005445,0.136325,0.490426,44.35432,-3.106866,5.709586,3.080384,-0.04297,-3.720931,0.000041,-0.914668,notsexy
-0.125742,-2.407443,0.225154,9.936391,17.74063,2.744459,0.909227,3.447202,-13.02706,-0.978799,-1.541765,0.005445,0.136325,0.490426,44.35432,-3.106866,5.709586,3.080384,-0.04297,-3.720931,0.000041,-0.914668,notsexy
-0.276951,-6.145508,-5.365982,19.11355,14.12194,1.609011,0.999508,2.808541,-14.51965,-0.169003,0.772674,0.016334,0.139785,0.958823,40.31811,-2.373953,6.038386,3.230547,0.243488,-2.989251,0.000061,-0.331293,notsexy
-0.276951,-6.145508,-5.365982,19.11355,14.12194,1.609011,0.999508,2.808541,-14.51965,-0.169003,0.772674,0.016334,0.139785,0.958823,40.31811,-2.373953,6.038386,3.230547,0.243488,-2.989251,0.000061,-0.331293,notsexy
0.283863,-4.571811,-5.550745,13.72377,19.35652,-9.29717,-8.7935,3.44597,-17.50446,-2.889084,1.567164,0.018149,0.162731,0.109732,143.2065,-4.066142,8.216266,5.376975,0.015666,-7.069346,0.000055,0.040121,notsexy
0.227811,-4.711341,-2.292873,14.8169,28.26039,3.11513,-0.103672,3.241455,-12.87232,-1.627859,-0.885407,0.013309,0.141602,1.76906,3.200446,-3.628247,7.204184,3.247607,0.133037,-5.079559,0.000124,0.071174,notsexy
-0.056087,-2.737325,-2.427398,16.46744,10.61611,-0.89183,-0.552354,3.025054,-15.49185,-0.133659,-1.291794,0.032063,0.13508,0.884632,68.20976,-3.790459,7.258493,5.383805,0.170906,-3.22368,0.000123,-0.28501,notsexy
0.103283,-11.06273,-12.41533,7.645,17.70214,-5.476417,-3.832678,3.72074,-25.73276,-1.935066,-1.954439,0.016334,0.256241,-0.092875,237.8101,-2.893693,5.607584,3.227957,0.465847,-3.603577,0.000026,-0.225933,notsexy
-0.331292,-3.990469,-5.25518,24.85754,32.36039,1.454865,-2.241514,3.002518,-32.26042,-1.835616,-0.481323,0.005445,0.137788,0.333298,78.20448,-5.441668,12.43244,8.585283,0.069358,-8.578618,0.00049,-0.071633,notsexy
-1.149795,-3.2963,-5.686217,17.40204,13.19414,-8.965758,-3.405954,3.008205,-17.00558,-3.26203,-4.844046,0.00484,0.156891,1.277498,10.35861,-3.641396,7.136904,3.695388,0.217396,-4.52357,0.000046,0.138255,notsexy
