@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[11]_linregerrQ numeric
@attribute voiceProb_sma_de_min numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_skewness numeric
@attribute F0_sma_de_linregc1 numeric
@attribute output {groovy,notgroovy}

@data

0.04455,-7.815619,-0.471586,12.4567,1.201355,0.605231,13.34834,3.087821,-1.007179,2.72842,12.55554,2.825092,0.062233,0.002328,2.278961,10.6399,0.110685,0.648968,0.307083,0.131901,1.098742,0.056418,0.00002,8.532394,0.000002,5.369192,-4.67361,8.290206,0.005272,0.710237,3.452363,2424,0.19569,0.796561,0.061792,1.223129,1.141714,1.031389,-0.117903,0.000728,-0.118631,-0.000041,notgroovy
0.04455,-7.815619,-0.471586,12.4567,1.201355,0.605231,13.34834,3.087821,-1.007179,2.72842,12.55554,2.825092,0.062233,0.002328,2.278961,10.6399,0.110685,0.648968,0.307083,0.131901,1.098742,0.056418,0.00002,8.532394,0.000002,5.369192,-4.67361,8.290206,0.005272,0.710237,3.452363,2424,0.19569,0.796561,0.061792,1.223129,1.141714,1.031389,-0.117903,0.000728,-0.118631,-0.000041,notgroovy
0.04455,-7.815619,-0.471586,12.4567,1.201355,0.605231,13.34834,3.087821,-1.007179,2.72842,12.55554,2.825092,0.062233,0.002328,2.278961,10.6399,0.110685,0.648968,0.307083,0.131901,1.098742,0.056418,0.00002,8.532394,0.000002,5.369192,-4.67361,8.290206,0.005272,0.710237,3.452363,2424,0.19569,0.796561,0.061792,1.223129,1.141714,1.031389,-0.117903,0.000728,-0.118631,-0.000041,notgroovy
0.04455,-7.815619,-0.471586,12.4567,1.201355,0.605231,13.34834,3.087821,-1.007179,2.72842,12.55554,2.825092,0.062233,0.002328,2.278961,10.6399,0.110685,0.648968,0.307083,0.131901,1.098742,0.056418,0.00002,8.532394,0.000002,5.369192,-4.67361,8.290206,0.005272,0.710237,3.452363,2424,0.19569,0.796561,0.061792,1.223129,1.141714,1.031389,-0.117903,0.000728,-0.118631,-0.000041,notgroovy
0.04455,-7.815619,-0.471586,12.4567,1.201355,0.605231,13.34834,3.087821,-1.007179,2.72842,12.55554,2.825092,0.062233,0.002328,2.278961,10.6399,0.110685,0.648968,0.307083,0.131901,1.098742,0.056418,0.00002,8.532394,0.000002,5.369192,-4.67361,8.290206,0.005272,0.710237,3.452363,2424,0.19569,0.796561,0.061792,1.223129,1.141714,1.031389,-0.117903,0.000728,-0.118631,-0.000041,notgroovy
0.04455,-7.815619,-0.471586,12.4567,1.201355,0.605231,13.34834,3.087821,-1.007179,2.72842,12.55554,2.825092,0.062233,0.002328,2.278961,10.6399,0.110685,0.648968,0.307083,0.131901,1.098742,0.056418,0.00002,8.532394,0.000002,5.369192,-4.67361,8.290206,0.005272,0.710237,3.452363,2424,0.19569,0.796561,0.061792,1.223129,1.141714,1.031389,-0.117903,0.000728,-0.118631,-0.000041,notgroovy
0.028789,-9.716957,-0.64197,9.382107,-2.565008,-2.938562,17.10803,3.917958,2.768134,3.025819,14.42758,3.792393,0.098989,0.001184,4.621037,50.26391,0.110054,0.788072,0.422888,0.165179,0.660594,0.027202,-0.000034,6.670475,-0.000004,3.872354,-2.564986,6.223496,-0.002132,0.596644,2.724767,446,0.118649,0.803559,-0.013488,0.86346,1.085514,0.893201,-0.201136,0.001553,-1.014114,-0.000093,notgroovy
0.011143,4.432969,-0.452759,15.92749,-3.957974,-5.654098,14.6923,3.743093,-1.424988,3.028207,14.45757,2.75137,0.036754,0.000236,1.334453,6.134793,0.19734,0.737863,0.717417,0.145473,-0.534302,0.015008,0.000008,33.93836,-0.000001,11.25849,-5.013982,9.540726,0.002796,0.533089,4.093396,1535,-0.209192,0.812188,0.048583,0.84745,1.056622,0.879147,-0.130569,0.000499,-0.178752,-0.000121,notgroovy
0.017437,-2.798935,0.220319,13.95402,0.312593,-1.90829,14.71661,2.896855,-0.619838,3.808014,12.40725,2.902771,0.049679,0.000697,3.342165,19.743,0.142388,0.563755,0.338666,0.101511,0.582723,0.038108,-0.000004,20.60152,0.000001,8.635246,-3.641847,6.884439,-0.000453,0.51152,3.246673,2279,0.006876,0.588754,0.016567,0.837871,0.907341,0.87808,-0.127035,0.000587,-0.59358,-0.000013,notgroovy
0.00133,-3.600552,-0.686626,19.35896,-1.701482,-2.870341,15.25531,3.155578,-1.305261,3.382662,12.28275,2.768097,0.038034,0.000597,1.52256,7.423844,0.153025,0.7213,0.43748,0.16772,0.562204,0.002443,0.000002,13.68819,-0.000001,9.16355,-3.080671,4.885845,-0.003203,0.219169,2.751253,2200,-0.367295,0.601794,-0.12255,0.680629,0.891507,0.761834,-0.11697,0.000461,0.040134,-0.000097,notgroovy
0.026679,-6.846807,-0.338693,25.96557,4.137328,6.012316,27.71293,2.903998,4.78588,3.140663,19.5156,3.609021,0.052381,0.003351,1.850478,6.746724,0.136701,0.798081,0.558594,0.199345,0.001894,0.071916,0.000015,19.48084,0.000004,7.552572,-6.520668,12.15056,-0.003719,1.907608,6.684702,1051,0.202454,1.914447,-0.118736,1.991722,1.897933,1.646737,-0.191601,0.001847,-0.119291,-0.000158,notgroovy
0.021788,-5.275951,-0.606653,17.87097,1.397633,-1.431842,14.73816,3.059306,-0.292832,2.791117,15.0549,3.594444,0.068856,0.005047,3.419798,17.38989,0.141056,0.761628,0.407359,0.164264,0.679836,0.045215,0.000029,9.825472,0.000001,7.088711,-7.316815,12.19026,0.005942,1.983041,5.214272,2553,-0.167274,1.440074,0.091851,1.927486,1.280365,1.443548,-0.181887,0.00121,-0.448019,-0.000088,notgroovy
0.019108,-1.297963,-0.516776,27.26065,6.292208,3.655465,22.4439,2.954122,1.619966,3.376794,15.57514,3.323046,0.035872,0.000872,2.523073,13.47373,0.132079,0.744986,0.41329,0.131387,0.328071,0.029573,0.000013,13.9995,0.000011,10.05998,-6.576411,11.47594,0.002759,0.662024,3.775335,1426,-1.162987,1.49131,-0.950835,1.209032,1.26363,1.030718,-0.165953,0.000688,-0.317079,-0.000085,notgroovy
0.014115,-4.026798,-0.04065,6.775019,-8.272343,-9.394593,12.71518,3.228111,-5.817724,2.759185,24.20263,2.877209,0.071057,0.001348,5.955969,61.62238,0.185782,0.713822,0.594247,0.142688,-0.065852,0.025977,-0.000017,16.76021,0,7.135272,-3.998814,7.534183,0.001236,0.421822,3.488788,1486,0.192497,0.855851,0.178388,1.380942,1.538966,1.400565,-0.158171,0.000892,0.376884,0.000096,notgroovy
0.014115,-4.026798,-0.04065,6.775019,-8.272343,-9.394593,12.71518,3.228111,-5.817724,2.759185,24.20263,2.877209,0.071057,0.001348,5.955969,61.62238,0.185782,0.713822,0.594247,0.142688,-0.065852,0.025977,-0.000017,16.76021,0,7.135272,-3.998814,7.534183,0.001236,0.421822,3.488788,1486,0.192497,0.855851,0.178388,1.380942,1.538966,1.400565,-0.158171,0.000892,0.376884,0.000096,notgroovy
0.014115,-4.026798,-0.04065,6.775019,-8.272343,-9.394593,12.71518,3.228111,-5.817724,2.759185,24.20263,2.877209,0.071057,0.001348,5.955969,61.62238,0.185782,0.713822,0.594247,0.142688,-0.065852,0.025977,-0.000017,16.76021,0,7.135272,-3.998814,7.534183,0.001236,0.421822,3.488788,1486,0.192497,0.855851,0.178388,1.380942,1.538966,1.400565,-0.158171,0.000892,0.376884,0.000096,notgroovy
0.014115,-4.026798,-0.04065,6.775019,-8.272343,-9.394593,12.71518,3.228111,-5.817724,2.759185,24.20263,2.877209,0.071057,0.001348,5.955969,61.62238,0.185782,0.713822,0.594247,0.142688,-0.065852,0.025977,-0.000017,16.76021,0,7.135272,-3.998814,7.534183,0.001236,0.421822,3.488788,1486,0.192497,0.855851,0.178388,1.380942,1.538966,1.400565,-0.158171,0.000892,0.376884,0.000096,notgroovy
0.008089,-4.080058,-0.622831,13.25939,-6.056446,-6.11084,7.378463,2.572148,-11.33513,3.055354,24.61315,3.033766,0.063389,0.00117,2.647364,16.76572,0.156071,0.732733,0.569181,0.167961,-0.261978,0.017237,0.000004,10.20271,0,8.685363,-3.689818,7.440769,-0.002385,0.754508,3.57866,302,0.049568,0.870694,0.040268,1.51234,1.127932,1.303475,-0.11079,0.000693,0.016269,0.000007,notgroovy
0.008089,-4.080058,-0.622831,13.25939,-6.056446,-6.11084,7.378463,2.572148,-11.33513,3.055354,24.61315,3.033766,0.063389,0.00117,2.647364,16.76572,0.156071,0.732733,0.569181,0.167961,-0.261978,0.017237,0.000004,10.20271,0,8.685363,-3.689818,7.440769,-0.002385,0.754508,3.57866,302,0.049568,0.870694,0.040268,1.51234,1.127932,1.303475,-0.11079,0.000693,0.016269,0.000007,notgroovy
0.006367,-6.620082,1.214047,14.57371,-1.205493,-1.088963,15.09443,2.838479,-0.708398,3.423027,17.57293,2.698115,0.09602,0.003343,0.816314,3.005947,0.149657,0.713344,0.415,0.174394,0.62964,0.049559,0.000011,19.44403,0.000008,4.824073,-2.989683,6.212399,-0.00101,0.469695,3.509836,147,-0.09433,1.013303,0.115484,1.394015,1.387852,1.339633,-0.114439,0.000698,-0.395312,-0.000128,notgroovy
0.006367,-6.620082,1.214047,14.57371,-1.205493,-1.088963,15.09443,2.838479,-0.708398,3.423027,17.57293,2.698115,0.09602,0.003343,0.816314,3.005947,0.149657,0.713344,0.415,0.174394,0.62964,0.049559,0.000011,19.44403,0.000008,4.824073,-2.989683,6.212399,-0.00101,0.469695,3.509836,147,-0.09433,1.013303,0.115484,1.394015,1.387852,1.339633,-0.114439,0.000698,-0.395312,-0.000128,notgroovy
0.053609,-12.79559,0.265533,11.38785,-0.23773,0.340244,11.60888,3.370396,-0.123737,2.846827,8.051866,2.968276,0.124504,0.001608,0.906105,3.999095,0.147422,0.595091,0.278624,0.095526,1.73159,0.042245,0.000012,4.708027,0.000002,4.300293,-2.172826,4.160395,-0.000956,0.291895,2.277171,386,-0.335696,0.63426,0.02589,0.792093,0.923844,0.766163,-0.103821,0.000473,-0.179629,-0.000014,notgroovy
0.020152,-4.567912,0.480528,11.30894,-0.225205,-2.147994,15.745,2.836732,1.275156,3.374956,9.435002,2.943199,0.063602,0.002589,2.047323,8.635401,0.118559,0.764471,0.312234,0.115068,1.136953,0.033181,-0.000089,6.423999,-0.000009,5.900859,-3.879024,7.256182,-0.002397,1.035867,4.134112,2688,0.018096,1.034701,0.381778,1.651805,1.529496,1.202304,-0.177275,0.000751,-0.464155,-0.00002,notgroovy
0.020152,-4.567912,0.480528,11.30894,-0.225205,-2.147994,15.745,2.836732,1.275156,3.374956,9.435002,2.943199,0.063602,0.002589,2.047323,8.635401,0.118559,0.764471,0.312234,0.115068,1.136953,0.033181,-0.000089,6.423999,-0.000009,5.900859,-3.879024,7.256182,-0.002397,1.035867,4.134112,2688,0.018096,1.034701,0.381778,1.651805,1.529496,1.202304,-0.177275,0.000751,-0.464155,-0.00002,notgroovy
0.020152,-4.567912,0.480528,11.30894,-0.225205,-2.147994,15.745,2.836732,1.275156,3.374956,9.435002,2.943199,0.063602,0.002589,2.047323,8.635401,0.118559,0.764471,0.312234,0.115068,1.136953,0.033181,-0.000089,6.423999,-0.000009,5.900859,-3.879024,7.256182,-0.002397,1.035867,4.134112,2688,0.018096,1.034701,0.381778,1.651805,1.529496,1.202304,-0.177275,0.000751,-0.464155,-0.00002,notgroovy
0.014432,-3.678426,-0.126624,19.71959,-3.154045,-8.270302,17.35339,2.855221,-5.092841,2.857305,9.007443,2.909794,0.073295,0.002584,2.361179,12.8166,0.161225,0.782439,0.645038,0.190278,-0.471912,0.023883,0.000018,21.52635,-0.000003,11.13719,-4.456048,8.511002,-0.002759,0.64554,3.876038,1497,-0.683668,0.836968,0.111693,0.881484,0.956085,0.921695,-0.156718,0.00083,0.524395,-0.000184,notgroovy
0.026033,-7.72305,-0.735116,12.34685,-5.663167,-8.626451,14.38788,3.128964,2.615243,2.864002,14.04936,2.985631,0.089168,0.002979,2.558436,11.1101,0.161176,0.649415,0.42007,0.112862,0.394884,0.021517,-0.000054,12.71409,-0.000007,63.27876,-3.539675,5.218902,0.000838,0.220534,2.532153,400,-0.034667,0.68327,0.013369,0.886437,1.078692,1.063971,-0.077805,0.000503,0.177637,0.000211,notgroovy
0.011045,-12.34229,-0.088402,11.13448,-2.697525,2.409908,18.44168,2.993922,-2.36126,3.349736,13.20652,3.096807,0.106441,0.004216,1.858145,8.489769,0.152258,0.485455,0.261546,0.060136,1.879419,0.027683,0.000014,17.78938,0.000005,5.39331,-2.7506,5.802667,-0.001039,0.404748,3.064866,1049,0.134152,0.631626,0.050826,0.86191,0.92454,0.867209,-0.104986,0.000277,-0.17573,-0.000001,notgroovy
0.085874,-13.02716,0.303678,10.91111,-1.030839,-0.618377,8.738403,2.916962,-3.398865,3.191297,6.111366,3.821678,0.139159,0.000756,0.328038,3.528366,0.142389,0.657747,0.342215,0.136631,1.117715,0.035057,0.000007,5.159205,0,4.13975,-2.768271,6.031034,-0.000324,0.490649,3.662137,1872,0.245487,0.751914,0.257694,0.972808,1.110741,1.108448,-0.14608,0.000907,-0.369628,0.000018,notgroovy
0.085874,-13.02716,0.303678,10.91111,-1.030839,-0.618377,8.738403,2.916962,-3.398865,3.191297,6.111366,3.821678,0.139159,0.000756,0.328038,3.528366,0.142389,0.657747,0.342215,0.136631,1.117715,0.035057,0.000007,5.159205,0,4.13975,-2.768271,6.031034,-0.000324,0.490649,3.662137,1872,0.245487,0.751914,0.257694,0.972808,1.110741,1.108448,-0.14608,0.000907,-0.369628,0.000018,notgroovy
0.039489,-9.247083,-0.7116,13.82773,-0.357669,0.476084,13.52922,2.915461,-4.507174,3.346098,15.60072,3.297455,0.085855,0.002182,3.330859,19.6886,0.130672,0.782284,0.334225,0.180564,1.349855,0.062145,0.000009,11.8783,0,3.887913,-3.020073,5.773285,-0.001536,0.503291,3.292693,2561,0.347118,0.788654,0.235891,1.030844,0.871309,1.056115,-0.170962,0.001051,-0.207602,-0.000074,notgroovy
0.079587,-10.95388,0.087045,12.55124,-1.551191,-1.922243,7.145598,3.011585,-4.90198,3.303923,14.48303,3.154405,0.108844,0.001211,1.649316,10.62109,0.136288,0.654571,0.357371,0.16483,0.756694,0.048011,-0.000035,6.906126,-0.000001,3.541356,-2.313683,4.677795,0.002941,0.347401,2.901597,967,0.330157,0.751644,0.299839,0.928446,1.0068,1.179238,-0.119766,0.000722,-0.146522,-0.000096,notgroovy
0.004173,3.546244,-0.529614,13.93782,-4.337571,0.992449,10.20128,2.849217,0.313155,3.286267,24.88001,3.167531,0.036305,0.000333,1.431736,6.008062,0.181335,0.511593,0.369812,0.095577,0.649167,0.002726,-0.000001,6.820233,-0.000002,3.691531,-4.794799,10.25324,0.00387,2.040268,5.61834,359,0.117055,2.552356,-0.007061,3.642235,3.544091,3.31092,-0.08985,0.000579,0.032564,-0.00003,notgroovy
0.007772,-3.906639,0.862712,13.43464,-0.06785,-6.162338,6.687368,3.003487,-2.18558,2.645624,8.566569,2.458057,0.059619,0.000436,0.812791,4.27395,0.168032,0.650794,0.47459,0.111975,0.13506,0.011512,0.000011,18.84301,0.000002,17.54444,-1.893875,7.33621,-0.000648,0.299581,3.069347,594,0.033941,0.609809,0.095924,0.782021,0.888813,0.90903,-0.113202,0.000631,-0.316115,-0.000121,notgroovy
0.007772,-3.906639,0.862712,13.43464,-0.06785,-6.162338,6.687368,3.003487,-2.18558,2.645624,8.566569,2.458057,0.059619,0.000436,0.812791,4.27395,0.168032,0.650794,0.47459,0.111975,0.13506,0.011512,0.000011,18.84301,0.000002,17.54444,-1.893875,7.33621,-0.000648,0.299581,3.069347,594,0.033941,0.609809,0.095924,0.782021,0.888813,0.90903,-0.113202,0.000631,-0.316115,-0.000121,notgroovy
0.03292,-11.21871,0.137655,18.01715,-1.941212,-0.831075,11.28985,3.062935,0.965612,3.267234,13.17982,3.295995,0.117914,0.0022,0.26879,3.440477,0.14153,0.737223,0.370298,0.152654,1.032837,0.029715,-0.00001,5.909258,-0.000008,3.354671,-2.97104,6.652843,-0.000041,0.710088,4.440613,628,0.286507,1.347426,0.120984,1.240878,1.502925,1.260024,-0.15934,0.001492,-0.323221,-0.000077,notgroovy
0.03292,-11.21871,0.137655,18.01715,-1.941212,-0.831075,11.28985,3.062935,0.965612,3.267234,13.17982,3.295995,0.117914,0.0022,0.26879,3.440477,0.14153,0.737223,0.370298,0.152654,1.032837,0.029715,-0.00001,5.909258,-0.000008,3.354671,-2.97104,6.652843,-0.000041,0.710088,4.440613,628,0.286507,1.347426,0.120984,1.240878,1.502925,1.260024,-0.15934,0.001492,-0.323221,-0.000077,notgroovy
0.03292,-11.21871,0.137655,18.01715,-1.941212,-0.831075,11.28985,3.062935,0.965612,3.267234,13.17982,3.295995,0.117914,0.0022,0.26879,3.440477,0.14153,0.737223,0.370298,0.152654,1.032837,0.029715,-0.00001,5.909258,-0.000008,3.354671,-2.97104,6.652843,-0.000041,0.710088,4.440613,628,0.286507,1.347426,0.120984,1.240878,1.502925,1.260024,-0.15934,0.001492,-0.323221,-0.000077,notgroovy
0.018985,-4.187963,-0.390422,14.00274,0.55691,0.589989,18.03005,2.850049,-2.441594,3.762446,17.03965,3.446238,0.044084,0.001424,3.405051,18.65668,0.155938,0.594801,0.369289,0.134442,0.770977,0.041462,0.000023,14.97178,0.000007,8.179266,-4.387177,7.724792,-0.003707,0.587949,3.240296,1562,0.267563,0.645437,0.092096,1.087418,1.06833,0.905598,-0.139997,0.000575,-0.356175,-0.000061,notgroovy
0.018985,-4.187963,-0.390422,14.00274,0.55691,0.589989,18.03005,2.850049,-2.441594,3.762446,17.03965,3.446238,0.044084,0.001424,3.405051,18.65668,0.155938,0.594801,0.369289,0.134442,0.770977,0.041462,0.000023,14.97178,0.000007,8.179266,-4.387177,7.724792,-0.003707,0.587949,3.240296,1562,0.267563,0.645437,0.092096,1.087418,1.06833,0.905598,-0.139997,0.000575,-0.356175,-0.000061,notgroovy
0.018985,-4.187963,-0.390422,14.00274,0.55691,0.589989,18.03005,2.850049,-2.441594,3.762446,17.03965,3.446238,0.044084,0.001424,3.405051,18.65668,0.155938,0.594801,0.369289,0.134442,0.770977,0.041462,0.000023,14.97178,0.000007,8.179266,-4.387177,7.724792,-0.003707,0.587949,3.240296,1562,0.267563,0.645437,0.092096,1.087418,1.06833,0.905598,-0.139997,0.000575,-0.356175,-0.000061,notgroovy
0.018985,-4.187963,-0.390422,14.00274,0.55691,0.589989,18.03005,2.850049,-2.441594,3.762446,17.03965,3.446238,0.044084,0.001424,3.405051,18.65668,0.155938,0.594801,0.369289,0.134442,0.770977,0.041462,0.000023,14.97178,0.000007,8.179266,-4.387177,7.724792,-0.003707,0.587949,3.240296,1562,0.267563,0.645437,0.092096,1.087418,1.06833,0.905598,-0.139997,0.000575,-0.356175,-0.000061,notgroovy
0.041104,-6.138776,-0.598956,17.3334,-0.763414,-0.723311,15.1269,2.746428,-2.382239,3.522469,13.69287,3.016272,0.055475,0.001811,2.088199,8.698644,0.122183,0.794379,0.447374,0.209755,0.634257,0.041847,0.000024,6.340322,-0.000004,4.439577,-4.043602,8.336424,-0.000409,0.862738,6.53441,1756,0.285546,1.539472,-0.337096,1.455002,1.761004,1.128004,-0.177807,0.001763,-0.5346,-0.000122,notgroovy
0.021003,-11.30452,0.169423,6.585749,-5.477978,-4.983771,8.524147,3.239974,-2.958072,3.573486,11.17204,3.011768,0.118942,0.001026,0.093279,2.853863,0.145708,0.585902,0.289999,0.088416,1.567172,0.007187,0.000002,5.821193,0,5.593047,-2.545803,4.716489,-0.001842,0.246675,3.264329,2665,0.184197,0.581118,0.251724,0.801775,0.91633,0.925888,-0.099923,0.000403,-0.228263,-0.000012,notgroovy
0.033891,-6.865056,0.054925,15.94598,-1.734699,-8.783743,19.27231,3.361018,-2.875726,3.181882,16.26255,4.696509,0.088486,0.001351,1.093935,5.770539,0.162446,0.728028,0.421617,0.16606,0.758667,0.025083,0.000005,5.598344,0.000004,6.92418,-3.677496,7.536715,0.000016,0.549459,3.68766,1665,0.163662,0.839842,-0.072042,1.146979,1.344116,1.184701,-0.123858,0.001076,-0.051686,-0.00009,notgroovy
0.004937,-3.061799,-1.282677,21.96675,1.890524,-1.245806,24.22515,2.794865,-1.668758,3.317507,21.67818,3.992718,0.045179,0.003558,4.115737,21.32784,0.160248,0.651877,0.502496,0.155312,-0.137263,0.066243,-0.000008,32.95866,0.000001,9.462659,-4.925191,10.46357,-0.003196,0.925865,4.461955,1713,0.095894,1.299637,-0.032983,1.219258,1.320444,0.957771,-0.120511,0.000731,-0.250155,-0.000048,notgroovy
0.007923,-3.854789,-0.47814,16.91965,0.017121,-1.721548,21.25256,2.842581,15.00696,1.904812,25.29134,3.729483,0.033478,0.000522,0.997717,3.304595,0.145695,0.763034,0.569571,0.163743,0.07676,0.012297,-0.000003,59.10294,0.000002,14.56874,-3.889101,7.259067,-0.000264,0.360756,2.353836,1112,-0.073051,0.475676,0.055358,0.706487,0.855381,0.694689,-0.164132,0.000536,-1.448403,-0.00003,notgroovy
0.007923,-3.854789,-0.47814,16.91965,0.017121,-1.721548,21.25256,2.842581,15.00696,1.904812,25.29134,3.729483,0.033478,0.000522,0.997717,3.304595,0.145695,0.763034,0.569571,0.163743,0.07676,0.012297,-0.000003,59.10294,0.000002,14.56874,-3.889101,7.259067,-0.000264,0.360756,2.353836,1112,-0.073051,0.475676,0.055358,0.706487,0.855381,0.694689,-0.164132,0.000536,-1.448403,-0.00003,notgroovy
0.007923,-3.854789,-0.47814,16.91965,0.017121,-1.721548,21.25256,2.842581,15.00696,1.904812,25.29134,3.729483,0.033478,0.000522,0.997717,3.304595,0.145695,0.763034,0.569571,0.163743,0.07676,0.012297,-0.000003,59.10294,0.000002,14.56874,-3.889101,7.259067,-0.000264,0.360756,2.353836,1112,-0.073051,0.475676,0.055358,0.706487,0.855381,0.694689,-0.164132,0.000536,-1.448403,-0.00003,notgroovy
0.018678,-3.044755,-0.222614,12.48082,-7.345128,-11.44313,13.4328,2.614149,-6.851494,3.211303,18.00499,2.769292,0.073836,0.000829,2.620175,14.8128,0.166561,0.727154,0.552187,0.155492,-0.219861,0.018726,0.000008,6.620452,0.000002,6.95824,-4.46813,10.10343,-0.000565,0.916218,4.294132,2272,-0.24964,0.997975,0.150553,1.227221,1.255106,1.487681,-0.142786,0.001246,0.178477,-0.000166,notgroovy
0.018678,-3.044755,-0.222614,12.48082,-7.345128,-11.44313,13.4328,2.614149,-6.851494,3.211303,18.00499,2.769292,0.073836,0.000829,2.620175,14.8128,0.166561,0.727154,0.552187,0.155492,-0.219861,0.018726,0.000008,6.620452,0.000002,6.95824,-4.46813,10.10343,-0.000565,0.916218,4.294132,2272,-0.24964,0.997975,0.150553,1.227221,1.255106,1.487681,-0.142786,0.001246,0.178477,-0.000166,notgroovy
0.018678,-3.044755,-0.222614,12.48082,-7.345128,-11.44313,13.4328,2.614149,-6.851494,3.211303,18.00499,2.769292,0.073836,0.000829,2.620175,14.8128,0.166561,0.727154,0.552187,0.155492,-0.219861,0.018726,0.000008,6.620452,0.000002,6.95824,-4.46813,10.10343,-0.000565,0.916218,4.294132,2272,-0.24964,0.997975,0.150553,1.227221,1.255106,1.487681,-0.142786,0.001246,0.178477,-0.000166,notgroovy
0.004957,-3.523473,-1.295549,18.31455,6.688828,-0.006196,12.9259,2.611239,-0.252292,3.038142,10.29737,3.019521,0.065294,0.00236,3.843335,28.53222,0.220187,0.657283,0.498962,0.123168,0.330997,0.008872,-0.000026,31.12818,-0.000007,7.375147,-2.458704,4.718961,0.002315,0.228468,2.965222,1574,-0.056162,0.592558,0.092322,0.855522,1.006974,0.788997,-0.100022,0.000586,0.0821,-0.000153,notgroovy
0.032501,-9.526824,-0.722893,13.61586,0.101557,0.101239,25.21325,3.046136,-2.244378,2.731237,17.04274,2.943151,0.114716,0.003137,1.12058,4.790335,0.14647,0.779367,0.528345,0.195339,0.033228,0.041732,0.000028,11.75066,0.000002,5.559118,-4.070512,8.279556,0.000123,0.638915,4.616141,722,0.124008,0.913594,0.126167,1.433302,1.237381,1.345095,-0.174046,0.001456,-0.442722,-0.000181,notgroovy
0.016581,-7.501665,-0.452779,12.02674,-5.879235,-1.497453,14.18423,2.738482,1.132048,2.861417,15.80939,2.634668,0.082015,0.004302,3.690217,21.82656,0.140331,0.681772,0.421536,0.172359,0.367823,0.044332,0.000005,16.94658,0.000003,4.61708,-4.339607,8.358091,-0.002083,0.891417,4.302402,2690,0.084435,1.294256,-0.107411,1.404539,1.414057,1.31716,-0.137442,0.001364,-0.301778,-0.000027,notgroovy
0.017227,-2.399473,0.115883,17.71068,-4.168432,-4.871623,9.283582,3.088042,-4.128255,2.578031,13.33703,3.302697,0.054644,0.001241,3.212173,19.39039,0.164716,0.743251,0.577551,0.181312,-0.159996,0.025022,-0.000007,21.63421,-0.000003,11.28052,-3.967118,7.937247,0.002361,0.540328,3.948895,741,0.192961,0.782223,0.024263,0.756827,0.97964,0.888201,-0.153389,0.000763,-0.197251,-0.000152,notgroovy
0.031499,-13.88141,-0.433011,17.36066,0.154617,1.126714,23.8113,3.172522,2.013704,2.998681,21.38621,2.932377,0.110776,0.004951,1.62133,7.24503,0.15216,0.702698,0.352379,0.137405,1.100443,0.030854,0.000028,8.67712,0.000003,4.932322,-5.524941,9.715372,-0.002174,1.006111,5.626466,46,0.380877,1.18792,0.429342,1.348901,1.465346,1.26332,-0.114635,0.000778,0.030393,-0.00003,notgroovy
0.031499,-13.88141,-0.433011,17.36066,0.154617,1.126714,23.8113,3.172522,2.013704,2.998681,21.38621,2.932377,0.110776,0.004951,1.62133,7.24503,0.15216,0.702698,0.352379,0.137405,1.100443,0.030854,0.000028,8.67712,0.000003,4.932322,-5.524941,9.715372,-0.002174,1.006111,5.626466,46,0.380877,1.18792,0.429342,1.348901,1.465346,1.26332,-0.114635,0.000778,0.030393,-0.00003,notgroovy
0.009587,-8.328059,-0.019228,10.25635,-0.764938,-2.375217,19.7344,3.9464,1.674132,3.289418,12.53167,3.104826,0.082705,0.004125,2.334634,11.93337,0.140823,0.754264,0.365106,0.164043,1.048917,0.023536,-0.000002,4.936945,-0.00001,4.517609,-4.596919,8.290638,-0.002872,1.104044,5.017244,440,0.201606,1.147703,0.447989,1.49776,1.405053,1.35276,-0.165192,0.001816,-0.405556,-0.000064,notgroovy
0.009587,-8.328059,-0.019228,10.25635,-0.764938,-2.375217,19.7344,3.9464,1.674132,3.289418,12.53167,3.104826,0.082705,0.004125,2.334634,11.93337,0.140823,0.754264,0.365106,0.164043,1.048917,0.023536,-0.000002,4.936945,-0.00001,4.517609,-4.596919,8.290638,-0.002872,1.104044,5.017244,440,0.201606,1.147703,0.447989,1.49776,1.405053,1.35276,-0.165192,0.001816,-0.405556,-0.000064,notgroovy
0.024933,-7.827084,-0.499008,12.63372,-2.588332,-2.394583,18.0923,3.286446,2.350773,3.216439,20.33654,3.154614,0.083365,0.002352,1.671731,7.053819,0.129861,0.68987,0.322932,0.147516,0.925488,0.032037,0.00003,9.712382,-0.000002,7.414555,-4.646297,8.092505,0.002021,0.502686,3.04091,2314,-0.114781,0.633761,-0.124652,1.184588,1.030478,0.922367,-0.141836,0.000812,0.100336,-0.000035,notgroovy
