@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_9 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_6 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_6 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_11 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LPCC_9 numeric
@attribute Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {sad,notsad}

@data
0.068599,0.043864,0.092396,0.083145,5.787093,0.840169,1.040074,1.456582,3.893353,5.040834,0.514409,0.140557,0.28537,0.745016,1.412156,0.026519,0.000471,0.283651,0.435802,0.588717,0.184737,0.198839,0.205393,0.184967,0.16857,0.160626,0.159589,0.15894,0.027051,0.82886,0.148023,0.228047,0.218914,0.162297,0.222031,0.34693,0.103841,0.095596,0.037134,0.089796,0.146234,0.198028,0.259843,274.296684,0.022626,0.018942,3.442964,0.463078,0.121624,0.112223,0.175781,0.030168,0.037122,0.038157,0.026104,0.050479,14966.986221,63.02088,1.004413,0.000967,75.11548,4.817291,1.360777,0.760106,1.042218,0.901674,0.140332,106.9541,5.919968,129.3494,0.774041,0.020864,0.036195,0.21678,0.000164,0.009749,8771.987,0.467801,0,0.765646,0.098985,0,0.179552,0.005133,481.8562,111735.6,sad
0.063066,0.049836,0.089616,0.078453,6.795059,1.08398,1.106892,1.506224,6.516486,9.134215,0.345746,0.130342,0.234024,0.717131,1.3728,0.035594,0.000172,0.283045,0.450204,0.570362,0.189451,0.217234,0.157477,0.16635,0.168831,0.141468,0.131964,0.144824,0.028038,1.526534,0.526648,0.31832,0.335094,0.303258,0.243594,0.363868,0.096002,0.08568,0.041121,0.089572,0.134462,0.189042,0.260596,4331.046469,0.042098,0.038015,3.89853,0.576553,0.112237,0.118125,0.163622,0.03902,0.047147,0.048593,0.031736,0.055121,7963.965945,16.350604,1.002561,0.000815,73.44075,4.535266,1.302354,0.651084,0.701716,0.885009,0.105319,148.2561,6.201025,549.7413,2.476664,0.05538,0.064608,0.109774,0.000284,0.007057,14558.64,0.990129,0,0.962051,0.115711,0,0.036534,0.00206,576.4744,414919.5,sad
0.037314,0.025278,0.052111,0.083329,5.252685,1.75471,0.465394,1.577862,3.787011,6.276023,0.416458,0.092217,0.24678,0.77323,1.382716,0.013165,0.000331,0.264879,0.448158,0.569462,0.223207,0.226167,0.212881,0.211313,0.189432,0.180827,0.163832,0.157223,0.03132,1.040749,0.42225,0.42427,0.239919,0.239251,0.43914,0.436886,0.120866,0.12999,0.042112,0.093042,0.138144,0.198759,0.258417,150.815943,0.012516,0.010904,3.75244,0.458345,0.139772,0.141206,0.210826,0.038401,0.039579,0.041868,0.030131,0.055468,6021.990694,14.864195,1.003423,0.00091,48.22364,3.632242,1.247352,0.990972,0.353633,0.873672,0.058704,67.82372,5.325188,519.6259,1.281832,0.033181,0.257877,0.110649,0.000472,0.005036,5346.422,0.948396,0,0.91012,0.08067,0,0.081856,0.001746,299.6803,61367.43,sad
0.058278,0.04552,0.080721,0.077963,7.76665,1.260104,0.398633,1.457049,4.292708,6.65711,0.399066,0.152193,0.251128,0.674052,1.308854,0.011143,0.000185,0.274867,0.37161,0.57396,0.20426,0.180606,0.201513,0.185371,0.166007,0.157395,0.151983,0.135551,0.020193,1.228163,0.245923,0.27097,0.256042,0.295625,0.26808,0.365141,0.102669,0.09637,0.032336,0.077614,0.130034,0.197919,0.266057,1419.641977,0.010563,0.004776,3.80026,0.481168,0.101923,0.185253,0.169446,0.025995,0.03831,0.028239,0.021923,0.053119,11595.95076,27.965963,1.002712,0.000839,88.42206,4.393562,1.215364,0.727489,1.137925,0.884575,0.137887,134.8527,7.399958,238.0967,0.625671,0.012396,0.031131,0.125586,0.000287,0.007994,7801.843,0.472373,0,0.969374,0.131949,0,0.029708,0.002304,506.8586,24207.99,sad
0.0752,0.056635,0.108767,0.085816,6.867065,1.617999,0.25723,1.405897,4.563801,6.118645,0.541716,0.171705,0.289506,0.661195,1.285733,0.01477,0.000366,0.273409,0.351745,0.459545,0.213168,0.21166,0.194499,0.166828,0.134394,0.131599,0.152549,0.13424,0.024602,0.837814,0.24809,0.298596,0.27903,0.268611,0.304626,0.260987,0.127908,0.124322,0.040608,0.078088,0.128017,0.18384,0.256665,2664.979849,0.00388,0.002697,3.644161,0.459105,0.091319,0.111362,0.142652,0.035495,0.035876,0.027965,0.021679,0.04734,13711.711657,66.490455,1.005066,0.000957,81.05815,4.468424,1.272313,0.611442,1.166113,0.889042,0.122315,127.7906,6.439064,62.73981,0.243991,0.005661,0.019629,0.164694,0.000307,0.008971,6664.889,0.217673,0,0.810919,0.13026,0,0.153432,0.005235,588.4475,35880.89,sad
0.065979,0.045884,0.093545,0.082698,5.549439,1.083696,0.273232,1.471253,3.81524,6.990358,0.54943,0.147803,0.281158,0.742335,1.361163,0.036017,0.000163,0.281372,0.453975,0.606029,0.218028,0.215972,0.208421,0.198939,0.168382,0.169547,0.164918,0.158376,0.030256,0.927484,0.260914,0.22956,0.203054,0.167928,0.284733,0.439948,0.10333,0.110214,0.032542,0.08475,0.134612,0.191184,0.256041,680.804407,0.020315,0.019316,3.629049,0.340958,0.118085,0.133408,0.160833,0.032027,0.04027,0.027908,0.022003,0.057787,9468.501649,37.140752,1.005291,0.001127,73.46065,4.625608,1.320645,0.795606,1.068876,0.898568,0.119438,82.69798,6.069397,225.1298,1.266308,0.034527,0.068313,0.232102,0.000231,0.012555,6655.13,1.259107,0,0.889481,0.117792,0,0.09837,0.004046,534.8967,271870.1,sad
0.099156,0.06951,0.166818,0.088227,4.502855,2.458724,-0.206761,1.49732,4.147706,10.505445,0.435288,0.143412,0.266122,0.727808,1.199947,0.031995,0.000004,0.277432,0.409386,0.555352,0.213864,0.209431,0.197436,0.178317,0.172892,0.179631,0.163889,0.155391,0.023208,1.202035,0.539651,0.389399,0.377355,0.20965,0.293142,0.389761,0.100134,0.12551,0.036921,0.087165,0.12453,0.166228,0.243736,63801.243815,0.027276,0.027566,4.332192,0.490171,0.157425,0.146655,0.154511,0.030808,0.038845,0.026591,0.052423,0.056601,3884.09712,9.131502,1.003718,0.00093,85.33072,5.687533,1.470731,0.56014,0.875798,0.891488,0.079799,48.53947,5.308292,253.0923,1.596446,0.036114,0.019578,0.10501,0.000162,0.005357,1666.779,0.601296,0,0.886818,0.126134,0,0.100439,0.003769,784.2737,253207.3,sad
0.048542,0.038658,0.073349,0.082109,9.567785,0.232723,1.030107,1.560479,4.293574,6.23845,0.548744,0.131235,0.241611,0.616561,1.338334,0.016016,0.00001,0.257679,0.427285,0.589855,0.212876,0.191922,0.18739,0.155363,0.143026,0.13338,0.132447,0.12667,0.022445,1.858999,0.328359,0.381345,0.284482,0.260305,0.3338,0.419166,0.112023,0.09899,0.031109,0.086408,0.147074,0.189088,0.261649,1567.468785,0.019716,0.015617,4.414049,0.820282,0.124275,0.15272,0.194787,0.038777,0.046398,0.036997,0.036134,0.056193,2990.087047,6.517254,1.004749,0.001032,54.76557,3.201492,1.137929,0.668743,0.441032,0.875446,0.153449,139.1119,6.302743,321.1703,1.047725,0.027116,0.02397,0.105878,0.000259,0.010645,6933.167,1.163113,0,0.757657,0.071904,0,0.183736,0.003051,423.4803,50242.28,sad
0.050853,0.026843,0.046512,0.076581,4.790099,1.050613,0.353041,1.419804,4.339315,6.188069,0.566357,0.134044,0.29021,0.767831,1.369727,0.009287,0.000133,0.291045,0.413439,0.490733,0.198719,0.194129,0.188818,0.178332,0.15928,0.158381,0.13528,0.133256,0.022343,0.955822,0.150537,0.104983,0.246623,0.179045,0.221319,0.288537,0.093209,0.084387,0.034567,0.091636,0.140496,0.191404,0.256229,280.877697,0.004713,0.003192,3.920237,0.277227,0.100561,0.128864,0.146365,0.025172,0.030489,0.02747,0.014721,0.058021,9956.211101,21.003762,1.002801,0.000843,71.18452,4.545057,1.308047,0.781704,0.958651,0.910517,0.159626,92.92323,5.998062,23.4877,0.238273,0.007699,0.019558,0.063981,0.000041,0.010976,3641.237,0.290888,0,0.972703,0.139167,0,0.02657,0.003454,278.1684,7101.07,sad
0.034859,0.015587,0.131477,0.084492,4.281197,1.043196,0.709182,1.580097,4.113052,7.160247,0.58435,0.07931,0.284556,0.796108,1.482671,0.010807,0.000082,0.264217,0.388182,0.460794,0.22663,0.205452,0.19326,0.19639,0.181957,0.178619,0.167463,0.140436,0.023895,0.82244,0.288822,0.264666,0.187643,0.227511,0.273421,0.245863,0.092559,0.07823,0.038328,0.094225,0.149713,0.202615,0.262574,67.747123,0.00742,0.006329,4.229408,0.336168,0.116294,0.107749,0.109287,0.037402,0.035346,0.02933,0.022033,0.060215,5467.585985,22.142792,1.004238,0.000945,52.29612,4.217147,1.365261,1.019213,0.548788,0.890249,0.068961,49.23406,5.344937,43.69148,0.416338,0.021032,0.165577,0.115206,0.000232,0.006721,1374.13,0.641592,0,0.98269,0.1248,0,0.017022,0.002348,162.0736,6039.235,sad
0.063475,0.045368,0.092742,0.084212,6.534018,1.758193,0.314308,1.511652,4.110925,6.444663,0.610749,0.136739,0.267844,0.69315,1.276923,0.018451,0.00016,0.252227,0.375471,0.647307,0.197048,0.189622,0.198073,0.185284,0.159409,0.148676,0.144281,0.145466,0.024596,1.818144,0.203651,0.289699,0.20086,0.2619,0.212098,0.417613,0.100015,0.086329,0.048711,0.09822,0.146496,0.187638,0.252262,12059.862071,0.014605,0.010992,3.875749,0.602472,0.109346,0.135159,0.134623,0.034601,0.033574,0.025185,0.037955,0.047382,11115.633612,20.798977,1.002853,0.000821,80.75606,4.871829,1.327632,0.687672,0.987965,0.897432,0.201725,105.9197,5.999283,570.5234,2.420217,0.034448,0.030903,0.199637,0.000183,0.011137,4556.826,0.606749,0,0.978695,0.126357,0,0.020865,0.003097,513.3583,54979.1,sad
0.054577,0.032406,0.057979,0.081008,5.935328,3.309802,-0.659341,1.491458,4.194755,7.958646,0.398246,0.125702,0.238559,0.720223,1.209704,0.009623,0.000032,0.288651,0.449096,0.536981,0.194414,0.183894,0.158132,0.182143,0.159171,0.154566,0.14936,0.141584,0.015076,0.90297,0.295963,0.529178,0.423817,0.475037,0.215121,0.362,0.13276,0.192909,0.033716,0.083736,0.124015,0.184526,0.248976,17086.084424,0.004959,0.003181,3.829291,0.377573,0.103104,0.207914,0.144882,0.039946,0.044218,0.019982,0.03733,0.053452,7770.822225,20.09946,1.00271,0.000831,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63,sad
0.047075,0.027818,0.04879,0.081611,5.773313,1.992881,0.85142,1.553048,4.042226,5.295278,0.485685,0.115236,0.265393,0.740332,1.36402,0.011774,0.000192,0.274936,0.453943,0.424921,0.2056,0.206022,0.193535,0.175846,0.154842,0.157768,0.147417,0.142389,0.019685,0.931816,0.270211,0.30259,0.297222,0.221398,0.267829,0.269871,0.146384,0.110576,0.044921,0.088406,0.1419,0.194341,0.260169,1810.876713,0.011289,0.006507,3.87762,0.390398,0.117405,0.161865,0.154473,0.046204,0.030282,0.03383,0.023232,0.051942,10461.083293,22.973105,1.005047,0.000912,69.6776,4.409358,1.291977,0.782344,0.910063,0.897101,0.148035,152.6959,6.090663,166.8741,0.754053,0.017529,0.063848,0.233517,0.000126,0.009448,10707.27,0.490431,0,0.895473,0.087184,0,0.093664,0.002989,341.2848,25832.82,sad
0.084079,0.067688,0.157607,0.082147,5.890777,1.672949,-0.243035,1.598787,4.58333,7.867088,0.401379,0.141771,0.269329,0.755867,1.340607,0.069593,0.000095,0.262377,0.447143,0.65722,0.223257,0.219839,0.215224,0.212128,0.181665,0.16461,0.159511,0.155357,0.03908,1.38238,0.486737,0.403459,0.542127,0.597871,0.308514,0.373366,0.141884,0.132247,0.041137,0.099737,0.14379,0.217306,0.265826,539.72917,0.061618,0.063085,4.029895,0.709529,0.137149,0.196396,0.17896,0.060523,0.047046,0.056353,0.033659,0.057989,5003.19201,13.117993,1.002739,0.000849,57.88151,4.243939,1.383114,0.570389,0.340104,0.871794,0.057128,52.55852,4.96588,637.1956,1.746504,0.065471,0.117795,0.087964,0.000485,0.004333,2040.4,1.587057,0,0.717044,0.061782,0,0.203027,0.002472,756.4047,1052831,sad
0.046744,0.037453,0.056778,0.076697,7.063638,1.725617,0.40285,1.465557,4.424754,7.462315,0.453713,0.127814,0.230896,0.70644,1.324308,0.011928,0.000048,0.267482,0.407489,0.567828,0.212958,0.187438,0.177186,0.178815,0.149258,0.144815,0.149732,0.138685,0.018715,1.209118,0.30704,0.418685,0.250899,0.27967,0.331245,0.468403,0.157159,0.113615,0.035691,0.086476,0.13423,0.190655,0.257093,4100.988019,0.015331,0.012974,4.407952,0.563885,0.117811,0.219514,0.169882,0.054439,0.048144,0.0393,0.039017,0.051837,4014.349158,8.836398,1.00289,0.000827,58.73908,3.708865,1.22392,0.604792,0.409766,0.883704,0.138287,178.9636,5.682582,550.7576,1.023042,0.015605,0.065636,0.095535,0.000251,0.010776,19260.05,1.434799,0,0.954727,0.11558,0,0.043252,0.002327,428.0892,30828.83,sad
0.077441,0.058028,0.113825,0.078786,6.185507,1.693981,-0.564149,1.458037,4.215914,7.011385,0.492253,0.158488,0.270548,0.74047,1.280774,0.021793,0.0002,0.288244,0.406919,0.609579,0.212561,0.192079,0.201875,0.195579,0.181972,0.169105,0.162887,0.153405,0.030376,0.908828,0.297105,0.406492,0.218667,0.242705,0.243632,0.354343,0.101229,0.107931,0.038018,0.088359,0.131644,0.194841,0.259912,1402.960229,0.012754,0.010338,3.603032,0.469388,0.10167,0.12403,0.161403,0.034738,0.03594,0.027343,0.02652,0.052663,10408.505653,32.616479,1.003325,0.000921,82.72521,4.898056,1.34276,0.666219,0.816878,0.89016,0.076996,41.55774,5.971204,525.3821,1.174664,0.022973,0.050922,0.13075,0.000154,0.009693,1287.622,1.179116,0,0.878163,0.110161,0,0.107064,0.003366,661.3788,149692.3,sad
0.030286,0.022615,0.039375,0.091561,11.394367,1.237022,1.110632,1.41432,4.097201,2.880376,0.562874,0.10401,0.183189,0.533096,1.195283,0.005131,0.000281,0.266361,0.351572,0.445961,0.216998,0.171423,0.178209,0.186348,0.152026,0.151593,0.129853,0.127104,0.013596,1.421065,0.373039,0.29772,0.413214,0.454117,0.414181,0.356483,0.218257,0.117407,0.034357,0.064792,0.118342,0.185982,0.260112,6581.17464,0.002711,0.00213,4.231348,0.822757,0.11143,0.159434,0.189481,0.053544,0.04561,0.037822,0.039534,0.03903,8978.021584,26.362307,1.003064,0.000871,50.2047,2.128183,0.869517,0.899659,0.59975,0.867254,0.173507,402.0101,9.402473,103.8385,0.08206,0.003626,0.049294,0.176056,0.000166,0.011681,21571.49,2.045681,0,0.953396,0.090061,0,0.044462,0.001975,258.8229,4742.664,sad
0.040661,0.029022,0.05675,0.085163,6.296257,1.731134,0.60472,1.443136,4.148024,5.745132,0.489131,0.100918,0.233978,0.749983,1.358127,0.027509,0.000164,0.287908,0.427985,0.594753,0.237066,0.219851,0.199527,0.191403,0.18153,0.165856,0.172035,0.15497,0.029604,0.94709,0.341789,0.277603,0.29943,0.251203,0.270711,0.3547,0.141847,0.116539,0.037965,0.091541,0.135914,0.191691,0.258122,2564.183854,0.038255,0.035859,3.755632,0.804597,0.114626,0.16532,0.169145,0.038932,0.037306,0.024449,0.025786,0.055559,6158.115829,48.649798,1.008343,0.001458,62.64657,3.754473,1.166526,1.073344,1.046618,0.88468,0.028802,15.87767,6.907124,400.7619,1.248417,0.031566,0.220777,0.446785,0.000329,0.003219,522.28,1.536105,0,0.932756,0.107105,0,0.062764,0.00346,304.1052,188838.6,sad
0.071415,0.045245,0.08318,0.076813,4.822163,1.627473,0.500209,1.451136,3.890089,6.211923,0.524454,0.138969,0.277487,0.764897,1.413592,0.018024,0.000055,0.269345,0.393936,0.506282,0.199858,0.185061,0.182586,0.174597,0.164392,0.158304,0.155341,0.144492,0.021786,0.817245,0.433234,0.332281,0.266809,0.309626,0.290399,0.343316,0.152204,0.111334,0.032989,0.088529,0.14383,0.206204,0.263643,445.637615,0.01745,0.015109,3.891173,0.400571,0.121528,0.163181,0.172875,0.0404,0.033948,0.032504,0.019375,0.059948,9398.785457,19.087457,1.002583,0.00083,75.41852,5.004609,1.396947,0.670167,0.844801,0.900345,0.142347,164.1917,5.603972,116.6075,0.552416,0.014191,0.021183,0.06846,0.000194,0.008162,12362.68,0.485981,0,0.964048,0.142668,0,0.034683,0.001722,511.9566,86225.43,sad
0.016344,0.01338,0.076584,0.077104,5.655232,2.477272,1.791407,1.54145,3.305521,4.554299,0.525448,0.056906,0.115749,0.796865,1.43412,0.001703,0.000009,0.230508,0.473315,0.577271,0.2312,0.227682,0.210215,0.197986,0.184751,0.169353,0.166022,0.153371,0.008632,1.200623,0.290857,0.222218,0.228588,0.249666,0.455523,0.354168,0.159719,0.123934,0.047378,0.092219,0.146441,0.198052,0.262931,10.642125,0.001462,0.000808,6.208039,0.305118,0.188414,0.205828,0.127942,0.058277,0.041691,0.041397,0.034229,0.062804,1960.884044,4.040689,1.002664,0.000824,32.76063,2.634637,1.051033,1.173196,0.168843,0.819325,0.020026,49.54148,6.916341,65.9741,0.10899,0.022499,0.171337,0.041716,0.001332,0.000589,1201.733,4.77777,0,0.693076,0.054129,0,0.212863,0.002501,160.0114,1695.39,sad
0.057403,0.035082,0.106851,0.088618,3.63139,2.208484,0.053675,1.529633,3.697209,6.71658,0.497588,0.111857,0.287893,0.802959,1.371869,0.032205,0.000408,0.293329,0.466599,0.504019,0.205119,0.22389,0.197118,0.189622,0.180984,0.170703,0.165907,0.169963,0.029624,0.826954,0.309862,0.305824,0.216817,0.21123,0.241526,0.375801,0.101788,0.11634,0.044389,0.096013,0.144812,0.196658,0.26679,962.778478,0.024687,0.024484,3.599745,0.573249,0.11737,0.143013,0.145977,0.040601,0.049298,0.037241,0.026556,0.054003,11005.326652,113.75699,1.010862,0.001369,73.54925,5.244412,1.433432,0.747278,1.012044,0.894927,0.080685,51.01553,5.488026,315.7673,1.639783,0.040615,0.195753,0.464298,0.000215,0.01208,7851.133,1.196249,0,0.948069,0.096073,0,0.049267,0.002843,384.6033,184109.4,sad
0.054077,0.03377,0.156249,0.086236,5.185456,0.869064,0.289288,1.487699,4.171254,7.201428,0.481503,0.130668,0.298258,0.765439,1.375584,0.031155,0.000536,0.278237,0.45763,0.544226,0.212892,0.208218,0.186267,0.191924,0.182836,0.171435,0.172214,0.16545,0.042119,0.940685,0.279729,0.333585,0.246186,0.268518,0.300872,0.349642,0.10747,0.097269,0.046497,0.089456,0.140228,0.194989,0.265571,340.349079,0.013758,0.014755,3.477519,0.499963,0.140384,0.187609,0.188742,0.036639,0.04529,0.034579,0.019683,0.054864,8442.285843,58.7164,1.007356,0.001355,61.40929,4.452947,1.359669,0.733252,0.622534,0.895271,0.114497,104.8425,5.336399,339.6697,1.465998,0.029881,0.093664,0.244348,0.000178,0.006583,8022.2,0.701093,0,0.710386,0.071211,0,0.205875,0.00389,385.9735,177971.6,sad
0.04482,0.034614,0.045979,0.085505,6.294055,1.643376,0.517402,1.533974,4.730875,7.309579,0.382719,0.107806,0.221109,0.792638,1.39849,0.01548,0.000107,0.26124,0.446777,0.579099,0.229709,0.209133,0.188643,0.183075,0.170987,0.178565,0.175329,0.154385,0.017502,1.12108,0.453732,0.504881,0.343693,0.292197,0.336771,0.364449,0.10025,0.143305,0.039012,0.092888,0.141351,0.198803,0.258697,263.210661,0.026677,0.026406,4.013221,0.614145,0.159491,0.132138,0.188489,0.036501,0.049268,0.048425,0.02741,0.058443,6199.890175,12.39542,1.006212,0.00126,47.54517,3.938195,1.36998,0.663437,0.251052,0.884072,0.041338,38.78767,4.450454,135.2625,0.502586,0.018547,0.067667,0.023058,0.000346,0.002597,1569.98,0.670619,0,0.623835,0.095488,0,0.234821,0.006079,382.278,93319.65,sad
0.0514,0.032341,0.065669,0.090169,5.376352,1.873515,0.031279,1.410647,3.992347,5.468321,0.593008,0.133729,0.272735,0.724537,1.311096,0.016581,0.000656,0.286509,0.461159,0.518491,0.209667,0.194638,0.193763,0.183219,0.171445,0.163818,0.160953,0.15389,0.029415,0.809978,0.382731,0.2996,0.224756,0.430169,0.251672,0.252016,0.115736,0.088751,0.036474,0.086821,0.134587,0.187106,0.254065,9544.977021,0.005809,0.004803,3.340259,0.330405,0.104683,0.144414,0.187199,0.023771,0.02831,0.02466,0.028937,0.048675,16040.683024,61.889151,1.004051,0.000978,71.96298,4.468514,1.288177,0.803736,0.978859,0.899878,0.116589,58.4349,6.103737,130.0371,0.726561,0.016198,0.017758,0.163676,0.000135,0.011182,3113.676,0.371516,0,0.96538,0.09079,0,0.033444,0.002077,350.5529,31859.08,sad
0.041502,0.031302,0.059507,0.08094,9.976064,1.435657,0.026453,1.471898,3.740746,6.959238,0.604241,0.13296,0.228864,0.592953,1.226263,0.006434,0.000042,0.237668,0.428655,0.504841,0.244971,0.191541,0.190563,0.183364,0.158668,0.16229,0.160439,0.136761,0.021701,1.212609,0.220141,0.18312,0.281508,0.189304,0.313089,0.251516,0.081804,0.077685,0.02734,0.068273,0.12193,0.180521,0.253487,5011.05987,0.002365,0.001816,4.352292,0.732,0.118525,0.104006,0.093742,0.035592,0.033076,0.024868,0.032562,0.044654,6700.260113,17.005212,1.002751,0.000865,64.3835,2.984852,1.011926,1.008734,0.919502,0.8785,0.093145,43.99398,8.243007,215.2187,0.904233,0.013461,0.022808,0.100482,0.000132,0.009194,897.292,0.368921,0,0.9747,0.152673,0,0.024676,0.001992,338.095,6082.805,sad
