@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_7 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_5 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Std numeric
@attribute output {sad,notsad}

@data

0.016344,0.01338,0.076584,0.077104,5.655232,2.477272,1.791407,1.54145,3.305521,4.554299,0.525448,0.056906,0.115749,0.796865,1.43412,0.001703,0.000009,0.230508,0.473315,0.577271,0.2312,0.227682,0.210215,0.197986,0.184751,0.169353,0.166022,0.153371,0.008632,1.200623,0.290857,0.222218,0.228588,0.249666,0.455523,0.354168,0.159719,0.123934,0.047378,0.092219,0.146441,0.198052,0.262931,10.642125,0.001462,0.000808,6.208039,0.305118,0.188414,0.205828,0.127942,0.058277,0.041691,0.041397,0.034229,0.062804,1960.884044,4.040689,1.002664,0.000824,sad
0.057403,0.035082,0.106851,0.088618,3.63139,2.208484,0.053675,1.529633,3.697209,6.71658,0.497588,0.111857,0.287893,0.802959,1.371869,0.032205,0.000408,0.293329,0.466599,0.504019,0.205119,0.22389,0.197118,0.189622,0.180984,0.170703,0.165907,0.169963,0.029624,0.826954,0.309862,0.305824,0.216817,0.21123,0.241526,0.375801,0.101788,0.11634,0.044389,0.096013,0.144812,0.196658,0.26679,962.778478,0.024687,0.024484,3.599745,0.573249,0.11737,0.143013,0.145977,0.040601,0.049298,0.037241,0.026556,0.054003,11005.326652,113.75699,1.010862,0.001369,sad
0.054077,0.03377,0.156249,0.086236,5.185456,0.869064,0.289288,1.487699,4.171254,7.201428,0.481503,0.130668,0.298258,0.765439,1.375584,0.031155,0.000536,0.278237,0.45763,0.544226,0.212892,0.208218,0.186267,0.191924,0.182836,0.171435,0.172214,0.16545,0.042119,0.940685,0.279729,0.333585,0.246186,0.268518,0.300872,0.349642,0.10747,0.097269,0.046497,0.089456,0.140228,0.194989,0.265571,340.349079,0.013758,0.014755,3.477519,0.499963,0.140384,0.187609,0.188742,0.036639,0.04529,0.034579,0.019683,0.054864,8442.285843,58.7164,1.007356,0.001355,sad
0.04482,0.034614,0.045979,0.085505,6.294055,1.643376,0.517402,1.533974,4.730875,7.309579,0.382719,0.107806,0.221109,0.792638,1.39849,0.01548,0.000107,0.26124,0.446777,0.579099,0.229709,0.209133,0.188643,0.183075,0.170987,0.178565,0.175329,0.154385,0.017502,1.12108,0.453732,0.504881,0.343693,0.292197,0.336771,0.364449,0.10025,0.143305,0.039012,0.092888,0.141351,0.198803,0.258697,263.210661,0.026677,0.026406,4.013221,0.614145,0.159491,0.132138,0.188489,0.036501,0.049268,0.048425,0.02741,0.058443,6199.890175,12.39542,1.006212,0.00126,sad
0.0514,0.032341,0.065669,0.090169,5.376352,1.873515,0.031279,1.410647,3.992347,5.468321,0.593008,0.133729,0.272735,0.724537,1.311096,0.016581,0.000656,0.286509,0.461159,0.518491,0.209667,0.194638,0.193763,0.183219,0.171445,0.163818,0.160953,0.15389,0.029415,0.809978,0.382731,0.2996,0.224756,0.430169,0.251672,0.252016,0.115736,0.088751,0.036474,0.086821,0.134587,0.187106,0.254065,9544.977021,0.005809,0.004803,3.340259,0.330405,0.104683,0.144414,0.187199,0.023771,0.02831,0.02466,0.028937,0.048675,16040.683024,61.889151,1.004051,0.000978,sad
0.041502,0.031302,0.059507,0.08094,9.976064,1.435657,0.026453,1.471898,3.740746,6.959238,0.604241,0.13296,0.228864,0.592953,1.226263,0.006434,0.000042,0.237668,0.428655,0.504841,0.244971,0.191541,0.190563,0.183364,0.158668,0.16229,0.160439,0.136761,0.021701,1.212609,0.220141,0.18312,0.281508,0.189304,0.313089,0.251516,0.081804,0.077685,0.02734,0.068273,0.12193,0.180521,0.253487,5011.05987,0.002365,0.001816,4.352292,0.732,0.118525,0.104006,0.093742,0.035592,0.033076,0.024868,0.032562,0.044654,6700.260113,17.005212,1.002751,0.000865,sad
0.065962,0.037786,0.084799,0.079321,4.621414,0.709803,0.227486,1.459034,3.748898,5.521528,0.503517,0.145909,0.297298,0.788308,1.409181,0.022296,0.000191,0.275621,0.354179,0.527937,0.208104,0.206192,0.197562,0.182505,0.167201,0.16233,0.163416,0.152238,0.028479,0.77165,0.249553,0.211456,0.174581,0.158473,0.263896,0.331527,0.107105,0.085438,0.034571,0.091444,0.143849,0.196758,0.262001,68.14611,0.017234,0.013814,3.856912,0.344447,0.113555,0.148868,0.137348,0.032088,0.042325,0.033498,0.021702,0.058769,10277.60111,56.683162,1.00578,0.001089,sad
0.053559,0.03208,0.063757,0.080271,4.955852,1.562946,0.41153,1.446639,4.071298,5.214244,0.503675,0.109696,0.244368,0.813764,1.415224,0.025258,0.000141,0.279622,0.412716,0.610929,0.206122,0.196092,0.202336,0.182749,0.178214,0.167534,0.163158,0.154262,0.024249,1.120969,0.290938,0.463906,0.33052,0.188027,0.290641,0.429196,0.097053,0.119088,0.04051,0.101724,0.145399,0.19544,0.257643,85.796417,0.029851,0.026151,3.794811,0.553445,0.098058,0.174166,0.111813,0.031711,0.040111,0.029362,0.029096,0.056472,7992.888813,23.151795,1.003045,0.000831,sad
0.056162,0.048702,0.076932,0.081389,8.492913,1.19273,0.295175,1.526594,4.824782,7.281527,0.43324,0.151001,0.223298,0.65587,1.315273,0.014356,0.000006,0.277929,0.407515,0.466333,0.206795,0.207909,0.195814,0.165693,0.166869,0.159286,0.15701,0.143641,0.028623,1.495639,0.311371,0.332914,0.327798,0.331355,0.329753,0.318636,0.158215,0.108833,0.031614,0.079926,0.139141,0.191503,0.262095,2927.164852,0.011496,0.008215,4.568372,0.690857,0.124388,0.162899,0.151483,0.048005,0.048948,0.056548,0.035168,0.049994,2077.510535,5.155554,1.003169,0.000925,sad
0.065406,0.040431,0.087917,0.085949,5.859909,0.915951,0.680721,1.493002,3.942776,5.977712,0.445631,0.146157,0.291883,0.735122,1.399864,0.020564,0.00034,0.26598,0.425426,0.539592,0.204453,0.201386,0.193336,0.189953,0.160381,0.160822,0.179259,0.167423,0.031012,1.313094,0.232009,0.233085,0.215214,0.224313,0.246467,0.309788,0.103788,0.081389,0.037403,0.090505,0.139692,0.197264,0.255559,1876.585053,0.010636,0.00925,3.25667,0.522349,0.117019,0.165883,0.14038,0.025763,0.035768,0.035561,0.024634,0.053022,16025.781241,66.835578,1.004484,0.001016,sad
0.060738,0.046968,0.087114,0.076365,8.062946,-0.012154,0.111607,1.416499,4.351923,6.111565,0.460862,0.154203,0.244269,0.696818,1.380089,0.017515,0.000069,0.277327,0.400022,0.470086,0.20617,0.196085,0.18553,0.180266,0.165135,0.16227,0.150382,0.155778,0.020837,1.328897,0.285441,0.371714,0.277041,0.220582,0.245639,0.296369,0.128765,0.119156,0.029202,0.083481,0.134931,0.187704,0.25773,474.641425,0.02111,0.016557,3.891217,0.683426,0.113264,0.170236,0.120235,0.030702,0.038091,0.026023,0.019228,0.055,6152.222766,14.145257,1.002819,0.000921,sad
0.046676,0.033853,0.060121,0.083817,7.161975,1.197081,0.3818,1.419812,4.365908,6.825161,0.447139,0.130937,0.238804,0.713477,1.41742,0.013176,0.000119,0.275286,0.42289,0.504944,0.196831,0.205884,0.195195,0.180573,0.156426,0.148892,0.148907,0.142404,0.022993,1.423311,0.372426,0.336221,0.240965,0.22261,0.407767,0.401332,0.148967,0.134473,0.036008,0.094018,0.138762,0.201213,0.262378,154.552817,0.016461,0.013065,3.950499,0.710465,0.111715,0.215119,0.154807,0.047432,0.047094,0.04996,0.022897,0.052983,8374.72171,24.289316,1.003042,0.000816,sad
0.027883,0.019444,0.026965,0.083217,6.17478,1.715887,1.260022,1.595458,4.353671,6.962835,0.525265,0.079771,0.230418,0.724079,1.353894,0.008453,0.000069,0.271964,0.458724,0.65787,0.231762,0.208728,0.199195,0.177138,0.172036,0.168597,0.158087,0.148654,0.020037,1.074383,0.339708,0.312592,0.278689,0.277186,0.316653,0.411089,0.108252,0.09088,0.038547,0.086625,0.139962,0.196683,0.256831,512.682514,0.011682,0.009737,4.283662,0.618592,0.093714,0.124871,0.157712,0.035958,0.042473,0.027725,0.029914,0.054174,4844.72089,13.366488,1.002909,0.000844,sad
0.023314,0.016414,0.031246,0.086492,7.930346,1.898105,0.298669,1.503998,3.911815,6.499605,0.40539,0.081935,0.201057,0.688619,1.306783,0.009755,0.000057,0.266069,0.422144,0.509356,0.190659,0.191226,0.174828,0.180363,0.159946,0.165142,0.168811,0.162687,0.019928,1.499794,0.363925,0.411527,0.235002,0.228166,0.31908,0.369252,0.127778,0.133654,0.041525,0.094375,0.150878,0.195743,0.258863,15100.039584,0.015548,0.011948,4.759575,0.744657,0.111294,0.170384,0.156357,0.045426,0.040524,0.039639,0.050177,0.044483,5449.262294,10.937226,1.00284,0.000839,sad
0.042134,0.029795,0.06788,0.082988,7.496823,1.772453,0.402805,1.5034,3.279007,4.283199,0.366793,0.113817,0.178639,0.738656,1.421201,0.010165,0.000037,0.282238,0.349246,0.481643,0.200286,0.183242,0.17224,0.208335,0.199473,0.202705,0.173988,0.158056,0.018807,2.637333,0.344447,0.393414,0.35265,0.405744,0.483026,0.407675,0.170051,0.162208,0.065646,0.103462,0.143251,0.197915,0.26451,1066.970777,0.011239,0.00811,5.849598,0.639874,0.15842,0.184337,0.184572,0.053961,0.045511,0.041228,0.040767,0.058252,4957.30681,14.19409,1.002985,0.000902,sad
0.073409,0.046637,0.099086,0.087188,4.494424,1.478331,-0.17856,1.459365,3.993296,5.202597,0.566784,0.152467,0.307296,0.758618,1.326277,0.022635,0.000394,0.276232,0.482498,0.63533,0.256137,0.210327,0.202071,0.209474,0.173796,0.190032,0.195327,0.165211,0.03637,0.709792,0.435815,0.248309,0.211317,0.227074,0.327008,0.369902,0.110834,0.128564,0.037991,0.087976,0.140094,0.190475,0.260341,648.377089,0.012896,0.009718,3.367871,0.355493,0.105319,0.156643,0.189688,0.028167,0.04372,0.030206,0.022023,0.056902,11923.685397,51.325458,1.007421,0.001181,sad
0.088427,0.057816,0.14795,0.078618,4.486313,1.117663,0.19626,1.507406,3.783853,6.709523,0.479345,0.161709,0.289023,0.771982,1.365603,0.030545,0.000734,0.254297,0.417022,0.449977,0.233176,0.209793,0.201535,0.201725,0.167505,0.172565,0.1761,0.157468,0.035172,0.982341,0.317738,0.302181,0.306685,0.188179,0.409862,0.33729,0.127251,0.14023,0.041296,0.09356,0.139994,0.192674,0.259097,911.222936,0.018102,0.014497,3.410481,0.488777,0.121541,0.137057,0.121066,0.039355,0.03954,0.045876,0.02682,0.058039,12823.518328,56.522215,1.004618,0.001012,sad
0.050246,0.031547,0.082533,0.084323,6.154646,1.223097,-0.136113,1.480668,3.886111,5.054999,0.493404,0.139143,0.277598,0.739789,1.324475,0.015911,0.00066,0.296426,0.396635,0.612732,0.210833,0.219544,0.214123,0.192364,0.177073,0.185504,0.176718,0.17354,0.031146,0.723215,0.262071,0.369937,0.297089,0.176276,0.24725,0.321936,0.102288,0.083471,0.034569,0.087688,0.135285,0.190621,0.257653,556.375711,0.004979,0.002951,3.623256,0.500382,0.099647,0.146502,0.174491,0.035004,0.030456,0.031798,0.027158,0.051339,15160.099883,69.293871,1.004779,0.000984,sad
0.037892,0.024923,0.047727,0.07992,5.799456,1.659928,1.213112,1.458984,3.609019,6.086375,0.510437,0.092687,0.244422,0.710817,1.355802,0.014721,0.000227,0.278661,0.490425,0.593261,0.22744,0.205235,0.198809,0.189912,0.182778,0.182411,0.16314,0.165409,0.021627,1.046339,0.251172,0.451491,0.324858,0.395004,0.363668,0.309503,0.134506,0.095348,0.041764,0.085756,0.139396,0.188708,0.257272,643.416164,0.016334,0.01198,4.00054,0.548459,0.128384,0.155353,0.161679,0.038562,0.032407,0.025608,0.025822,0.055341,8302.817919,19.902425,1.003494,0.000912,sad
0.034508,0.021351,0.045991,0.083477,7.932246,1.508556,-0.481299,1.42892,4.028653,7.355989,0.469887,0.115562,0.231922,0.699297,1.263251,0.01169,0.000191,0.274678,0.386423,0.585845,0.206549,0.194762,0.18877,0.163258,0.168918,0.170539,0.174535,0.169584,0.035481,1.340926,0.301414,0.325042,0.227282,0.177275,0.229461,0.408145,0.102305,0.101186,0.028433,0.09059,0.147629,0.200337,0.263252,8770.223516,0.008519,0.005038,4.317727,0.598647,0.114966,0.107721,0.135009,0.034533,0.040761,0.033049,0.08769,0.044605,8896.577867,20.170129,1.003528,0.000864,sad
0.019957,0.015983,0.020402,0.081282,7.481917,2.22799,1.09811,1.439967,3.066554,3.782946,0.26507,0.06579,0.138376,0.742083,1.416749,0.003187,0.000054,0.223989,0.422619,0.423878,0.150331,0.200826,0.135184,0.182458,0.170933,0.167005,0.165951,0.155453,0.009246,1.341671,0.298847,0.376402,0.363423,0.347673,0.517062,0.358927,0.189897,0.106838,0.030328,0.091033,0.149083,0.198441,0.262967,120.79426,0.00366,0.002539,5.360738,0.76963,0.210081,0.179023,0.168847,0.058527,0.056215,0.057343,0.043637,0.056958,3248.564184,6.401368,1.002808,0.000871,sad
0.125403,0.118655,0.159765,0.075906,2.592301,1.256194,1.531482,1.517447,5.350147,6.049465,0.508772,0.272307,0.373753,0.70419,1.33674,0.035307,0.000048,0.27582,0.42052,0.561421,0.225831,0.212514,0.210299,0.191647,0.167268,0.11124,0.081008,0.110367,0.056657,1.642911,0.668233,0.730386,0.48828,0.577987,0.423134,0.502479,0.240492,0.19542,0.071934,0.08395,0.141303,0.201794,0.261562,728.926713,0.041466,0.042061,4.292388,0.723327,0.165996,0.215482,0.168572,0.079166,0.064501,0.047963,0.022292,0.055401,5672.221403,12.27754,1.00279,0.000838,sad
0.078475,0.061215,0.104411,0.078583,5.592151,1.045015,0.307435,1.480248,4.40688,7.694214,0.459478,0.149518,0.273323,0.759817,1.374456,0.037156,0.000026,0.292832,0.444221,0.538771,0.222502,0.222014,0.208551,0.178154,0.173551,0.160492,0.173983,0.149844,0.031763,1.156533,0.253538,0.481269,0.447901,0.364236,0.260456,0.378053,0.128295,0.111817,0.043676,0.091798,0.145833,0.195248,0.257724,565.737807,0.044488,0.043595,4.838169,0.553706,0.102754,0.133685,0.158096,0.03678,0.042232,0.033723,0.029571,0.05813,4812.52007,18.808087,1.004069,0.001072,sad
0.046037,0.030878,0.05216,0.077401,6.874471,1.548003,0.507385,1.465226,4.678951,8.172267,0.430458,0.130946,0.242206,0.71567,1.323341,0.006595,0.000161,0.271161,0.422886,0.463768,0.193002,0.198583,0.180777,0.165605,0.151108,0.150949,0.143091,0.137721,0.019588,1.111939,0.347039,0.345491,0.519987,0.322699,0.242559,0.296386,0.13929,0.106277,0.032751,0.093492,0.141638,0.200983,0.260366,4981.052829,0.006373,0.004278,3.618812,0.484786,0.112847,0.154366,0.153408,0.044558,0.029494,0.044183,0.026738,0.053429,10332.619139,35.205204,1.003587,0.000892,sad
0.051818,0.032088,0.082289,0.082548,4.511427,1.83262,0.647239,1.530018,3.804803,5.754973,0.538585,0.095084,0.254712,0.827523,1.411708,0.038022,0.000114,0.286299,0.426521,0.464813,0.206395,0.205636,0.184793,0.1826,0.172142,0.168695,0.158016,0.144853,0.025565,0.75393,0.573357,0.329595,0.277399,0.196985,0.314843,0.272572,0.128839,0.105977,0.037093,0.098293,0.151523,0.199498,0.26099,450.247173,0.017353,0.0198,4.054182,0.412622,0.110847,0.183,0.15179,0.026706,0.036696,0.031532,0.023353,0.056569,5119.556417,20.698333,1.007794,0.001137,sad
0.037635,0.029357,0.044197,0.081227,7.488277,1.753621,0.802032,1.619983,4.38675,7.272172,0.453789,0.104457,0.209871,0.684713,1.318671,0.014705,0.000096,0.265051,0.436413,0.57063,0.2266,0.216959,0.213945,0.187718,0.166456,0.168254,0.162914,0.154781,0.025103,1.573147,0.449705,0.389969,0.436513,0.45777,0.340359,0.456458,0.146791,0.114802,0.040081,0.095116,0.137902,0.203435,0.264566,2069.256252,0.022903,0.020529,3.985835,0.470659,0.152438,0.177338,0.251575,0.034232,0.049866,0.036478,0.042912,0.055337,5342.531057,17.671251,1.004432,0.000959,sad
0.043293,0.026548,0.070665,0.077509,5.06194,0.991485,0.964366,1.468537,4.010389,5.173113,0.493654,0.104764,0.277868,0.763031,1.395934,0.018893,0.000213,0.286364,0.416304,0.528558,0.207227,0.201432,0.189847,0.186057,0.175712,0.17816,0.176114,0.171166,0.029335,1.222308,0.311395,0.387928,0.473552,0.30957,0.304754,0.317045,0.109412,0.113174,0.042992,0.092282,0.140273,0.191917,0.258967,295.117121,0.017024,0.014159,4.089312,0.462047,0.099641,0.161513,0.130799,0.032859,0.039212,0.034537,0.025087,0.058896,6973.660651,13.580686,1.005481,0.000977,sad
0.04173,0.034419,0.054145,0.07757,9.633646,1.069825,0.453848,1.48509,4.157051,5.800509,0.381008,0.125823,0.20634,0.628857,1.280563,0.010479,0.000112,0.262501,0.427131,0.440073,0.206765,0.201693,0.180532,0.175988,0.16522,0.159226,0.14772,0.135774,0.022947,1.836096,0.465429,0.44812,0.475796,0.276989,0.345008,0.348412,0.11098,0.139749,0.032322,0.088226,0.143071,0.192884,0.26123,4808.316647,0.009566,0.008068,3.929892,0.64781,0.19425,0.171574,0.181901,0.034143,0.043428,0.041713,0.036034,0.052391,6712.243763,18.139911,1.003032,0.00085,sad
0.046824,0.037633,0.058555,0.081087,7.7579,1.716771,0.456275,1.400942,4.68299,7.274146,0.339605,0.130128,0.215087,0.704664,1.336935,0.010708,0.000077,0.247545,0.428609,0.583979,0.179773,0.187099,0.168789,0.180761,0.172076,0.154647,0.144383,0.148714,0.022923,1.047105,0.385345,0.597528,0.260945,0.316347,0.368416,0.449666,0.15202,0.140192,0.035965,0.082887,0.136505,0.196439,0.256171,3260.717474,0.006286,0.004886,4.037053,0.618061,0.181057,0.227011,0.191202,0.040505,0.053934,0.04469,0.045943,0.052846,6956.031485,23.512925,1.003539,0.000885,sad
0.04721,0.032609,0.057932,0.082055,7.116908,1.967905,0.642187,1.453958,3.756216,6.385037,0.516628,0.110564,0.232396,0.693638,1.287652,0.015283,0.000049,0.285962,0.385292,0.560175,0.213438,0.215928,0.193457,0.179717,0.174874,0.170303,0.153821,0.157586,0.02177,1.736129,0.352311,0.347708,0.345632,0.425772,0.256257,0.313949,0.112262,0.084382,0.048341,0.09856,0.127841,0.203522,0.257199,4629.634108,0.020888,0.01642,4.317443,0.576017,0.102231,0.143771,0.185378,0.038198,0.030372,0.027835,0.058042,0.053524,6129.384295,13.092816,1.002628,0.000876,sad
0.05084,0.03647,0.066088,0.083704,6.378213,1.485514,0.399824,1.557454,4.002934,7.859644,0.528642,0.12001,0.271471,0.718694,1.321135,0.028055,0.000056,0.283363,0.407148,0.615613,0.204238,0.193251,0.19173,0.17618,0.157437,0.16337,0.150798,0.140554,0.025423,1.209576,0.288343,0.259731,0.193956,0.245961,0.290194,0.432257,0.100412,0.100319,0.041816,0.088614,0.13933,0.192482,0.254392,8112.923313,0.034775,0.03561,4.068153,0.689858,0.12248,0.152856,0.178514,0.029103,0.039352,0.03012,0.028396,0.053256,4970.35222,9.738303,1.003224,0.000851,sad
0.075797,0.056942,0.110893,0.081647,6.22568,1.413582,0.091202,1.439485,4.279585,7.586513,0.52561,0.162231,0.278458,0.694092,1.274805,0.017442,0.000239,0.28846,0.439801,0.447144,0.216654,0.218297,0.185938,0.195402,0.180424,0.17667,0.163512,0.161752,0.028594,1.17416,0.585932,0.270556,0.19781,0.319657,0.240003,0.383301,0.133089,0.101449,0.045488,0.084163,0.13286,0.182454,0.25983,10027.856248,0.008059,0.008038,3.862475,0.50193,0.09993,0.170043,0.138798,0.040705,0.042901,0.033387,0.023421,0.048422,12682.141661,44.211193,1.003643,0.000916,sad
0.090437,0.07781,0.128366,0.079539,5.815129,1.55289,1.098117,1.722613,4.920018,7.023745,0.410563,0.17002,0.314269,0.660581,1.272035,0.022519,0.000005,0.245278,0.411709,0.592925,0.154885,0.200085,0.183197,0.188945,0.173273,0.12581,0.155256,0.117194,0.034764,1.062917,0.34985,0.551235,0.365179,0.520814,0.242204,0.360147,0.097962,0.143245,0.0504,0.077937,0.13214,0.18751,0.260905,1411.338439,0.012249,0.010445,4.346713,0.44726,0.130581,0.1602,0.220505,0.038155,0.037511,0.056229,0.021684,0.049697,3126.321168,12.240028,1.004111,0.000961,sad
0.069138,0.06118,0.101469,0.08671,5.620431,1.734427,0.349564,1.64155,5.090621,7.52713,0.235757,0.144434,0.238766,0.727517,1.307156,0.039598,0.000096,0.24225,0.423433,0.633326,0.190253,0.201081,0.178016,0.209793,0.179389,0.174071,0.162405,0.161013,0.032993,1.11534,0.457285,0.282433,0.350318,0.340545,0.376692,0.59716,0.163359,0.130432,0.042745,0.086615,0.13279,0.193386,0.257306,1570.043335,0.033874,0.032768,3.939507,0.502915,0.131759,0.205878,0.2369,0.060421,0.065746,0.060919,0.024467,0.05733,5516.232773,17.973686,1.004202,0.000943,sad
0.038024,0.032008,0.04848,0.085734,9.537141,2.059411,0.691442,1.551922,4.608507,5.782731,0.414878,0.122457,0.184141,0.617955,1.252097,0.009245,0.000079,0.284581,0.428385,0.576235,0.205554,0.194499,0.205235,0.184301,0.173606,0.165024,0.152164,0.151529,0.020635,1.431251,0.319595,0.286768,0.228314,0.314543,0.236789,0.382514,0.120991,0.10599,0.029638,0.075382,0.131596,0.194854,0.256887,25196.042188,0.004711,0.003919,4.552889,0.654318,0.148539,0.202983,0.169881,0.038259,0.03789,0.029081,0.063526,0.043552,4512.748023,9.356166,1.002576,0.00082,sad
0.061991,0.04146,0.076062,0.077774,6.253571,0.580554,0.784715,1.523395,4.730504,6.464789,0.490985,0.131715,0.248168,0.759897,1.398852,0.02278,0.000286,0.283361,0.417433,0.564182,0.201535,0.205962,0.204127,0.187016,0.186094,0.171887,0.174087,0.157856,0.027245,1.156859,0.550804,0.487627,0.295793,0.29907,0.224635,0.425835,0.099839,0.108361,0.038208,0.096155,0.15039,0.190367,0.258146,630.817781,0.018833,0.016028,3.870698,0.569834,0.132669,0.110893,0.148571,0.034783,0.036498,0.027065,0.022803,0.053344,10818.94009,17.745547,1.005023,0.001096,sad
0.086497,0.069658,0.116358,0.076146,5.282384,1.016773,-0.386248,1.600266,4.306415,9.251053,0.40409,0.173451,0.260994,0.733509,1.344514,0.040148,0.000028,0.261926,0.311331,0.596243,0.162466,0.213932,0.19452,0.153989,0.14355,0.17264,0.163402,0.160473,0.031927,1.123297,0.564341,0.361554,0.408094,0.313039,0.248324,0.335991,0.171521,0.164143,0.039151,0.086853,0.139315,0.190556,0.262218,419.733564,0.039145,0.038818,4.127918,0.578589,0.154681,0.20521,0.188982,0.048009,0.037336,0.038099,0.027618,0.060234,4448.107463,11.079059,1.00345,0.000959,sad
0.060351,0.047916,0.08204,0.081287,7.594088,1.880957,0.110752,1.449386,4.059663,8.197977,0.506518,0.146639,0.229928,0.658558,1.288855,0.013766,0.000029,0.27985,0.415661,0.468624,0.200026,0.16292,0.168074,0.194705,0.166653,0.168535,0.161008,0.147833,0.018981,1.280028,0.565921,0.698607,0.277368,0.219669,0.346927,0.443918,0.164954,0.096263,0.050574,0.077109,0.129051,0.180059,0.251529,3645.078382,0.007817,0.009811,3.967435,0.527375,0.154854,0.152131,0.176055,0.05367,0.056727,0.037902,0.026489,0.046851,6277.162298,16.127272,1.002684,0.000831,sad
0.045697,0.026902,0.054637,0.078798,5.875236,0.842928,0.359334,1.47136,4.523703,6.697283,0.520503,0.114435,0.246942,0.784442,1.401023,0.020402,0.000424,0.270764,0.441351,0.477732,0.193747,0.220289,0.191795,0.190956,0.165236,0.149448,0.149225,0.140345,0.023852,0.922232,0.468258,0.319801,0.309234,0.303585,0.319607,0.365226,0.126172,0.132373,0.039644,0.106777,0.144988,0.201794,0.265259,259.525373,0.01701,0.018783,4.191984,0.621336,0.154322,0.125805,0.139382,0.045153,0.037513,0.029142,0.033022,0.048739,9851.095292,73.586026,1.007813,0.001093,sad
0.051648,0.041792,0.069883,0.080259,8.017489,1.499073,0.105632,1.472058,4.525198,8.453136,0.525784,0.136654,0.238959,0.644025,1.257654,0.015949,0.000084,0.273551,0.42846,0.590517,0.193264,0.206165,0.186229,0.187092,0.161538,0.14052,0.146631,0.143194,0.028314,1.564246,0.538249,0.632399,0.516755,0.488811,0.294202,0.419913,0.152511,0.156403,0.034988,0.087158,0.135681,0.186523,0.270468,1043.664838,0.011179,0.010325,4.081248,0.661816,0.156397,0.182102,0.147307,0.052877,0.044358,0.051011,0.042011,0.047667,5588.059038,11.702394,1.002611,0.000801,sad
0.052737,0.039566,0.079082,0.077893,7.400214,1.444041,-0.139073,1.453141,4.654611,7.175708,0.410572,0.143531,0.267242,0.676343,1.24698,0.016362,0.000046,0.276405,0.353448,0.477947,0.189895,0.209631,0.168259,0.171379,0.139136,0.143757,0.139298,0.142298,0.025355,1.23753,0.3295,0.304772,0.361069,0.273283,0.298551,0.362522,0.120407,0.139242,0.037478,0.078186,0.130125,0.19334,0.25771,12135.544456,0.017918,0.016304,3.807347,0.539839,0.142232,0.134976,0.176124,0.037454,0.047902,0.030217,0.03317,0.055859,5242.407387,10.535069,1.002577,0.000839,sad
0.038596,0.021528,0.033828,0.078828,4.986804,1.450505,0.516407,1.623558,3.992381,6.047832,0.504849,0.098775,0.27308,0.768971,1.391018,0.009592,0.000221,0.281324,0.453637,0.4332,0.216627,0.219191,0.223274,0.196335,0.176189,0.172563,0.169588,0.152765,0.027751,0.94045,0.306664,0.297019,0.210309,0.237985,0.311446,0.3341,0.128974,0.143486,0.038419,0.089776,0.138655,0.194792,0.260428,97.13761,0.010658,0.0069,3.742445,0.385308,0.111006,0.210695,0.188774,0.038463,0.030424,0.04553,0.025245,0.057383,10575.26013,29.827972,1.002965,0.000864,sad
0.059434,0.045241,0.082187,0.079907,7.533568,1.353338,0.398859,1.477805,4.587205,6.902649,0.381572,0.144493,0.252452,0.674367,1.334625,0.020868,0.000154,0.279758,0.408406,0.509779,0.227173,0.200367,0.175458,0.179965,0.162041,0.161341,0.141993,0.140993,0.02496,1.739144,0.59409,0.558382,0.409855,0.516631,0.341331,0.430734,0.150676,0.134006,0.044197,0.103195,0.142219,0.197957,0.264879,6985.098647,0.023504,0.022574,3.72899,0.86455,0.111265,0.159845,0.188725,0.041627,0.0497,0.04384,0.034605,0.048959,8243.82602,19.02365,1.002429,0.000796,sad
0.067343,0.042963,0.101235,0.080899,6.009828,0.811858,-0.482966,1.498459,5.129459,5.854943,0.492817,0.154175,0.28186,0.752667,1.365306,0.026986,0.000204,0.291854,0.380512,0.494043,0.196699,0.202393,0.205226,0.17806,0.176523,0.172831,0.15751,0.161614,0.030816,1.201126,0.364792,0.491544,0.339453,0.361396,0.268582,0.324609,0.115134,0.095971,0.037555,0.089424,0.13614,0.190908,0.258048,876.83911,0.019352,0.016677,3.64692,0.5544,0.118131,0.133068,0.148062,0.041595,0.036548,0.030557,0.027095,0.061827,8931.123408,50.726662,1.005991,0.001051,sad
0.048676,0.038158,0.07339,0.084232,6.696042,1.192793,0.753866,1.492653,4.043965,6.30154,0.45923,0.119881,0.270398,0.715687,1.355048,0.026015,0.000064,0.286928,0.374836,0.476147,0.2279,0.190878,0.196163,0.174568,0.159018,0.160503,0.160452,0.153207,0.030866,1.179922,0.316546,0.387597,0.398734,0.273428,0.333821,0.316081,0.109538,0.09727,0.039592,0.085745,0.136768,0.190497,0.261563,1527.843966,0.027076,0.024931,4.48825,0.493768,0.099186,0.241681,0.144148,0.038775,0.035528,0.046034,0.025274,0.05328,4614.226371,10.312075,1.003201,0.00086,sad
