@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.123395,0.622213,-0.23109,3.36985,0.475932,0.413964,0.291861,0.643266,0.784412,0.056983,1.184867,1.04685,0.488116,0.406674,0.644015,0.208319,0.224177,0.176212,0.382278,0.343671,0.507215,1.027416,1.3742,0.088614,0.069327,0.063838,0.054781,0.10735,35.168969,0.292992,0.343348,0.032932,0.023599,0.038884,0.060286,0.210606,0.70671,27.706135,120,1.003342,87.23576,5.948122,1.516864,0.604831,1.026893,0.892471,0.148193,84.09252,5.148375,197.2831,1.232088,0.023312,0.021228,0.194309,0.00014,0.014405,6525.23,0.386153,0,0.968708,0.106986,0,0.030333,0.001953,873.0172,272443.9
0.11601,0.154125,0.149861,3.388993,0.495196,0.400821,0.261285,0.634867,0.785301,0.045077,0.676817,0.607272,0.443517,0.411224,0.506371,0.217022,0.204412,0.178786,0.167899,0.370056,0.62775,0.637909,1.031506,0.089336,0.082608,0.075675,0.049552,0.107834,1.61441,0.309859,0.492509,0.040438,0.019632,0.033659,0.05855,0.216137,0.086357,70.906866,139,1.004748,89.76975,5.954512,1.503521,0.655571,1.286933,0.903991,0.119982,50.14132,5.354429,133.3216,0.473676,0.00969,0.019856,0.206335,0.000135,0.012367,3531.735,0.270634,0,0.958056,0.114056,0,0.040212,0.003116,807.3789,177433.6
0.101876,0.267028,0.307384,3.771578,0.397045,0.389095,0.261065,0.622073,0.748518,0.046251,0.917566,0.828335,0.444589,0.478606,0.536822,0.225858,0.232386,0.178614,0.296462,0.443844,0.639379,1.34372,1.792385,0.102592,0.075044,0.075985,0.053363,0.10393,14.397528,0.380263,0.863439,0.026389,0.025356,0.037426,0.05596,0.213522,0.43997,44.99155,126.5,1.005294,91.94659,5.794315,1.45797,0.545765,1.187333,0.895441,0.079709,67.05492,5.695941,194.4522,0.805887,0.017989,0.02146,0.254267,0.000163,0.006349,4987.105,0.555274,0,0.906791,0.116036,0,0.084577,0.004096,751.544,239535.7
0.135798,0.081473,0.213199,3.398275,0.470969,0.430258,0.268228,0.636572,0.779011,0.059665,0.996648,0.9865,0.4433,0.443225,0.573705,0.217723,0.219589,0.17751,0.254303,0.348277,0.486603,0.934992,1.324765,0.085619,0.071182,0.069938,0.062416,0.108507,4.14582,0.214092,0.600904,0.02921,0.024487,0.036641,0.058281,0.215523,0.183447,37.836591,149.75,1.005247,96.75166,6.361973,1.545654,0.582585,1.261451,0.897737,0.065524,21.48135,5.217607,370.7617,1.31371,0.02008,0.013066,0.28287,0.000093,0.012539,1231.989,0.546207,0,0.793609,0.12527,0,0.163903,0.005743,1158.514,428500.9
0.088931,0.669833,0.342317,3.7994,0.375169,0.432846,0.328802,0.612575,0.780582,0.045362,1.093234,0.910224,0.504065,0.495143,0.563109,0.22525,0.216458,0.173046,0.392176,0.448651,0.634189,1.015975,1.054642,0.092136,0.077299,0.066575,0.062813,0.109893,3.636438,0.222637,0.51092,0.041193,0.023682,0.031212,0.054098,0.215417,0.295599,91.925216,155.5,1.007395,94.17206,5.950659,1.476077,0.703496,1.543894,0.903245,0.092707,58.50158,5.863195,288.6912,0.797511,0.015504,0.072635,0.495097,0.000157,0.010957,5377.444,0.618116,0,0.847537,0.114959,0,0.129304,0.004945,629.1122,141249.5
0.088086,0.912095,0.218239,3.462464,0.449113,0.441025,0.291174,0.618351,0.787693,0.065188,0.949914,1.012033,0.563647,0.459784,0.546641,0.236542,0.213871,0.174256,0.365938,0.319798,0.602492,1.399243,1.192555,0.12011,0.070163,0.084907,0.054822,0.104853,14.604648,0.35778,0.57761,0.039166,0.022232,0.031536,0.055618,0.2136,0.380043,31.964499,124.5,1.005399,79.03176,5.627781,1.499705,0.625979,0.909571,0.892616,0.185012,117.7178,5.010329,507.1465,2.531016,0.046998,0.065014,0.359267,0.000263,0.023476,11734.88,0.771196,0,0.788948,0.080471,0,0.16662,0.004161,754.9798,704772.8
0.088692,0.819341,-0.219188,3.648288,0.441747,0.396725,0.277686,0.632049,0.778532,0.057832,1.702433,0.933499,0.614185,0.487605,0.57396,0.234894,0.224694,0.215153,0.276536,0.406271,0.695321,2.225832,1.758558,0.124492,0.099492,0.079111,0.057118,0.110827,11.117934,0.450681,0.733428,0.033871,0.027259,0.033205,0.054923,0.216026,0.384394,118.253032,126,1.016391,73.03499,5.46728,1.516856,0.553228,0.924678,0.896119,0.057116,26.59149,4.773904,339.7252,0.821468,0.014669,0.073564,0.754726,0.000214,0.007171,1102.741,0.672799,0,0.791611,0.093654,0,0.165073,0.004604,653.5739,342827.3
0.110861,0.705547,-0.121428,3.434875,0.476009,0.402896,0.253274,0.662087,0.827174,0.054096,0.93497,0.98551,0.427105,0.430067,0.59401,0.234337,0.221096,0.17395,0.301983,0.371873,0.543092,1.401814,1.217242,0.08296,0.089668,0.075798,0.054411,0.110568,2.82298,0.199187,0.525435,0.033645,0.01621,0.033072,0.062436,0.214989,0.148185,38.97773,129.5,1.004707,85.60611,5.947857,1.523853,0.603783,1.186993,0.897286,0.090237,49.43795,5.165082,143.8753,0.485116,0.013432,0.023218,0.121615,0.000127,0.008613,2993.126,0.327186,0,0.886818,0.13,0,0.100439,0.004102,747.2709,249297.9
0.097739,0.171405,-0.070861,3.599632,0.451386,0.301042,0.259479,0.601824,0.764003,0.040145,0.766861,0.840482,0.443594,0.427377,0.555485,0.218458,0.206256,0.164919,0.306058,0.362137,0.609979,0.990303,1.154396,0.111003,0.067852,0.074037,0.056349,0.105176,5.74041,0.222163,0.433285,0.028353,0.022571,0.036565,0.05689,0.213646,0.18273,27.370852,151,1.003645,80.05903,5.328547,1.441402,0.608859,0.914192,0.896138,0.062582,21.76244,5.326988,461.7908,1.336989,0.026456,0.021261,0.225169,0.000254,0.008332,608.3487,0.717655,0,0.839547,0.106003,0,0.134797,0.003741,789.9421,506881.6
0.121817,0.239781,0.102724,3.785329,0.38862,0.364049,0.307649,0.565384,0.724761,0.037744,0.781173,0.783729,0.433096,0.387358,0.521923,0.214338,0.203797,0.155557,0.294053,0.354625,0.53466,1.379035,1.911412,0.077406,0.056462,0.077648,0.064139,0.101908,45.024912,0.265575,0.684268,0.030734,0.026131,0.035801,0.05557,0.211755,0.36478,20.323936,159.5,1.005705,89.30826,5.545463,1.450998,0.551573,0.794728,0.892032,0.169352,136.0823,5.261999,362.3549,1.304629,0.020101,0.009101,0.062271,0.000092,0.012127,10825.42,0.33232,0,0.912117,0.129307,0,0.080213,0.003398,1139.627,200014.3
0.084545,0.674409,0.070265,3.492898,0.492092,0.303405,0.241195,0.598267,0.773009,0.038171,0.603173,0.540577,0.39833,0.444136,0.625894,0.21493,0.21247,0.167462,0.236347,0.277378,0.595854,0.992129,1.602444,0.092579,0.057649,0.06861,0.048824,0.11053,5.307961,0.288113,0.387532,0.024157,0.017291,0.031072,0.053716,0.21668,0.20126,57.066814,150.5,1.007947,84.69055,5.770525,1.503647,0.588521,0.978129,0.899652,0.107947,46.08124,5.098013,299.1969,1.111004,0.015773,0.013438,0.197738,0.000107,0.012192,6671.445,0.40824,0,0.656458,0.099596,0,0.225671,0.006463,631.9531,131152.3
0.079699,0.378002,0.182309,3.827077,0.41123,0.34497,0.238889,0.614482,0.782715,0.051025,0.830665,0.752993,0.45554,0.472578,0.490369,0.185054,0.230061,0.182962,0.295976,0.398301,0.71569,1.11602,2.444788,0.07918,0.077032,0.07908,0.077264,0.109069,4.757119,0.325816,0.672353,0.024922,0.017523,0.035717,0.057384,0.214807,0.247686,52.051824,145.5,1.004495,74.61138,5.136827,1.428403,0.667654,0.959088,0.900109,0.082316,40.41779,5.372664,173.6266,0.837864,0.023896,0.03168,0.178336,0.000138,0.006791,1711.407,0.654423,0,0.701731,0.114851,0,0.209444,0.006497,528.9942,334470.4
0.057403,0.357585,0.16867,3.291386,0.473978,0.376093,0.319284,0.654649,0.802959,0.044486,1.133543,0.770366,0.445372,0.390645,0.504019,0.233178,0.213764,0.165907,0.283521,0.450642,0.518404,1.11741,1.147307,0.095356,0.082837,0.084163,0.076466,0.11067,10.698127,0.266272,0.815228,0.029046,0.023094,0.039601,0.054003,0.214452,0.464983,65.677032,104,1.010862,73.54925,5.244412,1.433432,0.747278,1.012044,0.894927,0.080685,51.01553,5.488026,315.7673,1.639783,0.040615,0.195753,0.464298,0.000215,0.01208,7851.133,1.196249,0,0.948069,0.096073,0,0.049267,0.002843,384.6033,184109.4
0.093319,-0.239487,0.410926,3.674272,0.428209,0.413951,0.290326,0.605123,0.766608,0.04848,1.048909,0.76022,0.58184,0.479165,0.520963,0.233396,0.224791,0.200166,0.488207,0.493424,0.726885,1.536906,1.429425,0.101906,0.085558,0.094124,0.070908,0.101465,27.157228,0.426178,0.706675,0.029995,0.024777,0.038022,0.060403,0.215197,0.637204,37.999075,156,1.006071,83.7156,5.47561,1.450206,0.624352,1.076006,0.894483,0.06254,28.22911,5.477852,279.3618,0.827207,0.020492,0.034618,0.349677,0.000271,0.009514,1484.38,0.794193,0,0.92743,0.116804,0,0.067348,0.003233,740.5067,330368.2
0.065232,0.208164,0.137806,3.077919,0.533733,0.439261,0.230562,0.564823,0.754409,0.024561,0.683878,0.634873,0.390362,0.428512,0.474711,0.211966,0.203196,0.16233,0.324108,0.419804,0.47279,0.796073,1.238747,0.09809,0.066809,0.071282,0.059583,0.107521,5.036789,0.260265,0.548821,0.032584,0.019563,0.028778,0.053111,0.215307,0.229684,25.93384,121,1.006427,65.74352,4.161529,1.280827,0.899287,0.855233,0.88822,0.095999,40.6061,5.961047,137.1534,0.349543,0.009491,0.038451,0.110281,0.000401,0.011774,1705.795,0.523757,0,0.796272,0.126237,0,0.162331,0.005456,475.9507,38614.42
0.081162,0.172325,0.203882,3.07391,0.540629,0.425797,0.253122,0.648696,0.78358,0.053547,0.996012,0.667846,0.338382,0.406636,0.578551,0.220923,0.211292,0.155374,0.269126,0.309168,0.427222,0.683958,1.205382,0.076169,0.069798,0.063348,0.051741,0.108422,10.827934,0.175857,0.342668,0.02919,0.025435,0.038565,0.056762,0.21449,0.271375,103.354307,128,1.011009,65.82259,5.17983,1.497559,0.633523,0.72345,0.902286,0.1131,38.72944,4.533344,209.5121,1.013439,0.021164,0.027729,0.361666,0.00008,0.016913,1596.142,0.332934,0,0.788948,0.070486,0,0.16662,0.002886,539.3978,148836.3
0.117696,0.468703,-0.074752,3.37213,0.477987,0.396795,0.222767,0.631663,0.797437,0.045665,0.760221,0.733666,0.490754,0.440444,0.545506,0.221718,0.211558,0.160921,0.273721,0.376544,0.493969,1.115714,3.326128,0.087536,0.072256,0.070456,0.074846,0.109258,5.135021,0.265436,0.492057,0.030885,0.021052,0.03226,0.063152,0.212021,0.212727,39.056747,121,1.004062,90.32251,6.046223,1.515927,0.614326,1.032136,0.899747,0.130072,63.48323,5.332654,258.9924,1.29582,0.021114,0.022262,0.120634,0.000154,0.010358,3478.111,0.302619,0,0.970706,0.116571,0,0.028455,0.002705,891.7829,178750
0.151728,0.228008,0.292623,3.056812,0.548279,0.375095,0.223148,0.643981,0.781972,0.038797,0.688817,0.637537,0.401884,0.397814,0.583677,0.228432,0.213968,0.160272,0.344727,0.332694,0.431496,0.686828,1.331997,0.08306,0.067938,0.075047,0.053671,0.105994,9.676046,0.265499,0.435827,0.033131,0.027009,0.039531,0.059384,0.213723,0.228149,38.61311,138.5,1.005785,97.40958,6.465776,1.565808,0.579642,1.29639,0.890828,0.209275,46.71487,5.022638,177.8452,0.427993,0.005994,0.004075,0.295581,0.000096,0.03642,1995.695,0.289311,0,0.872836,0.142025,0,0.111067,0.004592,1222.173,165876.5
0.128849,0.205238,0.326654,3.554309,0.449226,0.370283,0.195787,0.642428,0.775092,0.02899,0.623666,0.578791,0.399171,0.399749,0.552739,0.207456,0.209062,0.167726,0.203562,0.378228,0.623223,1.222333,1.431866,0.087992,0.06949,0.062364,0.054708,0.106613,3.49846,0.285454,0.347934,0.029602,0.024287,0.037983,0.058014,0.216226,0.142564,38.997917,156,1.003886,107.4266,6.572612,1.52265,0.558356,1.40493,0.901031,0.148762,81.14451,5.649139,72.98334,0.285493,0.005593,0.007245,0.136533,0.000064,0.011963,4676.883,0.191084,0,0.930759,0.129113,0,0.06449,0.003985,1027.657,73245.74
0.1105,0.740571,0.352524,3.905226,0.367915,0.365877,0.234468,0.623259,0.800606,0.059533,1.236583,0.949743,0.720267,0.475306,0.710246,0.217527,0.249876,0.194039,0.44805,0.506127,0.636726,1.354028,2.506079,0.12872,0.078445,0.09125,0.063896,0.108397,6.210343,0.392539,0.634216,0.031004,0.02282,0.036529,0.057864,0.213605,0.248825,24.645202,150.5,1.005106,81.31081,5.812732,1.536649,0.557919,0.79118,0.895447,0.063556,31.82842,4.917827,409.1228,1.214559,0.022173,0.046192,0.257773,0.000272,0.013975,1648.312,0.739349,0,0.743675,0.081389,0,0.190749,0.004375,973.0065,471835.3
0.082053,0.647548,0.096034,3.596382,0.41146,0.411108,0.265129,0.591034,0.767769,0.031237,0.806512,0.727962,0.454378,0.408941,0.576742,0.19959,0.214315,0.163982,0.297776,0.370565,0.513611,1.137045,1.251644,0.087248,0.077762,0.072379,0.059148,0.104051,7.683071,0.252364,0.574447,0.033036,0.021366,0.033382,0.057925,0.214578,0.422054,44.738293,153.25,1.004103,84.84331,5.360934,1.41549,0.645265,1.272903,0.902426,0.100428,40.36402,5.706685,113.8215,0.390721,0.007649,0.037507,0.183776,0.000097,0.009346,1381.471,0.22533,0,0.966045,0.11941,0,0.032824,0.002906,596.5926,78398.92
0.104036,-0.136542,0.286385,3.34676,0.478107,0.360466,0.2541,0.61859,0.775404,0.055084,0.98037,0.916934,0.488413,0.434537,0.587959,0.229362,0.224958,0.183292,0.34729,0.37626,0.51758,1.018316,1.782185,0.091954,0.072739,0.074934,0.080263,0.109503,3.127125,0.290065,0.76937,0.029911,0.021837,0.033799,0.058331,0.215462,0.129994,81.443896,127.5,1.006533,80.91065,5.519792,1.482109,0.651485,1.010338,0.897991,0.084443,34.43963,5.239868,233.524,0.532765,0.016917,0.041296,0.297363,0.000236,0.010823,2639.803,0.968111,0,0.766977,0.100524,0,0.178842,0.005292,756.3217,310402.4
0.104607,0.347859,0.008671,3.221426,0.511177,0.451693,0.271862,0.635417,0.780329,0.033665,0.539593,0.57214,0.368021,0.395357,0.582027,0.223883,0.210057,0.164807,0.182879,0.410831,0.46686,0.605339,1.189599,0.085353,0.063972,0.064991,0.058626,0.106427,5.133624,0.275772,0.33359,0.032984,0.021476,0.036825,0.056804,0.214587,0.19235,72.260866,133.5,1.005156,99.41403,6.279514,1.509499,0.608864,1.334992,0.903752,0.126426,50.01596,5.504524,178.8387,0.577932,0.008355,0.005608,0.371028,0.000069,0.011394,1910.133,0.214088,0,0.893475,0.096662,0,0.095241,0.003693,728.8776,86351.68
0.092459,0.809902,-0.201539,3.462838,0.468742,0.44423,0.292003,0.656359,0.822578,0.044284,0.814343,0.777575,0.470192,0.471358,0.676765,0.228179,0.243748,0.175074,0.189604,0.317746,0.50871,0.978742,1.215149,0.083719,0.059536,0.053081,0.056921,0.109828,2.732557,0.218376,0.685169,0.028532,0.023902,0.034643,0.056669,0.214325,0.143793,73.838871,137.75,1.005909,88.49563,6.165613,1.545089,0.591058,1.320812,0.898541,0.107309,36.30461,5.153974,216.8843,0.646333,0.011805,0.020137,0.331721,0.000134,0.014146,1631.188,0.413181,0,0.918109,0.13609,0,0.075235,0.004428,632.1175,210431.5
0.095133,0.106358,-0.027739,3.66625,0.434067,0.428629,0.305282,0.642866,0.789665,0.07938,0.922337,0.913848,0.563486,0.462474,0.613248,0.240937,0.225722,0.191901,0.266634,0.360332,0.504081,0.858874,1.157104,0.09078,0.075117,0.060592,0.058528,0.106855,4.57219,0.320308,0.733506,0.028354,0.026656,0.041558,0.057124,0.217498,0.351235,58.238645,129,1.008552,69.8922,5.139794,1.47693,0.645748,0.867579,0.901298,0.049979,10.51903,4.922003,475.8058,0.952822,0.027626,0.040414,0.424766,0.000352,0.010264,320.5013,1.374014,0,0.835553,0.087686,0,0.137496,0.003788,670.7942,888646.4
0.137885,0.442582,0.264635,3.386516,0.464546,0.404119,0.201502,0.632371,0.791244,0.051629,0.993968,0.926186,0.490261,0.461449,0.552833,0.222378,0.215442,0.180919,0.247578,0.406767,0.549447,1.43011,1.686814,0.094121,0.083908,0.096447,0.063678,0.109362,5.327055,0.271613,0.456705,0.029914,0.023292,0.036059,0.052903,0.213422,0.25008,55.506441,130,1.006311,97.65998,6.776028,1.613668,0.536017,1.074196,0.897936,0.08445,23.41788,4.87368,596.2243,2.293023,0.023301,0.028,0.135268,0.000144,0.012687,901.8856,0.235694,0,0.796937,0.110054,0,0.161936,0.00499,1311.835,350543.1
0.118547,0.154236,0.122894,3.639598,0.430855,0.362427,0.240413,0.628529,0.78582,0.072748,0.921908,0.876337,0.485692,0.468028,0.511411,0.212112,0.215167,0.190232,0.237414,0.384783,0.559802,1.393651,1.401357,0.099627,0.081211,0.064763,0.050653,0.108273,6.05785,0.319789,0.596298,0.036013,0.023316,0.040549,0.055769,0.215445,0.22011,31.589502,145.5,1.006344,78.70761,5.565365,1.497316,0.626298,0.996302,0.901844,0.081108,27.97786,5.088961,220.6127,0.725822,0.019604,0.035675,0.180564,0.000115,0.012297,1310.082,0.518056,0,0.860852,0.113197,0,0.119866,0.004486,828.7672,563046.5
0.137118,0.375885,0.096968,3.321137,0.496879,0.423943,0.295999,0.639583,0.794559,0.072847,0.955386,0.714924,0.437861,0.436053,0.522791,0.241079,0.210008,0.191776,0.247164,0.35099,0.47363,0.880173,1.057469,0.088219,0.072823,0.066561,0.055961,0.108569,4.026175,0.225778,0.511796,0.029095,0.024459,0.034908,0.057527,0.214375,0.215057,41.37733,140.75,1.004352,90.93359,6.24248,1.561792,0.581398,1.13952,0.900204,0.116866,35.56275,5.023829,180.255,0.833092,0.019879,0.008651,0.141364,0.000108,0.01647,2276.024,0.378009,0,0.962716,0.114289,0,0.035917,0.003293,1053.673,528102.6
0.078399,0.599218,0.217238,3.470141,0.452868,0.386043,0.292225,0.607181,0.768753,0.043614,0.952787,0.940137,0.456276,0.437321,0.592286,0.226683,0.231646,0.170776,0.422556,0.426375,0.518254,1.465555,1.642372,0.104741,0.089435,0.081399,0.069355,0.104109,26.635932,0.310551,0.457902,0.037355,0.023061,0.037377,0.058352,0.211476,0.432545,25.085185,159.5,1.005571,69.89258,4.805016,1.382892,0.62057,0.616237,0.883752,0.069822,46.09037,5.28113,457.8789,1.880108,0.040457,0.04414,0.09053,0.000301,0.007206,2676.815,0.962466,0,0.858855,0.098077,0,0.121304,0.003372,666.081,263541.4
0.119591,0.370276,0.509847,3.504682,0.451093,0.386023,0.251016,0.646639,0.798987,0.058392,1.389443,1.092746,0.567379,0.50081,0.613034,0.213756,0.222237,0.183977,0.342076,0.464125,0.611056,1.386243,1.397611,0.133159,0.095786,0.086973,0.061685,0.112496,4.063669,0.362781,0.742135,0.039293,0.026427,0.034478,0.053335,0.215541,0.137205,30.655595,103.25,1.012067,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4
0.087371,0.158032,0.01021,3.719556,0.406016,0.368731,0.262228,0.57162,0.750553,0.041142,0.940921,0.953838,0.438925,0.463093,0.689711,0.244093,0.248307,0.172571,0.273927,0.335413,0.513287,0.815415,1.77715,0.084017,0.064627,0.057436,0.061628,0.103669,9.614829,0.231971,0.430038,0.022531,0.0173,0.034071,0.054093,0.213907,0.239181,13.979165,131.5,1.004013,82.06921,4.993942,1.370438,0.665337,0.866988,0.889665,0.129061,81.71266,5.795627,227.1928,0.556074,0.014375,0.030261,0.078011,0.000282,0.01326,6290.429,0.753258,0,0.735686,0.098713,0,0.194582,0.005706,724.6499,145759.2
0.089969,0.114555,0.333027,3.57675,0.448253,0.381594,0.317378,0.569809,0.725824,0.06235,1.214805,0.932989,0.490267,0.454009,0.586931,0.23343,0.218205,0.186917,0.334995,0.448281,0.570111,1.070099,1.178704,0.097982,0.059849,0.066205,0.072312,0.112047,16.709533,0.310441,0.597108,0.034992,0.019299,0.034832,0.059835,0.210064,0.295013,21.459591,111,1.005207,81.13407,5.016072,1.379948,0.724871,0.877336,0.88732,0.089745,57.60642,5.793717,689.3111,2.326849,0.049634,0.055987,0.212614,0.000198,0.008613,4373.619,1.39202,0,0.817577,0.10759,0,0.149245,0.0046,790.6025,702166.3
0.10417,0.186197,-0.300355,3.812946,0.418554,0.361429,0.242959,0.652147,0.819076,0.107532,1.500173,1.210165,0.519501,0.51334,0.604302,0.238968,0.229683,0.194566,0.242943,0.402219,0.645217,1.168266,1.549971,0.079288,0.062422,0.051409,0.050062,0.115821,2.457581,0.247577,0.508858,0.02481,0.015098,0.025379,0.050192,0.212614,0.130995,78.292549,134.25,1.012286,62.82077,5.144563,1.529688,0.672418,0.644615,0.888635,0.043882,12.52606,4.589506,282.04,1.490459,0.057495,0.088441,0.432989,0.000228,0.007715,242.5283,1.466154,0,0.836884,0.123616,0,0.1366,0.004409,901.0443,1376455
0.09674,0.359931,0.184651,3.795107,0.413554,0.447853,0.255829,0.618193,0.77865,0.0612,0.88897,1.016136,0.480287,0.515522,0.681813,0.260762,0.239624,0.18218,0.221239,0.411719,0.581823,0.867051,1.42015,0.097945,0.070602,0.07294,0.061249,0.108663,5.696368,0.513255,0.462945,0.026233,0.022388,0.026369,0.054234,0.214447,0.190427,15.051322,142.5,1.003527,82.95794,5.469116,1.454713,0.617126,0.884511,0.891753,0.052887,10.57978,5.404034,321.1572,1.051966,0.024182,0.035275,0.131301,0.000234,0.01105,299.3007,0.860007,0,0.887483,0.106901,0,0.099923,0.003547,839.2513,465794.5
0.114881,0.5779,-0.031829,3.379496,0.487289,0.356401,0.27043,0.633054,0.772101,0.034273,0.783794,0.707173,0.415958,0.451863,0.455541,0.211163,0.203641,0.184878,0.299373,0.543114,0.502005,0.879891,1.224579,0.094133,0.065946,0.071098,0.072643,0.104849,18.835805,0.372118,0.430852,0.033536,0.021534,0.032654,0.056534,0.212951,0.28057,45.694661,137.5,1.004931,91.43837,6.180583,1.537116,0.53753,1.251704,0.884721,0.129147,38.21519,5.084526,379.0337,1.606524,0.023929,0.016751,0.209449,0.000185,0.03258,2255.928,0.692408,0,0.933422,0.144507,0,0.062187,0.003405,1058.194,280834.3
0.069481,0.229486,0.155219,3.40353,0.477791,0.397622,0.309502,0.562515,0.74969,0.055505,0.912802,1.256174,0.490459,0.448413,0.549833,0.251568,0.22127,0.169709,0.290938,0.408592,0.506925,0.824907,1.202636,0.087573,0.06044,0.069304,0.065346,0.104151,2.48913,0.240196,0.743596,0.024515,0.01848,0.024944,0.054352,0.215677,0.134252,11.26123,129.25,1.004588,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5
0.062748,-0.331986,0.328678,4.09568,0.346135,0.382227,0.176206,0.662187,0.783483,0.047202,0.844064,0.881011,0.462023,0.456701,0.604411,0.229819,0.233628,0.170576,0.457633,0.49173,0.665999,1.329323,1.646721,0.121321,0.0722,0.064335,0.063522,0.105423,9.69991,0.397277,0.433089,0.029063,0.021136,0.029941,0.05613,0.204463,0.241047,17.129684,126,1.004262,68.46625,4.778518,1.373638,0.68466,0.829686,0.8875,0.04219,26.88909,5.523455,171.0493,0.718551,0.021408,0.074199,0.167712,0.000227,0.004295,954.8573,0.563309,0,0.993342,0.11336,0,0.006618,0.00222,434.9186,226915.3
0.065658,1.070512,0.045829,4.05844,0.343566,0.237758,0.365429,0.588317,0.760955,0.022803,1.041275,0.708695,0.447126,0.394529,0.492649,0.224714,0.183684,0.180073,0.302204,0.315985,0.688405,1.274633,2.534857,0.12872,0.057987,0.066022,0.073861,0.098383,41.931138,0.359706,0.566781,0.037175,0.017263,0.025149,0.061909,0.209157,0.401397,31.349446,146.5,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
0.080161,0.334671,-0.346238,3.930864,0.423502,0.37814,0.214446,0.59541,0.749597,0.027266,0.698436,0.641665,0.402784,0.433224,0.598799,0.203193,0.20902,0.152814,0.281206,0.41249,0.84776,0.925095,1.252474,0.115846,0.064369,0.061365,0.051249,0.105822,9.720901,0.406686,0.366884,0.029798,0.020785,0.024499,0.054434,0.211575,0.232647,49.686091,156.5,1.004558,84.9477,5.339426,1.408802,0.722756,1.307663,0.900102,0.097851,43.97793,5.858993,82.92532,0.393847,0.012211,0.020892,0.092525,0.000157,0.008231,1693.566,0.376987,0,0.697071,0.088925,0,0.211304,0.006151,584.8829,50327.32
0.090551,0.832738,0.143669,3.940006,0.393942,0.368085,0.193245,0.626259,0.800173,0.05552,1.177599,0.937893,0.484757,0.436791,0.507871,0.210835,0.204781,0.173632,0.33734,0.577843,0.741076,0.886278,2.02746,0.11472,0.106687,0.096357,0.050127,0.109131,7.09552,0.425532,0.728663,0.032215,0.023012,0.045986,0.060055,0.212177,0.244679,25.987361,114.5,1.006399,76.62907,5.431744,1.477954,0.651728,0.874138,0.890737,0.054505,42.85577,5.170051,469.7901,1.696883,0.036246,0.083945,0.352807,0.000296,0.005553,2620.998,1.073554,0,0.950067,0.144369,0,0.047472,0.002517,719.3692,516754.1
0.060811,0.594779,0.267383,3.195949,0.491148,0.488637,0.434517,0.563394,0.726352,0.050171,1.046991,0.925671,0.402182,0.482164,0.524411,0.240207,0.2212,0.163972,0.323378,0.378176,0.45327,0.733131,1.596625,0.083369,0.072332,0.071134,0.103553,0.116753,33.806006,0.264418,0.468168,0.02681,0.016559,0.026074,0.053536,0.213935,0.886179,43.076987,127.5,1.006635,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.075405,-0.085629,-0.037631,3.744757,0.419784,0.333446,0.297274,0.578807,0.704906,0.029443,0.932073,0.58825,0.382274,0.441758,0.507084,0.213649,0.20174,0.173907,0.512484,0.463746,0.67641,2.439767,1.513993,0.113029,0.06799,0.079531,0.079481,0.111686,11.937135,0.584565,1.259183,0.032333,0.019936,0.034211,0.054026,0.210364,0.192946,37.431676,133,1.008405,72.65016,4.760896,1.358764,0.737696,1.026208,0.892788,0.10719,56.2608,5.546679,315.1487,0.885918,0.012691,0.049532,0.350248,0.000205,0.013121,3637.096,0.4687,0,0.88482,0.108861,0,0.101981,0.003561,547.3338,116906
