@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_19 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_PeakRatio_Chroma_C# numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_17 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {romantic,notromantic}

@data
0.034341,1.558674,1.477683,2.169374,0.479459,0.125666,0.021627,0.00025,0.436979,0.21384,0.189325,0.072762,0.354813,0.237336,0.278795,0.100962,0.088691,0.100555,0.093555,0.042437,0.333192,40.859292,59.618811,82.08455,5.634669,1.470929,0.699178,1.282149,0.903619,0.121647,57.10564,5.4308,184.9674,0.59975,0.013119,0.027561,0.141717,0.000072,0.016579,3593.48,0.292898,0,0.786951,0.090185,0,0.167771,0.005025,420.8413,74228.26,romantic
0.02954,1.679898,1.495565,2.360763,0.485873,0.100589,0.025526,0.000031,0.495669,0.241082,0.201816,0.074249,0.37106,0.287921,0.329844,0.11151,0.102689,0.108539,0.100038,0.064279,0.276678,13.477499,6.103022,51.76452,3.989058,1.297576,1.018827,0.600252,0.880362,0.068099,33.43679,5.362283,503.0958,1.719699,0.043033,0.2855,0.323089,0.000449,0.007876,1426.887,1.698128,0,0.861518,0.091195,0,0.119384,0.003127,317.1322,94984.14,romantic
0.123631,1.664785,1.467052,2.293396,0.198302,0.230318,0.028045,0.000236,0.413125,0.212845,0.17722,0.084809,0.582831,0.336264,0.449779,0.100065,0.145869,0.112934,0.146973,0.088502,0.136214,24.981818,19.338286,94.17491,6.246646,1.557771,0.492658,0.992,0.885649,0.064687,43.4197,5.153592,277.3354,0.792685,0.015236,0.02855,0.252341,0.000383,0.007155,1435.268,1.034911,0,0.951398,0.122613,0,0.046271,0.003763,1190.09,456400.7,romantic
0.062282,0.955735,1.533296,2.194234,0.30038,0.167093,0.015802,0.000043,0.36449,0.191063,0.180995,0.071158,0.329764,0.533901,0.335703,0.136322,0.14123,0.146679,0.134192,0.066756,0.232191,11.095733,20.781642,80.89752,4.91777,1.363741,0.481478,0.649703,0.878498,0.102315,121.1246,5.705258,450.9727,1.987851,0.030886,0.040889,0.072632,0.000239,0.006479,7474.317,0.429842,0,0.860186,0.109858,0,0.120346,0.003791,753.2283,94686.13,romantic
0.032092,0.796787,1.440273,2.405648,0.471085,0.104444,0.026678,0.000053,0.515869,0.265791,0.209594,0.086056,0.69164,0.289876,0.354103,0.128088,0.124191,0.109229,0.089386,0.130035,0.345714,30.384153,20.088676,55.54987,4.057206,1.31588,0.75848,0.617045,0.883331,0.069101,29.55309,5.505519,385.2931,1.67634,0.058554,0.13128,0.271012,0.000672,0.006102,772.1589,2.883567,0,0.742344,0.088536,0,0.191397,0.005504,359.3637,105721.9,romantic
0.058232,1.255157,1.493006,2.524354,0.332927,0.16396,0.024729,0.000031,0.446547,0.232644,0.184054,0.09893,0.445898,0.346606,0.436966,0.126915,0.103571,0.119686,0.109938,0.144253,0.267048,11.913704,15.586591,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6,romantic
0.040689,1.019169,1.443554,2.191664,0.49595,0.146344,0.028103,0.000982,0.404305,0.211914,0.187104,0.072783,0.286695,0.200352,0.315655,0.093132,0.094371,0.112209,0.092217,0.044357,0.214005,65.915586,109.09593,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,romantic
0.052617,2.271752,1.545063,2.60075,0.251943,0.129117,0.03301,0.000136,0.413453,0.197252,0.168091,0.147684,0.670013,0.335118,0.391397,0.126745,0.15435,0.155399,0.13681,0.120319,0.565331,8.399312,15.645196,65.39187,4.777636,1.39798,0.564094,0.411053,0.880822,0.066113,35.09113,4.910098,643.7388,2.831452,0.05165,0.051054,0.073167,0.000209,0.004857,931.0282,0.813494,0,0.838882,0.111764,0,0.135249,0.004304,585.0988,327596.3,romantic
0.047565,1.133257,1.498418,2.257846,0.34888,0.156452,0.022079,0.0001,0.40084,0.210633,0.180762,0.076746,0.449928,0.328994,0.293428,0.104151,0.098195,0.1164,0.11444,0.050022,0.320715,54.137669,28.446375,76.81581,4.778298,1.338633,0.741658,0.957986,0.895311,0.121964,109.7448,5.947362,313.1566,1.265263,0.022246,0.053326,0.171451,0.000349,0.006264,7263.62,0.548897,0,0.609188,0.077383,0,0.238237,0.005177,516.0613,59850.72,romantic
0.030617,1.771482,1.500608,2.156535,0.373656,0.11621,0.0193,0.000398,0.382425,0.199159,0.175233,0.100301,0.256372,0.25452,0.359483,0.113058,0.101182,0.108598,0.104996,0.052811,0.126604,35.05892,53.944331,72.34987,5.029795,1.399315,0.710676,0.902939,0.90694,0.128876,141.2979,5.606489,103.5123,0.776571,0.018816,0.039714,0.203868,0.000081,0.007304,9574.641,0.338715,0,0.943409,0.111573,0,0.053424,0.00247,331.2756,46294.04,romantic
0.052779,0.975983,1.671279,2.395367,0.409519,0.134958,0.022938,0.000248,0.399253,0.219948,0.178707,0.072484,0.512709,0.347656,0.425383,0.173785,0.131865,0.161009,0.115314,0.051085,0.254235,35.841824,28.139984,55.75513,4.671303,1.486667,0.565722,0.345937,0.881111,0.054123,37.20029,4.25877,279.5177,0.981309,0.025241,0.090499,0.061096,0.000322,0.005382,827.0579,0.603661,0,0.426099,0.04497,0,0.244702,0.003296,613.3032,137925.4,romantic
0.051875,0.7685,1.508601,2.724249,0.255158,0.145804,0.034807,0.000036,0.444458,0.221463,0.178072,0.089269,0.535391,0.465783,0.509303,0.116145,0.113833,0.123554,0.120176,0.093793,0.288555,7.367801,12.353236,76.97829,4.844865,1.352049,0.523098,0.636877,0.894291,0.072326,83.69498,6.052451,549.5417,1.668519,0.040698,0.04802,0.199129,0.000186,0.003772,4664.505,1.432901,0,0.950067,0.084287,0,0.047472,0.001938,572.3632,380830.1,romantic
0.103623,0.943019,1.465105,2.190365,0.372026,0.194356,0.065192,0.001276,0.484682,0.247054,0.21851,0.07758,0.361692,0.358654,0.297664,0.113489,0.122596,0.088846,0.091961,0.046819,0.218643,124.203577,96.412844,89.96901,6.713255,1.65609,0.511045,1.162903,0.893023,0.047708,15.79906,4.611147,241.3026,0.97548,0.021588,0.042405,0.607808,0.000189,0.005396,503.2157,0.752911,0,0.633156,0.084331,0,0.232424,0.006011,1137.92,538465.1,romantic
0.033741,1.267709,1.444307,2.400992,0.289865,0.114551,0.016291,0.000124,0.401494,0.201494,0.196728,0.101754,0.439291,0.592781,0.393584,0.108113,0.098426,0.098234,0.159569,0.130745,0.249333,11.802579,15.623662,58.42889,3.488466,1.154432,0.823249,0.511695,0.87156,0.110337,119.9462,6.728576,168.6143,0.790889,0.025404,0.072104,0.048426,0.00049,0.010115,7403.729,0.864773,0,0.836218,0.104564,0,0.137048,0.003703,375.2849,85388.35,romantic
0.04148,1.571143,1.497369,2.449204,0.370451,0.149276,0.019785,0.00009,0.391411,0.197321,0.208814,0.075655,0.44479,0.295022,0.455738,0.132967,0.102508,0.141092,0.155905,0.065185,0.222329,11.701527,16.199639,73.17456,4.340451,1.274118,0.65844,0.79603,0.883856,0.098362,98.03571,6.291967,209.3709,0.671746,0.017209,0.06446,0.355417,0.000447,0.009455,6782.915,0.874025,0,0.994008,0.100982,0,0.00596,0.001614,468.5796,68546.76,romantic
0.089888,0.890412,1.645274,2.461938,0.363663,0.191371,0.037163,0.000039,0.443961,0.217978,0.16788,0.076758,0.843638,0.532643,0.350746,0.138557,0.143974,0.137194,0.156398,0.064819,0.363503,8.4732,11.970102,71.99256,5.053371,1.466444,0.444295,0.409153,0.873099,0.046889,35.3736,4.620528,298.7948,1.251305,0.024913,0.020607,0.022771,0.000202,0.006979,910.0499,0.492743,0,0.719707,0.104195,0,0.201863,0.005637,1003.999,270195.2,romantic
0.033361,1.322557,1.454645,2.210632,0.327996,0.147156,0.018508,0.000734,0.397761,0.203254,0.193476,0.069341,0.492914,0.376037,0.315336,0.102157,0.09221,0.08678,0.09471,0.050139,0.266396,34.515204,51.507342,73.21012,4.642903,1.327559,0.697227,0.925552,0.900155,0.089402,57.62271,5.889014,155.4879,0.386752,0.01025,0.041585,0.26985,0.000124,0.006717,2982.61,0.646825,0,0.466711,0.072303,0,0.249058,0.006496,373.3269,45311.8,romantic
0.058305,1.366557,1.491375,2.274141,0.395717,0.165794,0.033995,0.000022,0.446812,0.216759,0.197397,0.074205,0.414177,0.319941,0.303171,0.115558,0.135376,0.127047,0.096432,0.03918,0.273267,17.078877,17.799047,76.62126,5.02709,1.395792,0.631387,0.956246,0.892927,0.120624,89.0238,5.518519,342.0354,1.211542,0.024329,0.070898,0.398938,0.000246,0.009971,6889.54,0.839081,0,0.938083,0.114472,0,0.058122,0.003195,648.0609,210311.1,romantic
0.067301,2.034715,1.496636,2.433099,0.43819,0.170216,0.023878,0.000087,0.457171,0.230886,0.187029,0.067691,0.76809,0.661953,0.390834,0.105973,0.14084,0.131675,0.129797,0.106087,0.347153,7.028352,13.303632,95.48804,5.757357,1.395664,0.529763,0.770469,0.869373,0.07423,43.65525,5.962637,2190.918,11.08327,0.116443,0.052969,0.134533,0.000713,0.006033,1360.683,1.338317,0,0.876831,0.122006,0,0.10807,0.004314,822.96,312153.5,romantic
0.032088,1.83262,1.530018,2.236019,0.442211,0.095084,0.038022,0.000114,0.426521,0.216762,0.1826,0.076066,0.474881,0.573357,0.272572,0.130347,0.15443,0.144587,0.128839,0.063284,0.226936,23.638892,20.698333,61.18724,4.505174,1.349551,0.943364,0.775876,0.890541,0.08265,81.70352,5.622205,257.4558,1.372919,0.039886,0.177149,0.207477,0.000212,0.005665,6194.889,1.137593,0,0.737683,0.107111,0,0.193636,0.005991,364.9806,162965.6,romantic
0.049946,0.706559,1.459073,2.16238,0.423802,0.142715,0.040169,0.000228,0.428717,0.195508,0.182253,0.075253,0.454376,0.3293,0.356057,0.105751,0.122816,0.115031,0.107173,0.064508,0.157248,16.848784,28.028182,68.20847,4.910718,1.414629,0.763393,0.821149,0.902945,0.120768,89.0587,5.38613,175.885,1.605063,0.042736,0.069592,0.180962,0.000151,0.007716,4906.229,0.661884,0,0.749667,0.099858,0,0.187791,0.004689,554.5234,481179.3,romantic
0.086428,1.612394,1.509321,2.378059,0.494936,0.175165,0.035192,0.000078,0.396801,0.2025,0.174023,0.063931,0.320889,0.204965,0.363246,0.099278,0.101948,0.104299,0.093854,0.038117,0.091912,31.0698,27.680246,94.31582,6.609911,1.592958,0.517127,1.273948,0.89188,0.182265,98.71905,5.050738,29.47961,0.174904,0.004846,0.005286,0.083971,0.000077,0.018116,4974.043,0.128227,0,0.651132,0.07659,0,0.227311,0.005491,918.8404,135221.8,romantic
0.025023,1.854522,1.588942,2.476023,0.426508,0.0971,0.016648,0.000245,0.47833,0.234962,0.192144,0.074692,0.453696,0.411159,0.392744,0.114501,0.127234,0.148011,0.103094,0.082612,0.227259,21.656836,31.234201,58.57839,3.842623,1.222028,0.955163,0.606992,0.883674,0.054332,48.8197,6.458023,87.16562,0.836735,0.029236,0.185254,0.092483,0.000247,0.003258,2289.456,1.060421,0,0.797603,0.063997,0,0.16154,0.002002,280.6163,62970.86,romantic
0.033227,0.682752,1.458036,2.615512,0.409318,0.145186,0.008311,0.000062,0.414381,0.204454,0.160464,0.072194,0.392698,0.337742,0.557569,0.109493,0.093006,0.103127,0.076183,0.069716,0.157086,22.062244,23.843551,78.24547,3.820084,1.131661,0.682766,0.805504,0.880026,0.197045,208.3121,7.96628,185.8533,0.620919,0.013652,0.031266,0.097988,0.000152,0.01692,14624.82,1.008991,0,0.994008,0.100254,0,0.00596,0.000856,398.1447,24935.05,romantic
0.09414,0.860683,1.421315,2.204453,0.407752,0.205717,0.033977,0.000028,0.439276,0.211688,0.2049,0.0821,0.406639,0.331571,0.322358,0.097691,0.097131,0.097162,0.095679,0.033594,0.167024,14.458916,21.600778,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3,notromantic
0.045285,1.140744,1.522465,2.290516,0.439075,0.13172,0.039159,0.000299,0.477778,0.238248,0.205069,0.086305,0.559144,0.29903,0.333607,0.102373,0.109792,0.126888,0.112782,0.047674,0.223789,71.751864,33.881523,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6,notromantic
0.067219,1.036833,1.47346,2.326503,0.44826,0.167154,0.033648,0.000423,0.429504,0.216516,0.210018,0.080406,0.34967,0.296752,0.371678,0.098164,0.09865,0.087936,0.07962,0.032404,0.166095,59.314267,89.955386,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503,notromantic
0.052575,1.562266,1.428879,2.281204,0.462409,0.167746,0.020084,0.000241,0.444457,0.211025,0.184718,0.071252,0.232313,0.246733,0.388413,0.098382,0.095964,0.094195,0.088199,0.043693,0.194886,38.104063,65.416403,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33,notromantic
0.05363,1.750636,1.473623,2.293851,0.423754,0.126649,0.047161,0.000038,0.475409,0.251568,0.200644,0.077417,0.340701,0.199678,0.275891,0.109628,0.132171,0.097623,0.095649,0.044086,0.305073,11.26123,20.430049,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5,notromantic
0.032058,1.065056,1.506014,2.304796,0.438368,0.125407,0.017481,0.000118,0.444063,0.222897,0.227551,0.080057,0.433032,0.367925,0.308375,0.113424,0.095617,0.093878,0.079721,0.08288,0.2723,39.733383,20.956964,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39,notromantic
0.077138,0.780926,1.495473,2.33714,0.458953,0.189339,0.046745,0.000626,0.452265,0.232284,0.199666,0.080188,0.271496,0.21197,0.306763,0.104595,0.098982,0.0994,0.08899,0.037411,0.154269,51.673039,56.9315,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,notromantic
0.077138,0.780926,1.495473,2.33714,0.458953,0.189339,0.046745,0.000626,0.452265,0.232284,0.199666,0.080188,0.271496,0.21197,0.306763,0.104595,0.098982,0.0994,0.08899,0.037411,0.154269,51.673039,56.9315,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1,notromantic
0.055507,0.517938,1.547578,2.371602,0.313692,0.157371,0.037204,0.000067,0.479881,0.2421,0.192506,0.087766,0.263404,0.198593,0.364604,0.107341,0.112183,0.083636,0.093724,0.051659,0.198459,15.256367,20.9429,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,notromantic
0.055507,0.517938,1.547578,2.371602,0.313692,0.157371,0.037204,0.000067,0.479881,0.2421,0.192506,0.087766,0.263404,0.198593,0.364604,0.107341,0.112183,0.083636,0.093724,0.051659,0.198459,15.256367,20.9429,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6,notromantic
0.066943,0.560186,1.501927,2.287381,0.390888,0.19518,0.042434,0.000407,0.456681,0.229601,0.212272,0.076801,0.382913,0.247815,0.328149,0.105572,0.102234,0.092817,0.101541,0.043873,0.234136,38.711358,43.300016,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3,notromantic
0.080502,0.854872,1.427533,2.135258,0.367156,0.185014,0.05074,0.000124,0.473836,0.238914,0.199261,0.091677,0.181309,0.170544,0.334822,0.112628,0.109118,0.096644,0.104476,0.039039,0.157753,52.530282,73.270263,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,notromantic
0.080502,0.854872,1.427533,2.135258,0.367156,0.185014,0.05074,0.000124,0.473836,0.238914,0.199261,0.091677,0.181309,0.170544,0.334822,0.112628,0.109118,0.096644,0.104476,0.039039,0.157753,52.530282,73.270263,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8,notromantic
0.039226,1.442888,1.577137,2.358912,0.429726,0.138514,0.030353,0.000372,0.447693,0.217029,0.191173,0.090883,0.263556,0.161563,0.386385,0.129051,0.103274,0.105877,0.100695,0.039264,0.223228,51.996402,45.417768,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9,notromantic
0.149242,0.803291,1.571314,2.067013,0.39871,0.225041,0.108394,0.000334,0.520315,0.259023,0.205816,0.074321,0.46915,0.434803,0.282498,0.14158,0.122508,0.119579,0.10476,0.057961,0.24497,68.182237,110.48095,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,notromantic
0.149242,0.803291,1.571314,2.067013,0.39871,0.225041,0.108394,0.000334,0.520315,0.259023,0.205816,0.074321,0.46915,0.434803,0.282498,0.14158,0.122508,0.119579,0.10476,0.057961,0.24497,68.182237,110.48095,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577,notromantic
0.05859,1.696763,1.454231,2.003123,0.349595,0.170533,0.028585,0.000562,0.426907,0.210466,0.183103,0.089368,0.320774,0.274025,0.231586,0.097283,0.097035,0.096804,0.101823,0.178124,0.212886,40.065293,66.752081,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9,notromantic
0.070405,1.408912,1.529919,2.351247,0.446739,0.160099,0.036427,0.000181,0.426247,0.213389,0.203363,0.083634,0.400209,0.326191,0.333522,0.118719,0.096779,0.095426,0.097324,0.05255,0.176848,27.091025,26.207904,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2,notromantic
0.084201,0.471154,1.515627,2.231815,0.32407,0.201429,0.041938,0.000278,0.440769,0.212407,0.197092,0.081039,0.517434,0.370616,0.335808,0.097839,0.092312,0.101971,0.087724,0.049893,0.238002,44.684108,29.204137,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,notromantic
0.084201,0.471154,1.515627,2.231815,0.32407,0.201429,0.041938,0.000278,0.440769,0.212407,0.197092,0.081039,0.517434,0.370616,0.335808,0.097839,0.092312,0.101971,0.087724,0.049893,0.238002,44.684108,29.204137,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,notromantic
0.084201,0.471154,1.515627,2.231815,0.32407,0.201429,0.041938,0.000278,0.440769,0.212407,0.197092,0.081039,0.517434,0.370616,0.335808,0.097839,0.092312,0.101971,0.087724,0.049893,0.238002,44.684108,29.204137,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6,notromantic
0.033122,2.3474,1.341915,2.142324,0.395754,0.136354,0.008996,0.000033,0.378269,0.201237,0.181499,0.071812,0.315378,0.221824,0.370337,0.105402,0.103221,0.114487,0.160846,0.094899,0.148699,9.218168,11.992842,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53,notromantic
0.037633,1.716771,1.400942,2.707401,0.410159,0.130128,0.010708,0.000077,0.428609,0.215064,0.180761,0.079359,0.643778,0.385345,0.449666,0.14048,0.205169,0.170142,0.15202,0.142951,0.187576,16.162124,23.512925,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65,notromantic
0.036796,0.808808,1.431537,2.335394,0.404809,0.132919,0.014897,0.000056,0.423029,0.194973,0.188749,0.085203,0.486624,0.350834,0.34203,0.109313,0.110223,0.117422,0.100219,0.143233,0.212825,11.559841,15.063458,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79,notromantic
0.063576,1.185002,1.471921,2.256962,0.447208,0.182755,0.026532,0.000478,0.443538,0.234447,0.219595,0.074805,0.186906,0.192126,0.345421,0.107782,0.095385,0.091718,0.102198,0.045135,0.127477,52.731176,75.468612,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39,notromantic
0.038378,1.715334,1.462279,2.301661,0.5751,0.119731,0.019424,0.000025,0.410516,0.179493,0.158785,0.088564,0.581042,0.369473,0.416701,0.103711,0.204701,0.163275,0.19691,0.285514,0.397095,7.009893,9.830687,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8,notromantic
