@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.051608,5.507042,0.000176,1.549365,2.368604,0.143275,0.038175,0.000129,2.194584,0.341421,0.297005,0.218606,0.354473,0.114197,0.160966,0.100154,0.344835,0.082738,23.929225,0.5571,1.003051,0.502479,75.87171,4.964804,1.376704,0.745489,0.987492,0.899553,0.154316,147.7588,5.741253,299.5061,1.40551,0.030925,0.0529,0.197522,0.000125,0.010648,10952.54,0.594443,0,0.913449,0.141116,0,0.079113,0.003231,549.3704,230729.1
0.064129,5.923482,0.000168,1.54813,3.168858,0.161537,0.03151,0.000069,2.439331,0.665243,0.463791,0.835762,0.529055,0.129106,0.127511,0.140312,0.290635,0.09088,24.336898,0.544,1.0029,0.500052,79.65867,5.099846,1.383262,0.5015,0.680973,0.883892,0.082234,91.35052,5.823687,337.8965,3.034081,0.06644,0.026027,0.112487,0.000191,0.004802,8163.695,1.257151,0,0.910786,0.105128,0,0.081309,0.002337,693.8406,254251.7
0.049416,6.524029,0.000173,1.541014,2.863612,0.14837,0.029189,0.000207,2.655478,0.392483,0.336851,0.32301,0.334512,0.104604,0.105431,0.108719,0.249624,0.083845,25.401444,0.559866,1.003187,0.470387,72.2035,4.290146,1.262942,0.663991,0.719355,0.886893,0.112754,100.6292,6.319739,372.1159,1.485591,0.03385,0.049443,0.164384,0.000236,0.008137,7471.679,1.093261,0,0.817577,0.082321,0,0.149245,0.003421,552.3303,164352.4
0.039903,5.387428,0.000114,1.518791,2.762009,0.124353,0.032795,0.000198,2.24209,0.301845,0.291633,0.309359,0.297259,0.115164,0.113137,0.113938,0.241744,0.086213,47.716827,0.547755,1.009159,0.496556,57.36142,4.03588,1.298389,0.8824,0.778971,0.887863,0.082981,36.07704,5.363319,332.1141,0.908896,0.029089,0.158886,0.39191,0.000391,0.0085,1173.404,1.452864,0,0.97004,0.138395,0,0.029082,0.002679,438.1712,276539
0.05006,4.324155,0.000288,1.494133,2.639908,0.145386,0.024019,0.000272,2.524807,0.416484,0.307297,0.36054,0.330295,0.099926,0.143134,0.111125,0.196714,0.07652,33.108334,0.573746,1.003499,0.466194,78.0753,5.180085,1.406018,0.61793,0.837295,0.900373,0.089528,75.08418,5.525769,311.5399,1.054974,0.016733,0.048895,0.164818,0.000116,0.00611,3341.416,0.395089,0,0.896804,0.090236,0,0.092608,0.003218,558.9785,100548.2
0.030642,6.583308,0.000174,1.469143,2.4541,0.121022,0.02131,0.000174,2.695145,0.482561,0.532578,0.387195,0.332521,0.10659,0.112862,0.111918,0.224081,0.085503,14.211151,0.595913,1.003503,0.532355,62.29422,3.789771,1.192685,0.82685,0.700685,0.884772,0.09512,79.84601,6.536162,289.7001,0.889562,0.029113,0.135756,0.161075,0.000274,0.00761,6365.999,1.500948,0,0.888815,0.098813,0,0.098889,0.003419,351.229,99777.33
0.051129,6.468031,0.000221,1.506928,3.183681,0.137628,0.029132,0.000144,2.742038,0.747349,0.466188,0.558229,0.487244,0.145867,0.175719,0.162912,0.459338,0.095372,11.507802,0.56739,1.002594,0.503604,83.22591,4.901288,1.335278,0.60982,0.671885,0.8623,0.041922,51.71152,6.383721,1051.036,2.977135,0.058979,0.105416,0.0856,0.000763,0.003043,2701.538,1.547366,0,0.960053,0.129539,0,0.038377,0.002321,567.1882,276564.9
0.031492,5.198343,0.000664,1.596251,2.552423,0.10523,0.026962,0.000278,2.723987,0.413024,0.440378,0.288464,0.523992,0.177646,0.107898,0.117024,0.270681,0.091878,21.83586,0.563007,1.002775,0.470892,73.07163,4.771192,1.346872,0.75514,0.860555,0.891907,0.068756,84.73969,6.132313,270.8476,0.983939,0.028248,0.129372,0.151816,0.000239,0.00407,5669.163,1.341388,0,0.975366,0.121827,0,0.024043,0.002771,359.0066,190167.3
0.05607,4.789533,0.000224,1.491582,2.901447,0.176396,0.024074,0.000212,2.687992,0.472601,0.436879,0.340842,0.308259,0.109043,0.100219,0.112399,0.27108,0.082667,50.115196,0.555949,1.004819,0.446636,76.60232,5.069802,1.415578,0.556211,0.641178,0.893834,0.090764,54.31625,5.356807,168.2104,0.643566,0.014788,0.028936,0.043221,0.000172,0.007982,2477.041,0.365818,0,0.94008,0.087777,0,0.056367,0.001973,606.3603,94478.76
0.102073,2.703701,0.000695,1.429777,2.507881,0.205524,0.048003,0.000466,1.794918,0.416449,0.406786,0.263946,0.28126,0.093364,0.095801,0.085204,0.134309,0.064335,46.175849,0.576603,1.002354,0.491616,102.2827,6.745529,1.58434,0.57937,1.404288,0.894539,0.140532,37.66644,5.247164,63.22726,0.614229,0.012746,0.00568,0.07519,0.000212,0.026436,1944.623,0.169982,0,0.806924,0.104604,0,0.155901,0.004595,1169.098,264923.6
0.09414,2.91143,0.000035,1.421315,2.654316,0.205717,0.033977,0.000038,2.520436,0.406639,0.331571,0.467663,0.322358,0.097691,0.097131,0.095679,0.167024,0.076671,21.600778,0.605824,1.003377,0.515899,96.91132,6.372011,1.547191,0.561277,1.185465,0.893295,0.092637,44.15475,5.22884,388.1315,1.176356,0.018766,0.02468,0.12293,0.000166,0.010084,2949.16,0.463364,0,0.980027,0.124271,0,0.019587,0.002757,1016.725,192355.3
0.045285,3.91902,0.000277,1.522465,2.699583,0.13172,0.039159,0.000329,1.730993,0.559144,0.29903,0.21711,0.333607,0.102373,0.109792,0.112782,0.223789,0.078538,33.881523,0.620868,1.008289,0.600192,62.79319,4.586298,1.396702,0.904676,0.932193,0.894943,0.058764,14.96793,5.231251,336.8017,0.852421,0.022655,0.135163,0.339992,0.00025,0.012619,480.7814,1.310367,0,0.767643,0.097133,0,0.178486,0.004888,496.1106,327341.6
0.067219,4.041027,0.000366,1.47346,2.540229,0.167154,0.033648,0.000567,2.119459,0.34967,0.296752,0.251287,0.371678,0.098164,0.09865,0.07962,0.166095,0.08014,89.955386,0.559278,1.007131,0.459204,93.45463,5.991272,1.485387,0.667035,1.454324,0.903073,0.061407,19.76825,5.64449,200.1191,0.632476,0.011873,0.030287,0.533006,0.000145,0.006762,561.8241,0.555626,0,0.900133,0.127894,0,0.089953,0.004894,717.5693,154503
0.052575,4.462768,0.000327,1.428879,2.447085,0.167746,0.020084,0.000273,1.83166,0.232313,0.246733,0.297834,0.388413,0.098382,0.095964,0.088199,0.194886,0.07639,65.416403,0.559423,1.00478,0.553922,86.48917,5.178074,1.364704,0.652828,1.376088,0.901192,0.151147,96.6728,6.030396,70.64239,0.314863,0.006619,0.019052,0.124978,0.00008,0.018079,10263.09,0.213035,0,0.964714,0.140085,0,0.034064,0.002363,573.112,36859.33
0.05363,6.091024,0.000026,1.473623,2.721265,0.126649,0.047161,0.00003,2.063355,0.340701,0.199678,0.239403,0.275891,0.109628,0.132171,0.095649,0.305073,0.0816,20.430049,0.545164,1.004588,0.429543,55.34539,3.938178,1.322379,0.713913,0.429563,0.884163,0.066392,24.13971,5.105354,319.4293,0.706017,0.027501,0.0508,0.08231,0.000193,0.010967,712.5911,1.388688,0,0.891478,0.128656,0,0.096809,0.002695,553.2341,501689.5
0.032058,5.960768,0.000091,1.506014,2.979371,0.125407,0.017481,0.000134,2.601853,0.433032,0.367925,0.31581,0.308375,0.113424,0.095617,0.079721,0.2723,0.084179,20.956964,0.619925,1.00549,0.564717,65.35186,4.15669,1.263663,0.849902,0.8427,0.893843,0.047408,21.97851,6.114048,287.255,0.739996,0.016305,0.09876,0.233099,0.000205,0.005223,998.6509,0.882444,0,0.81225,0.11036,0,0.152601,0.004558,345.7262,36792.39
0.077138,2.964214,0.000551,1.495473,2.745779,0.189339,0.046745,0.000713,2.272773,0.271496,0.21197,0.258607,0.306763,0.104595,0.098982,0.08899,0.154269,0.082011,56.9315,0.656272,1.005928,0.550757,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.077138,2.964214,0.000551,1.495473,2.745779,0.189339,0.046745,0.000713,2.272773,0.271496,0.21197,0.258607,0.306763,0.104595,0.098982,0.08899,0.154269,0.082011,56.9315,0.656272,1.005928,0.550757,90.77695,5.969514,1.503183,0.564389,1.233892,0.898451,0.103341,50.13089,5.390502,400.1663,1.022237,0.016533,0.02462,0.41221,0.000185,0.014337,4011.944,0.910102,0,0.947404,0.112516,0,0.049863,0.002833,754.8105,266566.1
0.055507,6.708365,0.000067,1.547578,2.572812,0.157371,0.037204,0.000061,2.457467,0.263404,0.198593,0.202501,0.364604,0.107341,0.112183,0.093724,0.198459,0.085824,20.9429,0.604899,1.004133,0.528747,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.055507,6.708365,0.000067,1.547578,2.572812,0.157371,0.037204,0.000061,2.457467,0.263404,0.198593,0.202501,0.364604,0.107341,0.112183,0.093724,0.198459,0.085824,20.9429,0.604899,1.004133,0.528747,67.73019,4.460188,1.357732,0.688877,0.586157,0.885763,0.08674,62.36436,5.408779,204.5858,0.758156,0.024534,0.033899,0.055958,0.000199,0.0069,3284.328,0.923805,0,0.796937,0.124581,0,0.161936,0.004653,630.7932,331120.6
0.066943,3.517955,0.000224,1.501927,2.506809,0.19518,0.042434,0.000515,2.453521,0.382913,0.247815,0.298854,0.328149,0.105572,0.102234,0.101541,0.234136,0.079377,43.300016,0.623844,1.006657,0.536904,76.04378,5.081059,1.421614,0.635584,0.916192,0.895956,0.059229,15.54126,5.212549,191.069,0.52561,0.011527,0.026491,0.190964,0.000139,0.010108,459.4359,0.419894,0,0.870839,0.120417,0,0.112554,0.004095,740.4802,221418.3
0.025261,3.670347,0.000662,1.481467,2.436423,0.104296,0.015881,0.000471,1.791067,0.223008,0.250959,0.16555,0.315086,0.100193,0.102117,0.100783,0.198914,0.079879,36.682259,0.584864,1.00459,0.440617,65.33331,4.528807,1.325035,0.94968,1.085796,0.893491,0.062475,28.58048,5.697819,221.1669,1.076531,0.023513,0.13324,0.292614,0.000263,0.008007,2133.724,0.44745,0,0.953396,0.112394,0,0.044462,0.002737,246.7887,25013.56
0.080502,3.276836,0.000074,1.427533,2.306764,0.185014,0.05074,0.000153,2.26771,0.181309,0.170544,0.166214,0.334822,0.112628,0.109118,0.104476,0.157753,0.079753,73.270263,0.579899,1.009041,0.456108,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.080502,3.276836,0.000074,1.427533,2.306764,0.185014,0.05074,0.000153,2.26771,0.181309,0.170544,0.166214,0.334822,0.112628,0.109118,0.104476,0.157753,0.079753,73.270263,0.579899,1.009041,0.456108,86.65456,5.823932,1.50014,0.570868,1.117096,0.903362,0.179048,134.4754,5.265652,152.6599,0.384048,0.01067,0.014182,0.308257,0.000114,0.019914,18488.68,0.540236,0,0.756325,0.102984,0,0.18442,0.005165,833.7963,301631.8
0.039226,4.665133,0.00037,1.577137,2.563565,0.138514,0.030353,0.000463,2.091136,0.263556,0.161563,0.194666,0.386385,0.129051,0.103274,0.100695,0.223228,0.084997,45.417768,0.569843,1.007178,0.500763,74.92481,4.898048,1.363813,0.673835,0.927552,0.90106,0.11154,91.45646,5.811602,189.4968,0.971822,0.024873,0.044816,0.146364,0.000086,0.007189,5794.494,0.667146,0,0.766977,0.109806,0,0.178842,0.00547,442.5963,149866.9
0.149242,1.185929,0.000151,1.571314,2.442249,0.225041,0.108394,0.000415,2.353433,0.46915,0.434803,0.434298,0.282498,0.14158,0.122508,0.10476,0.24497,0.096103,110.48095,0.528471,1.013613,0.422785,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.149242,1.185929,0.000151,1.571314,2.442249,0.225041,0.108394,0.000415,2.353433,0.46915,0.434803,0.434298,0.282498,0.14158,0.122508,0.10476,0.24497,0.096103,110.48095,0.528471,1.013613,0.422785,72.37757,6.124872,1.68917,0.524445,0.847764,0.888046,0.069038,16.89071,4.003211,463.9287,1.816901,0.047511,0.016456,0.612431,0.000371,0.013553,522.1224,1.125897,0,0.788282,0.096244,0,0.167005,0.004606,1599.696,1815577
0.05859,5.406909,0.000625,1.454231,2.451506,0.170533,0.028585,0.000651,2.823607,0.320774,0.274025,0.542344,0.231586,0.097283,0.097035,0.101823,0.212886,0.074033,66.752081,0.584725,1.005705,0.451195,64.21316,4.201738,1.297793,0.584468,0.606354,0.889071,0.259485,194.6522,5.47068,132.9548,1.143729,0.034598,0.072378,0.1997,0.00018,0.033205,28798.79,0.840753,0,0.848868,0.07893,0,0.128377,0.003039,590.5922,213853.9
0.070405,3.176354,0.000196,1.529919,2.826238,0.160099,0.036427,0.000215,2.389318,0.400209,0.326191,0.39166,0.333522,0.118719,0.096779,0.097324,0.176848,0.098686,26.207904,0.571431,1.003737,0.498462,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.070405,3.176354,0.000196,1.529919,2.826238,0.160099,0.036427,0.000215,2.389318,0.400209,0.326191,0.39166,0.333522,0.118719,0.096779,0.097324,0.176848,0.098686,26.207904,0.571431,1.003737,0.498462,84.60171,5.876019,1.515703,0.592196,1.129026,0.901034,0.104146,72.52674,5.261323,152.4883,0.579594,0.015169,0.020828,0.194326,0.000072,0.010039,4353.963,0.401306,0,0.896139,0.103238,0,0.093136,0.003568,728.8981,167857.2
0.084201,3.941805,0.000227,1.515627,2.578358,0.201429,0.041938,0.000366,2.64682,0.517434,0.370616,0.501429,0.335808,0.097839,0.092312,0.087724,0.238002,0.07172,29.204137,0.62414,1.003647,0.488523,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.084201,3.941805,0.000227,1.515627,2.578358,0.201429,0.041938,0.000366,2.64682,0.517434,0.370616,0.501429,0.335808,0.097839,0.092312,0.087724,0.238002,0.07172,29.204137,0.62414,1.003647,0.488523,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.084201,3.941805,0.000227,1.515627,2.578358,0.201429,0.041938,0.000366,2.64682,0.517434,0.370616,0.501429,0.335808,0.097839,0.092312,0.087724,0.238002,0.07172,29.204137,0.62414,1.003647,0.488523,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.033122,6.698762,0.000031,1.341915,3.087874,0.136354,0.008996,0.000023,1.693138,0.315378,0.221824,0.491571,0.370337,0.105402,0.103221,0.160846,0.148699,0.072275,11.992842,0.555113,1.002515,0.505071,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.037633,7.7579,0.000135,1.400942,3.111768,0.130128,0.010708,0.000075,2.28227,0.643778,0.385345,0.597528,0.449666,0.14048,0.205169,0.15202,0.187576,0.07126,23.512925,0.56253,1.003539,0.502962,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.036796,8.63099,0.000105,1.431537,2.796991,0.132919,0.014897,0.000075,2.586792,0.486624,0.350834,0.412805,0.34203,0.109313,0.110223,0.100219,0.212825,0.078751,15.063458,0.566246,1.00259,0.510476,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.063576,3.236209,0.001023,1.471921,2.559182,0.182755,0.026532,0.000572,2.422311,0.186906,0.192126,0.158238,0.345421,0.107782,0.095385,0.102198,0.127477,0.081119,75.468612,0.579469,1.003648,0.541032,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.038378,9.416657,0.000046,1.462279,2.743704,0.119731,0.019424,0.000011,2.768681,0.581042,0.369473,0.559815,0.416701,0.103711,0.204701,0.19691,0.397095,0.077017,9.830687,0.569481,1.003043,0.512098,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.038378,9.416657,0.000046,1.462279,2.743704,0.119731,0.019424,0.000011,2.768681,0.581042,0.369473,0.559815,0.416701,0.103711,0.204701,0.19691,0.397095,0.077017,9.830687,0.569481,1.003043,0.512098,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.061784,3.916303,0.000202,1.501255,2.558731,0.157842,0.037049,0.000139,2.095827,0.383436,0.342041,0.228734,0.318285,0.096885,0.119605,0.10953,0.204547,0.079489,44.591663,0.553477,1.004085,0.452347,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.086307,2.220008,0.000039,1.461689,2.666756,0.185319,0.056819,0.000095,2.272075,0.512371,0.207347,0.302834,0.293629,0.096132,0.099768,0.10116,0.354988,0.083978,61.627523,0.5737,1.012067,0.556687,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4
0.026298,6.990649,0.000438,1.639886,2.904957,0.135465,0.009055,0.00029,3.02892,0.36134,0.357564,0.504884,0.526323,0.139518,0.102144,0.111574,0.179281,0.105752,43.522363,0.538629,1.004219,0.543634,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.026298,6.990649,0.000438,1.639886,2.904957,0.135465,0.009055,0.00029,3.02892,0.36134,0.357564,0.504884,0.526323,0.139518,0.102144,0.111574,0.179281,0.105752,43.522363,0.538629,1.004219,0.543634,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.026298,6.990649,0.000438,1.639886,2.904957,0.135465,0.009055,0.00029,3.02892,0.36134,0.357564,0.504884,0.526323,0.139518,0.102144,0.111574,0.179281,0.105752,43.522363,0.538629,1.004219,0.543634,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.069084,4.356591,0.000058,1.499781,2.612468,0.185662,0.035587,0.000105,2.817692,0.640473,0.351757,0.328857,0.391082,0.118445,0.1113,0.089404,0.28684,0.088419,22.379263,0.559582,1.005333,0.469699,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.035224,9.220519,0.000154,1.488532,2.827217,0.137357,0.014025,0.000192,2.533894,0.476985,0.464888,0.434966,0.327564,0.155588,0.13676,0.115185,0.251439,0.095542,23.112715,0.550454,1.003076,0.542378,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.035224,9.220519,0.000154,1.488532,2.827217,0.137357,0.014025,0.000192,2.533894,0.476985,0.464888,0.434966,0.327564,0.155588,0.13676,0.115185,0.251439,0.095542,23.112715,0.550454,1.003076,0.542378,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.062671,5.698787,0.000101,1.508487,2.787186,0.178406,0.029598,0.000191,2.287014,0.692961,0.505515,0.22464,0.358401,0.097838,0.114305,0.140663,0.297315,0.079073,49.155581,0.646792,1.007934,0.552145,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.062671,5.698787,0.000101,1.508487,2.787186,0.178406,0.029598,0.000191,2.287014,0.692961,0.505515,0.22464,0.358401,0.097838,0.114305,0.140663,0.297315,0.079073,49.155581,0.646792,1.007934,0.552145,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.062671,5.698787,0.000101,1.508487,2.787186,0.178406,0.029598,0.000191,2.287014,0.692961,0.505515,0.22464,0.358401,0.097838,0.114305,0.140663,0.297315,0.079073,49.155581,0.646792,1.007934,0.552145,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.058232,6.578384,0.00004,1.493006,2.87046,0.16396,0.024729,0.000026,2.788935,0.445898,0.346606,0.39472,0.436966,0.126915,0.103571,0.109938,0.267048,0.077599,15.586591,0.60649,1.003172,0.521807,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.032406,5.935328,0.000084,1.491458,2.602577,0.125702,0.009623,0.000032,2.614487,0.18611,0.295963,0.529178,0.362,0.105724,0.098629,0.13276,0.159815,0.072812,20.09946,0.57157,1.00271,0.529289,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.062586,3.662835,0.000522,1.458857,2.884884,0.177835,0.027998,0.000456,2.311562,0.782097,0.388177,0.440407,0.377653,0.109881,0.083283,0.100984,0.238574,0.067831,43.752782,0.559849,1.004114,0.475752,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.062586,3.662835,0.000522,1.458857,2.884884,0.177835,0.027998,0.000456,2.311562,0.782097,0.388177,0.440407,0.377653,0.109881,0.083283,0.100984,0.238574,0.067831,43.752782,0.559849,1.004114,0.475752,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.044084,8.653246,0.000057,1.470689,2.699912,0.135996,0.023858,0.000084,2.046476,0.276403,0.432489,0.278748,0.377325,0.112621,0.124537,0.109548,0.335766,0.085543,11.280995,0.54415,1.002753,0.519441,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.083361,3.273047,0.000892,1.52278,3.071172,0.169227,0.078033,0.001719,2.632149,0.40554,0.303984,0.231187,0.269245,0.106081,0.091435,0.095567,0.344731,0.088474,114.7647,0.546313,1.009063,0.546588,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
0.036103,8.147528,0.000022,1.565616,2.778161,0.130202,0.012171,0.000024,2.697942,0.530799,0.516769,0.276645,0.357187,0.160862,0.148289,0.14103,0.237717,0.109632,5.758155,0.566997,1.002503,0.479303,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.036103,8.147528,0.000022,1.565616,2.778161,0.130202,0.012171,0.000024,2.697942,0.530799,0.516769,0.276645,0.357187,0.160862,0.148289,0.14103,0.237717,0.109632,5.758155,0.566997,1.002503,0.479303,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.093105,0.806062,0.000427,1.429194,2.429337,0.159095,0.081882,0.000888,2.118749,0.4351,0.526712,0.328205,0.352871,0.096846,0.093457,0.083969,0.127759,0.074574,98.086787,0.591386,1.007837,0.471959,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
