@attribute Std_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_20 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric

@data

0.057121,0.000131,2.105421,3.023773,0.765935,0.474168,0.115316,0.447512,0.611905,2.010332,0.018083,0.000099,0.278367,0.449298,0.140847,0.026628,0.009818,0.976205,0.552947,0.300479,0.000101,0.181997,0.6408,1.140455,0.108891,0.114895,0.259307,0.46812,0.419284,0.116043,0.147239,0.201385,0.203027,0.046997,0.037808,0.052829,0.035282,0.029208,0.085221,46.006132,123.75,1.0062
0.119478,0.000257,2.447892,2.899634,0.760646,0.401639,0.151748,0.451364,0.617073,1.942311,0.022513,0.000185,0.292873,0.403811,0.117649,0.026411,0.012496,0.844417,0.47844,0.260104,0.000071,0.185322,0.509515,1.545037,0.082144,0.101196,0.255096,0.479548,0.297833,0.089196,0.135584,0.155357,0.244361,0.039432,0.031961,0.029571,0.028679,0.026722,0.078816,33.765081,151,1.003359
0.120051,0.000333,2.428695,2.964215,0.744248,0.440409,0.143537,0.460274,0.620403,1.908593,0.02812,0.000253,0.278053,0.407225,0.132797,0.026854,0.015833,0.872975,0.651994,0.227535,0.000129,0.215515,0.67405,1.906432,0.118275,0.144191,0.252964,1.003788,0.506112,0.101316,0.166802,0.241197,0.182967,0.072648,0.04202,0.043872,0.033488,0.024354,0.078765,66.940588,146.5,1.00593
0.126771,0.000086,2.2163,2.682098,0.770494,0.520296,0.145103,0.4392,0.583498,1.972017,0.030794,0.000061,0.278867,0.428477,0.123062,0.038555,0.01484,1.4495,0.56958,0.298812,0.000024,0.186918,0.634755,1.405109,0.103635,0.112971,0.25591,0.646446,0.638496,0.102123,0.136879,0.139392,0.187894,0.052909,0.031898,0.039211,0.027678,0.032769,0.08355,38.500149,135,1.005772
0.104106,0.000068,2.642501,3.086962,0.711324,0.320121,0.176683,0.392656,0.539922,1.900408,0.019203,0.000027,0.227344,0.405215,0.137453,0.028566,0.01455,1.319461,0.709055,0.457128,0.000037,0.288664,0.716663,3.683734,0.185202,0.124763,0.250756,1.695287,0.601661,0.20433,0.165956,0.25044,0.369972,0.07925,0.062841,0.052008,0.050212,0.057807,0.084013,18.956982,157.75,1.004034
0.045621,0.000017,2.675187,3.262011,0.767256,0.491709,0.116306,0.307172,0.482921,1.946379,0.006878,0.000008,0.263299,0.362619,0.152372,0.020985,0.00535,1.642099,0.782571,0.394166,0.000012,0.189935,0.694065,0.996476,0.098256,0.128408,0.2622,0.798745,0.784037,0.108623,0.114657,0.219952,0.274372,0.045881,0.026836,0.040581,0.033628,0.041348,0.072168,8.421918,157.75,1.002374
0.089283,0.000252,2.526553,3.270138,0.639823,0.422144,0.14781,0.428374,0.562008,1.936168,0.046474,0.000362,0.287592,0.403851,0.137798,0.044484,0.02752,1.562108,0.732551,0.469134,0.000084,0.197979,1.524871,1.322968,0.143781,0.089137,0.267894,0.8997,0.569353,0.123738,0.16348,0.38951,0.37559,0.059823,0.060575,0.049668,0.034012,0.040142,0.073277,67.172339,136,1.01002
0.053069,0.000012,2.300406,3.409512,0.825847,0.36715,0.134368,0.302998,0.451426,1.924419,0.008029,0.000029,0.253796,0.445291,0.148969,0.023484,0.006706,1.207035,0.354322,0.329772,0.000035,0.163546,0.682703,1.615298,0.110886,0.087899,0.255154,0.93062,0.770674,0.105053,0.12844,0.193199,0.358729,0.056486,0.036757,0.055527,0.030439,0.033289,0.068474,7.728742,115.5,1.005764
0.100776,0.000026,2.364219,2.86143,0.722038,0.526182,0.166614,0.37138,0.489289,1.963227,0.019411,0.000031,0.285597,0.433042,0.150096,0.023499,0.028224,2.942964,0.693521,0.334861,0.000039,0.216202,0.662485,1.856949,0.141483,0.101309,0.258272,1.359279,0.783481,0.162158,0.218766,0.28304,0.232681,0.047728,0.047521,0.047681,0.034747,0.057091,0.077325,18.028189,139.75,1.006179
0.076191,0.000084,2.258357,2.889241,0.797891,0.539081,0.113948,0.358361,0.491504,1.948665,0.021818,0.00005,0.271965,0.373183,0.193873,0.024136,0.051836,2.364193,0.469604,0.434919,0.000079,0.196561,0.572393,2.123752,0.097774,0.132687,0.261883,1.685397,0.746533,0.110701,0.124386,0.222176,0.217719,0.06557,0.045528,0.048377,0.035893,0.043815,0.075967,14.26238,151,1.002943
0.098642,0.000041,1.993921,2.743465,0.597546,0.445053,0.118022,0.496209,0.615994,2.050311,0.050622,0.000039,0.213417,0.416115,0.118974,0.026536,0.034962,1.041004,0.695624,0.631917,0.000035,0.248791,0.712879,1.260776,0.136924,0.098768,0.266962,0.511327,0.600323,0.15808,0.206764,0.157081,0.240936,0.05535,0.058731,0.028183,0.030452,0.032618,0.08114,9.834469,142.5,1.002933
0.116784,0.000046,2.328468,3.021886,0.761064,0.417687,0.144613,0.432919,0.612306,1.952568,0.049739,0.000048,0.260767,0.383303,0.132196,0.035801,0.036086,1.509329,0.615815,0.417375,0.00004,0.19439,0.586162,1.463822,0.10788,0.115695,0.263516,0.618677,0.779714,0.106978,0.150487,0.293473,0.213666,0.061633,0.036069,0.03753,0.049818,0.025013,0.079903,10.472803,138.75,1.002491
0.079089,0.000144,2.28943,2.568048,0.75601,0.531022,0.133753,0.37518,0.466496,1.979532,0.013001,0.0001,0.272276,0.37808,0.106211,0.021461,0.007085,1.239174,0.592853,0.276301,0.000101,0.213473,0.575902,0.980167,0.111225,0.125984,0.256927,0.667384,0.936012,0.092211,0.213569,0.171361,0.260616,0.051113,0.042882,0.045158,0.048417,0.030653,0.071624,26.920035,138.5,1.004138
0.117582,0.000284,2.560243,3.338725,0.748079,0.379666,0.154098,0.455944,0.567665,2.000068,0.039203,0.000459,0.28651,0.41242,0.164493,0.038651,0.020405,1.1087,0.450667,0.313542,0.000104,0.197753,0.786727,1.524599,0.126086,0.106035,0.262296,0.46545,0.438299,0.136621,0.168196,0.290693,0.298747,0.057782,0.042555,0.050455,0.033712,0.029242,0.068768,44.915265,125.25,1.004842
0.085114,0.000198,2.217462,2.769332,0.783938,0.437973,0.143806,0.430647,0.572674,1.958212,0.015427,0.000101,0.286218,0.423035,0.142158,0.023031,0.012649,1.254974,0.486135,0.388153,0.000061,0.189461,0.555183,1.621385,0.11634,0.108172,0.253396,0.97751,0.49453,0.131727,0.157074,0.202761,0.262828,0.049628,0.038584,0.051384,0.032286,0.028723,0.075443,39.151844,133.5,1.004358
0.233362,0.000466,2.416433,3.414549,0.772144,0.374909,0.182441,0.454195,0.587019,1.956439,0.027184,0.000661,0.285064,0.410174,0.114461,0.044054,0.024993,0.99917,0.811824,0.36833,0.000332,0.186611,0.405133,0.730106,0.083646,0.098807,0.252707,1.088883,0.306211,0.079755,0.097771,0.171046,0.188242,0.049902,0.035351,0.034816,0.029886,0.017903,0.071601,27.466432,106.5,1.004998
0.050344,0.000301,2.150988,2.802159,0.647267,0.507801,0.120445,0.416348,0.550401,1.996542,0.012426,0.000154,0.271944,0.388646,0.114792,0.030696,0.009182,1.238518,0.419602,0.348362,0.000106,0.211998,0.640147,1.13366,0.160212,0.137592,0.260235,0.93095,0.49964,0.148905,0.177513,0.188429,0.23899,0.036977,0.040405,0.0416,0.050663,0.029451,0.07648,19.833714,134.75,1.003213
0.019161,0.000312,2.272354,2.818586,0.629407,0.537153,0.072738,0.418421,0.563691,1.994838,0.00359,0.000212,0.260793,0.37015,0.15302,0.014366,0.002604,1.088916,0.527595,0.263636,0.000069,0.224726,0.478585,1.415151,0.096833,0.098867,0.262475,1.05676,0.41782,0.102004,0.184469,0.157451,0.225132,0.046622,0.046706,0.048127,0.037625,0.033851,0.082513,22.533238,143.5,1.003246
0.068192,0.000059,2.456918,2.677242,0.807111,0.484639,0.113008,0.41551,0.581952,1.972613,0.032218,0.000049,0.264604,0.421863,0.170222,0.037695,0.01652,1.180791,0.600741,0.475027,0.000032,0.180572,0.556559,2.256726,0.118324,0.105169,0.259983,0.812191,0.69698,0.140178,0.188037,0.287152,0.276002,0.056875,0.055333,0.0377,0.03355,0.038088,0.075047,9.396578,143.5,1.002947
0.083665,0.00007,2.740946,3.217042,0.639026,0.319994,0.138532,0.392486,0.525587,2.044774,0.036312,0.000036,0.229922,0.393121,0.146575,0.025214,0.038168,1.934595,1.027907,0.489964,0.000096,0.219994,0.813635,2.155408,0.141996,0.140201,0.262176,0.728311,1.135899,0.133995,0.179198,0.218284,0.389954,0.069491,0.066674,0.046771,0.05079,0.047625,0.066628,9.951097,155,1.002739
0.206679,0.000705,2.044413,2.956983,0.801873,0.497319,0.193399,0.491828,0.636468,1.973785,0.032338,0.000298,0.285053,0.39275,0.133652,0.02316,0.018035,0.597435,0.486833,0.425759,0.00019,0.175917,0.698846,0.95689,0.111373,0.119115,0.260406,0.323515,0.246307,0.113525,0.115767,0.197008,0.266431,0.047751,0.033847,0.0491,0.030746,0.021463,0.080703,59.967628,144,1.004244
0.156405,0.000263,2.380696,2.757026,0.799339,0.474167,0.170891,0.49173,0.626681,1.962928,0.024353,0.000174,0.284634,0.450954,0.130499,0.025773,0.014382,0.849436,0.620187,0.210331,0.000112,0.167758,0.607984,1.326481,0.122808,0.091983,0.257934,0.675446,0.360222,0.098147,0.139398,0.220909,0.251366,0.044178,0.036917,0.038604,0.031791,0.022053,0.087293,59.482585,137,1.004803
0.133661,0.000401,2.171184,2.641457,0.762496,0.545059,0.165516,0.497537,0.608758,1.9928,0.01769,0.000207,0.288443,0.467952,0.11935,0.027026,0.009586,0.62106,0.410776,0.238775,0.000095,0.189024,0.49909,1.138876,0.09592,0.098994,0.255864,0.557419,0.344941,0.109394,0.18231,0.178978,0.21826,0.043591,0.029417,0.033205,0.023184,0.024901,0.07645,68.369187,124,1.004997
0.055065,0.000253,2.387196,2.583568,0.806612,0.406778,0.131905,0.402291,0.546197,1.953494,0.007076,0.000196,0.275493,0.321341,0.101561,0.014801,0.009442,1.085792,0.68447,0.403836,0.00027,0.170371,0.508406,0.807017,0.10588,0.104614,0.256599,0.798701,0.465351,0.106783,0.124082,0.229419,0.180766,0.048829,0.038843,0.042686,0.033167,0.024472,0.087297,22.26078,158.5,1.002607
0.141524,0.000234,2.22838,3.063625,0.768344,0.530422,0.166332,0.482362,0.606925,1.983887,0.028559,0.000154,0.276162,0.40339,0.115592,0.024905,0.01815,0.57041,0.315711,0.199747,0.000109,0.18389,0.478521,0.954087,0.11043,0.122436,0.262043,0.602053,0.44424,0.113221,0.166364,0.276328,0.228939,0.042412,0.037505,0.044637,0.037673,0.028103,0.07727,56.183243,149.75,1.004465
0.074393,0.00009,2.316268,3.101326,0.830485,0.377922,0.127423,0.423125,0.548311,1.955905,0.031228,0.000045,0.262274,0.410599,0.131749,0.020721,0.018893,1.236669,0.741021,0.268625,0.000063,0.194545,0.547506,1.35871,0.138597,0.17615,0.254659,0.81994,0.859707,0.13095,0.177025,0.194225,0.229357,0.06477,0.034586,0.047944,0.054127,0.035689,0.075698,10.636233,129.25,1.002709
0.221761,0.000689,2.143572,3.152809,0.744117,0.443531,0.134969,0.446712,0.622708,1.882511,0.018109,0.00085,0.304779,0.44223,0.11502,0.038228,0.015881,0.605138,0.819775,0.69217,0.000355,0.182731,0.885583,1.911521,0.110142,0.108879,0.253603,0.748434,0.312466,0.121961,0.156103,0.178676,0.244279,0.039771,0.032268,0.03997,0.037662,0.022567,0.088643,64.81348,152.5,1.008551
0.076562,0.000122,2.330665,3.390401,0.757911,0.387446,0.13506,0.44857,0.583864,1.989456,0.027593,0.000088,0.277386,0.375109,0.15829,0.029202,0.009404,1.036534,0.562629,0.507121,0.000078,0.203338,0.525197,1.053595,0.098125,0.112005,0.258752,0.726488,0.558458,0.093938,0.170521,0.315865,0.244659,0.061972,0.039668,0.04751,0.037496,0.022951,0.07077,17.560825,147.75,1.004471
0.126982,0.000124,2.262012,2.576775,0.585802,0.570761,0.134395,0.46941,0.600378,2.030085,0.031976,0.000249,0.279441,0.424578,0.14846,0.06029,0.013916,0.772683,0.3906,0.259743,0.00012,0.224015,0.542484,1.651694,0.142165,0.091095,0.262324,0.27552,0.291817,0.129913,0.14384,0.1719,0.211349,0.054387,0.030322,0.0467,0.028957,0.026124,0.073934,38.466129,155.5,1.009331
0.077169,0.000028,2.369229,3.232371,0.677619,0.426765,0.147684,0.38,0.494115,2.028846,0.020654,0.000018,0.276695,0.410282,0.222519,0.024161,0.017579,1.534557,0.655841,0.537428,0.000032,0.216428,0.590226,2.875223,0.139928,0.131823,0.270321,1.930674,0.695991,0.115326,0.162941,0.305945,0.223861,0.058714,0.047385,0.044914,0.040192,0.057101,0.074322,10.968856,119.25,1.002643
0.067012,0.000158,2.328452,3.195701,0.727743,0.417793,0.122674,0.393201,0.542978,1.955008,0.019197,0.000125,0.29154,0.455781,0.119211,0.033957,0.015634,1.253249,0.602699,0.348967,0.000079,0.189481,0.618516,1.379803,0.114142,0.142854,0.254927,0.808673,0.514655,0.124373,0.183031,0.22193,0.215696,0.033854,0.03819,0.043169,0.039336,0.029895,0.070439,17.19661,143.5,1.004723
0.103339,0.000519,2.164388,2.725154,0.777819,0.518952,0.167149,0.429989,0.562596,1.978798,0.01229,0.000325,0.282066,0.417123,0.116559,0.023785,0.009506,0.847666,0.279811,0.158175,0.000176,0.190129,0.641004,1.363124,0.117552,0.12661,0.256786,0.562796,0.387417,0.105656,0.120217,0.16375,0.24162,0.046728,0.037148,0.041778,0.03545,0.030619,0.076281,54.210596,148.5,1.003433
0.050426,0.000169,2.069336,3.084937,0.773852,0.490824,0.112139,0.381017,0.49616,1.942674,0.018598,0.000106,0.28126,0.433845,0.202429,0.030332,0.015348,1.246973,0.498235,0.387648,0.000046,0.178764,0.702565,2.354267,0.118898,0.111331,0.255113,0.788668,0.807379,0.140275,0.136265,0.256857,0.198935,0.045083,0.039895,0.041887,0.039976,0.049713,0.070574,16.70929,126,1.002651
0.097745,0.000414,2.459299,3.39118,0.732432,0.362461,0.112816,0.471071,0.569852,1.979896,0.034186,0.000564,0.284034,0.476067,0.171019,0.032638,0.014295,1.385924,0.752123,0.488001,0.000216,0.205871,0.630294,3.449763,0.162221,0.105597,0.279325,0.961179,0.501437,0.159705,0.177392,0.195137,0.424772,0.069821,0.046527,0.041507,0.043839,0.047948,0.067095,37.387949,144.5,1.004359
0.058034,0.000365,2.182805,2.893278,0.726263,0.479983,0.130518,0.465275,0.577584,2.025913,0.013512,0.000177,0.284071,0.421203,0.180974,0.026228,0.010533,1.115136,0.648364,0.277221,0.000135,0.18437,0.528681,1.536877,0.106944,0.123456,0.264243,1.024901,0.42943,0.128139,0.16922,0.187283,0.172625,0.0438,0.042166,0.050255,0.042922,0.030002,0.084259,24.529036,140,1.002497
0.121018,0.000085,2.243688,2.807961,0.770529,0.498387,0.183609,0.408804,0.544499,1.994893,0.022315,0.000113,0.291896,0.419263,0.120282,0.029894,0.020746,1.168832,0.811556,0.430405,0.000059,0.18158,0.591405,1.567819,0.093699,0.098636,0.26146,0.571105,0.418674,0.102723,0.141406,0.201207,0.248519,0.047169,0.041852,0.031556,0.034576,0.024306,0.076722,21.267349,134.25,1.004366
0.110893,0.000347,2.204494,2.868944,0.794609,0.52561,0.162231,0.431496,0.539163,1.935769,0.017442,0.000222,0.28846,0.439801,0.133588,0.028594,0.022567,1.17416,0.568774,0.585932,0.000129,0.173021,0.60183,2.143101,0.08845,0.139968,0.25983,1.469814,0.50193,0.09993,0.170043,0.175749,0.231145,0.04376,0.039244,0.042152,0.042901,0.023421,0.077427,44.211193,148.75,1.003643
0.175535,0.000229,2.285626,3.046208,0.799684,0.457825,0.163746,0.48807,0.61133,1.992224,0.042212,0.000397,0.280241,0.413184,0.138259,0.027906,0.031623,1.027655,0.613438,0.249026,0.00015,0.193578,0.679818,1.722315,0.121595,0.113551,0.263879,0.640144,0.397194,0.124901,0.182617,0.200918,0.331847,0.06468,0.034577,0.046951,0.03351,0.026932,0.075756,59.0305,143,1.004914
0.156559,0.000476,2.191278,3.032301,0.773206,0.532508,0.195694,0.442789,0.595978,1.978524,0.018898,0.000311,0.286717,0.429297,0.117652,0.024727,0.012043,0.674604,0.489279,0.307661,0.000141,0.180529,0.477853,1.557693,0.091484,0.100229,0.256725,0.335115,0.37952,0.114486,0.135544,0.202997,0.212308,0.042492,0.04272,0.037586,0.032117,0.019222,0.078226,49.299295,153.25,1.002905
0.123042,0.000238,2.209439,3.187005,0.757556,0.458982,0.176396,0.454075,0.573928,1.981531,0.024074,0.000264,0.28446,0.400171,0.144055,0.033657,0.017391,0.88409,0.736974,0.436879,0.000109,0.187431,0.624605,1.491025,0.100219,0.095635,0.260585,0.831549,0.342436,0.104291,0.129588,0.215052,0.244666,0.048522,0.033474,0.038555,0.038962,0.023882,0.080008,50.115196,126,1.004819
0.045979,0.000087,2.458678,2.976183,0.740937,0.382719,0.107806,0.399767,0.572543,2.009527,0.01548,0.00007,0.26124,0.446777,0.138075,0.017502,0.012679,1.12108,0.656495,0.453732,0.00005,0.187508,0.677754,1.257434,0.162016,0.112276,0.258697,0.444635,0.614145,0.159491,0.132138,0.242911,0.347181,0.052808,0.045179,0.038739,0.049268,0.02741,0.077395,12.39542,113,1.006212
0.128544,0.000171,2.323797,3.025041,0.755472,0.391059,0.154542,0.45838,0.626259,1.981214,0.049267,0.000232,0.274507,0.435707,0.132135,0.043376,0.026105,1.066247,0.708321,0.514216,0.000139,0.208493,0.49788,1.948594,0.161067,0.147151,0.261716,0.490377,0.402466,0.154639,0.139479,0.20084,0.216124,0.063327,0.039947,0.041494,0.042338,0.022684,0.080914,25.927526,114.5,1.006399
0.076124,0.001029,2.391625,2.824798,0.76047,0.523865,0.1033,0.425807,0.533394,1.992225,0.014296,0.000894,0.288117,0.373429,0.12373,0.030151,0.005422,1.214103,0.489702,0.487339,0.000443,0.190489,0.474335,2.90211,0.096288,0.111733,0.260203,0.403231,0.345238,0.103469,0.15256,0.164474,0.218808,0.043326,0.033901,0.034034,0.02235,0.027303,0.078742,44.888939,107,1.008738
0.047727,0.000276,2.308851,2.87578,0.77858,0.510437,0.092687,0.4272,0.581171,1.976204,0.014721,0.000226,0.278661,0.490425,0.113983,0.021627,0.008926,1.046339,0.453349,0.251172,0.00011,0.200977,0.493323,1.147561,0.114416,0.098717,0.257272,0.664656,0.548459,0.128384,0.155353,0.160105,0.223986,0.052928,0.037692,0.033051,0.032407,0.025822,0.080627,19.902425,135,1.003494
0.049551,0.000166,2.150213,2.785558,0.799412,0.419798,0.101112,0.424419,0.593463,1.952154,0.012199,0.000123,0.243034,0.390411,0.196777,0.018548,0.010486,1.261445,1.128993,0.66811,0.000199,0.18816,0.507596,2.38318,0.131658,0.085904,0.258399,2.123067,0.667957,0.110389,0.202532,0.170171,0.179312,0.059273,0.037154,0.046159,0.03977,0.043208,0.079439,13.923499,143.5,1.002842
0.071029,0.000272,2.262222,2.979753,0.754967,0.537046,0.123098,0.392339,0.530371,1.958524,0.021784,0.000294,0.264874,0.402703,0.15907,0.035891,0.010857,1.291878,0.602963,0.365119,0.000158,0.185714,0.473339,0.734395,0.126675,0.104155,0.257579,1.25711,0.60849,0.124432,0.136241,0.264425,0.239579,0.049613,0.043212,0.047436,0.027186,0.053009,0.066817,43.745876,128,1.008895
0.156249,0.000359,2.287321,2.999168,0.7587,0.481503,0.130668,0.433651,0.573692,1.987536,0.031155,0.000615,0.278237,0.45763,0.127794,0.042119,0.019365,0.940685,0.531131,0.279729,0.000224,0.209747,0.735527,1.271054,0.158447,0.114657,0.265571,0.57124,0.499963,0.140384,0.187609,0.20421,0.266441,0.051755,0.038251,0.033302,0.04529,0.019683,0.079591,58.7164,146,1.007356
0.095473,0.000302,2.487681,3.013673,0.763057,0.386811,0.095854,0.368121,0.528705,1.978394,0.010303,0.000593,0.27184,0.479167,0.173899,0.032092,0.007838,2.069859,0.588815,0.43888,0.000149,0.206637,0.60826,2.10193,0.135478,0.140837,0.262572,0.927266,0.575545,0.134875,0.177323,0.199298,0.266794,0.049618,0.056708,0.044713,0.036928,0.046314,0.080705,19.68454,141.25,1.005101
0.159765,0.000039,2.295378,2.941913,0.729008,0.508772,0.272307,0.475235,0.550263,2.011741,0.035307,0.000097,0.27582,0.42052,0.114664,0.056657,0.042698,1.642911,0.922896,0.668233,0.000084,0.203458,0.870232,1.353759,0.225821,0.188796,0.261562,0.978099,0.723327,0.165996,0.215482,0.289347,0.262167,0.060096,0.076943,0.069553,0.064501,0.022292,0.081796,12.27754,150,1.00279
0.110626,0.000239,2.518791,3.05994,0.626404,0.522737,0.135671,0.487645,0.598318,1.978621,0.02937,0.000103,0.228351,0.41921,0.115466,0.030661,0.008994,0.655605,0.478488,0.243711,0.000069,0.295012,0.580818,1.051753,0.127474,0.129473,0.267293,0.632162,0.285006,0.118586,0.131131,0.226567,0.286468,0.066406,0.038851,0.046379,0.045816,0.018076,0.078124,60.122182,142,1.005248
0.1092,0.000011,2.511564,3.677224,0.730978,0.320729,0.14395,0.396048,0.520395,2.005336,0.026628,0.000005,0.304384,0.425897,0.150516,0.020345,0.01031,1.303611,0.551156,0.811271,0.000007,0.199193,0.765114,1.297807,0.122227,0.148377,0.262567,0.590332,0.613662,0.119207,0.233134,0.270992,0.289663,0.080841,0.041713,0.054859,0.041355,0.040728,0.073055,6.936383,158.75,1.002437
0.16719,0.000062,2.461938,3.304394,0.616471,0.309486,0.191371,0.418855,0.56452,1.919426,0.037163,0.000047,0.248604,0.443961,0.11942,0.03506,0.02687,1.160006,1.142802,0.532643,0.000036,0.231448,0.7579,1.816445,0.143974,0.167528,0.251823,0.904015,0.670385,0.157224,0.203295,0.2632,0.260747,0.055731,0.040676,0.037075,0.061029,0.021843,0.081254,11.970102,112.5,1.002373
0.03992,0.000221,2.445307,3.056252,0.729025,0.39725,0.10372,0.417379,0.55246,2.003931,0.011248,0.000156,0.271215,0.389485,0.151941,0.022066,0.008109,1.337571,0.571434,0.433602,0.000106,0.210114,0.712196,1.386409,0.165678,0.1223,0.261016,0.79287,0.624722,0.147354,0.158469,0.16117,0.285498,0.059663,0.05253,0.057569,0.042232,0.029017,0.080347,17.830169,130,1.002927
0.090249,0.000796,2.241613,3.39897,0.672574,0.423988,0.122777,0.415044,0.578571,2.020736,0.026743,0.000663,0.30501,0.492406,0.119438,0.029944,0.015597,1.212822,0.442298,0.308332,0.00027,0.197225,0.594331,1.063037,0.110714,0.115584,0.260344,0.546738,0.464223,0.120342,0.177928,0.210851,0.165331,0.046338,0.043928,0.039984,0.043459,0.022419,0.084711,57.017919,137.75,1.007689
0.159579,0.000115,2.207846,3.075502,0.789333,0.451004,0.16872,0.517729,0.642341,1.996865,0.031873,0.000126,0.284585,0.460114,0.150828,0.045079,0.018157,0.612434,0.48211,0.328546,0.000043,0.176199,0.538852,1.771705,0.118904,0.093256,0.260263,0.399016,0.430164,0.136112,0.153026,0.217263,0.208986,0.044724,0.038188,0.044116,0.025811,0.02133,0.082899,40.810626,144,1.004902
0.066663,0.00068,2.679026,3.388397,0.63742,0.550793,0.120369,0.41803,0.602124,1.984303,0.024391,0.000593,0.312576,0.550806,0.110842,0.031535,0.012514,0.905822,0.432234,0.543744,0.000125,0.195714,0.99598,0.725491,0.11281,0.141419,0.255937,0.373964,0.485082,0.141668,0.132354,0.214877,0.264726,0.041631,0.03808,0.047728,0.049872,0.032302,0.077011,135.697669,127,1.010924
0.081403,0.000301,2.53956,3.451507,0.685748,0.3139,0.117382,0.406042,0.540795,1.981859,0.032303,0.000202,0.286405,0.448721,0.135301,0.030089,0.022271,1.350408,0.698342,0.312752,0.000145,0.220782,0.747036,1.172436,0.106259,0.126222,0.258129,1.015354,0.867527,0.091727,0.145432,0.193314,0.253598,0.059049,0.048207,0.049004,0.045788,0.030213,0.079366,25.689512,156.5,1.003066
0.133301,0.000376,2.242043,2.787112,0.723497,0.496589,0.161778,0.435176,0.579008,1.935433,0.035943,0.000482,0.277079,0.452727,0.119014,0.046974,0.014917,1.468114,0.523225,0.362594,0.000189,0.198172,0.694898,0.81164,0.143758,0.108506,0.256955,1.36868,0.64731,0.141541,0.176898,0.214436,0.297284,0.038616,0.039077,0.037824,0.035188,0.039182,0.063674,46.441927,120,1.004514
0.086871,0.000255,2.410028,3.152803,0.79733,0.369048,0.179286,0.41475,0.564225,1.954631,0.017103,0.000274,0.290828,0.382284,0.119772,0.026918,0.015119,1.105512,0.613017,0.500497,0.000155,0.173413,0.948793,1.522297,0.091352,0.121073,0.258767,0.570035,0.278957,0.101336,0.136086,0.25759,0.319771,0.045281,0.031881,0.039826,0.042029,0.025435,0.081419,52.072154,121,1.005821
0.060121,0.000154,2.155823,3.205255,0.805863,0.447139,0.130937,0.391838,0.554362,2.024011,0.013176,0.000081,0.275286,0.42289,0.11092,0.022993,0.013625,1.423311,0.427159,0.372426,0.000072,0.197937,0.65638,1.267753,0.176638,0.135701,0.262378,0.44639,0.710465,0.111715,0.215119,0.201244,0.19742,0.060909,0.056478,0.041189,0.047094,0.022897,0.077641,24.289316,120.75,1.003042
0.094106,0.000119,2.463608,2.91929,0.765094,0.441441,0.159382,0.41756,0.558088,1.983876,0.023211,0.000101,0.286614,0.413758,0.118822,0.030317,0.013585,0.870195,0.372157,0.309801,0.000092,0.197745,0.484464,1.03449,0.093922,0.139745,0.257065,0.334802,0.429218,0.126518,0.150918,0.211637,0.213185,0.047513,0.035532,0.040925,0.037842,0.026783,0.078935,15.062678,134,1.00373
0.086714,0.000091,2.375215,3.367451,0.758066,0.340895,0.159087,0.411778,0.56199,1.95145,0.017157,0.000058,0.279431,0.432854,0.138649,0.027292,0.013995,1.090572,0.918149,0.539702,0.000047,0.211269,0.806549,1.723762,0.099012,0.10163,0.263604,0.783293,0.511989,0.095136,0.138669,0.235756,0.350162,0.060014,0.048449,0.050114,0.031985,0.02211,0.077485,24.775792,125.25,1.003701
0.034166,0.00035,2.210605,3.122815,0.774809,0.519693,0.11025,0.381908,0.537762,1.972452,0.007044,0.000219,0.287982,0.404374,0.14647,0.02343,0.004123,1.065752,0.474682,0.251608,0.000116,0.186388,0.575672,1.349203,0.091514,0.111305,0.257444,1.263281,0.551463,0.097945,0.128275,0.183558,0.183621,0.041964,0.037611,0.043857,0.039295,0.032388,0.071491,33.263721,129.5,1.006081
0.144864,0.000005,2.546509,3.008431,0.760091,0.49004,0.183117,0.40614,0.536564,1.954987,0.018917,0.000003,0.274866,0.4094,0.169628,0.023807,0.025265,1.654513,0.740762,0.545927,0.000006,0.18331,0.51386,3.037677,0.115737,0.110229,0.255358,1.166185,0.493266,0.109408,0.179633,0.227716,0.301031,0.039678,0.042134,0.042657,0.03827,0.027652,0.068142,6.06112,135,1.003073
0.068191,0.000084,2.516767,3.102634,0.68242,0.423665,0.099588,0.397023,0.520247,2.041743,0.010124,0.000067,0.279553,0.420941,0.153418,0.025303,0.006415,1.012192,0.727665,0.266007,0.000039,0.21973,0.846964,1.270804,0.122281,0.118529,0.26123,0.594326,0.68899,0.099858,0.16684,0.243787,0.397514,0.045519,0.046279,0.046254,0.036371,0.03123,0.074027,11.298916,140.5,1.002852
