@attribute Std_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_10 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute Std_Acc1000_Std_Mem40_LPCC_1 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHistoHighBPM numeric
@attribute BeatHisto_MaxHPS numeric
@attribute output {lonely,notlonely}

@data

0.055759,0.000037,2.589598,3.288146,8.319472,0.472016,0.336032,0.403108,0.230213,0.418066,1.96404,0.000022,0.281521,0.139322,0.136465,0.024101,0.083901,0.080719,1.274675,0.79799,0.409446,0.342531,0.380877,0.000027,0.190391,0.312854,0.367839,0.654575,1.117953,0.11021,0.120242,0.146031,0.102982,0.257139,0.607093,0.326861,0.08429,0.112833,0.152271,0.173647,0.248851,0.245911,0.204374,0.049962,0.047322,0.040385,0.040963,0.02765,0.030878,0.037293,0.036982,0.062313,0.076278,0.108434,0.215616,0.248136,8.020269,13.511284,148.5,1.00274,notlonely
0.055759,0.000037,2.589598,3.288146,8.319472,0.472016,0.336032,0.403108,0.230213,0.418066,1.96404,0.000022,0.281521,0.139322,0.136465,0.024101,0.083901,0.080719,1.274675,0.79799,0.409446,0.342531,0.380877,0.000027,0.190391,0.312854,0.367839,0.654575,1.117953,0.11021,0.120242,0.146031,0.102982,0.257139,0.607093,0.326861,0.08429,0.112833,0.152271,0.173647,0.248851,0.245911,0.204374,0.049962,0.047322,0.040385,0.040963,0.02765,0.030878,0.037293,0.036982,0.062313,0.076278,0.108434,0.215616,0.248136,8.020269,13.511284,148.5,1.00274,notlonely
0.036879,0.000071,2.861592,2.987302,7.295753,0.393819,0.321875,0.494756,0.208287,0.387301,1.946766,0.000049,0.265253,0.164517,0.18595,0.021829,0.089582,0.090012,1.576217,0.717535,0.371529,0.318044,0.231548,0.000041,0.217288,0.397016,0.487999,0.662371,1.737327,0.131773,0.170636,0.156944,0.099538,0.255957,0.613547,0.279363,0.101926,0.107199,0.207984,0.208922,0.247126,0.220061,0.252772,0.050006,0.045084,0.061847,0.039311,0.06403,0.069635,0.061965,0.035172,0.058158,0.072193,0.107606,0.211956,0.156888,13.090723,16.485969,122.25,1.003338,notlonely
0.036879,0.000071,2.861592,2.987302,7.295753,0.393819,0.321875,0.494756,0.208287,0.387301,1.946766,0.000049,0.265253,0.164517,0.18595,0.021829,0.089582,0.090012,1.576217,0.717535,0.371529,0.318044,0.231548,0.000041,0.217288,0.397016,0.487999,0.662371,1.737327,0.131773,0.170636,0.156944,0.099538,0.255957,0.613547,0.279363,0.101926,0.107199,0.207984,0.208922,0.247126,0.220061,0.252772,0.050006,0.045084,0.061847,0.039311,0.06403,0.069635,0.061965,0.035172,0.058158,0.072193,0.107606,0.211956,0.156888,13.090723,16.485969,122.25,1.003338,notlonely
0.067784,0.000173,2.466482,2.336049,8.495289,0.510273,0.335664,0.373846,0.266013,0.453491,1.854656,0.000071,0.272601,0.116618,0.109006,0.020453,0.066491,0.070989,0.715041,0.555216,0.235966,0.231943,0.202345,0.000043,0.206341,0.233345,0.333304,0.553222,1.205074,0.108707,0.088558,0.091954,0.09808,0.257036,0.435922,0.218346,0.084165,0.083001,0.115687,0.216611,0.153992,0.166558,0.240926,0.039956,0.034101,0.026737,0.027566,0.023698,0.018475,0.029118,0.045023,0.063639,0.07714,0.109071,0.213072,0.264022,16.239753,21.953136,145,1.002482,notlonely
0.057519,0.000073,2.942715,2.855377,7.962703,0.416834,0.328928,0.399525,0.265749,0.42905,1.999533,0.000092,0.284544,0.139808,0.142814,0.036083,0.078159,0.075655,0.907016,0.725744,0.44479,0.295022,0.47846,0.000038,0.200336,0.260065,0.455738,0.865668,1.308645,0.132967,0.102508,0.164894,0.100545,0.26237,0.398103,0.297628,0.09297,0.090879,0.159446,0.196546,0.295559,0.230153,0.33124,0.052998,0.031576,0.042938,0.040479,0.02121,0.019787,0.027316,0.040118,0.065629,0.074568,0.107584,0.216692,0.148466,11.701527,16.199639,126,1.004332,notlonely
0.070594,0.000226,2.539169,2.799765,9.405283,0.501948,0.403093,0.370471,0.28045,0.457186,1.970152,0.000195,0.261975,0.122767,0.109644,0.024223,0.062999,0.070328,0.874124,0.311218,0.618467,0.237499,0.235322,0.000175,0.218758,0.300542,0.263454,0.511202,1.608987,0.120947,0.122391,0.106562,0.105516,0.256599,0.355837,0.130695,0.084951,0.109558,0.149667,0.171809,0.180714,0.191701,0.177195,0.047492,0.047288,0.041539,0.035797,0.030475,0.029807,0.035965,0.048043,0.071112,0.083642,0.119362,0.21575,0.105485,19.991112,19.065789,130.5,1.005657,notlonely
0.104555,0.000659,2.281912,2.533673,7.900907,0.607497,0.479121,0.402854,0.332481,0.443446,1.955176,0.000395,0.274024,0.122875,0.119672,0.049988,0.067629,0.070363,1.098527,0.408276,0.276654,0.416494,0.232478,0.000365,0.208229,0.226329,0.288413,0.650557,1.241953,0.117456,0.100111,0.104484,0.110168,0.258389,0.32399,0.15673,0.095579,0.097384,0.155281,0.189285,0.177893,0.159713,0.170171,0.040621,0.036972,0.043882,0.026612,0.029018,0.019862,0.058631,0.043033,0.073609,0.084304,0.118317,0.213451,0.123523,80.837246,66.900112,140,1.005158,notlonely
0.078671,0.001221,2.656031,2.827672,8.010546,0.53768,0.482656,0.437741,0.303854,0.448206,2.018544,0.000947,0.278314,0.136784,0.126187,0.02588,0.054949,0.071502,0.6971,0.357612,0.206832,0.403784,0.307577,0.000262,0.207367,0.278648,0.417141,0.514729,0.546048,0.11775,0.118101,0.127905,0.111129,0.262135,0.264331,0.099713,0.087002,0.133819,0.241251,0.218482,0.171903,0.226041,0.225039,0.036675,0.048868,0.044753,0.02633,0.021007,0.022445,0.014162,0.039244,0.068397,0.084842,0.124109,0.215634,0.049843,69.316652,115.033443,126,1.006691,notlonely
0.086158,0.000157,2.609365,3.27697,12.160907,0.484215,0.29269,0.294116,0.291496,0.466715,1.969596,0.000132,0.255982,0.111199,0.107009,0.031327,0.073596,0.078321,1.359256,0.745161,0.601089,0.385448,0.386284,0.000192,0.208687,0.237189,0.45875,0.808071,3.08955,0.125033,0.116905,0.144205,0.106688,0.251121,0.590194,0.3079,0.081214,0.143863,0.204012,0.23605,0.237439,0.279009,0.288295,0.056966,0.043013,0.036952,0.033602,0.025431,0.0304,0.029592,0.034973,0.071927,0.079372,0.115598,0.215328,0.145847,14.724732,16.857065,141.5,1.002506,notlonely
0.086158,0.000157,2.609365,3.27697,12.160907,0.484215,0.29269,0.294116,0.291496,0.466715,1.969596,0.000132,0.255982,0.111199,0.107009,0.031327,0.073596,0.078321,1.359256,0.745161,0.601089,0.385448,0.386284,0.000192,0.208687,0.237189,0.45875,0.808071,3.08955,0.125033,0.116905,0.144205,0.106688,0.251121,0.590194,0.3079,0.081214,0.143863,0.204012,0.23605,0.237439,0.279009,0.288295,0.056966,0.043013,0.036952,0.033602,0.025431,0.0304,0.029592,0.034973,0.071927,0.079372,0.115598,0.215328,0.145847,14.724732,16.857065,141.5,1.002506,notlonely
0.086158,0.000157,2.609365,3.27697,12.160907,0.484215,0.29269,0.294116,0.291496,0.466715,1.969596,0.000132,0.255982,0.111199,0.107009,0.031327,0.073596,0.078321,1.359256,0.745161,0.601089,0.385448,0.386284,0.000192,0.208687,0.237189,0.45875,0.808071,3.08955,0.125033,0.116905,0.144205,0.106688,0.251121,0.590194,0.3079,0.081214,0.143863,0.204012,0.23605,0.237439,0.279009,0.288295,0.056966,0.043013,0.036952,0.033602,0.025431,0.0304,0.029592,0.034973,0.071927,0.079372,0.115598,0.215328,0.145847,14.724732,16.857065,141.5,1.002506,notlonely
0.086158,0.000157,2.609365,3.27697,12.160907,0.484215,0.29269,0.294116,0.291496,0.466715,1.969596,0.000132,0.255982,0.111199,0.107009,0.031327,0.073596,0.078321,1.359256,0.745161,0.601089,0.385448,0.386284,0.000192,0.208687,0.237189,0.45875,0.808071,3.08955,0.125033,0.116905,0.144205,0.106688,0.251121,0.590194,0.3079,0.081214,0.143863,0.204012,0.23605,0.237439,0.279009,0.288295,0.056966,0.043013,0.036952,0.033602,0.025431,0.0304,0.029592,0.034973,0.071927,0.079372,0.115598,0.215328,0.145847,14.724732,16.857065,141.5,1.002506,notlonely
0.060804,0.00024,2.927568,2.900142,8.132335,0.404074,0.378839,0.384121,0.263081,0.452659,1.990073,0.0004,0.267919,0.134951,0.125201,0.027975,0.065843,0.07812,1.050893,0.632366,0.499847,0.298281,0.264978,0.000199,0.217286,0.335493,0.466149,0.67597,0.975171,0.159155,0.141611,0.172105,0.109503,0.267399,0.659747,0.324645,0.119467,0.111475,0.195363,0.277215,0.259763,0.19329,0.238272,0.046701,0.038721,0.049352,0.045211,0.02368,0.020657,0.022348,0.045565,0.068463,0.081121,0.121505,0.215445,0.189679,39.18363,32.066194,159.5,1.003835,notlonely
0.065658,0.000185,2.323082,2.827842,10.477803,0.573216,0.326715,0.237758,0.248758,0.360217,1.865702,0.000118,0.281556,0.130336,0.118569,0.031386,0.078142,0.095648,0.847843,0.535039,0.304646,0.315172,0.255416,0.000079,0.186957,0.227573,0.254968,0.752123,1.425089,0.099923,0.086412,0.093213,0.098383,0.25568,0.449063,0.230006,0.078494,0.074521,0.109019,0.161111,0.272186,0.23531,0.341109,0.042886,0.041272,0.034413,0.024068,0.021812,0.036963,0.057897,0.041657,0.06869,0.078195,0.112231,0.209157,0.146134,31.349446,26.228802,146.5,1.003319,notlonely
0.065658,0.000185,2.323082,2.827842,10.477803,0.573216,0.326715,0.237758,0.248758,0.360217,1.865702,0.000118,0.281556,0.130336,0.118569,0.031386,0.078142,0.095648,0.847843,0.535039,0.304646,0.315172,0.255416,0.000079,0.186957,0.227573,0.254968,0.752123,1.425089,0.099923,0.086412,0.093213,0.098383,0.25568,0.449063,0.230006,0.078494,0.074521,0.109019,0.161111,0.272186,0.23531,0.341109,0.042886,0.041272,0.034413,0.024068,0.021812,0.036963,0.057897,0.041657,0.06869,0.078195,0.112231,0.209157,0.146134,31.349446,26.228802,146.5,1.003319,notlonely
0.048676,0.000048,2.730857,2.65886,7.92829,0.45923,0.32954,0.376659,0.270398,0.415798,1.976078,0.00004,0.286928,0.153076,0.159019,0.030866,0.074588,0.077061,1.179922,0.442473,0.476786,0.316546,0.272147,0.000067,0.204659,0.333821,0.316081,0.433646,0.984149,0.137022,0.122658,0.094454,0.101377,0.261563,0.493768,0.350303,0.100343,0.099186,0.241681,0.165032,0.125939,0.148634,0.169032,0.056728,0.030902,0.035528,0.046034,0.02485,0.025274,0.027711,0.040604,0.060843,0.075126,0.117243,0.214755,0.177593,12.628479,10.312075,159.5,1.003201,notlonely
0.067276,0.001537,2.744309,2.729655,8.037317,0.514659,0.440307,0.427399,0.313549,0.447617,2.00465,0.000722,0.279434,0.121343,0.118046,0.033065,0.068386,0.069082,1.086858,0.4498,0.247694,0.304313,0.29706,0.000322,0.195418,0.266949,0.255934,0.495043,1.317885,0.118278,0.10767,0.108053,0.111952,0.263825,0.360454,0.167264,0.087271,0.101971,0.148342,0.168081,0.186846,0.144832,0.19557,0.045735,0.035829,0.033358,0.03297,0.026497,0.028845,0.032324,0.042821,0.063058,0.075821,0.115645,0.214437,0.136742,64.199388,88.350149,143,1.00443,notlonely
0.04529,0.000293,2.868135,2.927901,9.879699,0.431566,0.381858,0.352584,0.267624,0.46927,1.977212,0.000129,0.283187,0.120363,0.117154,0.019236,0.079311,0.083963,0.987332,0.608048,0.375706,0.305609,0.221791,0.000092,0.181983,0.318991,0.322007,0.468719,1.077814,0.115619,0.14403,0.122471,0.119434,0.2597,0.696141,0.305949,0.089121,0.116996,0.147797,0.218653,0.180476,0.208931,0.208942,0.049443,0.051777,0.032662,0.028621,0.019603,0.018638,0.0317,0.046171,0.061296,0.077314,0.109791,0.215548,0.143893,16.141636,20.594648,131.5,1.002536,notlonely
0.04529,0.000293,2.868135,2.927901,9.879699,0.431566,0.381858,0.352584,0.267624,0.46927,1.977212,0.000129,0.283187,0.120363,0.117154,0.019236,0.079311,0.083963,0.987332,0.608048,0.375706,0.305609,0.221791,0.000092,0.181983,0.318991,0.322007,0.468719,1.077814,0.115619,0.14403,0.122471,0.119434,0.2597,0.696141,0.305949,0.089121,0.116996,0.147797,0.218653,0.180476,0.208931,0.208942,0.049443,0.051777,0.032662,0.028621,0.019603,0.018638,0.0317,0.046171,0.061296,0.077314,0.109791,0.215548,0.143893,16.141636,20.594648,131.5,1.002536,notlonely
0.075491,0.000014,3.037972,3.439569,9.680381,0.32911,0.318144,0.329517,0.261218,0.408202,1.989397,0.000018,0.267146,0.139234,0.136848,0.033757,0.08482,0.080345,1.183106,1.161065,1.449141,0.482032,0.527949,0.000009,0.239952,0.326996,0.429739,0.640219,1.5391,0.140742,0.132941,0.142205,0.111339,0.259025,0.578762,0.426055,0.077513,0.128355,0.176085,0.24944,0.207938,0.247707,0.318494,0.04817,0.047017,0.039446,0.03426,0.025635,0.022214,0.031814,0.045265,0.072162,0.084731,0.103863,0.210465,0.233776,6.62941,5.581843,154.25,1.003256,notlonely
0.050332,0.000049,2.889124,3.117926,7.618662,0.410955,0.403593,0.468276,0.204921,0.364127,1.915906,0.000041,0.297071,0.159949,0.137536,0.026385,0.056058,0.075416,1.221829,1.161079,0.596095,0.52335,0.413644,0.00003,0.20942,0.331244,0.477896,1.087794,0.854158,0.150517,0.147242,0.123652,0.099821,0.249564,0.69189,0.569971,0.095291,0.121494,0.167425,0.214935,0.210079,0.242903,0.32745,0.04973,0.046398,0.044835,0.042076,0.033922,0.03253,0.033582,0.035879,0.064689,0.077595,0.114587,0.212281,0.154632,7.753673,11.201022,132.5,1.003091,notlonely
0.051775,0.000111,2.773655,3.11473,6.578631,0.411867,0.371129,0.483784,0.221231,0.355026,1.957022,0.000127,0.280338,0.163584,0.164358,0.025799,0.071454,0.071312,2.244555,0.606599,0.463987,0.451351,0.332623,0.000162,0.243661,0.328062,0.432223,0.762483,1.744919,0.156656,0.164059,0.151268,0.100959,0.259669,0.779844,0.378617,0.088625,0.190969,0.243859,0.227142,0.262933,0.233508,0.318319,0.061358,0.054712,0.04595,0.042443,0.036871,0.033335,0.038131,0.044646,0.066373,0.077109,0.112492,0.209561,0.194582,7.372637,11.113849,142.5,1.002835,notlonely
0.042853,0.000056,2.67161,2.786676,8.047325,0.488057,0.485916,0.463388,0.210164,0.328447,2.017068,0.000042,0.289432,0.130799,0.130349,0.017651,0.065157,0.071207,1.679024,0.87127,0.567214,0.467433,0.335929,0.000039,0.171693,0.254927,0.363084,0.536946,1.69787,0.099385,0.109171,0.154344,0.103079,0.26404,1.065396,0.387554,0.077193,0.095921,0.12435,0.191833,0.143563,0.179098,0.175456,0.04626,0.039306,0.033483,0.037667,0.050823,0.042163,0.037514,0.043045,0.065456,0.077275,0.117366,0.219819,0.131674,15.111682,7.303585,159,1.002929,notlonely
0.042853,0.000056,2.67161,2.786676,8.047325,0.488057,0.485916,0.463388,0.210164,0.328447,2.017068,0.000042,0.289432,0.130799,0.130349,0.017651,0.065157,0.071207,1.679024,0.87127,0.567214,0.467433,0.335929,0.000039,0.171693,0.254927,0.363084,0.536946,1.69787,0.099385,0.109171,0.154344,0.103079,0.26404,1.065396,0.387554,0.077193,0.095921,0.12435,0.191833,0.143563,0.179098,0.175456,0.04626,0.039306,0.033483,0.037667,0.050823,0.042163,0.037514,0.043045,0.065456,0.077275,0.117366,0.219819,0.131674,15.111682,7.303585,159,1.002929,notlonely
0.075338,0.000015,2.483534,2.643903,8.941359,0.529698,0.459229,0.406571,0.249127,0.417805,1.98538,0.000012,0.289919,0.128029,0.113907,0.033467,0.057757,0.073305,1.148706,0.650403,0.452658,0.575451,0.171086,0.000017,0.176866,0.270732,0.253055,0.508019,0.760048,0.112564,0.111956,0.082842,0.116217,0.258495,0.756972,0.31139,0.092079,0.099236,0.132137,0.150128,0.22631,0.146352,0.231078,0.040818,0.03915,0.025321,0.027868,0.025133,0.022698,0.022542,0.041515,0.062104,0.076245,0.1112,0.213402,0.122117,0,7.164535,133.5,1.002698,notlonely
0.075338,0.000015,2.483534,2.643903,8.941359,0.529698,0.459229,0.406571,0.249127,0.417805,1.98538,0.000012,0.289919,0.128029,0.113907,0.033467,0.057757,0.073305,1.148706,0.650403,0.452658,0.575451,0.171086,0.000017,0.176866,0.270732,0.253055,0.508019,0.760048,0.112564,0.111956,0.082842,0.116217,0.258495,0.756972,0.31139,0.092079,0.099236,0.132137,0.150128,0.22631,0.146352,0.231078,0.040818,0.03915,0.025321,0.027868,0.025133,0.022698,0.022542,0.041515,0.062104,0.076245,0.1112,0.213402,0.122117,0,7.164535,133.5,1.002698,notlonely
0.055817,0.000072,2.677591,3.042842,11.846497,0.424283,0.297371,0.310761,0.258337,0.422546,1.955433,0.000037,0.271738,0.135726,0.131163,0.031848,0.080362,0.087455,1.225171,0.678494,0.427688,0.340507,0.456329,0.000028,0.221443,0.384166,0.345301,0.511229,2.399825,0.156272,0.14741,0.141638,0.105377,0.254233,0.394131,0.286462,0.107985,0.103243,0.134723,0.177745,0.216496,0.216209,0.248915,0.045518,0.046565,0.035941,0.035498,0.029034,0.02798,0.048456,0.04317,0.065392,0.081708,0.110024,0.213831,0.170877,8.713889,13.642646,131,1.002959,notlonely
0.055817,0.000072,2.677591,3.042842,11.846497,0.424283,0.297371,0.310761,0.258337,0.422546,1.955433,0.000037,0.271738,0.135726,0.131163,0.031848,0.080362,0.087455,1.225171,0.678494,0.427688,0.340507,0.456329,0.000028,0.221443,0.384166,0.345301,0.511229,2.399825,0.156272,0.14741,0.141638,0.105377,0.254233,0.394131,0.286462,0.107985,0.103243,0.134723,0.177745,0.216496,0.216209,0.248915,0.045518,0.046565,0.035941,0.035498,0.029034,0.02798,0.048456,0.04317,0.065392,0.081708,0.110024,0.213831,0.170877,8.713889,13.642646,131,1.002959,notlonely
0.087463,0.00001,2.647171,3.58257,7.748631,0.364362,0.497392,0.466837,0.282279,0.42131,1.960387,0.000006,0.301826,0.134461,0.121382,0.028051,0.051262,0.063824,0.928723,0.331585,0.261518,0.277392,0.255436,0.000002,0.199079,0.253625,0.507813,0.515045,0.701028,0.104415,0.100447,0.141564,0.100741,0.257237,0.349753,0.142284,0.088547,0.137789,0.128627,0.222346,0.160848,0.281736,0.310857,0.036828,0.039418,0.054679,0.042017,0.032164,0.028505,0.017587,0.040366,0.067521,0.079352,0.117674,0.216249,0.096288,8.447446,13.007743,150,1.003675,notlonely
0.101804,0.000121,2.597548,3.017427,11.339529,0.524706,0.402965,0.398861,0.306971,0.454284,1.983302,0.000132,0.267965,0.128878,0.127458,0.024297,0.064305,0.077667,0.926431,0.261316,0.215083,0.233153,0.225268,0.000037,0.190075,0.254049,0.278244,0.425592,0.935026,0.101827,0.090261,0.109975,0.098928,0.254922,0.426443,0.157315,0.068432,0.081535,0.151572,0.186584,0.163384,0.205339,0.181898,0.057444,0.042187,0.029524,0.02726,0.024573,0.022441,0.017471,0.041088,0.061157,0.074071,0.116573,0.215688,0.104904,25.470897,30.219802,139.75,1.003211,notlonely
0.074297,0.000478,2.690359,2.602743,8.428734,0.469575,0.445847,0.424028,0.292113,0.458364,1.976299,0.000328,0.291215,0.121025,0.119538,0.023714,0.060479,0.07541,0.972751,0.36775,0.397064,0.237069,0.214724,0.000138,0.180093,0.295082,0.295548,0.544646,1.376562,0.105189,0.124039,0.098788,0.106816,0.260559,0.379669,0.146413,0.079165,0.113832,0.19484,0.203369,0.218566,0.200032,0.180152,0.044434,0.036178,0.030182,0.032973,0.028319,0.027348,0.031318,0.04197,0.067932,0.080586,0.117843,0.21097,0.101357,40.313302,52.768353,137.75,1.003716,notlonely
0.079271,0.000097,2.773491,3.209991,9.532978,0.429515,0.368756,0.367033,0.285622,0.440777,1.958959,0.000076,0.29246,0.12201,0.123458,0.035614,0.065803,0.078842,0.916363,0.753248,0.612182,0.329848,0.513766,0.000026,0.185095,0.300684,0.382692,0.606232,0.989233,0.114581,0.13334,0.125594,0.103555,0.257392,0.43586,0.246735,0.087511,0.087854,0.139369,0.294229,0.235542,0.283924,0.356548,0.038722,0.037989,0.033112,0.045286,0.022572,0.021982,0.017052,0.040081,0.065742,0.079301,0.1132,0.214941,0.189418,20.000306,23.562673,128,1.003309,notlonely
0.062519,0.000199,2.428928,2.959749,8.096929,0.587385,0.445463,0.444169,0.298911,0.407119,2.020042,0.000193,0.287204,0.13301,0.129974,0.036628,0.070984,0.070606,1.256648,0.455846,0.289861,0.238589,0.376808,0.000071,0.180879,0.265394,0.382559,0.730523,1.053673,0.104622,0.114464,0.112177,0.108396,0.257977,0.440946,0.203323,0.078163,0.097766,0.148476,0.1743,0.201276,0.232001,0.237478,0.051802,0.036212,0.031957,0.031513,0.03277,0.024826,0.025327,0.043971,0.064079,0.076081,0.121532,0.215838,0.097925,15.498085,21.723673,109.5,1.005557,notlonely
0.071091,0.00037,2.983881,3.05455,10.868339,0.389481,0.386426,0.325918,0.301717,0.426282,1.957907,0.000278,0.281474,0.131241,0.126215,0.038525,0.075504,0.078088,1.060564,0.771587,0.622459,0.430778,0.30778,0.000307,0.198357,0.301724,0.393173,0.614173,1.637196,0.116091,0.189167,0.143902,0.107045,0.258693,0.236801,0.176466,0.082876,0.165313,0.160741,0.231312,0.358584,0.242795,0.319648,0.045381,0.036137,0.039158,0.041012,0.026797,0.025503,0.036832,0.038569,0.063491,0.086589,0.117914,0.210944,0.118237,60.815581,69.874242,159.5,1.00702,notlonely
0.085131,0.000052,2.590734,2.842713,8.26751,0.460847,0.388797,0.374488,0.275013,0.437587,1.989939,0.000078,0.277849,0.164988,0.139464,0.038453,0.065993,0.078134,1.049647,0.417718,0.377079,0.286586,0.239364,0.000017,0.173349,0.227515,0.316042,0.505039,0.762004,0.107164,0.096293,0.115241,0.109511,0.262435,0.365009,0.332446,0.080977,0.109951,0.132026,0.15698,0.181372,0.127027,0.182037,0.048941,0.041863,0.037384,0.028379,0.025346,0.019408,0.02734,0.037005,0.059103,0.07489,0.118068,0.216243,0.125098,39.815992,17.161624,154.5,1.014163,notlonely
0.06168,0.000496,2.450893,2.856514,7.71054,0.543067,0.334936,0.41056,0.308061,0.436528,1.976484,0.000297,0.283308,0.1412,0.128129,0.029333,0.076154,0.071212,0.846752,0.627592,0.234532,0.37457,0.171221,0.000094,0.177215,0.224367,0.383626,0.581094,1.511019,0.100287,0.08893,0.098346,0.102668,0.259939,0.30995,0.182488,0.078527,0.084404,0.133286,0.163978,0.170921,0.162122,0.22083,0.05246,0.043679,0.031993,0.02726,0.024368,0.024455,0.020488,0.042812,0.070508,0.08532,0.119162,0.213761,0.105096,25.379192,34.712588,121.5,1.002948,notlonely
0.06168,0.000496,2.450893,2.856514,7.71054,0.543067,0.334936,0.41056,0.308061,0.436528,1.976484,0.000297,0.283308,0.1412,0.128129,0.029333,0.076154,0.071212,0.846752,0.627592,0.234532,0.37457,0.171221,0.000094,0.177215,0.224367,0.383626,0.581094,1.511019,0.100287,0.08893,0.098346,0.102668,0.259939,0.30995,0.182488,0.078527,0.084404,0.133286,0.163978,0.170921,0.162122,0.22083,0.05246,0.043679,0.031993,0.02726,0.024368,0.024455,0.020488,0.042812,0.070508,0.08532,0.119162,0.213761,0.105096,25.379192,34.712588,121.5,1.002948,notlonely
0.117055,0.00017,2.478818,2.682181,8.635134,0.568039,0.483763,0.378465,0.338019,0.512244,1.969031,0.000194,0.284796,0.123501,0.126574,0.038579,0.07847,0.072039,0.658525,0.466061,0.297995,0.266023,0.212307,0.000045,0.186756,0.251445,0.324697,0.467427,0.905583,0.101466,0.098338,0.095493,0.108483,0.257867,0.248551,0.197974,0.083059,0.112472,0.146664,0.213146,0.194302,0.171386,0.231295,0.04484,0.0345,0.030872,0.026795,0.025313,0.020648,0.019907,0.047095,0.069832,0.082693,0.119134,0.215199,0.121309,32.503867,35.93613,145,1.003323,notlonely
0.046174,0.000336,2.589198,3.290984,7.957588,0.489728,0.315263,0.406752,0.227046,0.3921,1.995311,0.000378,0.280452,0.152751,0.146563,0.036128,0.088382,0.078413,1.312805,0.482486,0.47531,0.384293,0.218318,0.000119,0.188853,0.322001,0.433774,0.659257,1.354371,0.109506,0.135359,0.124677,0.110879,0.258172,0.543967,0.314534,0.087243,0.114849,0.154457,0.222845,0.239442,0.230204,0.287367,0.049203,0.053963,0.036584,0.042115,0.028643,0.025164,0.051,0.046902,0.064898,0.074535,0.10536,0.2111,0.171157,26.105901,17.139338,155.25,1.003282,notlonely
0.084623,0.000086,2.791154,2.860015,9.657515,0.442515,0.403433,0.328884,0.333647,0.486379,1.946008,0.000059,0.27544,0.13129,0.122787,0.025638,0.061144,0.070198,1.090261,0.513678,0.402954,0.371157,0.153539,0.000039,0.208048,0.24686,0.343571,0.650385,1.689342,0.136744,0.100448,0.122918,0.112356,0.255581,0.382132,0.262746,0.097838,0.103702,0.14537,0.196758,0.20623,0.183918,0.187101,0.04703,0.047174,0.030973,0.032965,0.027107,0.02239,0.045313,0.041894,0.064587,0.083312,0.124228,0.209976,0.133984,22.382145,27.956138,150.5,1.0037,notlonely
0.084623,0.000086,2.791154,2.860015,9.657515,0.442515,0.403433,0.328884,0.333647,0.486379,1.946008,0.000059,0.27544,0.13129,0.122787,0.025638,0.061144,0.070198,1.090261,0.513678,0.402954,0.371157,0.153539,0.000039,0.208048,0.24686,0.343571,0.650385,1.689342,0.136744,0.100448,0.122918,0.112356,0.255581,0.382132,0.262746,0.097838,0.103702,0.14537,0.196758,0.20623,0.183918,0.187101,0.04703,0.047174,0.030973,0.032965,0.027107,0.02239,0.045313,0.041894,0.064587,0.083312,0.124228,0.209976,0.133984,22.382145,27.956138,150.5,1.0037,notlonely
0.069918,0.000249,2.306737,2.844178,10.038756,0.568258,0.413774,0.299447,0.292777,0.450183,1.940671,0.00017,0.285393,0.137486,0.138072,0.032471,0.060767,0.073397,1.000295,0.34388,0.339051,0.153307,0.291507,0.0001,0.176368,0.236621,0.258529,0.884788,1.80669,0.101083,0.089093,0.089462,0.11601,0.253756,0.51633,0.22069,0.07415,0.090456,0.108389,0.13663,0.241464,0.196801,0.263535,0.046524,0.035959,0.031128,0.030122,0.025325,0.023609,0.048746,0.036534,0.065162,0.077905,0.115561,0.213631,0.16491,44.71094,17.065658,151,1.006011,notlonely
0.104607,0.000929,2.4763,2.776315,7.897462,0.557603,0.491339,0.451693,0.336947,0.502858,1.979475,0.00074,0.278314,0.112284,0.100869,0.029777,0.066174,0.073087,0.529754,0.443167,0.176709,0.182283,0.199874,0.000557,0.195534,0.237934,0.328585,0.468472,0.629482,0.104433,0.09468,0.109912,0.106427,0.257861,0.240262,0.106902,0.07808,0.107344,0.205003,0.270071,0.168303,0.208872,0.179063,0.049401,0.038218,0.024784,0.030364,0.027114,0.022214,0.019409,0.046036,0.067578,0.078227,0.115894,0.214587,0.109566,72.260866,100.908297,133.5,1.005156,notlonely
0.081162,0.001773,2.346465,2.510826,8.718919,0.544385,0.478971,0.425797,0.397154,0.523361,1.984829,0.001469,0.293664,0.121231,0.12024,0.05473,0.076353,0.076466,0.889935,0.403936,0.255475,0.125003,0.130557,0.000656,0.195863,0.217767,0.30122,0.422085,0.676885,0.116234,0.093017,0.077384,0.108422,0.257937,0.262978,0.131925,0.087932,0.091237,0.115374,0.135465,0.131974,0.10996,0.148889,0.051037,0.028096,0.028576,0.027275,0.026071,0.023413,0.019602,0.046609,0.067413,0.077285,0.117661,0.21449,0.051797,103.354307,171.849522,128,1.011009,notlonely
