@attribute mfcc_sma_de[5]_linregerrQ numeric
@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[7]_minPos numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[10]_skewness numeric
@attribute mfcc_sma_de[10]_kurtosis numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute mfcc_sma_de[12]_linregc1 numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute output {energetic,notenergetic}

@data

0.050201,0.000006,0.041783,2.295869,9.601041,-4.438335,-9.244462,-8.337998,-3.029167,-7.948706,3.164006,-4.609803,-12.03015,-2.386353,-0.00266,-14.12958,12.4598,-1.785885,9.425061,12.72806,0.026013,0.087455,0.147409,0.271843,1.191503,167.4496,10.35944,-0.697515,0.001444,3.458258,0.463429,0.603356,2663,0.000904,0.184262,2.967867,-0.001044,-0.000006,6.974383,notenergetic
0.011289,0.000004,0.006006,1.40016,5.368197,11.05723,-0.130293,3.142233,-3.586915,-19.46388,2.914015,2.169708,-27.92321,-3.166631,-1.561385,-21.95039,30.56795,2.325088,13.66164,20.10443,0.003025,0.038636,0.145445,0.454256,0.725269,3.838542,7.273751,-0.839821,0.000456,4.069964,1.221786,1.352763,1970,-0.006307,0.012753,3.56786,-0.002672,-0.000002,9.92818,notenergetic
0.011631,0.000001,0.009655,2.098517,14.9027,5.241817,-3.254174,-5.381968,-2.976542,-18.03769,2.911827,0.942545,-16.68823,-3.038194,-5.417342,-18.3695,16.76951,-4.058831,5.934184,17.56823,0.010284,0.047436,0.154764,0.456413,0.284422,2.679029,9.289993,-0.290744,0.001377,4.127095,0.800686,0.958793,145,0.01252,0.029754,3.345792,-0.001008,0,9.562073,notenergetic
0.035193,0.000001,0.034218,2.822545,14.42945,6.678024,-5.581084,-5.260112,1.644029,-7.346641,3.954968,2.125565,-17.99987,0.697427,0.937732,-16.87798,19.60539,0.55102,13.29757,13.27772,0.00363,0.039477,0.1384,0.327023,0.804289,21.59361,10.17386,-0.42276,-0.003499,3.337388,1.575202,1.791587,82,0.007025,0.101646,3.41505,0.000058,-0.000001,13.64227,notenergetic
0.028626,0.000005,0.02116,1.003149,3.356493,2.863542,-10.74224,-9.04851,-1.779118,-12.28018,3.359854,-2.047134,-18.80553,-5.53223,-2.56139,-18.87072,18.86626,-0.677314,5.546916,13.25347,0.014519,0.109201,0.126358,0.339227,0.972872,10.34016,6.700813,-0.752068,-0.002149,3.657302,0.846099,0.93265,37,0.000692,-0.000861,3.555544,0.000879,-0.000003,11.06802,notenergetic
0.00829,0,0.008955,4.11992,30.91331,6.860592,-1.45081,-1.776263,-6.692908,-18.21107,3.194716,-9.043648,-32.04398,-11.08729,-5.579046,-34.61549,49.19518,-6.368757,13.55159,24.62115,0.018149,0.054367,0.173101,0.512011,0.199649,1.866103,38.79245,-1.400245,-0.001508,4.485594,1.042871,1.221332,2244,0.009098,0.020092,3.431545,-0.002736,0.000007,31.90117,notenergetic
0.00829,0,0.008955,4.11992,30.91331,6.860592,-1.45081,-1.776263,-6.692908,-18.21107,3.194716,-9.043648,-32.04398,-11.08729,-5.579046,-34.61549,49.19518,-6.368757,13.55159,24.62115,0.018149,0.054367,0.173101,0.512011,0.199649,1.866103,38.79245,-1.400245,-0.001508,4.485594,1.042871,1.221332,2244,0.009098,0.020092,3.431545,-0.002736,0.000007,31.90117,notenergetic
0.00829,0,0.008955,4.11992,30.91331,6.860592,-1.45081,-1.776263,-6.692908,-18.21107,3.194716,-9.043648,-32.04398,-11.08729,-5.579046,-34.61549,49.19518,-6.368757,13.55159,24.62115,0.018149,0.054367,0.173101,0.512011,0.199649,1.866103,38.79245,-1.400245,-0.001508,4.485594,1.042871,1.221332,2244,0.009098,0.020092,3.431545,-0.002736,0.000007,31.90117,notenergetic
0.008113,0.000002,0.005125,1.304917,5.725051,19.37191,3.21259,-1.796309,-3.909896,-15.4944,2.75723,-5.064825,-25.64592,-4.609423,-5.920791,-22.72665,26.1146,-8.738667,7.647356,16.09899,0.012704,0.037902,0.163973,0.575601,0.144323,1.40807,10.62255,-1.912583,-0.000803,4.596745,0.607101,0.806644,423,0.004195,-0.270351,4.202566,0.00074,0.000003,71.57509,notenergetic
0.008113,0.000002,0.005125,1.304917,5.725051,19.37191,3.21259,-1.796309,-3.909896,-15.4944,2.75723,-5.064825,-25.64592,-4.609423,-5.920791,-22.72665,26.1146,-8.738667,7.647356,16.09899,0.012704,0.037902,0.163973,0.575601,0.144323,1.40807,10.62255,-1.912583,-0.000803,4.596745,0.607101,0.806644,423,0.004195,-0.270351,4.202566,0.00074,0.000003,71.57509,notenergetic
0.009368,0.000001,0.008076,0.983917,3.071603,11.6812,-1.339012,-0.592988,1.233527,-18.70366,2.907994,-4.662221,-30.96027,-6.479694,-2.460762,-15.07996,16.01348,-4.450878,10.88729,20.08798,0.016939,0.049839,0.130178,0.445976,0.556813,3.586668,5.337102,-0.982538,-0.000442,3.389513,0.915097,0.867691,2801,-0.003693,0.00456,3.246402,-0.001069,-0.000001,9.125384,notenergetic
0.01728,-0.000002,0.019726,2.352431,11.52144,2.04453,-3.804991,-4.877011,-7.381972,-8.167264,3.920116,-4.727082,-5.102112,8.201695,-4.960934,-18.674,12.9407,-2.032776,8.652843,9.535849,0.024198,0.06553,0.164834,0.356427,1.058352,11.85357,14.30014,-0.789258,0.000636,4.236729,0.505845,0.679784,2004,0.001977,-0.018069,3.308587,0.001669,-0.000004,4.405449,notenergetic
0.008864,0.000001,0.006999,0.618277,2.577515,3.751552,-3.508932,-3.62764,-5.068625,-13.36378,2.532364,1.636396,-29.51383,-4.765191,2.277704,-23.01837,36.44836,0.504218,13.68176,41.82684,0.005445,0.057307,0.149085,0.506955,0.312562,1.393717,6.487207,-1.341068,0.001527,5.031497,0.740376,0.880211,2527,-0.006704,-0.251916,4.291872,0.003189,-0.000018,11.48564,notenergetic
0.015756,-0.000008,0.027175,0.803972,3.032634,3.481991,-7.305295,-10.35769,-0.054345,-15.09938,3.23418,-0.883272,-23.227,-4.02309,-0.520965,-22.82684,29.82324,-0.240221,13.40333,18.00332,0.009679,0.068013,0.11802,0.345119,0.751726,9.873665,20.70094,-0.743461,-0.0011,3.796599,0.650171,0.670459,2696,0.007969,-0.04128,4.560768,-0.002475,-0.000001,15.32777,notenergetic
0.030923,0,0.030262,0.985934,4.647644,-3.429991,-10.68481,-11.65934,-9.125616,-10.45362,2.790475,-0.949797,-20.13867,-1.647637,-4.661837,-14.99365,24.88257,3.099696,22.81481,28.48839,0.009074,0.130258,0.161676,0.487222,0.186056,1.905078,9.455126,-0.279381,0.004351,4.877704,0.796273,0.948998,1064,0.007635,0.324854,3.724997,-0.000176,-0.000003,6.195944,notenergetic
0.016368,0.000001,0.015462,2.472672,10.23991,8.934863,-0.738758,-2.660306,-7.797248,-25.47178,2.797948,-0.731917,-17.80534,0.044087,-0.826457,-14.8994,31.95011,-0.256643,15.00476,35.57529,0.014519,0.061987,0.158673,0.46875,0.747715,2.624594,15.12211,-0.538027,-0.002874,4.195085,0.555775,0.753512,2826,0.011908,-0.075232,3.604679,-0.002103,0.000006,41.10191,notenergetic
0.04169,-0.000007,0.05229,1.924325,7.268443,-1.428202,-11.28802,-14.55703,-4.811901,-22.13976,2.855679,-0.781336,-19.939,-1.209307,-0.646935,-20.98528,18.80008,3.661831,12.24458,10.92524,0.005445,0.093642,0.134513,0.325263,0.982523,29.98282,12.30346,0.154516,-0.000487,4.035537,0.996757,0.95866,131,0.001779,0.27283,4.479898,-0.003288,0.000008,8.635201,notenergetic
0.023656,0.000003,0.019394,1.62658,6.260295,-0.0078,-8.208214,-6.864682,-3.727612,-16.25388,3.298504,-4.744901,-27.55926,-6.368435,2.037781,-23.83784,27.83676,-2.73483,16.71708,27.99911,0.010284,0.083643,0.142918,0.508727,0.389648,1.943891,31.4167,-0.620721,0.005569,3.727625,0.72104,0.835813,2223,-0.007173,-0.10426,4.376657,-0.002503,-0.000001,13.03017,notenergetic
0.023656,0.000003,0.019394,1.62658,6.260295,-0.0078,-8.208214,-6.864682,-3.727612,-16.25388,3.298504,-4.744901,-27.55926,-6.368435,2.037781,-23.83784,27.83676,-2.73483,16.71708,27.99911,0.010284,0.083643,0.142918,0.508727,0.389648,1.943891,31.4167,-0.620721,0.005569,3.727625,0.72104,0.835813,2223,-0.007173,-0.10426,4.376657,-0.002503,-0.000001,13.03017,notenergetic
0.023656,0.000003,0.019394,1.62658,6.260295,-0.0078,-8.208214,-6.864682,-3.727612,-16.25388,3.298504,-4.744901,-27.55926,-6.368435,2.037781,-23.83784,27.83676,-2.73483,16.71708,27.99911,0.010284,0.083643,0.142918,0.508727,0.389648,1.943891,31.4167,-0.620721,0.005569,3.727625,0.72104,0.835813,2223,-0.007173,-0.10426,4.376657,-0.002503,-0.000001,13.03017,notenergetic
0.023656,0.000003,0.019394,1.62658,6.260295,-0.0078,-8.208214,-6.864682,-3.727612,-16.25388,3.298504,-4.744901,-27.55926,-6.368435,2.037781,-23.83784,27.83676,-2.73483,16.71708,27.99911,0.010284,0.083643,0.142918,0.508727,0.389648,1.943891,31.4167,-0.620721,0.005569,3.727625,0.72104,0.835813,2223,-0.007173,-0.10426,4.376657,-0.002503,-0.000001,13.03017,notenergetic
0.023656,0.000003,0.019394,1.62658,6.260295,-0.0078,-8.208214,-6.864682,-3.727612,-16.25388,3.298504,-4.744901,-27.55926,-6.368435,2.037781,-23.83784,27.83676,-2.73483,16.71708,27.99911,0.010284,0.083643,0.142918,0.508727,0.389648,1.943891,31.4167,-0.620721,0.005569,3.727625,0.72104,0.835813,2223,-0.007173,-0.10426,4.376657,-0.002503,-0.000001,13.03017,notenergetic
0.016977,0.000008,0.005519,2.373333,11.14153,5.583673,-6.579642,-4.164168,1.196523,-13.97807,2.967624,-0.036117,-16.14156,2.276194,-1.981586,-23.23322,23.92389,0.234377,12.45116,15.64832,0.00726,0.062192,0.145529,0.359924,0.85774,10.08669,27.0043,-0.850247,-0.004207,5.416293,0.891133,0.751407,885,0.016885,0.000237,3.76934,0.003537,-0.000003,23.04784,notenergetic
0.020319,-0.000002,0.023731,1.585636,7.624219,8.534198,-3.364478,-5.424415,-2.009987,-15.15097,3.240681,0.331348,-28.24164,-4.886018,-9.033031,-18.1361,22.40864,-0.36194,8.025747,18.3639,0.012704,0.06353,0.160742,0.43201,0.93996,4.485741,16.27187,-0.244397,0.001659,4.340395,0.902654,1.376763,1891,-0.003352,-0.148992,3.652368,-0.001307,0.000001,6.057036,notenergetic
0.020319,-0.000002,0.023731,1.585636,7.624219,8.534198,-3.364478,-5.424415,-2.009987,-15.15097,3.240681,0.331348,-28.24164,-4.886018,-9.033031,-18.1361,22.40864,-0.36194,8.025747,18.3639,0.012704,0.06353,0.160742,0.43201,0.93996,4.485741,16.27187,-0.244397,0.001659,4.340395,0.902654,1.376763,1891,-0.003352,-0.148992,3.652368,-0.001307,0.000001,6.057036,notenergetic
0.0091,0.000003,0.004082,1.804514,5.871955,7.359755,-2.321106,-1.382444,-2.725161,-19.42177,3.057523,-0.492282,-20.37547,-3.520336,-5.904312,-20.90436,30.47715,-4.404591,9.618771,24.39122,0.009074,0.049881,0.141439,0.450303,-0.036451,5.764186,19.10159,-0.403201,-0.001891,4.201785,1.075606,1.134069,1430,0.003135,-0.196767,5.502164,-0.00173,0.000003,29.7612,notenergetic
0.0091,0.000003,0.004082,1.804514,5.871955,7.359755,-2.321106,-1.382444,-2.725161,-19.42177,3.057523,-0.492282,-20.37547,-3.520336,-5.904312,-20.90436,30.47715,-4.404591,9.618771,24.39122,0.009074,0.049881,0.141439,0.450303,-0.036451,5.764186,19.10159,-0.403201,-0.001891,4.201785,1.075606,1.134069,1430,0.003135,-0.196767,5.502164,-0.00173,0.000003,29.7612,notenergetic
0.009799,-0.000001,0.011205,1.15849,4.085899,20.48669,-1.066918,-1.318231,0.513061,-19.00073,2.726985,-2.583622,-21.0376,-4.806398,-1.336926,-22.87289,38.6512,-0.802909,15.2866,36.97738,0.005445,0.050007,0.151525,0.469928,0.246705,3.059017,10.23169,-0.734693,-0.000785,6.053632,1.46903,1.442328,1477,-0.011339,0.125407,4.451963,0.006261,-0.000002,30.77851,notenergetic
0.005792,0.000001,0.003662,1.11564,3.216844,5.111226,-4.285262,-2.97853,0.820045,-12.84198,5.078977,2.70926,-26.04536,-3.148808,-2.902748,-28.0701,47.5377,-6.039838,9.334415,30.78274,0.009679,0.057533,0.155953,0.566054,0.06224,1.29808,10.58055,0.424116,0.001066,4.706079,1.567591,1.350454,1894,-0.018653,-0.092836,4.180268,-0.001639,-0.000003,10.39905,notenergetic
0.005792,0.000001,0.003662,1.11564,3.216844,5.111226,-4.285262,-2.97853,0.820045,-12.84198,5.078977,2.70926,-26.04536,-3.148808,-2.902748,-28.0701,47.5377,-6.039838,9.334415,30.78274,0.009679,0.057533,0.155953,0.566054,0.06224,1.29808,10.58055,0.424116,0.001066,4.706079,1.567591,1.350454,1894,-0.018653,-0.092836,4.180268,-0.001639,-0.000003,10.39905,notenergetic
0.013786,0.000001,0.012508,6.277558,48.21906,1.083536,-4.631797,-4.198619,1.504924,-5.683506,2.665553,-4.084905,-13.72576,1.348661,-2.264215,-18.30506,18.64801,-0.628679,8.462035,14.02826,0.009074,0.043825,0.167259,0.375496,0.41106,31.97566,56.78318,-0.774976,-0.000058,5.221673,0.479632,0.5756,1398,-0.006681,0.181741,3.383353,-0.00129,0.000003,42.44701,notenergetic
0.013786,0.000001,0.012508,6.277558,48.21906,1.083536,-4.631797,-4.198619,1.504924,-5.683506,2.665553,-4.084905,-13.72576,1.348661,-2.264215,-18.30506,18.64801,-0.628679,8.462035,14.02826,0.009074,0.043825,0.167259,0.375496,0.41106,31.97566,56.78318,-0.774976,-0.000058,5.221673,0.479632,0.5756,1398,-0.006681,0.181741,3.383353,-0.00129,0.000003,42.44701,notenergetic
0.008551,0.000004,0.002656,1.23671,3.540508,3.554684,-6.112975,-2.952181,-4.090827,-23.81409,2.400746,-3.688231,-42.60226,-11.18529,1.489295,-37.95172,87.05142,-9.610034,13.84304,46.33931,0.007864,0.089457,0.179063,0.598845,-0.387264,1.583225,11.09388,-0.792654,-0.002461,4.701692,1.273966,1.394495,263,0.014122,0.149577,4.01483,-0.004228,-0.000009,26.05271,notenergetic
0.007431,-0.000001,0.008606,2.198016,7.986859,9.233871,0.539695,-0.876838,-1.2455,-20.09419,3.267102,-2.133225,-28.57004,-5.407345,-4.282171,-22.81629,31.2822,-1.011937,15.60014,26.26386,0.009074,0.048101,0.086042,0.575369,0.072955,1.642074,13.51999,0.187649,0.000826,5.619968,0.891206,0.908128,1151,0.005933,-0.368109,4.064648,-0.00172,-0.000005,21.85998,notenergetic
0.014114,0.000002,0.011269,2.545844,9.774838,13.5052,2.039524,3.337887,-6.72652,-22.15218,3.059377,-6.709939,-21.31593,-5.172864,-7.483008,-29.76107,33.00709,-5.71238,10.63765,39.84398,0.012704,0.051542,0.155716,0.582109,-0.133931,1.615567,18.2199,-0.787154,-0.002056,6.267279,0.726836,0.675284,1472,-0.016796,0.106755,5.767304,0.009279,-0.000005,43.87874,notenergetic
0.005424,0,0.005616,3.863089,25.67453,12.83385,4.488878,4.294436,-0.545699,-25.2383,3.928838,-5.024707,-31.12426,-7.90552,-6.509403,-28.68748,17.63008,-6.088458,12.63774,22.96262,0.013914,0.043544,0.171657,0.429938,0.274738,6.608944,66.01182,-0.423064,-0.000363,8.615869,0.622268,0.601483,2051,0.006052,-0.037489,4.748299,-0.000014,-0.000001,42.94756,notenergetic
0.005424,0,0.005616,3.863089,25.67453,12.83385,4.488878,4.294436,-0.545699,-25.2383,3.928838,-5.024707,-31.12426,-7.90552,-6.509403,-28.68748,17.63008,-6.088458,12.63774,22.96262,0.013914,0.043544,0.171657,0.429938,0.274738,6.608944,66.01182,-0.423064,-0.000363,8.615869,0.622268,0.601483,2051,0.006052,-0.037489,4.748299,-0.000014,-0.000001,42.94756,notenergetic
0.003933,-0.000002,0.007288,2.292616,11.19755,3.117507,-6.166701,-7.015933,3.280703,-22.25212,2.816184,-2.703252,-20.46249,-6.488152,-5.408361,-22.737,31.23122,-5.287816,22.32832,18.56752,0.00242,0.071193,0.149332,0.380614,0.974148,7.360769,23.08986,-0.335871,-0.001154,4.903435,1.059943,1.1483,1199,0.01245,-0.115731,3.291798,-0.001524,0.000002,13.14654,notenergetic
0.011623,0.000005,0.004717,1.933262,7.392557,6.871958,-4.524383,-2.098414,-1.296243,-15.60398,4.14505,-6.829729,-20.56423,-1.211946,-1.307651,-25.76695,44.42799,-3.861285,8.899411,27.21312,0.008469,0.061373,0.147374,0.509332,0.213305,2.047387,21.75965,-1.299895,0.000479,4.137518,0.667837,0.855876,2766,0.005908,0.185749,3.635073,-0.000114,0.000009,36.49575,notenergetic
0.011623,0.000005,0.004717,1.933262,7.392557,6.871958,-4.524383,-2.098414,-1.296243,-15.60398,4.14505,-6.829729,-20.56423,-1.211946,-1.307651,-25.76695,44.42799,-3.861285,8.899411,27.21312,0.008469,0.061373,0.147374,0.509332,0.213305,2.047387,21.75965,-1.299895,0.000479,4.137518,0.667837,0.855876,2766,0.005908,0.185749,3.635073,-0.000114,0.000009,36.49575,notenergetic
0.011623,0.000005,0.004717,1.933262,7.392557,6.871958,-4.524383,-2.098414,-1.296243,-15.60398,4.14505,-6.829729,-20.56423,-1.211946,-1.307651,-25.76695,44.42799,-3.861285,8.899411,27.21312,0.008469,0.061373,0.147374,0.509332,0.213305,2.047387,21.75965,-1.299895,0.000479,4.137518,0.667837,0.855876,2766,0.005908,0.185749,3.635073,-0.000114,0.000009,36.49575,notenergetic
0.006323,0.000001,0.005143,1.592515,6.615599,-3.937099,-9.314275,-11.54612,-10.44942,-18.96996,2.745546,-8.238069,-22.30539,-9.231399,-8.4054,-17.51994,29.2907,2.312387,15.1532,13.65018,0.032063,0.084495,0.145553,0.461585,0.212612,2.32427,11.67626,0.751624,0.000561,3.363002,0.466361,0.638545,2453,-0.00271,0.025837,3.470655,0.002336,-0.000001,5.710251,notenergetic
0.027634,0.000001,0.025581,0.522307,2.87734,0.119768,-6.738783,-7.341814,-11.06528,-18.12737,3.096228,-3.43325,-12.87678,0.675088,0.731684,-17.50821,17.08792,-0.987572,12.72859,12.08523,0.045977,0.102367,0.153215,0.415114,0.451717,6.429948,4.793506,-0.547533,0.001427,4.252532,0.768436,0.965622,555,0.005258,0.155552,3.753626,0.002012,0.000001,11.448,notenergetic
0.033829,-0.000002,0.036822,0.232988,2.849851,3.17876,-6.563073,-7.64698,-4.966865,-14.31743,3.95459,-4.063869,-20.86148,-0.184404,0.077995,-15.84114,17.4639,-1.649616,9.241183,13.61361,0.013309,0.073677,0.130086,0.336164,0.85441,19.0629,5.737508,-0.783566,0.002949,4.725632,0.78335,0.820495,1250,-0.005457,0.006174,3.431473,0.003755,-0.00001,7.933347,notenergetic
0.018062,0.000005,0.01054,2.410781,12.09935,-0.13257,-8.012154,-6.127882,-3.265058,-16.17786,2.779878,-1.140466,-17.58752,1.021991,-3.086546,-17.42479,19.45179,-1.667599,20.51623,31.62628,0.013914,0.088468,0.149453,0.509603,0.121182,1.677227,25.2171,-0.746289,0.002165,4.187669,0.981,1.052266,2100,-0.008447,0.119919,3.637868,-0.001813,-0.000001,16.14643,notenergetic
0.013752,-0.000001,0.015711,4.405147,29.06755,3.262209,-5.366724,-6.322331,-1.038688,-16.71784,3.290793,3.102206,-20.16533,-2.608934,-2.851944,-17.27333,22.17313,1.943369,18.55108,19.73841,0.006655,0.060592,0.135208,0.340114,0.876433,13.11027,30.29887,-0.501944,0.002774,3.990997,0.963165,1.014065,1994,-0.010686,0.153111,3.047865,0.001404,0,20.20198,notenergetic
0.025325,0,0.02481,1.57686,5.013813,1.649776,-7.513079,-8.234066,-2.10797,-17.47671,3.239686,2.069786,-17.03714,1.116933,-1.855662,-16.70266,23.39785,-2.164269,15.35475,19.73909,0.006655,0.070863,0.156788,0.39511,1.035952,5.14626,15.66714,-1.869952,0.000344,5.574694,0.629423,0.679794,2303,0.007256,-0.341257,4.950525,-0.00028,0.000005,9.078603,notenergetic
0.009755,0.000001,0.007922,1.570746,5.060079,8.842231,-6.336653,-6.339671,-1.080783,-25.27236,2.626239,-4.915458,-26.26477,-3.076767,-4.866286,-23.29055,27.55904,-2.607297,9.190174,18.24135,0.00726,0.081778,0.142074,0.374527,1.16185,4.832025,9.061134,-0.681146,-0.000575,3.615638,1.639346,1.451163,1523,0.019646,0.166393,4.417449,0.000603,-0.000003,11.54948,notenergetic
0.027196,0.000001,0.026307,1.461438,6.630698,0.580783,-7.558232,-7.835054,-1.623877,-13.45506,2.841019,1.247517,-8.706088,4.505229,2.362517,-18.78063,18.12421,0.035263,13.17867,18.22905,0.00726,0.06143,0.14522,0.359239,0.696105,4.913249,10.43786,-0.808002,-0.002255,3.817363,0.859829,0.968778,2673,-0.000864,-0.09914,3.875862,-0.001727,0.000001,10.13894,notenergetic
0.027196,0.000001,0.026307,1.461438,6.630698,0.580783,-7.558232,-7.835054,-1.623877,-13.45506,2.841019,1.247517,-8.706088,4.505229,2.362517,-18.78063,18.12421,0.035263,13.17867,18.22905,0.00726,0.06143,0.14522,0.359239,0.696105,4.913249,10.43786,-0.808002,-0.002255,3.817363,0.859829,0.968778,2673,-0.000864,-0.09914,3.875862,-0.001727,0.000001,10.13894,notenergetic
0.013606,0,0.013486,2.883659,16.56568,9.804163,-0.430897,-0.247239,-1.243161,-20.92789,2.889083,-1.837103,-18.83871,-0.589885,2.256777,-18.93192,26.89184,-0.321382,24.51421,31.48542,0.00726,0.04544,0.156757,0.506539,0.411905,1.705137,26.42527,-0.947228,0.002203,5.258323,1.224734,1.157725,463,0.016757,0.032784,4.440248,-0.004506,0.000006,48.2484,notenergetic
0.013606,0,0.013486,2.883659,16.56568,9.804163,-0.430897,-0.247239,-1.243161,-20.92789,2.889083,-1.837103,-18.83871,-0.589885,2.256777,-18.93192,26.89184,-0.321382,24.51421,31.48542,0.00726,0.04544,0.156757,0.506539,0.411905,1.705137,26.42527,-0.947228,0.002203,5.258323,1.224734,1.157725,463,0.016757,0.032784,4.440248,-0.004506,0.000006,48.2484,notenergetic
0.016276,0.000003,0.012174,1.599931,6.751143,1.901572,-9.277068,-5.820325,-2.064258,-11.22599,2.813961,-1.291762,-15.39102,1.59905,-1.568632,-15.13264,29.39302,-2.080088,9.045544,15.57659,0.010284,0.090614,0.125729,0.366577,0.760729,11.80291,17.08996,-2.085215,-0.000281,5.37953,0.613613,0.674695,2448,-0.002549,0.020318,3.593864,-0.000534,0.000001,17.76998,notenergetic
0.016276,0.000003,0.012174,1.599931,6.751143,1.901572,-9.277068,-5.820325,-2.064258,-11.22599,2.813961,-1.291762,-15.39102,1.59905,-1.568632,-15.13264,29.39302,-2.080088,9.045544,15.57659,0.010284,0.090614,0.125729,0.366577,0.760729,11.80291,17.08996,-2.085215,-0.000281,5.37953,0.613613,0.674695,2448,-0.002549,0.020318,3.593864,-0.000534,0.000001,17.76998,notenergetic
0.00955,0.000001,0.007646,2.674988,12.98507,11.52339,-0.824652,-1.024921,-4.750856,-18.85443,2.564798,-6.233742,-29.78275,-5.930628,0.540133,-23.99388,62.29784,2.032332,13.61885,42.36442,0.009074,0.054777,0.160705,0.547999,-0.005539,1.544779,24.02999,-1.017765,0.002072,4.697399,0.600042,0.725021,1933,-0.000124,-0.295609,4.842241,-0.001752,0.000005,45.48404,notenergetic
0.022428,0.000005,0.014395,1.566355,5.329833,1.497681,-8.907835,-7.393545,0.63835,-15.89551,3.288698,-0.242948,-14.77529,2.000603,1.230844,-10.74382,22.23561,1.840523,17.01985,16.94646,0.00605,0.074734,0.135105,0.337659,1.086496,9.163207,11.09187,-2.402176,-0.001591,4.350907,0.602924,0.722132,960,0.002796,-0.135026,2.944274,-0.003165,-0.000001,8.557984,notenergetic
0.061485,0.000012,0.043138,0.715563,3.459755,-5.780789,-11.41882,-11.01809,-5.034328,-8.77383,2.666054,1.147899,-12.82979,0.508537,-0.083975,-9.379083,10.44502,1.833834,13.38723,11.45405,0.026013,0.10499,0.132008,0.279304,1.238391,48.34148,7.690996,-0.732988,-0.001232,3.260449,0.697768,0.762763,1243,-0.006482,-0.010525,3.060058,-0.0011,-0.000006,6.625298,notenergetic
0.051249,-0.000015,0.073817,1.415982,4.96137,0.535035,-11.86957,-15.58131,-2.440587,-6.9576,3.167784,-0.000422,-13.48508,2.642755,1.198887,-10.04586,14.08994,0.947459,12.11528,11.6971,0.00363,0.077757,0.124911,0.272095,0.936351,101.5756,5.514991,-1.033513,0.000233,3.519196,1.266001,1.174111,1447,0.006549,0.34236,3.670637,0.000835,-0.000005,5.586748,notenergetic
0.051249,-0.000015,0.073817,1.415982,4.96137,0.535035,-11.86957,-15.58131,-2.440587,-6.9576,3.167784,-0.000422,-13.48508,2.642755,1.198887,-10.04586,14.08994,0.947459,12.11528,11.6971,0.00363,0.077757,0.124911,0.272095,0.936351,101.5756,5.514991,-1.033513,0.000233,3.519196,1.266001,1.174111,1447,0.006549,0.34236,3.670637,0.000835,-0.000005,5.586748,notenergetic
0.026444,0.000001,0.025447,0.683024,3.999689,6.574125,-4.817616,-4.016591,-0.46338,-19.13286,5.136279,-2.611893,-17.53017,1.379343,0.220737,-20.54425,27.23251,0.84874,15.96186,14.47729,0.00484,0.055342,0.149792,0.418631,0.711373,3.696604,5.097218,-0.623288,0.002879,3.975784,1.057808,0.937775,2407,-0.01874,0.056858,3.333574,0.001551,-0.000004,7.485395,notenergetic
0.046692,0.000001,0.044879,1.083665,3.768109,-8.372776,-16.32109,-15.7615,-0.5432,-15.9921,2.710719,-1.037975,-12.45696,5.134608,0.157265,-17.4329,23.91368,0.033087,15.00057,17.27571,0.009074,0.154695,0.126367,0.303431,1.24498,18.66677,4.863208,-0.046104,0.001643,3.432571,1.503582,1.703869,2541,0.00625,-0.015312,3.517902,0.000259,-0.000004,5.381499,notenergetic
0.037341,0,0.037291,0.507998,3.202898,-2.108991,-12.2703,-11.56667,3.341595,-16.19072,2.720329,-3.710388,-14.19205,0.64043,-3.24299,-15.41079,12.95314,-2.162251,12.19438,16.78407,0.009679,0.111868,0.134569,0.306246,1.15614,12.86808,6.919564,-0.27178,0.001434,4.91244,1.373266,1.191931,893,0.002083,-0.093831,3.320464,0.001734,-0.000001,5.512799,notenergetic
0.037341,0,0.037291,0.507998,3.202898,-2.108991,-12.2703,-11.56667,3.341595,-16.19072,2.720329,-3.710388,-14.19205,0.64043,-3.24299,-15.41079,12.95314,-2.162251,12.19438,16.78407,0.009679,0.111868,0.134569,0.306246,1.15614,12.86808,6.919564,-0.27178,0.001434,4.91244,1.373266,1.191931,893,0.002083,-0.093831,3.320464,0.001734,-0.000001,5.512799,notenergetic
0.037341,0,0.037291,0.507998,3.202898,-2.108991,-12.2703,-11.56667,3.341595,-16.19072,2.720329,-3.710388,-14.19205,0.64043,-3.24299,-15.41079,12.95314,-2.162251,12.19438,16.78407,0.009679,0.111868,0.134569,0.306246,1.15614,12.86808,6.919564,-0.27178,0.001434,4.91244,1.373266,1.191931,893,0.002083,-0.093831,3.320464,0.001734,-0.000001,5.512799,notenergetic
0.013244,0.000003,0.008049,2.579616,12.41434,8.816169,-2.750329,-1.729452,1.79619,-13.73422,3.604199,-3.351375,-23.52286,-4.656511,-2.133294,-15.9044,26.91081,-4.219118,14.41581,20.76017,0.006655,0.048245,0.159077,0.452447,0.610583,3.183092,20.05997,-1.152414,-0.002067,4.623906,0.77358,0.912219,651,0.000252,0.059277,3.835864,0.004774,0.000004,25.18613,notenergetic
