@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.07112,0.172202,4.119781,-0.354548,-0.242607,0.241509,-0.108451,0.335527,0.28446,1.775363,3.296783,4.537754,6.066854,0.620227,0.618035,0.502621,0.420172,0.484831,0.421485,0.208981,0.185178,0.316797,0.501585,2.548477,0.289116,1.53314,1.908507,1.854815,2.224719,0.215602,0.196816,0.189862,0.048936,0.049413,0.068377,5.305759,0.651402,0.488165,0.272238,0.156018,0.194364,0.000026,0.183492,0.318949,0.102188,0.078577,0.025265,0.07134,0.118217,0.237756,0.267006,0.05834,0.325298,0.611116,0.026426,0.035816,0.042651,0.080615,10838.296946,31.066303,30.449831,51.652596,1.005004,94.05208,5.823986,1.455181,0.644227,1.279397,0.900367,0.117043,45.00968,5.653606,202.9562,0.576837,0.007952,0.011017,0.196825,0.000076,0.013114,2261.195,0.296058,0,0.810253,0.086187,0,0.153846,0.004468,781.6129,56555.06
0.081706,0.171932,3.743421,-0.485217,0.012755,-0.061101,0.242674,0.188628,0.014703,1.816798,3.6015,4.76775,7.392253,0.606307,0.608223,0.44021,0.47967,0.473576,0.338659,0.24158,0.195363,0.323322,0.485446,2.548061,0.294167,1.470157,1.891032,2.072041,2.824712,0.226486,0.223769,0.202906,0.048445,0.058661,0.080033,5.985021,0.715116,0.487503,0.232816,0.244914,0.238076,0.000048,0.175075,0.289875,0.105089,0.101859,0.030252,0.076792,0.122699,0.237869,0.280285,0.091754,0.395835,0.914372,0.022597,0.032129,0.04344,0.077929,9060.979829,40.585059,62.097209,40.089672,1.007239,80.37627,5.387322,1.457014,0.632204,1.007011,0.893653,0.101799,28.23132,5.117502,406.5387,0.900137,0.009566,0.025084,0.243128,0.000199,0.017256,1684.447,0.506036,0,0.873502,0.125249,0,0.11057,0.004135,892.3602,173042.7
0.070169,0.137504,4.203947,-0.580822,0.529425,-0.005751,-0.011069,0.411146,-0.030618,1.825879,3.714442,5.300217,6.657888,0.588166,0.577617,0.407446,0.383604,0.41287,0.385111,0.260205,0.185712,0.336279,0.458101,2.566412,0.281767,1.600567,2.783681,2.158479,2.872691,0.215878,0.220776,0.207336,0.062363,0.073907,0.079672,6.217108,0.729504,0.634561,0.392352,0.326097,0.169779,0.000014,0.188344,0.345573,0.092972,0.086551,0.029535,0.069128,0.120818,0.238611,0.22157,0.113387,0.383524,0.598309,0.025313,0.030919,0.042445,0.080877,5335.948879,25.182017,20.703533,34.823056,1.006899,86.63545,5.537873,1.446283,0.666529,1.107692,0.89526,0.064509,29.50209,5.440621,625.9196,1.417317,0.013861,0.042107,0.289912,0.000188,0.006087,1251.747,0.538441,0,0.847537,0.11815,0,0.129304,0.004218,785.9778,149243.3
0.078949,0.206973,2.740493,-0.435049,-0.165199,0.262844,0.135212,0.109337,0.02912,1.80093,3.417606,3.912115,5.873912,0.629169,0.627581,0.479987,0.513109,0.463213,0.442158,0.254322,0.210457,0.347751,0.504296,2.571289,0.28902,1.371967,2.05732,1.647882,2.069398,0.206535,0.212719,0.212849,0.039365,0.042664,0.061858,4.556593,0.358424,0.310433,0.172465,0.177519,0.304869,0.000212,0.173971,0.278254,0.094651,0.082968,0.031345,0.075935,0.127048,0.242775,0.296313,0.098321,0.280436,0.722293,0.02321,0.030709,0.043763,0.078481,24651.098367,58.240693,52.800661,51.990499,1.003304,90.57838,6.007513,1.503901,0.629767,1.254309,0.901576,0.130671,40.78744,5.309531,72.54185,0.375096,0.00844,0.012813,0.129058,0.000046,0.01978,1552.493,0.182121,0,0.992676,0.110508,0,0.007275,0.002805,741.6727,105974.3
0.09486,0.234546,2.513903,-0.199687,0.134939,0.393253,0.390287,0.339484,-0.180345,1.906858,3.734253,5.385436,7.691687,0.614002,0.560238,0.423886,0.392522,0.464227,0.364803,0.1986,0.198374,0.362275,0.528319,2.548927,0.284637,1.731821,2.039727,2.461378,3.234624,0.216008,0.211592,0.199687,0.047532,0.046279,0.067061,5.087349,0.488329,0.523692,0.191975,0.221575,0.245616,0.000072,0.176737,0.275218,0.097243,0.091233,0.034605,0.074178,0.118677,0.238074,0.222439,0.093261,0.577547,0.758959,0.027915,0.035601,0.049865,0.085301,15297.696684,36.870621,52.866201,50.765375,1.003626,94.72495,6.34178,1.547409,0.565537,1.283559,0.898173,0.147619,52.63325,5.212067,120.4947,0.386327,0.007225,0.011388,0.161835,0.000071,0.021656,2593.18,0.208408,0,0.959388,0.130297,0,0.038989,0.002548,998.9832,170149.5
0.085497,0.226206,3.227247,0.706235,0.498596,0.185165,-0.053861,-0.220984,0.050682,1.832578,3.6087,5.116915,7.090354,0.53182,0.538298,0.439036,0.382272,0.407129,0.386376,0.292525,0.18394,0.331619,0.488687,2.61321,0.295183,1.854205,2.548844,2.639466,3.011813,0.199251,0.207188,0.195852,0.052179,0.063969,0.076096,5.461924,0.576174,0.449537,0.262004,0.26888,0.250006,0.000071,0.179908,0.344753,0.091404,0.097224,0.028832,0.077506,0.130922,0.24937,0.280458,0.088188,0.378455,1.158568,0.034273,0.0328,0.046602,0.084556,12640.681339,55.549332,46.464985,93.799506,1.007797,81.539,5.95587,1.562601,0.656212,1.169992,0.906227,0.07162,24.54117,4.977438,232.8388,0.64488,0.011168,0.033878,0.588508,0.000098,0.007537,838.7431,0.402139,0,0.919441,0.112201,0,0.074119,0.003583,843.0213,205374
0.049762,0.088367,6.126138,1.27251,0.291431,-0.040936,-0.436148,-0.560455,-0.536983,1.873694,4.037327,6.440099,9.274147,0.376058,0.384747,0.329298,0.286909,0.264694,0.312906,0.22834,0.138618,0.238707,0.402839,2.558071,0.27455,1.583694,3.066687,3.093358,3.707032,0.166343,0.186256,0.16724,0.052134,0.062194,0.067202,7.078792,1.564264,0.543793,0.54738,0.569502,0.261914,0.0001,0.222126,0.567197,0.143262,0.16905,0.023175,0.074541,0.124939,0.240733,0.636015,0.193941,0.530253,1.689015,0.058678,0.036321,0.043837,0.080073,7797.573017,21.301546,19.154491,30.013167,1.004017,75.48599,4.841781,1.3879,0.514769,0.716879,0.878495,0.061784,69.39018,5.630917,795.0598,1.737612,0.033687,0.051819,0.399347,0.000557,0.00558,4552.064,3.252548,0,0.77763,0.098766,0,0.173037,0.004029,571.0372,155450.8
0.065541,0.153468,4.701984,-0.761266,0.012659,0.267013,-0.006939,-0.058662,-0.1553,1.74942,3.870991,5.378305,6.42037,0.601269,0.626114,0.432104,0.398577,0.459139,0.427166,0.229575,0.168755,0.315927,0.494308,2.527385,0.289351,1.535222,2.106615,2.024876,2.53939,0.194043,0.198999,0.198946,0.038621,0.04879,0.06489,5.592901,0.785287,0.720385,0.454547,0.314501,0.396091,0.000041,0.17528,0.290814,0.103649,0.09457,0.032708,0.06937,0.115061,0.237825,0.333668,0.106186,0.417245,1.515764,0.026005,0.036944,0.045178,0.079091,11466.70055,39.515967,36.818557,31.509746,1.004643,94.37827,5.647143,1.425987,0.584626,1.225215,0.895002,0.113302,50.94255,5.742556,283.4512,0.693441,0.009375,0.009076,0.098178,0.000097,0.009851,2126.915,0.271902,0,0.939414,0.127531,0,0.056953,0.004154,816.507,94241.54
0.065753,0.125173,4.488406,-0.496796,0.305907,0.058101,0.170392,0.144167,0.204528,1.87902,3.768279,5.176803,7.054867,0.550151,0.486865,0.404953,0.406249,0.432098,0.395596,0.272459,0.182789,0.319363,0.437001,2.535076,0.288859,1.803126,2.68729,3.578861,2.733705,0.222896,0.224026,0.225113,0.065171,0.074211,0.069887,5.556697,0.84594,0.60569,0.61608,0.275844,0.263465,0.000156,0.219652,0.328256,0.124365,0.130639,0.040655,0.073801,0.122448,0.237535,0.401,0.122003,0.578843,1.405212,0.043482,0.02824,0.03665,0.077274,14521.148521,51.444022,37.05479,32.445915,1.005073,81.82922,5.27103,1.42428,0.623383,1.04419,0.892405,0.0998,46.42273,5.453596,258.9383,0.969134,0.019693,0.064501,0.189468,0.000251,0.014295,3737.794,0.555629,0,0.848868,0.11992,0,0.128377,0.004543,826.0375,199580.2
0.080354,0.202663,3.157403,-0.576608,0.435286,0.03982,0.228626,0.320514,-0.286652,1.840339,3.591967,4.909617,7.440044,0.604051,0.506561,0.446352,0.446695,0.414741,0.382689,0.254131,0.184571,0.360945,0.487105,2.550899,0.287701,1.304182,2.288227,2.251146,3.419118,0.212134,0.209912,0.182337,0.053258,0.065057,0.074278,4.903373,0.80195,0.448837,0.384305,0.278265,0.23876,0.000211,0.181654,0.318499,0.100537,0.102574,0.024618,0.077753,0.124947,0.238314,0.308995,0.119451,0.332087,0.957345,0.024596,0.029278,0.045244,0.080439,20451.944479,51.453371,53.170148,77.031833,1.003938,99.1058,6.397312,1.529095,0.564817,1.421714,0.899224,0.157177,91.96727,5.428525,97.71518,0.461692,0.009717,0.007979,0.179899,0.000079,0.017677,6605.995,0.271844,0,0.811585,0.121519,0,0.153017,0.005027,875.0579,99112.54
0.091731,0.148728,4.682806,-1.765942,-0.63153,0.158576,0.323582,-0.025487,-0.093077,1.803499,3.153747,4.509628,6.347404,0.443441,0.353625,0.489275,0.472976,0.439103,0.447181,0.280462,0.22366,0.306673,0.44939,2.570898,0.247617,1.338334,2.255403,2.655674,2.777133,0.186604,0.196852,0.182629,0.036497,0.040673,0.05841,4.798484,0.625037,0.249975,0.22524,0.141663,0.148448,0.00008,0.164902,0.341017,0.106091,0.067935,0.026053,0.062031,0.120357,0.239965,0.2538,0.067191,0.320691,1.084693,0.025975,0.034156,0.04194,0.081687,18634.09946,41.807142,67.480205,40.752755,1.003786,97.69702,5.709871,1.443452,0.637402,1.056162,0.893532,0.095734,52.04172,5.59317,46.23087,0.093559,0.002285,0.009411,0.03385,0.000063,0.007374,1443.796,0.184383,0,0.517976,0.090299,0,0.249843,0.008061,1015.042,12752.69
0.036912,0.092004,3.802365,-0.874147,-0.388186,0.2484,0.372654,0.155314,0.28365,1.86205,3.196568,3.962713,5.8934,0.586347,0.535984,0.518876,0.48049,0.465991,0.426178,0.305937,0.164478,0.331975,0.48458,2.564832,0.277126,1.116884,1.66542,2.824183,2.325731,0.210725,0.197358,0.182393,0.041808,0.046842,0.076391,4.988886,0.673195,0.281951,0.270272,0.168108,0.196776,0.000274,0.183643,0.306869,0.105893,0.089394,0.025057,0.07313,0.121919,0.245563,0.263489,0.063757,0.192172,0.991851,0.023342,0.033241,0.045545,0.073609,17486.228324,47.265513,40.087878,73.096802,1.004379,80.3177,5.110885,1.378933,0.6939,1.135069,0.907711,0.144754,75.12098,5.748218,51.0827,0.273448,0.006961,0.010752,0.14961,0.000043,0.011086,4886.532,0.254738,0,0.993342,0.105841,0,0.006618,0.002081,383.8907,39113.03
0.040326,0.103898,6.241479,0.103241,0.546475,-0.016561,0.267383,0.170527,0.216349,2.072384,3.195949,5.166581,5.461913,0.601458,0.608751,0.491148,0.490836,0.475225,0.488637,0.434517,0.131108,0.276093,0.425006,2.576864,0.287319,1.5199,2.13292,2.553245,2.398079,0.232783,0.201611,0.189497,0.089594,0.107142,0.073147,6.087496,1.801635,0.459834,0.421408,0.185881,0.263704,0.000172,0.206183,0.252506,0.109344,0.109772,0.020831,0.082395,0.13075,0.247449,0.822431,0.092278,0.617797,0.89732,0.026659,0.026074,0.037401,0.07551,14891.906172,43.076987,115.827659,38.361243,1.006635,67.65857,4.515067,1.326209,0.767376,0.803162,0.899233,0.094789,55.35361,5.864028,314.5376,1.670176,0.042844,0.04866,0.234826,0.000205,0.011051,3977.285,1.828601,0,0.915446,0.108213,0,0.077456,0.003475,437.6289,160537.9
0.057457,0.193186,1.758864,0.080983,-0.027529,0.419316,0.147085,0.325047,0.090565,1.873564,3.359543,4.64305,5.767344,0.618327,0.635317,0.492538,0.477095,0.430129,0.425559,0.293912,0.149845,0.389615,0.542801,2.573649,0.29119,1.579147,2.569803,1.821421,2.172859,0.215945,0.21167,0.197459,0.059648,0.058173,0.077794,5.599153,0.559541,0.350068,0.318596,0.199309,0.138064,0.000224,0.179791,0.335521,0.095918,0.079782,0.036075,0.078054,0.125551,0.244652,0.488406,0.093509,0.7821,0.58012,0.03014,0.040443,0.049477,0.079239,17174.111982,64.58815,68.878521,97.772008,1.005973,77.07664,5.858604,1.555059,0.556342,0.880119,0.89002,0.081711,26.84272,4.676983,240.1254,1.015141,0.019454,0.012793,0.296356,0.000112,0.010794,1017.431,0.223905,0,0.914115,0.078035,0,0.078561,0.002332,586.8905,146637.1
0.125861,0.278912,2.435706,-0.495198,0.102921,-0.082779,-0.164793,-0.221135,-0.070389,1.802139,3.568784,4.000929,7.106602,0.619187,0.605241,0.460156,0.485033,0.467659,0.401066,0.26111,0.236392,0.342015,0.493731,2.569965,0.287196,1.557971,1.901319,2.117557,3.250992,0.213648,0.20433,0.200697,0.047598,0.052007,0.071471,5.321372,1.130657,0.57679,0.484193,0.246405,0.285428,0.000163,0.173644,0.285567,0.104245,0.109824,0.048785,0.080688,0.129311,0.242387,0.225476,0.108367,0.448781,0.992147,0.024766,0.031238,0.043872,0.088967,12730.854389,63.969926,53.845327,101.200635,1.008328,82.58883,6.013693,1.580667,0.630259,0.996745,0.899138,0.082545,12.14651,4.661016,153.8308,0.588255,0.016037,0.02298,0.37982,0.000241,0.017703,286.7973,0.646855,0,0.815579,0.131374,0,0.15051,0.005655,1215.499,568784.5
0.03249,0.122599,5.43482,1.109632,0.338309,0.125765,0.278325,0.17463,0.045789,1.932066,3.257968,4.191101,5.314248,0.586994,0.572404,0.467981,0.50934,0.525965,0.496646,0.376481,0.112879,0.249862,0.418011,2.541601,0.295595,1.751661,1.737829,2.078665,1.963148,0.23215,0.216438,0.215808,0.074853,0.070225,0.063145,6.327115,0.857609,0.346798,0.307825,0.294048,0.397291,0.000078,0.183998,0.300598,0.127853,0.098896,0.028888,0.067745,0.124862,0.244542,0.323001,0.087907,0.348524,0.504944,0.030457,0.028082,0.036785,0.078328,6477.278822,66.663328,23.412048,52.963748,1.008544,100.875,5.561772,1.327976,0.947402,2.054964,0.889903,0.038176,19.09062,7.606524,953.624,2.845735,0.046834,0.227256,1.475239,0.000509,0.006261,839.58,4.080735,0,0.88016,0.098265,0,0.105549,0.003685,368.0856,166318
0.069419,0.258843,2.046787,0.00456,0.622811,0.089622,0.281977,0.161871,0.243254,1.730563,3.636388,4.949582,6.972795,0.691477,0.672665,0.381566,0.36743,0.424837,0.385689,0.255388,0.186653,0.36783,0.500415,2.557681,0.282721,1.822951,1.980839,1.881011,2.766639,0.208602,0.237216,0.260999,0.06832,0.07518,0.084273,5.524111,0.388184,0.17581,0.121027,0.104329,0.118075,0.000249,0.180196,0.243354,0.093845,0.077138,0.030954,0.07522,0.127105,0.241236,0.294246,0.062224,0.465417,0.669831,0.023166,0.03409,0.045499,0.08156,11868.589211,80.990406,71.170644,114.288239,1.010147,77.31313,5.802676,1.556064,0.574244,1.078645,0.901474,0.053334,15.85635,4.652069,250.0351,0.780489,0.018992,0.022072,0.468435,0.000134,0.0107,1104.115,0.479212,0,0.835553,0.101054,0,0.137496,0.004644,794.3323,571371.8
0.052703,0.110244,5.237034,-0.048951,0.335879,-0.006191,0.115242,-0.294603,-0.140709,1.937198,4.015158,5.511194,7.000609,0.433019,0.444122,0.337054,0.38393,0.411734,0.404098,0.304191,0.160254,0.285581,0.44572,2.586889,0.289055,2.13538,3.188598,3.588446,3.888266,0.216722,0.227767,0.222638,0.072356,0.081355,0.091108,5.631273,1.005053,0.564303,0.367736,0.258512,0.263638,0.000132,0.189099,0.343741,0.113592,0.118251,0.030506,0.074037,0.123016,0.243364,0.413952,0.119011,0.548243,1.252652,0.028163,0.027622,0.037024,0.080847,12700.33255,69.30085,55.133437,72.472244,1.005972,80.68755,4.982453,1.368687,0.653341,1.101382,0.89002,0.101557,56.25025,5.891693,326.3804,0.846115,0.017641,0.097115,0.359341,0.000306,0.010337,3270.335,0.825481,0,0.920107,0.118091,0,0.073559,0.00351,623.3481,102296.9
0.032105,0.054672,7.105661,1.056971,0.282082,0.137186,0.414519,0.40782,0.49629,2.028611,4.026729,4.486501,6.339838,0.59798,0.599383,0.39541,0.470191,0.428965,0.424838,0.26757,0.133944,0.236108,0.38059,2.540401,0.277417,1.628579,2.846601,2.818264,2.465293,0.213353,0.217767,0.221841,0.055435,0.053702,0.065332,6.187628,1.21448,0.453701,0.317834,0.274121,0.340913,0.000044,0.179979,0.309717,0.112689,0.091884,0.030009,0.067964,0.121049,0.241475,0.590608,0.082461,0.365686,0.848808,0.036417,0.025394,0.03826,0.081316,8185.396281,20.087678,29.358794,19.083172,1.00376,67.69045,3.77352,1.16472,0.932875,1.061229,0.882184,0.077998,66.08259,7.195129,168.447,0.40651,0.012242,0.103549,0.173141,0.000398,0.007409,5132.956,0.959659,0,0.962051,0.14684,0,0.036534,0.002404,354.6034,17685.75
0.039552,0.156375,5.390188,1.268937,0.597287,0.412814,0.119927,0.081689,0.027302,1.974164,3.923532,5.502413,6.989323,0.502699,0.486841,0.365831,0.386392,0.410882,0.385506,0.312562,0.110964,0.269998,0.445806,2.601769,0.293193,1.769521,3.770083,3.395938,3.169761,0.233271,0.226501,0.226389,0.089391,0.103775,0.078282,5.852222,0.991462,0.467213,0.340853,0.308729,0.19,0.000166,0.189997,0.342046,0.108065,0.083524,0.019929,0.069319,0.127869,0.243197,0.450314,0.088354,0.452767,0.907644,0.027882,0.033826,0.043561,0.080033,12028.971403,76.209357,102.556508,58.372136,1.008979,61.33011,4.616378,1.404465,0.789458,0.78643,0.897898,0.054912,22.49888,5.326287,155.7838,0.912084,0.037921,0.129973,0.428267,0.000215,0.005978,781.2474,0.888181,0,0.766977,0.086671,0,0.178842,0.004548,424.7563,280042
0.058439,0.119919,4.332584,-0.36147,0.246956,0.230297,0.127056,-0.020382,0.276944,1.836794,3.749657,5.620108,8.365275,0.642091,0.62038,0.409722,0.352253,0.416632,0.357565,0.283749,0.179428,0.325986,0.461594,2.559265,0.285724,1.97633,3.573441,3.14989,4.032633,0.209315,0.215196,0.219424,0.054472,0.052861,0.072295,5.550786,0.938569,0.379747,0.3004,0.273068,0.365166,0.000102,0.171277,0.283703,0.097056,0.096444,0.032341,0.069812,0.119838,0.239258,0.273771,0.156613,0.417189,1.63125,0.033304,0.031719,0.042396,0.080752,11692.698643,69.786156,100.910697,44.383875,1.0091,85.68202,5.405169,1.408303,0.673836,1.116366,0.897148,0.117385,74.18088,5.814308,471.5594,1.642107,0.023953,0.060723,0.265344,0.00022,0.01484,7967.746,0.51621,0,0.944075,0.100603,0,0.052833,0.002694,663.1654,181060.3
0.111683,0.27508,2.083393,-0.856254,0.098061,0.398577,0.511478,0.166309,0.132056,1.833322,3.20259,3.645006,6.318896,0.638326,0.621572,0.529604,0.54322,0.505379,0.425256,0.241846,0.234941,0.37391,0.510897,2.559186,0.278192,1.065733,1.529532,1.564693,2.106971,0.220747,0.212497,0.181788,0.035618,0.040772,0.054198,5.02087,0.342354,0.276587,0.173537,0.190828,0.253893,0.000038,0.16728,0.254927,0.09946,0.0839,0.029478,0.075138,0.124828,0.239913,0.102739,0.069494,0.205678,0.764033,0.027514,0.036986,0.047333,0.087154,16646.165626,43.613288,36.332989,35.081116,1.004055,101.7339,6.798819,1.595466,0.594958,1.434183,0.904538,0.111836,30.53366,5.081929,24.84617,0.100725,0.002333,0.001867,0.120188,0.000027,0.01319,1016.48,0.075366,0,0.966045,0.125258,0,0.032824,0.00329,1216.949,111006.7
0.052733,0.123707,4.244155,-0.94498,0.153041,0.441506,0.096034,0.257277,0.227145,1.816917,3.596382,5.155886,5.871589,0.591642,0.570347,0.41146,0.407918,0.443739,0.411108,0.265129,0.17685,0.340867,0.473945,2.590759,0.287999,1.619831,2.560311,2.32978,2.340481,0.200172,0.218774,0.211084,0.050925,0.050044,0.063998,5.038165,0.626822,0.416127,0.262754,0.223934,0.227059,0.000168,0.18308,0.285876,0.096759,0.083524,0.02745,0.069289,0.118858,0.246717,0.304783,0.097543,0.394068,1.048212,0.02995,0.033382,0.044308,0.080338,16425.074652,44.738293,37.855538,64.425445,1.004103,84.84331,5.360934,1.41549,0.645265,1.272903,0.902426,0.100428,40.36402,5.706685,113.8215,0.390721,0.007649,0.037507,0.183776,0.000097,0.009346,1381.471,0.22533,0,0.966045,0.11941,0,0.032824,0.002906,596.5926,78398.92
0.087653,0.226098,2.095083,0.098675,-0.147246,0.260137,0.286711,0.290899,0.10107,1.84562,3.19269,4.529253,5.682802,0.627355,0.627821,0.531138,0.403823,0.467411,0.438023,0.20693,0.183215,0.366301,0.550348,2.541011,0.285466,1.505899,2.243706,2.097893,2.048829,0.226435,0.225627,0.218559,0.050673,0.046754,0.079073,5.121685,0.510119,0.383052,0.247921,0.344642,0.184224,0.000181,0.168983,0.301085,0.096429,0.105988,0.025635,0.08051,0.125434,0.242704,0.237006,0.101934,0.316301,0.571089,0.037901,0.03596,0.047244,0.0771,18427.354376,80.545142,74.601544,66.078053,1.00543,87.08043,6.31897,1.596672,0.574137,1.266773,0.888527,0.110895,38.10057,4.765681,187.3398,0.448916,0.008137,0.015947,0.328451,0.00015,0.021377,5981.984,0.385665,0,0.667776,0.093708,0,0.221999,0.005979,937.958,349491.9
0.094857,0.21838,2.077328,-0.413263,-0.186722,0.313885,0.514978,0.623871,0.233978,1.801617,3.680616,5.308306,6.911706,0.600797,0.547065,0.425599,0.472549,0.407158,0.362598,0.281232,0.200005,0.35348,0.533119,2.612423,0.30413,1.678635,2.171188,2.027669,2.488284,0.209245,0.209117,0.205273,0.041655,0.049259,0.064776,5.525848,0.851811,0.436787,0.374366,0.348974,0.312757,0.000096,0.168637,0.311027,0.112276,0.115439,0.032765,0.075511,0.123264,0.239535,0.22353,0.101455,0.548601,1.034682,0.023652,0.040338,0.049438,0.084706,11282.643369,47.204676,29.851329,24.769507,1.004378,81.13039,5.838467,1.539977,0.535577,1.058725,0.888663,0.100332,53.48871,4.774079,129.9595,0.167844,0.008219,0.015492,0.253915,0.000151,0.013851,4547.586,0.603716,0,0.98269,0.144211,0,0.017022,0.00252,1056.436,343605
0.039138,0.12401,2.244477,0.6985,0.3955,0.250847,0.418316,0.305008,0.088378,1.859245,3.058435,4.263778,6.718509,0.58937,0.548068,0.555853,0.446221,0.464971,0.411128,0.273017,0.124983,0.359403,0.514529,2.558651,0.275738,1.334886,1.813124,1.996769,2.441337,0.221527,0.203144,0.182491,0.044675,0.051476,0.067001,5.837122,0.871708,0.295085,0.411334,0.343366,0.381476,0.000197,0.233568,0.29588,0.166855,0.105828,0.032142,0.080274,0.131783,0.241997,0.42149,0.05977,0.38551,0.646915,0.030884,0.038572,0.052844,0.087179,11979.326127,24.886529,54.434802,39.723907,1.004269,79.42299,5.923022,1.544197,0.621326,1.036157,0.896083,0.114643,66.71181,4.978559,197.8466,0.715214,0.012701,0.023867,0.256902,0.00016,0.01014,3372.219,0.31395,0,0.964048,0.101184,0,0.034683,0.001899,424.2118,89701.46
0.086573,0.194272,4.657678,-0.608089,-0.194439,0.09072,0.237749,0.121659,-0.013012,1.846299,3.277444,5.497345,5.675483,0.574787,0.604779,0.454178,0.368776,0.428605,0.465013,0.30475,0.191116,0.307299,0.496081,2.575456,0.271654,1.310812,2.508106,3.407682,2.153069,0.214936,0.188822,0.183291,0.055289,0.066163,0.071162,5.569272,0.790765,0.411995,0.241366,0.251158,0.243009,0.000028,0.185263,0.337392,0.106525,0.115161,0.024473,0.071719,0.122506,0.243153,0.319949,0.089647,0.368465,0.842467,0.026368,0.036991,0.04516,0.072064,10294.472259,22.839202,23.218993,34.526415,1.003502,97.92368,6.025385,1.481133,0.559832,1.151678,0.898153,0.215953,126.8458,5.594119,225.2238,0.822494,0.013317,0.01222,0.163428,0.000114,0.022358,11771.8,0.394301,0,0.967377,0.134251,0,0.03158,0.002445,940.2964,212093.1
0.085179,0.188275,3.622613,-0.765047,-0.081994,0.243018,0.203097,0.126314,0.132891,1.82623,4.034755,5.141582,7.26408,0.581036,0.597172,0.330913,0.41536,0.426029,0.378385,0.24805,0.216842,0.342218,0.471107,2.55652,0.289282,1.548515,2.248723,2.497169,2.984679,0.20974,0.18492,0.195249,0.051873,0.054429,0.072662,5.593602,0.678833,0.638739,0.42577,0.267877,0.239974,0.000031,0.176047,0.31517,0.107327,0.110352,0.029925,0.071073,0.122691,0.238285,0.322973,0.07967,0.366458,0.901311,0.02575,0.028501,0.045953,0.077288,10101.313935,42.42693,56.296551,35.758993,1.005836,86.90933,5.640005,1.469032,0.565715,0.915363,0.900249,0.130583,84.83884,5.351627,165.0506,0.508593,0.010198,0.015697,0.072288,0.000103,0.01552,9299.894,0.253086,0,0.754328,0.102201,0,0.185441,0.005829,919.9327,141156
0.069723,0.160811,5.301739,-0.515434,-0.600742,0.242671,0.148484,0.109462,-0.072033,1.99609,3.651009,5.215628,5.330737,0.569152,0.505317,0.400563,0.479774,0.503752,0.489376,0.332741,0.183295,0.299808,0.45242,2.549171,0.285693,1.505069,1.93869,1.669501,1.821761,0.200263,0.17163,0.164415,0.04238,0.041387,0.056989,8.042737,3.316606,1.159814,0.570202,0.432933,0.325327,0.000141,0.190638,0.33005,0.112266,0.162472,0.022596,0.115809,0.147445,0.239783,0.230274,0.094339,0.699377,0.665623,0.057794,0.036888,0.047735,0.079845,10654.402754,0,18.240146,20.737918,1.002173,66.30693,4.217959,1.268412,0.540441,0.814905,0.868244,0.119783,73.80038,5.458356,961.9389,4.248378,0.064379,0.025536,0.451255,0.00149,0.016372,4031.827,0.178105,0,0.876831,0.125126,0,0.10807,0.004326,735.6188,41760.84
0.038986,0.098229,4.34792,0.225571,0.145753,0.159368,0.218412,0.106315,0.097796,1.849232,3.82091,4.957747,7.571093,0.52592,0.579196,0.386579,0.435983,0.396662,0.295989,0.206741,0.151784,0.292346,0.453927,2.54202,0.293523,1.557221,2.174905,2.523306,3.28086,0.208433,0.217364,0.212763,0.058729,0.063687,0.075676,6.106774,0.938346,0.571747,0.437506,0.300946,0.402887,0.000107,0.200654,0.380407,0.113949,0.104567,0.034424,0.071251,0.123224,0.239424,0.494638,0.081071,0.447725,0.755862,0.031066,0.031048,0.046694,0.080863,11601.11322,36.28992,46.722809,51.563729,1.004658,74.39791,4.888025,1.371583,0.711758,1.03888,0.894432,0.049581,16.80199,5.618665,191.5091,0.793762,0.017087,0.073688,0.104874,0.000234,0.006125,419.3013,0.346117,0,0.971372,0.127996,0,0.027827,0.003163,466.2646,78703.25
0.066794,0.163414,3.82592,-0.731607,0.077585,0.161887,0.319039,0.117309,0.220895,1.704608,3.661327,4.257719,6.117033,0.649369,0.622854,0.466203,0.465485,0.46336,0.399714,0.255135,0.194416,0.340685,0.48699,2.543243,0.292346,1.483548,1.743066,1.869404,2.130902,0.200743,0.179556,0.183644,0.03637,0.03529,0.058574,4.699483,0.581453,0.328046,0.353448,0.298203,0.215711,0.00017,0.179135,0.255156,0.103285,0.087717,0.027096,0.073309,0.118902,0.235722,0.272043,0.050145,0.324681,0.596389,0.024274,0.035291,0.044091,0.081169,21481.349366,37.806266,39.692658,43.095667,1.002504,93.58343,5.733899,1.439466,0.635171,1.402151,0.902369,0.125592,44.17516,5.665546,38.68855,0.166198,0.003449,0.006947,0.081179,0.000052,0.011729,1384.977,0.142502,0,0.874168,0.119673,0,0.110072,0.004631,779.0715,46143.69
