@attribute mfcc_sma_de[6]_linregerrQ numeric
@attribute mfcc_sma_de[7]_linregerrQ numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[12]_amean numeric
@attribute pcm_zcr_sma_de_stddev numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute F0_sma_de_max numeric
@attribute F0_sma_de_amean numeric
@attribute F0_sma_de_linregc1 numeric
@attribute output {energetic,notenergetic}

@data

0.000525,0.005434,0.000003,0.000964,2.49957,10.41271,-4.98096,-3.516091,4.170356,0.595627,-18.44784,3.749288,-4.373425,-5.152031,-17.58931,-4.240114,-5.306828,30.83823,-19.77857,14.83392,4.505274,0.061988,0.138113,0.373307,1.043679,3.619763,-0.000006,2.090884,19.26308,1.1128,1.02742,0.009091,-0.000763,0.006443,6.137106,119.9456,-0.046833,0.000026,notenergetic
0.008608,0.082647,-0.000002,0.084924,-1.116189,6.055466,-12.43355,-12.74406,1.587733,-7.665974,-8.709546,3.886261,-0.207457,-0.508055,-10.18207,1.412576,0.137947,13.80147,-10.63872,12.10536,3.91087,0.136498,0.139667,0.240521,1.366605,6.553007,-0.000005,0.428058,7.087893,1.070264,1.254661,-0.0016,0.002166,0.007731,5.017441,0,0,0,notenergetic
0.001915,0.059189,0.000007,0.048316,0.718459,2.920871,-14.23106,-12.74564,3.688206,-2.69524,-18.97994,4.660754,-2.631044,-4.718841,-24.36889,-1.300188,0.41404,30.06856,-19.39746,10.35853,4.469046,0.146781,0.120538,0.290712,1.710369,5.499662,0.000001,1.00894,5.201529,1.402162,1.547045,-0.007916,-0.002661,0.016158,8.901937,109.4789,0,-0.000034,notenergetic
0.001915,0.059189,0.000007,0.048316,0.718459,2.920871,-14.23106,-12.74564,3.688206,-2.69524,-18.97994,4.660754,-2.631044,-4.718841,-24.36889,-1.300188,0.41404,30.06856,-19.39746,10.35853,4.469046,0.146781,0.120538,0.290712,1.710369,5.499662,0.000001,1.00894,5.201529,1.402162,1.547045,-0.007916,-0.002661,0.016158,8.901937,109.4789,0,-0.000034,notenergetic
0.0022,0.017769,0.000001,0.016679,0.774261,4.373962,-9.965365,-9.448554,2.42207,0.650123,-17.38268,3.18405,-1.440215,-1.03557,-17.32639,-3.756497,1.458881,20.69891,-19.38315,12.60367,3.919068,0.094949,0.127337,0.304245,1.751388,6.390729,-0.000002,1.033324,5.557408,1.155771,1.073047,0.004945,-0.001438,0.009009,6.575039,127.1027,0,-0.000027,notenergetic
0.0022,0.017769,0.000001,0.016679,0.774261,4.373962,-9.965365,-9.448554,2.42207,0.650123,-17.38268,3.18405,-1.440215,-1.03557,-17.32639,-3.756497,1.458881,20.69891,-19.38315,12.60367,3.919068,0.094949,0.127337,0.304245,1.751388,6.390729,-0.000002,1.033324,5.557408,1.155771,1.073047,0.004945,-0.001438,0.009009,6.575039,127.1027,0,-0.000027,notenergetic
0.001549,0.022146,0.000002,0.019524,0.683912,2.860485,-5.01443,-5.070861,4.186408,-2.523865,-14.35519,3.17618,-2.0102,3.641294,-22.2859,1.67605,2.054093,45.05502,-18.5844,13.55697,4.622197,0.048434,0.150601,0.487928,0.400192,1.882898,0.000011,0.819031,5.714435,1.331736,1.604468,-0.004194,-0.000239,0.008266,8.879127,123.2801,0,-0.00014,notenergetic
0.000939,0.00624,0.000001,0.004796,1.179705,5.096164,-2.382731,-3.083648,2.338264,2.789898,-6.211187,3.496958,-5.559926,-4.617296,-16.87251,-0.826869,-0.913897,15.35893,-18.12201,18.4778,3.833237,0.031485,0.192394,0.379709,1.448847,6.651192,-0.000002,1.376308,9.310512,0.821513,0.783747,-0.004232,0.005851,0.003382,6.950554,123.2962,0.052715,0.000083,notenergetic
0.02694,0.050201,0.000006,0.041783,2.295869,9.601041,-9.244462,-8.337998,2.025312,-3.029167,-7.948706,3.164006,-4.609803,-4.859658,-12.03015,-2.386353,-0.00266,11.08006,-14.12958,9.425061,3.659582,0.087455,0.147409,0.271843,1.191503,4.452106,0.000012,0.979769,10.35944,0.603356,0.659432,0.000904,-0.001044,0.007002,6.974383,100.3672,0,-0.000003,notenergetic
0.003573,0.011631,0.000001,0.009655,2.098517,14.9027,-3.254174,-5.381968,4.064709,-2.976542,-18.03769,2.911827,0.942545,-4.177099,-16.68823,-3.038194,-5.417342,18.95834,-18.3695,5.934184,4.443408,0.047436,0.154764,0.456413,0.284422,2.260306,-0.000003,-0.020544,9.289993,0.958793,1.00501,0.01252,-0.001008,0.004066,9.562073,123.9085,0.122905,0.000113,notenergetic
0.004792,0.035193,0.000001,0.034218,2.822545,14.42945,-5.581084,-5.260112,4.744715,1.644029,-7.346641,3.954968,2.125565,2.309768,-17.99987,0.697427,0.937732,35.0098,-16.87798,13.29757,3.65071,0.039477,0.1384,0.327023,0.804289,3.417858,-0.000162,0.786376,10.17386,1.791587,1.594648,0.007025,0.000058,0.008777,13.64227,110.9365,0,-0.00002,notenergetic
0.002539,0.028626,0.000005,0.02116,1.003149,3.356493,-10.74224,-9.04851,3.992392,-1.779118,-12.28018,3.359854,-2.047134,-2.267457,-18.80553,-5.53223,-2.56139,23.04072,-18.87072,5.546916,3.646575,0.109201,0.126358,0.339227,0.972872,3.234605,0.000017,0.991926,6.700813,0.93265,1.051127,0.000692,0.000879,0.011655,11.06802,122.4445,0,-0.000042,notenergetic
0.002168,0.00829,0,0.008955,4.11992,30.91331,-1.45081,-1.776263,4.577765,-6.692908,-18.21107,3.194716,-9.043648,-12.7823,-32.04398,-11.08729,-5.579046,36.06924,-34.61549,13.55159,4.97711,0.054367,0.173101,0.512011,0.199649,2.264209,0.000005,-1.206726,38.79245,1.221332,1.25482,0.009098,-0.002736,0.007704,31.90117,125.7557,-0.061364,-0.000051,notenergetic
0.002168,0.00829,0,0.008955,4.11992,30.91331,-1.45081,-1.776263,4.577765,-6.692908,-18.21107,3.194716,-9.043648,-12.7823,-32.04398,-11.08729,-5.579046,36.06924,-34.61549,13.55159,4.97711,0.054367,0.173101,0.512011,0.199649,2.264209,0.000005,-1.206726,38.79245,1.221332,1.25482,0.009098,-0.002736,0.007704,31.90117,125.7557,-0.061364,-0.000051,notenergetic
0.002168,0.00829,0,0.008955,4.11992,30.91331,-1.45081,-1.776263,4.577765,-6.692908,-18.21107,3.194716,-9.043648,-12.7823,-32.04398,-11.08729,-5.579046,36.06924,-34.61549,13.55159,4.97711,0.054367,0.173101,0.512011,0.199649,2.264209,0.000005,-1.206726,38.79245,1.221332,1.25482,0.009098,-0.002736,0.007704,31.90117,125.7557,-0.061364,-0.000051,notenergetic
0.002168,0.00829,0,0.008955,4.11992,30.91331,-1.45081,-1.776263,4.577765,-6.692908,-18.21107,3.194716,-9.043648,-12.7823,-32.04398,-11.08729,-5.579046,36.06924,-34.61549,13.55159,4.97711,0.054367,0.173101,0.512011,0.199649,2.264209,0.000005,-1.206726,38.79245,1.221332,1.25482,0.009098,-0.002736,0.007704,31.90117,125.7557,-0.061364,-0.000051,notenergetic
0.001462,0.008113,0.000002,0.005125,1.304917,5.725051,3.21259,-1.796309,6.975699,-3.909896,-15.4944,2.75723,-5.064825,-2.679445,-25.64592,-4.609423,-5.920791,26.61029,-22.72665,7.647356,4.041498,0.037902,0.163973,0.575601,0.144323,2.076023,0.000008,1.062746,10.62255,0.806644,0.798002,0.004195,0.00074,0.004031,71.57509,118.0378,0,-0.000203,notenergetic
0.001462,0.008113,0.000002,0.005125,1.304917,5.725051,3.21259,-1.796309,6.975699,-3.909896,-15.4944,2.75723,-5.064825,-2.679445,-25.64592,-4.609423,-5.920791,26.61029,-22.72665,7.647356,4.041498,0.037902,0.163973,0.575601,0.144323,2.076023,0.000008,1.062746,10.62255,0.806644,0.798002,0.004195,0.00074,0.004031,71.57509,118.0378,0,-0.000203,notenergetic
0.001669,0.009368,0.000001,0.008076,0.983917,3.071603,-1.339012,-0.592988,4.598294,1.233527,-18.70366,2.907994,-4.662221,-5.670735,-30.96027,-6.479694,-2.460762,15.09238,-15.07996,10.88729,4.4992,0.049839,0.130178,0.445976,0.556813,2.861317,0.000007,0.825287,5.337102,0.867691,1.296509,-0.003693,-0.001069,0.006571,9.125384,123.2962,0,-0.000107,notenergetic
0.008115,0.01728,-0.000002,0.019726,2.352431,11.52144,-3.804991,-4.877011,2.077053,-7.381972,-8.167264,3.920116,-4.727082,-5.426457,-5.102112,8.201695,-4.960934,12.36874,-18.674,8.652843,3.278143,0.06553,0.164834,0.356427,1.058352,3.734699,-0.000005,0.966246,14.30014,0.679784,0.810514,0.001977,0.001669,0.004573,4.405449,122.7325,0,-0.000037,notenergetic
0.00229,0.008864,0.000001,0.006999,0.618277,2.577515,-3.508932,-3.62764,3.309117,-5.068625,-13.36378,2.532364,1.636396,-0.212617,-29.51383,-4.765191,2.277704,34.54452,-23.01837,13.68176,6.512722,0.057307,0.149085,0.506955,0.312562,1.723005,-0.000015,0.896468,6.487207,0.880211,1.232007,-0.006704,0.003189,0.005712,11.48564,127.045,0.079368,0.000116,notenergetic
0.000708,0.015756,-0.000008,0.027175,0.803972,3.032634,-7.305295,-10.35769,3.569731,-0.054345,-15.09938,3.23418,-0.883272,3.282689,-23.227,-4.02309,-0.520965,37.27003,-22.82684,13.40333,4.513902,0.068013,0.11802,0.345119,0.751726,2.544106,0.000002,2.139282,20.70094,0.670459,0.695192,0.007969,-0.002475,0.006737,15.32777,110.2477,0,-0.000032,notenergetic
0.003574,0.016368,0.000001,0.015462,2.472672,10.23991,-0.738758,-2.660306,3.655837,-7.797248,-25.47178,2.797948,-0.731917,-1.113643,-17.80534,0.044087,-0.826457,40.1296,-14.8994,15.00476,5.965512,0.061987,0.158673,0.46875,0.747715,2.998032,0.000018,-0.516561,15.12211,0.753512,0.826399,0.011908,-0.002103,0.004529,41.10191,122.0297,0,-0.000114,notenergetic
0.012031,0.04169,-0.000007,0.05229,1.924325,7.268443,-11.28802,-14.55703,5.236681,-4.811901,-22.13976,2.855679,-0.781336,-4.476392,-19.939,-1.209307,-0.646935,16.5973,-20.98528,12.24458,3.336793,0.093642,0.134513,0.325263,0.982523,4.139108,-0.000089,0.576963,12.30346,0.95866,0.732821,0.001779,-0.003288,0.01475,8.635201,117.5467,0,-0.000014,notenergetic
0.009913,0.046122,-0.000001,0.047065,1.528341,7.337924,-9.179113,-9.280566,3.192141,0.250814,-20.84197,3.919616,-0.982635,1.204058,-31.21928,-3.129585,1.312228,24.88666,-19.06267,14.22985,4.594937,0.081182,0.132712,0.300041,1.089452,3.717355,0.000058,1.207968,7.435926,0.739802,1.083013,0.000008,-0.000793,0.010364,11.94546,117.5467,0,-0.000015,notenergetic
0.002762,0.023656,0.000003,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-16.25388,3.298504,-4.744901,-6.457994,-27.55926,-6.368435,2.037781,26.99514,-23.83784,16.71708,5.307234,0.083643,0.142918,0.508727,0.389648,2.092916,-0.000058,1.662741,31.4167,0.835813,1.051836,-0.007173,-0.002503,0.007325,13.03017,127.7681,-0.03934,-0.0001,notenergetic
0.002762,0.023656,0.000003,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-16.25388,3.298504,-4.744901,-6.457994,-27.55926,-6.368435,2.037781,26.99514,-23.83784,16.71708,5.307234,0.083643,0.142918,0.508727,0.389648,2.092916,-0.000058,1.662741,31.4167,0.835813,1.051836,-0.007173,-0.002503,0.007325,13.03017,127.7681,-0.03934,-0.0001,notenergetic
0.002762,0.023656,0.000003,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-16.25388,3.298504,-4.744901,-6.457994,-27.55926,-6.368435,2.037781,26.99514,-23.83784,16.71708,5.307234,0.083643,0.142918,0.508727,0.389648,2.092916,-0.000058,1.662741,31.4167,0.835813,1.051836,-0.007173,-0.002503,0.007325,13.03017,127.7681,-0.03934,-0.0001,notenergetic
0.002762,0.023656,0.000003,0.019394,1.62658,6.260295,-8.208214,-6.864682,3.898553,-3.727612,-16.25388,3.298504,-4.744901,-6.457994,-27.55926,-6.368435,2.037781,26.99514,-23.83784,16.71708,5.307234,0.083643,0.142918,0.508727,0.389648,2.092916,-0.000058,1.662741,31.4167,0.835813,1.051836,-0.007173,-0.002503,0.007325,13.03017,127.7681,-0.03934,-0.0001,notenergetic
0.000883,0.016977,0.000008,0.005519,2.373333,11.14153,-6.579642,-4.164168,4.276217,1.196523,-13.97807,2.967624,-0.036117,-1.779588,-16.14156,2.276194,-1.981586,31.31139,-23.23322,12.45116,3.958097,0.062192,0.145529,0.359924,0.85774,3.099331,0.000013,2.67099,27.0043,0.751407,0.743305,0.016885,0.003537,0.007741,23.04784,114.2641,0,-0.000041,notenergetic
0.004715,0.020319,-0.000002,0.023731,1.585636,7.624219,-3.364478,-5.424415,3.270718,-2.009987,-15.15097,3.240681,0.331348,3.471868,-28.24164,-4.886018,-9.033031,25.11169,-18.1361,8.025747,4.593984,0.06353,0.160742,0.43201,0.93996,3.422085,-0.000007,0.617134,16.27187,1.376763,1.31724,-0.003352,-0.001307,0.005579,6.057036,125.8992,0,-0.000091,notenergetic
0.004715,0.020319,-0.000002,0.023731,1.585636,7.624219,-3.364478,-5.424415,3.270718,-2.009987,-15.15097,3.240681,0.331348,3.471868,-28.24164,-4.886018,-9.033031,25.11169,-18.1361,8.025747,4.593984,0.06353,0.160742,0.43201,0.93996,3.422085,-0.000007,0.617134,16.27187,1.376763,1.31724,-0.003352,-0.001307,0.005579,6.057036,125.8992,0,-0.000091,notenergetic
0.0006,0.0091,0.000003,0.004082,1.804514,5.871955,-2.321106,-1.382444,4.788923,-2.725161,-19.42177,3.057523,-0.492282,0.951571,-20.37547,-3.520336,-5.904312,33.06192,-20.90436,9.618771,4.959215,0.049881,0.141439,0.450303,-0.036451,2.20564,0.000011,-0.024503,19.10159,1.134069,1.183844,0.003135,-0.00173,0.011067,29.7612,112.7108,0,-0.000069,notenergetic
0.001895,0.009799,-0.000001,0.011205,1.15849,4.085899,-1.066918,-1.318231,7.189445,0.513061,-19.00073,2.726985,-2.583622,-4.77926,-21.0376,-4.806398,-1.336926,37.03616,-22.87289,15.2866,6.146907,0.050007,0.151525,0.469928,0.246705,2.494051,0.000005,0.199362,10.23169,1.442328,1.323287,-0.011339,0.006261,0.007144,30.77851,119.6665,-0.053488,-0.000008,notenergetic
0.003986,0.013786,0.000001,0.012508,6.277558,48.21906,-4.631797,-4.198619,3.434886,1.504924,-5.683506,2.665553,-4.084905,-3.981796,-13.72576,1.348661,-2.264215,15.7245,-18.30506,8.462035,3.873178,0.043825,0.167259,0.375496,0.41106,2.748258,0.000013,0.727704,56.78318,0.5756,0.537727,-0.006681,-0.00129,0.007302,42.44701,117.6383,0,-0.000016,notenergetic
0.003986,0.013786,0.000001,0.012508,6.277558,48.21906,-4.631797,-4.198619,3.434886,1.504924,-5.683506,2.665553,-4.084905,-3.981796,-13.72576,1.348661,-2.264215,15.7245,-18.30506,8.462035,3.873178,0.043825,0.167259,0.375496,0.41106,2.748258,0.000013,0.727704,56.78318,0.5756,0.537727,-0.006681,-0.00129,0.007302,42.44701,117.6383,0,-0.000016,notenergetic
0.000703,0.008551,0.000004,0.002656,1.23671,3.540508,-6.112975,-2.952181,4.40309,-4.090827,-23.81409,2.400746,-3.688231,-0.88324,-42.60226,-11.18529,1.489295,69.21224,-37.95172,13.84304,7.337287,0.089457,0.179063,0.598845,-0.387264,2.001266,-0.000004,-0.070952,11.09388,1.394495,1.774879,0.014122,-0.004228,0.011249,26.05271,120.8395,0.104254,-0.000033,notenergetic
0.000829,0.007431,-0.000001,0.008606,2.198016,7.986859,0.539695,-0.876838,3.752994,-1.2455,-20.09419,3.267102,-2.133225,-1.827158,-28.57004,-5.407345,-4.282171,43.41965,-22.81629,15.60014,5.132364,0.048101,0.086042,0.575369,0.072955,1.999115,0.000008,1.016121,13.51999,0.908128,0.941816,0.005933,-0.00172,0.003876,21.85998,125.6409,-0.04215,-0.000123,notenergetic
0.000752,0.014114,0.000002,0.011269,2.545844,9.774838,2.039524,3.337887,7.234129,-6.72652,-22.15218,3.059377,-6.709939,-6.510704,-21.31593,-5.172864,-7.483008,39.76127,-29.76107,10.63765,6.39174,0.051542,0.155716,0.582109,-0.133931,2.120844,-0.0001,1.05251,18.2199,0.675284,0.707424,-0.016796,0.009279,0.005334,43.87874,116.3714,0.091747,0.000118,notenergetic
0.000921,0.005424,0,0.005616,3.863089,25.67453,4.488878,4.294436,4.668803,-0.545699,-25.2383,3.928838,-5.024707,-6.537525,-31.12426,-7.90552,-6.509403,31.63681,-28.68748,12.63774,4.791994,0.043544,0.171657,0.429938,0.274738,2.463669,0.000008,2.170851,66.01182,0.601483,0.674111,0.006052,-0.000014,0.005702,42.94756,122.4445,0,-0.000062,notenergetic
0.000921,0.005424,0,0.005616,3.863089,25.67453,4.488878,4.294436,4.668803,-0.545699,-25.2383,3.928838,-5.024707,-6.537525,-31.12426,-7.90552,-6.509403,31.63681,-28.68748,12.63774,4.791994,0.043544,0.171657,0.429938,0.274738,2.463669,0.000008,2.170851,66.01182,0.601483,0.674111,0.006052,-0.000014,0.005702,42.94756,122.4445,0,-0.000062,notenergetic
0.000057,0.003933,-0.000002,0.007288,2.292616,11.19755,-6.166701,-7.015933,5.548169,3.280703,-22.25212,2.816184,-2.703252,-1.456523,-20.46249,-6.488152,-5.408361,37.0267,-22.737,22.32832,4.310969,0.071193,0.149332,0.380614,0.974148,3.669109,0,0.744089,23.08986,1.1483,1.031428,0.01245,-0.001524,0.015015,13.14654,109.738,0.069222,0.000082,notenergetic
0.000057,0.003933,-0.000002,0.007288,2.292616,11.19755,-6.166701,-7.015933,5.548169,3.280703,-22.25212,2.816184,-2.703252,-1.456523,-20.46249,-6.488152,-5.408361,37.0267,-22.737,22.32832,4.310969,0.071193,0.149332,0.380614,0.974148,3.669109,0,0.744089,23.08986,1.1483,1.031428,0.01245,-0.001524,0.015015,13.14654,109.738,0.069222,0.000082,notenergetic
0.001215,0.011623,0.000005,0.004717,1.933262,7.392557,-4.524383,-2.098414,4.808269,-1.296243,-15.60398,4.14505,-6.829729,-9.76291,-20.56423,-1.211946,-1.307651,39.07344,-25.76695,8.899411,5.357517,0.061373,0.147374,0.509332,0.213305,2.440836,-0.000002,1.036754,21.75965,0.855876,0.989337,0.005908,-0.000114,0.008197,36.49575,126.5807,-0.008763,-0.000032,notenergetic
0.001215,0.011623,0.000005,0.004717,1.933262,7.392557,-4.524383,-2.098414,4.808269,-1.296243,-15.60398,4.14505,-6.829729,-9.76291,-20.56423,-1.211946,-1.307651,39.07344,-25.76695,8.899411,5.357517,0.061373,0.147374,0.509332,0.213305,2.440836,-0.000002,1.036754,21.75965,0.855876,0.989337,0.005908,-0.000114,0.008197,36.49575,126.5807,-0.008763,-0.000032,notenergetic
0.001215,0.011623,0.000005,0.004717,1.933262,7.392557,-4.524383,-2.098414,4.808269,-1.296243,-15.60398,4.14505,-6.829729,-9.76291,-20.56423,-1.211946,-1.307651,39.07344,-25.76695,8.899411,5.357517,0.061373,0.147374,0.509332,0.213305,2.440836,-0.000002,1.036754,21.75965,0.855876,0.989337,0.005908,-0.000114,0.008197,36.49575,126.5807,-0.008763,-0.000032,notenergetic
0.002535,0.006323,0.000001,0.005143,1.592515,6.615599,-9.314275,-11.54612,2.296663,-10.44942,-18.96996,2.745546,-8.238069,-9.53888,-22.30539,-9.231399,-8.4054,28.67289,-17.51994,15.1532,3.751591,0.084495,0.145553,0.461585,0.212612,2.008521,0.000003,1.69583,11.67626,0.638545,0.816157,-0.00271,0.002336,0.004722,5.710251,111.9818,0,-0.000133,notenergetic
0.008122,0.027634,0.000001,0.025581,0.522307,2.87734,-6.738783,-7.341814,2.773486,-11.06528,-18.12737,3.096228,-3.43325,-3.287592,-12.87678,0.675088,0.731684,18.44318,-17.50821,12.72859,3.486578,0.102367,0.153215,0.415114,0.451717,2.766849,0.00002,0.456676,4.793506,0.965622,0.958152,0.005258,0.002012,0.005909,11.448,106.5869,0,-0.000055,notenergetic
0.005388,0.033829,-0.000002,0.036822,0.232988,2.849851,-6.563073,-7.64698,3.143653,-4.966865,-14.31743,3.95459,-4.063869,-5.273043,-20.86148,-0.184404,0.077995,17.22009,-15.84114,9.241183,3.880659,0.073677,0.130086,0.336164,0.85441,3.287928,-0.000002,0.531061,5.737508,0.820495,0.891451,-0.005457,0.003755,0.006093,7.933347,125.1547,-0.036426,0.000049,notenergetic
0.00308,0.018062,0.000005,0.01054,2.410781,12.09935,-8.012154,-6.127882,3.403087,-3.265058,-16.17786,2.779878,-1.140466,1.396172,-17.58752,1.021991,-3.086546,24.5123,-17.42479,20.51623,5.755024,0.088468,0.149453,0.509603,0.121182,1.927564,-0.000018,0.99952,25.2171,1.052266,1.078734,-0.008447,-0.001813,0.010911,16.14643,125.9253,-0.052687,-0.000093,notenergetic
0.003169,0.013752,-0.000001,0.015711,4.405147,29.06755,-5.366724,-6.322331,4.175941,-1.038688,-16.71784,3.290793,3.102206,5.383066,-20.16533,-2.608934,-2.851944,22.86192,-17.27333,18.55108,4.757784,0.060592,0.135208,0.340114,0.876433,3.239606,-0.000005,1.622508,30.29887,1.014065,1.066646,-0.010686,0.001404,0.008477,20.20198,125.8992,0,-0.000036,notenergetic
0.002604,0.025325,0,0.02481,1.57686,5.013813,-7.513079,-8.234066,3.983982,-2.10797,-17.47671,3.239686,2.069786,-2.267767,-17.03714,1.116933,-1.855662,25.2834,-16.70266,15.35475,4.484494,0.070863,0.156788,0.39511,1.035952,3.269418,-0.000078,1.96953,15.66714,0.679794,0.650254,0.007256,-0.00028,0.007631,9.078603,118.393,0.066883,0.000211,notenergetic
0.000847,0.009755,0.000001,0.007922,1.570746,5.060079,-6.336653,-6.339671,5.278504,-1.080783,-25.27236,2.626239,-4.915458,-3.052456,-26.26477,-3.076767,-4.866286,30.70136,-23.29055,9.190174,4.3459,0.081778,0.142074,0.374527,1.16185,3.327928,0.00001,1.333496,9.061134,1.451163,1.466848,0.019646,0.000603,0.012763,11.54948,107.7124,0,-0.000061,notenergetic
0.008267,0.027196,0.000001,0.026307,1.461438,6.630698,-7.558232,-7.835054,3.040194,-1.623877,-13.45506,2.841019,1.247517,1.679497,-8.706088,4.505229,2.362517,18.97352,-18.78063,13.17867,4.285741,0.06143,0.14522,0.359239,0.696105,2.265987,-0.000026,0.656969,10.43786,0.968778,0.996174,-0.000864,-0.001727,0.007103,10.13894,93.79362,0,-0.000057,notenergetic
0.008267,0.027196,0.000001,0.026307,1.461438,6.630698,-7.558232,-7.835054,3.040194,-1.623877,-13.45506,2.841019,1.247517,1.679497,-8.706088,4.505229,2.362517,18.97352,-18.78063,13.17867,4.285741,0.06143,0.14522,0.359239,0.696105,2.265987,-0.000026,0.656969,10.43786,0.968778,0.996174,-0.000864,-0.001727,0.007103,10.13894,93.79362,0,-0.000057,notenergetic
0.001876,0.013606,0,0.013486,2.883659,16.56568,-0.430897,-0.247239,5.009844,-1.243161,-20.92789,2.889083,-1.837103,-2.685661,-18.83871,-0.589885,2.256777,28.20152,-18.93192,24.51421,5.611468,0.04544,0.156757,0.506539,0.411905,2.109022,0.000006,0.264497,26.42527,1.157725,1.180805,0.016757,-0.004506,0.010358,48.2484,125.439,0,-0.000182,notenergetic
0.001876,0.013606,0,0.013486,2.883659,16.56568,-0.430897,-0.247239,5.009844,-1.243161,-20.92789,2.889083,-1.837103,-2.685661,-18.83871,-0.589885,2.256777,28.20152,-18.93192,24.51421,5.611468,0.04544,0.156757,0.506539,0.411905,2.109022,0.000006,0.264497,26.42527,1.157725,1.180805,0.016757,-0.004506,0.010358,48.2484,125.439,0,-0.000182,notenergetic
0.00233,0.016276,0.000003,0.012174,1.599931,6.751143,-9.277068,-5.820325,3.959594,-2.064258,-11.22599,2.813961,-1.291762,-1.557863,-15.39102,1.59905,-1.568632,16.42138,-15.13264,9.045544,4.010037,0.090614,0.125729,0.366577,0.760729,3.251647,-0.000002,2.351571,17.08996,0.674695,0.708983,-0.002549,-0.000534,0.008536,17.76998,88.38303,0,-0.000027,notenergetic
0.00233,0.016276,0.000003,0.012174,1.599931,6.751143,-9.277068,-5.820325,3.959594,-2.064258,-11.22599,2.813961,-1.291762,-1.557863,-15.39102,1.59905,-1.568632,16.42138,-15.13264,9.045544,4.010037,0.090614,0.125729,0.366577,0.760729,3.251647,-0.000002,2.351571,17.08996,0.674695,0.708983,-0.002549,-0.000534,0.008536,17.76998,88.38303,0,-0.000027,notenergetic
0.001232,0.00955,0.000001,0.007646,2.674988,12.98507,-0.824652,-1.024921,5.644233,-4.750856,-18.85443,2.564798,-6.233742,-7.098497,-29.78275,-5.930628,0.540133,37.91385,-23.99388,13.61885,6.54232,0.054777,0.160705,0.547999,-0.005539,2.189077,0.000014,1.97258,24.02999,0.725021,0.799913,-0.000124,-0.001752,0.008221,45.48404,122.2441,0,-0.000203,notenergetic
0.002399,0.022428,0.000005,0.014395,1.566355,5.329833,-8.907835,-7.393545,4.250601,0.63835,-15.89551,3.288698,-0.242948,2.594092,-14.77529,2.000603,1.230844,19.89343,-10.74382,17.01985,4.124138,0.074734,0.135105,0.337659,1.086496,3.564015,0.000017,1.826981,11.09187,0.722132,0.796016,0.002796,-0.003165,0.010044,8.557984,126.9186,0,-0.000049,notenergetic
0.017323,0.061485,0.000012,0.043138,0.715563,3.459755,-11.41882,-11.01809,2.019864,-5.034328,-8.77383,2.666054,1.147899,-0.817694,-12.82979,0.508537,-0.083975,15.04702,-9.379083,13.38723,3.387802,0.10499,0.132008,0.279304,1.238391,4.336425,0.000008,0.967815,7.690996,0.762763,0.900249,-0.006482,-0.0011,0.009151,6.625298,107.8044,0,-0.00001,notenergetic
0.008609,0.051249,-0.000015,0.073817,1.415982,4.96137,-11.86957,-15.58131,4.082933,-2.440587,-6.9576,3.167784,-0.000422,0.908002,-13.48508,2.642755,1.198887,15.68337,-10.04586,12.11528,3.529742,0.077757,0.124911,0.272095,0.936351,3.677884,0.000032,0.802381,5.514991,1.174111,1.245486,0.006549,0.000835,0.013071,5.586748,105.059,0,-0.000004,notenergetic
0.008609,0.051249,-0.000015,0.073817,1.415982,4.96137,-11.86957,-15.58131,4.082933,-2.440587,-6.9576,3.167784,-0.000422,0.908002,-13.48508,2.642755,1.198887,15.68337,-10.04586,12.11528,3.529742,0.077757,0.124911,0.272095,0.936351,3.677884,0.000032,0.802381,5.514991,1.174111,1.245486,0.006549,0.000835,0.013071,5.586748,105.059,0,-0.000004,notenergetic
0.00702,0.026444,0.000001,0.025447,0.683024,3.999689,-4.817616,-4.016591,2.698662,-0.46338,-19.13286,5.136279,-2.611893,-3.692428,-17.53017,1.379343,0.220737,22.51717,-20.54425,15.96186,3.811519,0.055342,0.149792,0.418631,0.711373,2.488398,0.000011,0.354854,5.097218,0.937775,1.020977,-0.01874,0.001551,0.005316,7.485395,127.4283,0.032057,0.00022,notenergetic
0.003784,0.046692,0.000001,0.044879,1.083665,3.768109,-16.32109,-15.7615,3.067418,-0.5432,-15.9921,2.710719,-1.037975,0.129085,-12.45696,5.134608,0.157265,23.98612,-17.4329,15.00057,4.156504,0.154695,0.126367,0.303431,1.24498,4.027194,-0.000005,0.979057,4.863208,1.703869,1.568361,0.00625,0.000259,0.016749,5.381499,125.0497,0,-0.000027,notenergetic
0.004013,0.037341,0,0.037291,0.507998,3.202898,-12.2703,-11.56667,2.943015,3.341595,-16.19072,2.720329,-3.710388,-4.41264,-14.19205,0.64043,-3.24299,18.30481,-15.41079,12.19438,4.182817,0.111868,0.134569,0.306246,1.15614,3.9853,-0.000006,0.997647,6.919564,1.191931,1.243375,0.002083,0.001734,0.012605,5.512799,117.5467,0.077136,0.000123,notenergetic
