@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_PeakRatio_Chroma_A# numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_4 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_16 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Mean_Mem40_LPCC_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_5 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_A numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_1 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_18 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_13 numeric
@attribute BeatHisto_Sum numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {energetic,notenergetic}

@data
0.038305,0.128837,0.379379,1.356521,0.313003,0.320853,0.007869,0.000358,2.216938,3.492838,6.188559,9.475555,0.668002,0.532491,0.568495,0.518725,0.443317,0.428782,0.48339,0.107224,0.255501,0.405568,2.523388,-1.874942,0.229302,1.477662,3.745209,0.168478,0.15735,0.048376,0.067605,5.919179,1.514702,0.380655,0.227199,0.268432,0.000053,0.172633,0.252097,0.091797,0.077782,0.071765,0.017612,0.042635,0.077527,0.243684,0.064136,0.086694,0.848475,0.564584,0.013892,0.035939,0.152372,10652.754075,53.197628,71.313734,1.006987,60.57085,4.030393,1.252726,1.064285,0.895343,0.894157,0.106969,63.99718,6.24219,135.4318,1.470251,0.051134,0.376941,0.291347,0.000256,0.009457,2937.942,2.022901,0,0.827563,0.090511,0,0.142797,0.003475,342.8097,86506.33,energetic
0.087339,0.128645,0.484528,-0.00381,0.083543,0.316862,0.354082,0.000317,1.851469,4.575478,5.940611,6.9604,0.592359,0.598629,0.426186,0.363313,0.359871,0.42044,0.304171,0.168769,0.268188,0.46297,2.592287,-1.205526,0.272205,1.886598,3.067141,0.201993,0.178516,0.071532,0.073076,5.244743,1.124929,0.569747,0.43511,0.416272,0.000115,0.185063,0.36077,0.110583,0.099397,0.082751,0.025149,0.038706,0.076705,0.267616,0.154507,0.086082,0.966485,1.478717,0.025003,0.041252,0.15349,13659.545352,25.498313,88.176187,1.006791,89.36921,5.464059,1.423279,0.614098,0.92661,0.888613,0.083993,102.0327,5.794291,302.4689,1.25143,0.025805,0.015466,0.1407,0.000346,0.006306,9844.575,0.879121,0,0.964714,0.139849,0,0.034064,0.002236,743.7272,262232.5,energetic
0.031998,0.043438,2.398331,0.941152,0.113612,0.333118,0.200538,0.000064,1.787873,4.161952,5.398554,5.617795,0.565846,0.605994,0.519564,0.486504,0.44142,0.494269,0.449757,0.083272,0.170026,0.374879,2.55189,-1.407864,0.266912,1.634323,2.005691,0.177255,0.147829,0.071041,0.072786,7.020828,1.848998,0.668947,0.370307,0.27605,0.000089,0.223085,0.39108,0.150043,0.09361,0.07272,0.015576,0.029583,0.092509,0.257787,0.080482,0.088314,0.763193,1.170728,0.020894,0.043803,0.156587,4181.38005,12.0272,8.146344,1.002556,48.69996,2.871711,1.019803,1.347324,0.802816,0.86011,0.108369,125.3044,8.179341,137.7536,1.113869,0.049299,0.256761,0.238885,0.000276,0.007669,7543.983,4.730718,0,0.638482,0.093383,0,0.230977,0.005865,240.0841,125313.4,energetic
0.146413,0.261245,-0.07821,0.873579,0.247103,0.303175,-0.073847,0.000211,1.920228,3.958727,4.901776,6.05574,0.595313,0.577821,0.521353,0.508636,0.462512,0.498124,0.248937,0.188331,0.392885,0.529577,2.563184,-0.885209,0.275415,1.569804,2.06843,0.201812,0.168803,0.050511,0.056484,5.145243,0.718068,0.427842,0.258492,0.294643,0.00006,0.18569,0.30906,0.104812,0.080126,0.073774,0.028696,0.05119,0.075869,0.259654,0.066486,0.079706,0.388418,0.652885,0.028669,0.050064,0.155869,15279.236106,31.492979,31.19055,1.004953,89.9112,6.358592,1.582795,0.546489,1.104641,0.899475,0.158032,59.08849,4.895738,102.0008,0.4974,0.01108,0.010425,0.132918,0.000085,0.023554,2840.475,0.282255,0,0.926764,0.114189,0,0.067917,0.003699,1069.982,219609.4,energetic
0.094051,0.258843,0.00456,0.622811,0.089622,0.281977,0.243254,0.000347,1.730563,4.064127,5.439405,6.972795,0.691477,0.672665,0.413669,0.381566,0.36743,0.424837,0.255388,0.186653,0.36783,0.500415,2.557681,-0.88296,0.282721,1.822951,2.766639,0.260999,0.230259,0.06832,0.07518,5.524111,0.388184,0.17581,0.118501,0.104329,0.000171,0.180196,0.243354,0.093845,0.070315,0.067912,0.030954,0.042944,0.07522,0.25853,0.062224,0.063625,0.370856,0.669831,0.024422,0.045499,0.152878,11868.589211,71.170644,114.288239,1.010147,77.31313,5.802676,1.556064,0.574244,1.078645,0.901474,0.053334,15.85635,4.652069,250.0351,0.780489,0.018992,0.022072,0.468435,0.000134,0.0107,1104.115,0.479212,0,0.835553,0.101054,0,0.137496,0.004644,794.3323,571371.8,energetic
0.062148,0.195921,0.498206,0.409607,0.48381,-0.065641,0.126124,0.001283,2.036319,4.130305,5.671651,6.509526,0.50817,0.512853,0.470433,0.44254,0.34059,0.443863,0.290263,0.121433,0.323649,0.503224,2.573255,-0.812678,0.302183,1.745453,3.007606,0.208373,0.195801,0.069542,0.068171,5.324442,0.655444,0.527795,0.241945,0.240712,0.000376,0.190434,0.291392,0.094947,0.097198,0.101961,0.024042,0.0409,0.075524,0.266547,0.099139,0.075634,0.850059,1.057077,0.022567,0.043952,0.152641,15367.812416,118.258327,38.346421,1.005742,66.24829,4.997484,1.456943,0.759177,0.951165,0.893543,0.030989,8.38335,4.975196,149.3183,0.61224,0.018425,0.118984,0.239006,0.000208,0.004521,320.8086,0.563682,0,0.64514,0.068459,0,0.229087,0.005027,411.9842,220497.8,energetic
0.117358,0.188062,-0.213442,0.313121,-0.061494,0.062644,0.140103,0.000726,1.713548,4.111332,5.659282,6.869168,0.636969,0.611478,0.493774,0.445659,0.455064,0.451168,0.20214,0.188893,0.349178,0.513518,2.548636,-1.154846,0.289186,1.458831,2.794698,0.197321,0.185572,0.053624,0.05257,4.805155,0.427369,0.325827,0.256375,0.160163,0.000128,0.181009,0.310272,0.093554,0.081046,0.0757,0.025802,0.043448,0.072362,0.257493,0.089903,0.065907,0.616976,0.703892,0.020864,0.04757,0.15517,21188.29873,63.653749,41.288209,1.0037,90.42543,5.935024,1.493868,0.606138,1.307864,0.901375,0.102452,35.0034,5.388969,78.12293,0.242899,0.006225,0.016365,0.228989,0.000141,0.012789,1448.775,0.261821,0,0.860186,0.118037,0,0.120346,0.004444,822.7551,159957.9,energetic
0.083305,0.157192,-0.271687,0.178546,-0.034081,0.222586,0.342378,0.000534,1.828204,3.831791,6.540651,7.92743,0.614702,0.602878,0.455862,0.423202,0.4396,0.390462,0.166456,0.180954,0.333253,0.470874,2.538269,-1.205995,0.27654,1.673203,3.401417,0.194079,0.17959,0.042554,0.053488,5.554929,0.727058,0.430455,0.512109,0.280912,0.000117,0.176956,0.293836,0.101492,0.128232,0.133706,0.03365,0.044196,0.074942,0.260041,0.081438,0.081654,0.817744,1.173131,0.025722,0.046802,0.1508,15277.253119,69.803016,40.88466,1.006536,76.94061,5.358048,1.467994,0.601877,0.965334,0.897349,0.161109,90.33824,5.056954,168.1069,0.53786,0.00997,0.027459,0.318108,0.000175,0.016773,6549.887,0.331238,0,0.810253,0.111052,0,0.153846,0.005445,622.1038,143271,energetic
0.123231,0.217025,-0.825792,-0.125445,0.319658,0.118095,0.565385,0.000779,1.844568,4.335692,5.803957,6.75592,0.657416,0.641543,0.456895,0.423446,0.420315,0.443928,0.26959,0.198197,0.378405,0.528777,2.559006,-1.367401,0.301141,1.467498,2.53335,0.203529,0.166027,0.042325,0.038897,4.803011,0.458245,0.319714,0.267071,0.24044,0.000176,0.179415,0.264365,0.104586,0.084774,0.073391,0.03119,0.051055,0.072687,0.255189,0.111932,0.084356,0.908129,0.919794,0.026316,0.046115,0.153733,22194.165282,46.889064,43.259874,1.003738,97.51266,6.434427,1.547454,0.553204,1.21235,0.89449,0.209912,75.96813,5.20199,79.50098,0.280683,0.004603,0.006078,0.112272,0.000087,0.040995,6586.63,0.124051,0,0.928096,0.105064,0,0.066778,0.003175,923.0846,112994.4,energetic
0.071343,0.131563,-0.783232,0.298063,0.04547,0.132501,-0.146118,0.00072,1.863089,3.954616,4.81605,6.54164,0.543733,0.560346,0.476826,0.412805,0.437388,0.496549,0.324614,0.163528,0.337582,0.45982,2.556855,-1.511382,0.294591,1.61166,2.383786,0.204555,0.183206,0.049265,0.065167,5.213301,0.802558,0.277801,0.258383,0.293206,0.000342,0.191122,0.321056,0.110121,0.120472,0.116379,0.029171,0.048697,0.074031,0.256838,0.079783,0.083474,0.566771,0.614014,0.021601,0.040827,0.149107,15492.413742,70.391964,51.187004,1.004762,76.22862,5.008945,1.392386,0.63005,0.927274,0.900352,0.105941,37.08357,5.417774,139.237,0.55931,0.009778,0.014808,0.195068,0.00012,0.017041,1594.216,0.234874,0,0.641811,0.058736,0,0.230043,0.003996,456.4661,80875.84,energetic
0.109292,0.22294,-0.723097,-0.836569,-0.197759,0.283559,-0.002184,0.000161,1.737016,3.492342,7.05689,6.803866,0.643853,0.645346,0.539394,0.490387,0.425112,0.358977,0.374397,0.165435,0.316236,0.487567,2.534285,-2.026636,0.296064,1.697145,2.930476,0.184928,0.15343,0.053364,0.062905,5.913248,0.671703,0.505312,0.244756,0.226982,0.000157,0.178085,0.253075,0.099677,0.078858,0.079811,0.031249,0.038881,0.075342,0.252965,0.072766,0.076048,0.782585,0.992572,0.01888,0.042994,0.139511,10476.34066,34.788857,27.902604,1.00345,83.19853,5.606519,1.466709,0.641344,1.166676,0.891432,0.141014,57.37513,5.168784,718.3202,2.211299,0.028648,0.058356,0.582986,0.000196,0.018782,3289.824,0.926818,0,0.803595,0.106701,0,0.157935,0.005114,857.4017,358228.7,energetic
0.168453,0.292327,-0.29701,-0.601117,-0.09332,0.030273,-0.207532,0.000161,1.839414,4.685082,6.500489,7.715194,0.536044,0.521051,0.437573,0.38671,0.430558,0.418403,0.232527,0.219167,0.349016,0.549307,2.539108,-1.217914,0.28667,1.478505,3.710638,0.194732,0.187624,0.04877,0.049728,5.115008,0.98047,0.535439,0.330524,0.242466,0.000064,0.189739,0.328871,0.109789,0.110325,0.084393,0.039873,0.04702,0.076197,0.256725,0.088168,0.075913,0.52191,0.721461,0.023473,0.047512,0.153622,14273.094417,56.74724,33.377172,1.004157,105.7266,7.084642,1.625781,0.472519,1.155612,0.89537,0.134282,60.09341,5.010552,141.4347,0.70685,0.009603,0.005915,0.09833,0.000048,0.01787,3073.247,0.123744,0,0.691079,0.091458,0,0.213631,0.005655,1403.105,190730.5,energetic
0.064381,0.113303,-0.442217,0.367803,0.389184,0.336492,0.478402,0.001003,1.828921,4.120934,5.250729,5.770417,0.61653,0.64112,0.474504,0.448928,0.410854,0.47787,0.256746,0.149971,0.355882,0.483378,2.566193,-0.920168,0.293896,1.77017,1.935779,0.194297,0.174486,0.047626,0.046312,5.330533,0.498616,0.365069,0.213582,0.191805,0.000172,0.164745,0.316806,0.098547,0.078413,0.084695,0.030644,0.042395,0.076549,0.261021,0.079269,0.08389,0.433821,0.49218,0.025534,0.042848,0.157898,14953.117212,81.86257,58.140011,1.005732,69.55815,4.825152,1.389174,0.747035,1.004609,0.897093,0.072771,26.22824,5.390914,251.1308,0.604116,0.012507,0.080063,0.259257,0.000249,0.010252,877.8003,0.349605,0,0.986019,0.11689,0,0.013795,0.002893,347.0417,50546.41,energetic
0.123204,0.211513,0.601771,0.119738,-0.172382,0.254255,0.014421,0.000249,1.845006,3.796103,5.285731,5.995377,0.597159,0.589107,0.502126,0.50072,0.48276,0.470572,0.293548,0.177246,0.339095,0.522111,2.584589,-0.875882,0.280598,1.396004,2.278188,0.202382,0.171661,0.053058,0.058744,5.324709,0.579309,0.835039,0.205723,0.321331,0.000091,0.174433,0.348762,0.103641,0.098713,0.092739,0.028636,0.042118,0.080571,0.260628,0.081348,0.089124,0.585142,0.779239,0.022255,0.0461,0.156576,12814.420129,53.993716,88.569349,1.007242,85.63054,6.144676,1.567982,0.565449,1.012465,0.897807,0.114744,46.50729,4.851101,147.2279,0.542141,0.010418,0.009596,0.299055,0.000122,0.013751,2113.63,0.309187,0,0.851531,0.10158,0,0.12651,0.004511,889.7131,221840.8,energetic
0.099734,0.174689,-0.860887,-0.056809,0.033338,0.133352,0.253474,0.000311,1.994514,3.810556,5.825225,6.638855,0.591082,0.560577,0.492724,0.470758,0.510306,0.438599,0.350868,0.198851,0.324121,0.475952,2.548014,-1.672099,0.278634,1.425683,2.450386,0.206651,0.164846,0.058456,0.056996,8.069625,0.676961,0.452642,0.247886,0.223621,0.000153,0.18795,0.335604,0.103889,0.099891,0.095778,0.030603,0.044738,0.070779,0.263749,0.127972,0.066473,0.70438,0.900359,0.021582,0.044425,0.151757,15854.998368,50.593914,39.569256,1.004199,81.53961,5.342197,1.444733,0.646207,1.01936,0.895749,0.120201,46.61884,5.151959,445.9065,0.905465,0.010704,0.010269,0.231647,0.000801,0.018168,5873.413,0.96499,0,0.858189,0.118757,0,0.121782,0.004315,831.8945,98062.75,energetic
0.117433,0.205299,-0.283882,-0.350889,0.001042,0.084948,0.138233,0.000487,1.803532,4.035806,6.476764,7.29834,0.53334,0.564299,0.418311,0.426438,0.387732,0.405494,0.25605,0.182163,0.330851,0.511598,2.567201,-1.24205,0.287641,1.472555,2.965653,0.201549,0.166551,0.04409,0.052186,5.100285,0.899283,0.430625,0.481745,0.340012,0.000124,0.176219,0.287182,0.0971,0.087598,0.104887,0.024353,0.048719,0.07736,0.255754,0.083418,0.072225,1.047223,0.865616,0.019207,0.045261,0.156993,15304.25315,51.722275,68.009757,1.004694,92.08017,5.795919,1.455264,0.561744,1.186339,0.899754,0.172187,117.1468,5.698905,183.8126,0.921619,0.017922,0.023224,0.186022,0.00009,0.017457,9991.971,0.450206,0,0.934088,0.096276,0,0.061609,0.003319,773.2795,191213,energetic
0.073393,0.184914,-0.424557,-0.360331,0.23295,0.000489,0.052144,0.000552,1.783107,3.801406,5.122507,5.938125,0.635266,0.635342,0.475491,0.4603,0.459507,0.477079,0.315569,0.177735,0.311222,0.435695,2.567132,-1.093696,0.286793,1.198123,2.085671,0.190018,0.17433,0.047685,0.055038,6.158097,0.872801,0.706201,0.238394,0.323536,0.000385,0.162482,0.338361,0.109051,0.103646,0.103822,0.031908,0.038728,0.076155,0.26143,0.133832,0.092975,0.881579,0.514325,0.022268,0.040533,0.159158,13055.498604,80.475285,65.081612,1.006469,99.45031,5.92752,1.443867,0.705866,1.832199,0.902146,0.104176,44.64268,6.036053,593.8039,1.19389,0.013598,0.021985,0.749835,0.000221,0.013032,6169.367,0.918903,0,0.902796,0.107152,0,0.087814,0.005126,534.0152,184223.2,energetic
0.104296,0.278916,-0.866524,-0.166153,0.1142,-0.135751,-0.208582,0.001535,1.815708,3.837604,5.877558,6.53132,0.619562,0.630043,0.504036,0.492792,0.438502,0.450634,0.252857,0.19284,0.347485,0.488164,2.572711,-0.956991,0.291353,1.597651,2.806694,0.197566,0.19135,0.057664,0.053454,5.358869,1.429345,0.506853,0.518948,0.263369,0.00028,0.17368,0.266869,0.101273,0.089104,0.08709,0.046386,0.052728,0.080649,0.260608,0.091218,0.076303,1.341324,1.169512,0.027004,0.047313,0.155435,23234.409571,80.237191,137.127107,1.006156,82.85018,5.976547,1.558174,0.590606,0.933439,0.895054,0.094864,21.9982,4.781307,212.5622,1.062313,0.023175,0.030855,0.194904,0.000119,0.01719,658.9157,0.383545,0,0.690413,0.070797,0,0.213885,0.00447,873.6765,361716.2,energetic
0.069941,0.210819,0.119154,0.671671,0.266092,0.155638,0.088122,0.000734,2.047023,4.039041,6.092234,6.184823,0.526546,0.550154,0.516473,0.487814,0.404285,0.434896,0.232739,0.152028,0.339947,0.465809,2.578848,-0.851475,0.263321,1.383607,2.682175,0.199803,0.169726,0.050422,0.053537,5.266505,0.685842,0.448375,0.257975,0.235705,0.000366,0.185711,0.313294,0.104128,0.097042,0.111107,0.030038,0.040562,0.071531,0.261115,0.06531,0.086154,1.862631,1.064805,0.023371,0.043064,0.159283,14259.958193,47.721134,122.139083,1.008999,74.35292,5.286509,1.476246,0.635278,0.742315,0.900445,0.072596,35.86002,5.023981,146.5915,0.397106,0.008404,0.013551,0.15628,0.00014,0.00788,1136.152,0.33963,0,0.50466,0.041656,0,0.250145,0.002589,489.1641,101376.8,energetic
0.047428,0.102097,-0.466777,0.483786,0.330903,0.080618,0.36848,0.000662,1.908353,3.671586,5.66585,6.203705,0.522023,0.557161,0.482234,0.457937,0.422138,0.451952,0.341546,0.131883,0.306067,0.446114,2.570524,-1.31425,0.285862,1.612337,2.410875,0.208378,0.165733,0.079566,0.082183,5.766667,1.023113,0.295708,0.272899,0.304024,0.000136,0.175898,0.386961,0.103686,0.104146,0.082194,0.029793,0.038309,0.068291,0.259354,0.059199,0.081926,1.129823,1.481811,0.021778,0.04154,0.150472,14109.836253,50.723397,110.159808,1.008169,68.04236,4.481741,1.315153,0.825521,1.063325,0.899341,0.089496,43.85755,5.868628,147.0883,1.003039,0.024996,0.087371,0.305832,0.000201,0.012476,2048.563,0.492516,0,0.935419,0.116887,0,0.06045,0.003152,324.4202,32055.16,energetic
0.065424,0.129732,0.644529,-0.080889,0.219692,0.402305,0.010288,0.000897,1.866714,3.485186,5.420146,5.481255,0.567911,0.61089,0.489124,0.520556,0.497667,0.47472,0.291055,0.146344,0.29536,0.462584,2.548754,-1.178782,0.295595,1.503466,1.930413,0.187104,0.166642,0.060574,0.065302,5.524869,0.739827,0.583343,0.261385,0.200352,0.00018,0.177472,0.329634,0.093132,0.099814,0.106462,0.031447,0.039466,0.080734,0.262154,0.115868,0.066315,0.765953,0.784851,0.020535,0.039733,0.156849,14185.291133,97.895277,109.09593,1.008094,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5,energetic
0.130381,0.246574,0.402745,0.248614,0.212842,0.240604,-0.032669,0.000079,1.867683,3.353952,5.066255,6.032785,0.583771,0.583124,0.55271,0.526824,0.464692,0.470795,0.28314,0.158456,0.348293,0.508362,2.583328,-0.696285,0.302157,1.324784,2.435955,0.199944,0.172552,0.071279,0.09308,7.570702,1.342285,0.564002,0.466867,0.263314,0.000036,0.171085,0.344435,0.102684,0.085428,0.08802,0.033496,0.048301,0.087408,0.259765,0.100759,0.076209,0.661109,0.903198,0.025281,0.050508,0.158166,7036.454938,23.485613,35.030994,1.005188,84.23787,5.800718,1.516284,0.779896,1.479634,0.892444,0.058657,13.06012,5.479961,945.4611,2.26276,0.063629,0.116738,0.976214,0.000319,0.011752,770.8711,2.820506,0,0.847537,0.125487,0,0.129304,0.004561,968.5269,1306666,energetic
0.102168,0.181925,-0.448063,0.164889,0.334505,0.174717,0.087533,0.000626,1.841474,4.678753,5.74282,6.45249,0.491836,0.570851,0.356037,0.324875,0.380052,0.449876,0.268482,0.182356,0.354903,0.488437,2.57973,-0.963612,0.292323,1.956916,2.846031,0.203784,0.174167,0.055987,0.063001,5.335953,0.709829,0.469124,0.343375,0.280399,0.00025,0.196381,0.482058,0.128036,0.097259,0.089749,0.032486,0.046873,0.068995,0.262368,0.090306,0.082158,0.934532,0.879209,0.022464,0.049856,0.156655,14481.779537,42.436146,92.77182,1.006762,83.6119,5.753207,1.507783,0.528928,1.006959,0.89564,0.093616,63.19314,5.133575,262.4411,0.745721,0.017409,0.021601,0.270443,0.000264,0.007789,3519.56,0.554436,0,0.849534,0.091232,0,0.127911,0.003748,685.4027,240124.2,energetic
0.095938,0.182121,0.148848,0.121325,0.152857,0.066838,-0.068986,0.000505,1.680803,3.628051,4.457725,5.269797,0.624768,0.606403,0.528131,0.52842,0.48193,0.521166,0.274008,0.186605,0.3239,0.468682,2.576422,-0.787532,0.287866,1.337852,1.6808,0.19312,0.163476,0.043923,0.051279,5.167886,0.530144,0.233747,0.1541,0.097575,0.000084,0.17427,0.277498,0.096033,0.086248,0.090189,0.023464,0.036581,0.072099,0.260939,0.062288,0.070861,0.296564,0.451741,0.023372,0.045048,0.15904,17334.017794,64.436405,108.515924,1.00655,82.39698,5.591367,1.482615,0.736224,1.155575,0.910982,0.093202,27.19227,5.291884,84.64829,0.156134,0.00453,0.013444,0.200002,0.000078,0.010104,898.5557,0.276401,0,0.852197,0.117523,0,0.126041,0.005539,626.6907,84452.14,energetic
0.118773,0.202663,-0.576608,0.435286,0.03982,0.228626,-0.286652,0.000623,1.840339,4.084943,5.631345,7.440044,0.604051,0.506561,0.458543,0.446352,0.446695,0.414741,0.254131,0.184571,0.360945,0.487105,2.550899,-1.448684,0.287701,1.304182,3.419118,0.182337,0.17292,0.053258,0.065057,4.903373,0.80195,0.448837,0.259433,0.278265,0.000165,0.181654,0.318499,0.100537,0.10337,0.114307,0.024618,0.045885,0.077753,0.255831,0.119451,0.074359,0.603402,0.957345,0.023987,0.045244,0.150314,20451.944479,53.170148,77.031833,1.003938,99.1058,6.397312,1.529095,0.564817,1.421714,0.899224,0.157177,91.96727,5.428525,97.71518,0.461692,0.009717,0.007979,0.179899,0.000079,0.017677,6605.995,0.271844,0,0.811585,0.121519,0,0.153017,0.005027,875.0579,99112.54,energetic
0.178294,0.310205,-0.315428,-0.358889,0.047074,-0.154185,-0.025121,0.000397,1.827706,4.048822,5.785766,6.072948,0.613379,0.620407,0.4827,0.462506,0.418202,0.456158,0.170248,0.224424,0.358855,0.535857,2.518098,-0.860668,0.292129,1.397601,2.311385,0.209244,0.170923,0.05747,0.050206,5.251237,0.472119,0.442248,0.212146,0.249866,0.000178,0.189176,0.354266,0.12011,0.107193,0.105096,0.029072,0.04252,0.077929,0.260703,0.126216,0.081176,0.902757,0.765215,0.030402,0.049573,0.161012,18744.483742,39.65579,53.469541,1.002969,94.18,6.878183,1.672889,0.513426,1.037495,0.886378,0.122195,45.04199,4.530926,184.0204,0.470847,0.00994,0.007558,0.186794,0.000226,0.019503,3818.097,0.390051,0,0.89281,0.118851,0,0.095764,0.003748,1475.358,372820.2,energetic
