@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

0.112313,0.084201,0.18217,-46.906769,0.471154,-0.910181,0.954983,0.259738,0.203324,7.288009,0.311112,0.201429,0.590921,1.081516,0.553638,0.527191,0.943849,0.384071,0.440769,0.197092,0.045463,0.030368,0.229596,0.253667,0.284639,0.621023,0.087724,0.123848,0.049893,3.536563,0.271514,0.040261,0.0286,0.153738,0.212981,9539.885568,44.684108,78.05248,5.364002,1.472095,0.524865,0.787024,0.887452,0.061588,42.70353,5.029482,382.8465,1.28264,0.024166,0.046676,0.202295,0.000264,0.004816,2206.586,0.783191,0,0.817577,0.116924,0,0.149245,0.005191,842.9282,289864.6
0.050044,0.033122,0.059105,-54.832173,2.3474,-0.109024,0.054409,0.367404,-0.40309,5.106915,0.450438,0.136354,0.562383,0.979052,0.425861,0.395539,0.406722,0.43996,0.378269,0.181499,0.0336,0.009574,0.264868,0.303183,0.511572,0.345108,0.160846,0.080258,0.094899,4.554636,0.141941,0.044644,0.037838,0.154656,0.218824,5062.269595,9.218168,77.80429,4.024121,1.167944,0.81673,1.36981,0.872514,0.135104,102.7687,7.477823,481.1593,0.788729,0.014337,0.067407,0.528224,0.000968,0.008833,4490.405,2.918893,0,0.886152,0.132383,0,0.100954,0.004503,347.982,10173.53
0.046824,0.037633,0.058555,-52.676581,1.716771,0.456275,0.435484,0.04968,0.173568,6.287466,0.354925,0.130128,0.519101,1.028634,0.530532,0.453573,0.452707,0.430021,0.428609,0.180761,0.053023,0.009962,0.368416,0.362304,0.40544,0.577155,0.15202,0.101517,0.142951,4.037053,0.239393,0.051354,0.040505,0.158848,0.211355,6956.031485,16.162124,62.61242,3.759377,1.206695,0.677861,0.524207,0.869605,0.063282,79.75022,6.262537,213.6202,0.657081,0.017741,0.091187,0.133998,0.000753,0.003182,6387.762,0.94771,0,0.688415,0.110636,0,0.214643,0.006096,411.5353,17845.65
0.049244,0.036796,0.066475,-54.187836,0.808808,0.280797,0.045246,-0.017576,-0.616603,6.12798,0.390864,0.132919,0.521706,1.014195,0.555459,0.519445,0.335717,0.388278,0.423029,0.188749,0.043052,0.014588,0.346947,0.316311,0.27673,0.682912,0.100219,0.135623,0.143233,3.791006,0.254315,0.047718,0.033397,0.153806,0.217097,6069.944927,11.559841,57.02025,3.347186,1.141491,0.65412,0.442562,0.870555,0.114049,148.7198,6.77677,189.9843,0.562621,0.018209,0.051342,0.065014,0.000304,0.007761,9590.944,1.117186,0,0.659121,0.063695,0,0.22483,0.003277,404.5552,57251.79
0.106388,0.063576,0.168171,-41.905658,1.185002,0.717624,0.653706,0.508501,0.403484,5.656784,0.423912,0.182755,0.627013,1.1077,0.502079,0.45158,0.404207,0.402377,0.443538,0.219595,0.040066,0.020144,0.24522,0.255698,0.370033,0.417875,0.102198,0.071616,0.045135,3.090995,0.253122,0.041221,0.034353,0.155783,0.217742,21649.83923,52.731176,88.35477,6.165501,1.566753,0.541677,1.019839,0.901047,0.164232,70.85562,4.938409,67.89347,0.347775,0.008703,0.010469,0.138672,0.000074,0.01857,4154.553,0.195466,0,0.28229,0.046812,0,0.202738,0.005926,732.5132,80617.39
0.04274,0.038378,0.0528,-61.192701,1.715334,0.368627,0.201079,0.06475,0.545294,6.775455,0.378589,0.119731,0.474545,0.93089,0.505177,0.436046,0.543663,0.38478,0.410516,0.158785,0.042812,0.024868,0.345139,0.326287,0.497164,0.618487,0.19691,0.139156,0.285514,4.535137,0.262997,0.051953,0.037802,0.153493,0.205623,3378.67645,7.009893,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.038378,0.0528,-61.192701,1.715334,0.368627,0.201079,0.06475,0.545294,6.775455,0.378589,0.119731,0.474545,0.93089,0.505177,0.436046,0.543663,0.38478,0.410516,0.158785,0.042812,0.024868,0.345139,0.326287,0.497164,0.618487,0.19691,0.139156,0.285514,4.535137,0.262997,0.051953,0.037802,0.153493,0.205623,3378.67645,7.009893,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.04274,0.038378,0.0528,-61.192701,1.715334,0.368627,0.201079,0.06475,0.545294,6.775455,0.378589,0.119731,0.474545,0.93089,0.505177,0.436046,0.543663,0.38478,0.410516,0.158785,0.042812,0.024868,0.345139,0.326287,0.497164,0.618487,0.19691,0.139156,0.285514,4.535137,0.262997,0.051953,0.037802,0.153493,0.205623,3378.67645,7.009893,61.25741,3.371314,1.117917,0.732322,0.463141,0.853981,0.121971,170.6964,7.304286,746.8907,2.273645,0.07033,0.132639,0.075699,0.000795,0.013489,23654.32,3.506694,0,0.924767,0.108764,0,0.069619,0.002356,419.0627,208592.8
0.093201,0.061784,0.141079,-47.059197,1.216146,-0.024601,0.536723,0.131728,0.26379,5.826418,0.375254,0.157842,0.630972,1.079091,0.525652,0.443008,0.484411,0.477472,0.479132,0.189357,0.052801,0.02846,0.289996,0.25362,0.315541,0.406792,0.10953,0.091504,0.048453,3.525968,0.19669,0.0335,0.036149,0.15688,0.210252,11404.378165,26.640384,83.89369,5.627212,1.467258,0.611456,1.037122,0.896982,0.089528,48.97509,5.407805,184.8532,1.023543,0.022966,0.020533,0.147366,0.000166,0.007793,2434.871,0.487598,0,0.926099,0.097152,0,0.068486,0.003051,701.7576,322991.8
0.119591,0.086307,0.19492,-53.604771,1.147881,0.223099,0.370276,0.3286,0.705246,5.696964,0.404614,0.185319,0.646639,1.086112,0.545013,0.525588,0.90091,0.50081,0.439151,0.219364,0.054184,0.024416,0.257206,0.230453,0.30003,0.462276,0.10116,0.120398,0.038612,3.831161,0.272836,0.030116,0.030626,0.152113,0.215541,5403.811986,30.655595,75.65916,5.613026,1.530552,0.634031,0.970271,0.891726,0.102335,22.26867,4.65158,429.6891,1.189926,0.014254,0.043126,0.342053,0.000189,0.020932,860.4766,0.368771,0,0.628495,0.087178,0,0.233645,0.005771,848.7159,295425.4
0.040086,0.026298,0.046597,-49.518583,1.366362,0.343404,0.442673,-0.239389,0.01618,7.590315,0.309707,0.135465,0.534501,1.017834,0.55918,0.659056,0.316451,0.425421,0.449646,0.175307,0.041463,0.007729,0.275314,0.327279,0.367667,0.612463,0.111574,0.073058,0.068804,3.632345,0.220778,0.046728,0.039954,0.154463,0.212716,10754.113991,30.17052,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.040086,0.026298,0.046597,-49.518583,1.366362,0.343404,0.442673,-0.239389,0.01618,7.590315,0.309707,0.135465,0.534501,1.017834,0.55918,0.659056,0.316451,0.425421,0.449646,0.175307,0.041463,0.007729,0.275314,0.327279,0.367667,0.612463,0.111574,0.073058,0.068804,3.632345,0.220778,0.046728,0.039954,0.154463,0.212716,10754.113991,30.17052,69.41359,3.939501,1.19045,0.525862,0.696922,0.886827,0.07102,84.52229,7.026138,91.75266,0.587504,0.017717,0.045404,0.111354,0.000233,0.003565,3388.85,0.857318,0,0.984021,0.093704,0,0.015734,0.001606,316.2226,29129.09
0.095752,0.069084,0.143879,-50.947343,0.963583,0.019652,0.117339,0.283601,0.170063,7.841333,0.356603,0.185662,0.599643,1.044518,0.585136,0.505877,0.743406,0.441042,0.455282,0.201457,0.048373,0.025237,0.263,0.254334,0.290824,0.490243,0.089404,0.084669,0.050495,3.912108,0.25615,0.034716,0.033202,0.152556,0.213481,7019.244291,18.434705,76.29934,4.960308,1.393443,0.64882,0.900108,0.892465,0.078962,34.56361,5.513985,190.388,0.581706,0.016909,0.065257,0.349919,0.000246,0.009783,1527.758,0.744573,0,0.852197,0.085128,0,0.126041,0.003462,706.9303,187035.1
0.045557,0.035224,0.061377,-52.607897,1.055519,-0.227516,0.325528,-0.130896,-0.344153,6.613273,0.376097,0.137357,0.477819,0.962623,0.520982,0.466579,0.419489,0.431633,0.32742,0.157985,0.041436,0.014227,0.309335,0.316003,0.32865,0.613616,0.115185,0.073123,0.150933,4.131641,0.254706,0.042399,0.044032,0.157384,0.21949,8353.460855,14.98091,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.035224,0.061377,-52.607897,1.055519,-0.227516,0.325528,-0.130896,-0.344153,6.613273,0.376097,0.137357,0.477819,0.962623,0.520982,0.466579,0.419489,0.431633,0.32742,0.157985,0.041436,0.014227,0.309335,0.316003,0.32865,0.613616,0.115185,0.073123,0.150933,4.131641,0.254706,0.042399,0.044032,0.157384,0.21949,8353.460855,14.98091,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.045557,0.035224,0.061377,-52.607897,1.055519,-0.227516,0.325528,-0.130896,-0.344153,6.613273,0.376097,0.137357,0.477819,0.962623,0.520982,0.466579,0.419489,0.431633,0.32742,0.157985,0.041436,0.014227,0.309335,0.316003,0.32865,0.613616,0.115185,0.073123,0.150933,4.131641,0.254706,0.042399,0.044032,0.157384,0.21949,8353.460855,14.98091,63.18002,3.520835,1.148567,0.602024,0.510025,0.8664,0.072257,101.0439,6.840905,257.3494,1.384205,0.037868,0.026463,0.116929,0.000342,0.002331,3377.186,1.467545,0,0.736352,0.066899,0,0.194267,0.002952,415.737,60490.74
0.083707,0.062671,0.129182,-51.3733,0.970552,0.10116,0.550201,0.201381,0.365598,6.383561,0.3393,0.178406,0.555846,1.01609,0.550477,0.481459,0.625925,0.485449,0.470664,0.208849,0.046802,0.018963,0.253877,0.268015,0.477512,0.602546,0.140663,0.095288,0.046552,4.26057,0.165678,0.036515,0.035034,0.155435,0.213315,7351.458275,32.410146,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.062671,0.129182,-51.3733,0.970552,0.10116,0.550201,0.201381,0.365598,6.383561,0.3393,0.178406,0.555846,1.01609,0.550477,0.481459,0.625925,0.485449,0.470664,0.208849,0.046802,0.018963,0.253877,0.268015,0.477512,0.602546,0.140663,0.095288,0.046552,4.26057,0.165678,0.036515,0.035034,0.155435,0.213315,7351.458275,32.410146,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.083707,0.062671,0.129182,-51.3733,0.970552,0.10116,0.550201,0.201381,0.365598,6.383561,0.3393,0.178406,0.555846,1.01609,0.550477,0.481459,0.625925,0.485449,0.470664,0.208849,0.046802,0.018963,0.253877,0.268015,0.477512,0.602546,0.140663,0.095288,0.046552,4.26057,0.165678,0.036515,0.035034,0.155435,0.213315,7351.458275,32.410146,79.13048,4.736278,1.334113,0.669986,1.032055,0.889492,0.069013,39.45985,5.954416,589.6779,1.529155,0.024325,0.093355,0.498293,0.000162,0.006647,2284.232,1.426797,0,0.890147,0.122009,0,0.097851,0.003847,642.0856,134177.3
0.075867,0.058232,0.115505,-52.901253,1.255157,0.073466,0.100497,0.155433,0.345768,6.918643,0.279258,0.16396,0.54131,0.973355,0.627671,0.500572,0.582277,0.442945,0.446547,0.184054,0.04776,0.02471,0.272348,0.312736,0.425631,0.461389,0.109938,0.097939,0.144253,4.402254,0.170178,0.049039,0.03977,0.143889,0.213962,5840.732591,11.913704,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.075867,0.058232,0.115505,-52.901253,1.255157,0.073466,0.100497,0.155433,0.345768,6.918643,0.279258,0.16396,0.54131,0.973355,0.627671,0.500572,0.582277,0.442945,0.446547,0.184054,0.04776,0.02471,0.272348,0.312736,0.425631,0.461389,0.109938,0.097939,0.144253,4.402254,0.170178,0.049039,0.03977,0.143889,0.213962,5840.732591,11.913704,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.075867,0.058232,0.115505,-52.901253,1.255157,0.073466,0.100497,0.155433,0.345768,6.918643,0.279258,0.16396,0.54131,0.973355,0.627671,0.500572,0.582277,0.442945,0.446547,0.184054,0.04776,0.02471,0.272348,0.312736,0.425631,0.461389,0.109938,0.097939,0.144253,4.402254,0.170178,0.049039,0.03977,0.143889,0.213962,5840.732591,11.913704,104.632,5.549336,1.350592,0.57045,1.085896,0.889334,0.092116,85.31716,6.859,606.6926,2.10062,0.029681,0.030078,0.133694,0.000192,0.005961,5101.987,0.841501,0,0.870839,0.083967,0,0.112554,0.002363,623.2714,111510.6
0.054577,0.032406,0.057979,-52.237654,3.309802,-0.659341,1.024874,-0.158304,-0.277635,7.898732,0.236156,0.125702,0.593758,0.962054,0.448379,0.441943,0.234963,0.392098,0.449096,0.182143,0.044694,0.01029,0.215121,0.260991,0.432866,0.367317,0.13276,0.067772,0.139868,3.829291,0.308644,0.0326,0.039946,0.151308,0.212507,7770.822225,14.103194,71.78439,4.337265,1.256977,0.585946,0.66435,0.887835,0.108043,86.04478,6.245695,139.6184,0.580288,0.014318,0.015978,0.056229,0.000087,0.006513,2997.702,0.505383,0,0.665779,0.062699,0,0.222666,0.002409,381.3835,15262.63
0.100087,0.062586,0.179933,-44.945345,1.154476,-0.177874,0.352927,0.07142,-0.049309,6.65585,0.293565,0.177835,0.624397,1.044539,0.581293,0.489613,0.320589,0.39705,0.428903,0.177795,0.049988,0.034794,0.238617,0.347022,0.296388,0.51035,0.100984,0.072464,0.107311,3.615169,0.21913,0.043791,0.031786,0.155837,0.21535,13651.91257,35.889596,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.100087,0.062586,0.179933,-44.945345,1.154476,-0.177874,0.352927,0.07142,-0.049309,6.65585,0.293565,0.177835,0.624397,1.044539,0.581293,0.489613,0.320589,0.39705,0.428903,0.177795,0.049988,0.034794,0.238617,0.347022,0.296388,0.51035,0.100984,0.072464,0.107311,3.615169,0.21913,0.043791,0.031786,0.155837,0.21535,13651.91257,35.889596,80.73064,5.567702,1.474498,0.516186,0.734295,0.893766,0.090115,64.39119,5.222242,380.2242,1.361818,0.029797,0.02949,0.092103,0.00014,0.007429,4106.535,0.521136,0,0.780959,0.08285,0,0.171176,0.004337,653.6522,245788.2
0.057071,0.044084,0.084648,-55.251445,0.610144,0.486832,0.472001,0.102695,0.012775,5.500199,0.400432,0.135996,0.486692,0.98445,0.467806,0.433091,0.34862,0.351592,0.432918,0.182399,0.040584,0.027607,0.279073,0.330356,0.408717,0.590374,0.109548,0.096589,0.160361,4.260655,0.177652,0.0383,0.040152,0.155926,0.209397,5106.760557,8.911565,72.64244,3.94171,1.201058,0.736626,0.844904,0.87723,0.17648,169.8052,7.051896,630.8009,2.156748,0.061937,0.055865,0.292617,0.000323,0.015542,19026.43,3.268813,0,0.92277,0.131295,0,0.071313,0.002663,570.0248,461436.4
0.107644,0.083361,0.288611,-46.85978,1.179754,0.172837,0.100071,-0.340244,0.064054,6.008214,0.362688,0.169227,0.647707,1.065402,0.653111,0.555688,0.704639,0.446186,0.4178,0.223265,0.070331,0.03595,0.22785,0.238499,0.361035,0.433809,0.095567,0.07483,0.037852,3.411875,0.154136,0.033011,0.029494,0.159529,0.216097,13330.142254,100.353844,70.81272,5.278077,1.508952,0.678162,0.838591,0.890292,0.053621,15.7461,4.767996,186.7578,0.724115,0.024898,0.171018,0.485705,0.000248,0.008784,408.985,1.141272,0,0.723702,0.11637,0,0.200091,0.006048,873.9773,753425.1
0.041907,0.036103,0.060408,-58.437311,2.0368,-0.255037,0.88872,0.375066,0.419327,7.156838,0.318951,0.130202,0.505236,0.941058,0.474844,0.465846,0.467532,0.386336,0.39265,0.188179,0.047821,0.019153,0.352288,0.377235,0.483945,0.800674,0.14103,0.136182,0.129667,4.321256,0.222719,0.054504,0.057075,0.158452,0.218915,2769.388894,5.965873,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.041907,0.036103,0.060408,-58.437311,2.0368,-0.255037,0.88872,0.375066,0.419327,7.156838,0.318951,0.130202,0.505236,0.941058,0.474844,0.465846,0.467532,0.386336,0.39265,0.188179,0.047821,0.019153,0.352288,0.377235,0.483945,0.800674,0.14103,0.136182,0.129667,4.321256,0.222719,0.054504,0.057075,0.158452,0.218915,2769.388894,5.965873,52.95264,3.153627,1.112908,0.688484,0.350588,0.865861,0.079884,97.94457,6.39447,518.3034,1.287396,0.033532,0.125471,0.066697,0.00049,0.005581,5296.886,1.204116,0,0.946072,0.11864,0,0.051054,0.001713,416.405,130937.3
0.136858,0.093105,0.351897,-48.569784,1.154372,0.938193,0.946434,0.380809,0.3591,5.061011,0.463821,0.159095,0.706217,1.158057,0.546373,0.53742,0.587681,0.459855,0.519292,0.208076,0.069128,0.029947,0.260206,0.257203,0.272368,0.468862,0.083969,0.16588,0.038497,3.729195,0.134908,0.024272,0.031758,0.156554,0.213776,13136.001956,106.868549,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.136858,0.093105,0.351897,-48.569784,1.154372,0.938193,0.946434,0.380809,0.3591,5.061011,0.463821,0.159095,0.706217,1.158057,0.546373,0.53742,0.587681,0.459855,0.519292,0.208076,0.069128,0.029947,0.260206,0.257203,0.272368,0.468862,0.083969,0.16588,0.038497,3.729195,0.134908,0.024272,0.031758,0.156554,0.213776,13136.001956,106.868549,69.95847,6.000194,1.648118,0.577198,0.810076,0.888326,0.074671,20.35709,4.165921,141.01,0.773132,0.022809,0.056465,0.306641,0.000177,0.013912,736.5915,0.435117,0,0.898802,0.11915,0,0.091018,0.003511,945.2235,720220.6
0.065331,0.03954,0.140628,-47.926326,0.250308,1.085327,0.401634,0.054617,0.125325,6.36193,0.385356,0.136818,0.518283,1.043233,0.544861,0.529462,0.563718,0.464107,0.370844,0.162478,0.034261,0.017898,0.301992,0.240679,0.400237,0.506219,0.115793,0.146143,0.107497,3.823752,0.219729,0.04609,0.032594,0.146609,0.218511,11939.377685,34.148509,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.065331,0.03954,0.140628,-47.926326,0.250308,1.085327,0.401634,0.054617,0.125325,6.36193,0.385356,0.136818,0.518283,1.043233,0.544861,0.529462,0.563718,0.464107,0.370844,0.162478,0.034261,0.017898,0.301992,0.240679,0.400237,0.506219,0.115793,0.146143,0.107497,3.823752,0.219729,0.04609,0.032594,0.146609,0.218511,11939.377685,34.148509,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28
0.043296,0.031975,0.054677,-51.417598,1.188291,0.023043,1.0609,-0.115967,0.26011,5.728065,0.397402,0.128769,0.519921,1.018419,0.477274,0.39686,0.267994,0.369308,0.404545,0.178022,0.046542,0.007953,0.260337,0.244295,0.313336,0.418673,0.110506,0.079228,0.081199,3.722275,0.172775,0.048565,0.033957,0.154581,0.214166,9066.910159,54.704901,69.65752,3.990377,1.201325,0.789558,0.798704,0.890163,0.149314,171.5949,6.695805,286.8936,0.941748,0.017454,0.02015,0.159019,0.000238,0.01475,25481.35,0.716815,0,0.814913,0.105575,0,0.15093,0.003995,361.6678,11625.2
0.173562,0.140174,0.300814,-42.910209,1.659545,-0.467253,-0.029438,-0.099099,0.240163,6.497397,0.360287,0.207294,0.676113,1.050548,0.659772,0.515981,0.563612,0.447725,0.468031,0.196812,0.05125,0.03077,0.276694,0.257329,0.322962,0.396855,0.090992,0.077292,0.039198,3.355252,0.12785,0.039381,0.03737,0.151042,0.213675,16530.141823,48.061382,98.66378,6.968339,1.657787,0.538293,0.981884,0.886455,0.12968,34.08581,4.633863,228.896,0.720097,0.012082,0.004934,0.114204,0.000101,0.026335,1611.396,0.361918,0,0.852863,0.112453,0,0.125571,0.00417,1576.365,383624.9
0.083756,0.057839,0.522674,-55.922154,0.912145,0.805206,0.408538,-0.027115,0.155781,5.021639,0.464257,0.104544,0.661581,1.171872,0.488246,0.498059,0.307782,0.488447,0.457717,0.210547,0.06615,0.05436,0.359335,0.391449,0.376232,0.594863,0.178601,0.160593,0.064115,4.242828,0.230971,0.053082,0.057927,0.16075,0.220149,7332.258077,38.034677,64.16267,5.658641,1.626831,0.630761,0.674072,0.885441,0.059968,17.39616,4.136972,920.5238,2.538913,0.053031,0.15457,0.505711,0.000674,0.016072,981.7941,1.540793,0,0.637151,0.063298,0,0.231344,0.004352,688.8901,766493.4
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.065424,0.040689,0.129732,-45.372523,1.019169,-0.080889,0.531758,0.36575,0.219692,4.601903,0.497667,0.146344,0.621605,1.081646,0.481176,0.483698,0.337176,0.410753,0.404305,0.187104,0.060457,0.019925,0.268306,0.252734,0.329634,0.392958,0.092217,0.096703,0.044357,3.034808,0.239447,0.043246,0.03873,0.156849,0.218158,14185.291133,65.915586,69.84287,4.77536,1.365756,0.83397,0.994561,0.899404,0.07254,29.51966,5.54783,329.4914,1.198254,0.024676,0.069601,0.264603,0.000228,0.009549,1094.5,0.53046,0,0.950067,0.114546,0,0.047472,0.00276,429.4395,125957.5
0.099233,0.062988,0.177346,-46.248168,1.840142,0.100667,0.427808,0.281944,-0.185375,6.954588,0.317093,0.172156,0.629466,1.050868,0.468949,0.421497,0.303452,0.387065,0.401569,0.198916,0.039498,0.015306,0.211558,0.229474,0.28566,0.36611,0.087213,0.080381,0.035773,3.560362,0.178806,0.038928,0.038247,0.151471,0.211923,11990.181567,65.391065,88.04457,5.769192,1.46808,0.494835,1.148978,0.902183,0.135872,142.103,5.405881,101.74,0.46857,0.006681,0.008734,0.271103,0.000052,0.006613,13140.33,0.094861,0,0.859521,0.126177,0,0.120825,0.004319,690.8921,98258.55
0.050527,0.029855,0.062175,-49.130891,0.341087,0.707106,0.539792,0.165625,0.084528,5.481157,0.4313,0.134123,0.548603,1.075123,0.505522,0.506519,0.232019,0.455573,0.387582,0.184059,0.050216,0.010391,0.26004,0.237,0.301224,0.426638,0.078766,0.072881,0.065082,3.453186,0.21057,0.04108,0.033044,0.153352,0.216641,11751.139078,36.328531,71.48283,4.247804,1.25143,0.817492,1.100731,0.897762,0.150231,132.6651,6.706026,96.46214,0.580039,0.019488,0.040297,0.158452,0.000162,0.009621,9230.012,0.825067,0,0.874168,0.117865,0,0.110072,0.004478,340.278,25799.54
