@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_max numeric
@attribute pcm_RMSenergy_sma_amean numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_skewness numeric
@attribute mfcc_sma[2]_max numeric
@attribute mfcc_sma[2]_linregc2 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[8]_linregc2 numeric
@attribute mfcc_sma[11]_amean numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_range numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_stddev numeric
@attribute voiceProb_sma_amean numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute voiceProb_sma_skewness numeric
@attribute voiceProb_sma_kurtosis numeric
@attribute F0_sma_minPos numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[4]_minPos numeric
@attribute mfcc_sma_de[4]_linregerrQ numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[8]_amean numeric
@attribute mfcc_sma_de[11]_linregc1 numeric
@attribute mfcc_sma_de[11]_kurtosis numeric
@attribute output {calm,notcalm}

@data
0.012498,0.003692,-6.469601,-0.34369,10.38989,-4.055043,-8.049202,-9.366235,-1.147451,0.017544,0.267998,0.06577,0.06147,0.038988,0.512192,0.517921,-0.009025,1.933356,0,4.804337,0.022513,264,1.773643,4.109157,-0.001651,-0.000006,3.93407,notcalm
0.079006,0.018952,-3.764811,-0.642197,12.93926,-8.319716,-2.847123,-5.876436,-2.449808,0.019964,0.591047,0.082887,0.086505,0.062604,0.389835,0.442336,0.676258,3.603037,5,7.404917,-0.986887,1432,0.851599,4.268471,-0.000417,-0.000001,3.437182,notcalm
0.079006,0.018952,-3.764811,-0.642197,12.93926,-8.319716,-2.847123,-5.876436,-2.449808,0.019964,0.591047,0.082887,0.086505,0.062604,0.389835,0.442336,0.676258,3.603037,5,7.404917,-0.986887,1432,0.851599,4.268471,-0.000417,-0.000001,3.437182,notcalm
0.221661,0.072028,-13.7728,-0.210072,12.63014,-2.138849,-1.552462,0.770765,-2.240332,0.006655,0.416818,0.123098,0.122889,0.059208,0.328605,0.351739,1.115816,3.315276,0,6.714725,-0.672345,2793,0.819094,4.01672,0.002292,-0.000004,3.683522,notcalm
0.064952,0.015012,-6.881409,0.23197,20.54167,3.051675,-2.105669,-2.459679,1.685221,0.006655,0.519056,0.073975,0.083155,0.064233,0.448854,0.492197,0.506932,1.98265,0,11.29186,-1.367402,756,1.117952,4.337203,0.002812,0.000002,3.885868,notcalm
0.041052,0.005434,-4.98096,0.351679,17.30868,2.925677,-3.012717,-3.173961,-3.443438,0.012099,0.253479,0.061988,0.055188,0.029305,0.373307,0.444551,1.043679,3.619763,22,19.26308,-0.952941,1465,0.713412,3.622682,0.005384,0.000004,4.647454,notcalm
0.141551,0.082647,-12.43355,0.411337,10.85631,-8.217117,0.944842,0.004885,-1.099436,0.022989,0.229885,0.136498,0.143297,0.028187,0.240521,0.239695,1.366605,6.553007,0,7.087893,-0.144685,1732,0.571191,3.95904,-0.000941,0.000002,3.84872,notcalm
0.165187,0.059189,-14.23106,-0.238891,16.12535,-0.551413,-0.612091,2.487398,-3.922022,0.011494,0.552329,0.146781,0.105092,0.08059,0.290712,0.210826,1.710369,5.499662,0,5.201529,-0.298324,2429,1.084549,4.470003,0.001811,0,3.851869,notcalm
0.165187,0.059189,-14.23106,-0.238891,16.12535,-0.551413,-0.612091,2.487398,-3.922022,0.011494,0.552329,0.146781,0.105092,0.08059,0.290712,0.210826,1.710369,5.499662,0,5.201529,-0.298324,2429,1.084549,4.470003,0.001811,0,3.851869,notcalm
0.165187,0.059189,-14.23106,-0.238891,16.12535,-0.551413,-0.612091,2.487398,-3.922022,0.011494,0.552329,0.146781,0.105092,0.08059,0.290712,0.210826,1.710369,5.499662,0,5.201529,-0.298324,2429,1.084549,4.470003,0.001811,0,3.851869,notcalm
0.056228,0.017769,-9.965365,-0.189318,11.40734,0.239537,-3.112665,2.070333,1.744906,0.025408,0.269813,0.094949,0.090578,0.036401,0.304245,0.307191,1.751388,6.390729,0,5.557408,0.111197,1956,0.620444,3.386164,-0.000332,-0.000004,3.388195,notcalm
0.056228,0.017769,-9.965365,-0.189318,11.40734,0.239537,-3.112665,2.070333,1.744906,0.025408,0.269813,0.094949,0.090578,0.036401,0.304245,0.307191,1.751388,6.390729,0,5.557408,0.111197,1956,0.620444,3.386164,-0.000332,-0.000004,3.388195,notcalm
0.08095,0.022146,-5.01443,-0.412319,13.53248,-1.604117,3.453561,3.388592,3.239747,0.00605,0.295221,0.048434,0.045405,0.033784,0.487928,0.393554,0.400192,1.882898,0,5.714435,-0.466382,2396,1.275569,4.088253,-0.003946,0.000001,4.051146,notcalm
0.015593,0.00624,-2.382731,-0.96561,15.04476,4.097074,2.123908,1.757677,-2.3471,0.00484,0.128857,0.031485,0.029672,0.018904,0.379709,0.400875,1.448847,6.651192,0,9.310512,0.29458,2376,0.568004,3.88703,0.001115,0.000009,3.275254,notcalm
0.150846,0.050201,-9.244462,-1.33525,5.581815,-3.715054,-1.748353,-0.424123,-1.785885,0.026013,0.260133,0.087455,0.076608,0.033698,0.271843,0.316926,1.191503,4.452106,0,10.35944,-0.697515,2509,0.413494,3.100584,-0.000762,-0.000005,3.15808,notcalm
0.038203,0.011631,-3.254174,-0.39855,11.72776,-8.02609,-2.739433,-8.141944,-4.058831,0.010284,0.172414,0.047436,0.077399,0.026968,0.456413,0.514994,0.284422,2.260306,0,9.289993,-0.290744,790,0.569942,3.005325,-0.00016,0.000007,3.069069,notcalm
0.257379,0.035193,-5.581084,-0.873194,21.38362,1.6078,1.808539,1.162031,0.55102,0.00363,0.347852,0.039477,0.03885,0.039547,0.327023,0.309842,0.804289,3.417858,0,10.17386,-0.42276,2843,1.411963,4.632322,0.002891,0.000002,3.628659,notcalm
0.097589,0.028626,-10.74224,0.214816,11.69909,0.196502,-5.324896,-2.331934,-0.677314,0.014519,0.437387,0.109201,0.086724,0.055446,0.339227,0.354039,0.972872,3.234605,0,6.700813,-0.752068,2310,0.63466,3.771239,0.00278,-0.000005,3.389241,notcalm
0.065805,0.00829,-1.45081,-1.272227,11.87364,-5.590516,-9.639775,-4.318585,-6.368757,0.018149,0.381125,0.054367,0.056213,0.035661,0.512011,0.522747,0.199649,2.264209,19,38.79245,-1.400245,2340,0.703003,3.950591,0.000971,0.000007,3.488158,notcalm
0.065805,0.00829,-1.45081,-1.272227,11.87364,-5.590516,-9.639775,-4.318585,-6.368757,0.018149,0.381125,0.054367,0.056213,0.035661,0.512011,0.522747,0.199649,2.264209,19,38.79245,-1.400245,2340,0.703003,3.950591,0.000971,0.000007,3.488158,notcalm
0.065805,0.00829,-1.45081,-1.272227,11.87364,-5.590516,-9.639775,-4.318585,-6.368757,0.018149,0.381125,0.054367,0.056213,0.035661,0.512011,0.522747,0.199649,2.264209,19,38.79245,-1.400245,2340,0.703003,3.950591,0.000971,0.000007,3.488158,notcalm
0.028209,0.008113,3.21259,0.203824,16.45008,-0.890108,-4.84954,-3.933558,-8.738667,0.012704,0.295826,0.037902,0.034684,0.020054,0.575601,0.436903,0.144323,2.076023,0,10.62255,-1.912583,552,0.467694,3.971093,-0.000101,-0.000002,3.80131,notcalm
0.028209,0.008113,3.21259,0.203824,16.45008,-0.890108,-4.84954,-3.933558,-8.738667,0.012704,0.295826,0.037902,0.034684,0.020054,0.575601,0.436903,0.144323,2.076023,0,10.62255,-1.912583,552,0.467694,3.971093,-0.000101,-0.000002,3.80131,notcalm
0.028779,0.009368,-1.339012,0.128866,20.88968,3.955129,-2.945761,-3.09034,-4.450878,0.016939,0.183303,0.049839,0.043817,0.022138,0.445976,0.430121,0.556813,2.861317,0,5.337102,-0.982538,2641,0.790349,3.876053,-0.000323,-0.000009,3.156576,notcalm
0.050401,0.01728,-3.804991,-1.679161,8.380304,-8.126358,12.03612,-3.398898,-2.032776,0.024198,0.173624,0.06553,0.070158,0.018734,0.356427,0.244199,1.058352,3.734699,0,14.30014,-0.789258,1377,0.393834,3.242975,0.000915,-0.000002,2.984518,notcalm
0.025475,0.008864,-3.508932,-0.736821,9.241271,-4.266706,-7.488022,0.236474,0.504218,0.005445,0.245614,0.057307,0.054989,0.027838,0.506955,0.49296,0.312562,1.723005,11,6.487207,-1.341068,2132,0.853198,4.209476,-0.002084,0,3.526753,notcalm
0.056583,0.015756,-7.305295,-0.112003,13.00485,-0.086501,0.110451,-3.037826,-0.240221,0.009679,0.337568,0.068013,0.07831,0.039407,0.345119,0.203546,0.751726,2.544106,0,20.70094,-0.743461,2696,0.528746,3.999587,-0.001084,0.000002,3.98782,notcalm
0.085924,0.016368,-0.738758,-0.611858,13.35219,-6.845067,-0.255615,1.332706,-0.256643,0.014519,0.356927,0.061987,0.067712,0.026744,0.46875,0.509064,0.747715,2.998032,0,15.12211,-0.538027,942,0.544893,3.217721,0.003375,-0.000002,3.958648,notcalm
0.184539,0.04169,-11.28802,-0.549005,15.26894,-9.71487,-5.323225,-0.243701,3.661831,0.005445,0.54507,0.093642,0.160037,0.083682,0.325263,0.357639,0.982523,4.139108,0,12.30346,0.154516,1455,0.778106,3.104973,0.000261,0.000004,3.675591,notcalm
0.17521,0.046122,-9.179113,-0.040501,10.44308,1.472114,-3.647832,0.305588,-0.490306,0.012099,0.421658,0.081182,0.078639,0.041428,0.300041,0.310424,1.089452,3.717355,0,7.435926,-1.218165,1425,0.644692,3.885432,-0.002609,-0.000003,3.39916,notcalm
0.133185,0.023656,-8.208214,-0.455773,13.43052,-3.352973,-8.754065,0.111259,-2.73483,0.010284,0.479129,0.083643,0.067418,0.050005,0.508727,0.466103,0.389648,2.092916,10,31.4167,-0.620721,1589,0.656011,3.975335,-0.001367,-0.000005,4.377509,notcalm
0.133185,0.023656,-8.208214,-0.455773,13.43052,-3.352973,-8.754065,0.111259,-2.73483,0.010284,0.479129,0.083643,0.067418,0.050005,0.508727,0.466103,0.389648,2.092916,10,31.4167,-0.620721,1589,0.656011,3.975335,-0.001367,-0.000005,4.377509,notcalm
0.133185,0.023656,-8.208214,-0.455773,13.43052,-3.352973,-8.754065,0.111259,-2.73483,0.010284,0.479129,0.083643,0.067418,0.050005,0.508727,0.466103,0.389648,2.092916,10,31.4167,-0.620721,1589,0.656011,3.975335,-0.001367,-0.000005,4.377509,notcalm
0.122111,0.016977,-6.579642,-0.655169,22.54901,2.67259,3.368012,-4.21718,0.234377,0.00726,0.474289,0.062192,0.052509,0.049855,0.359924,0.437835,0.85774,3.099331,0,27.0043,-0.850247,580,0.561312,6.241497,0.003557,0.000003,3.795666,notcalm
0.074477,0.020319,-3.364478,0.267428,9.892438,-1.686928,-11.70141,-8.927976,-0.36194,0.012704,0.195402,0.06353,0.072959,0.022697,0.43201,0.464161,0.93996,3.422085,0,16.27187,-0.244397,599,1.128592,3.802518,-0.003063,0,3.696222,notcalm
0.074477,0.020319,-3.364478,0.267428,9.892438,-1.686928,-11.70141,-8.927976,-0.36194,0.012704,0.195402,0.06353,0.072959,0.022697,0.43201,0.464161,0.93996,3.422085,0,16.27187,-0.244397,599,1.128592,3.802518,-0.003063,0,3.696222,notcalm
0.062718,0.0091,-2.321106,-1.234915,12.83452,-1.890579,-2.115291,-4.129211,-4.404591,0.009074,0.488808,0.049881,0.03438,0.049398,0.450303,0.470302,-0.036451,2.20564,0,19.10159,-0.403201,390,0.872366,4.314206,0.001158,-0.000006,4.398228,notcalm
0.039163,0.009799,-1.066918,0.680426,21.6418,0.324052,-5.329517,-1.938134,-0.802909,0.005445,0.388385,0.050007,0.050459,0.038961,0.469928,0.477288,0.246705,2.494051,5,10.23169,-0.734693,2264,1.057655,3.800107,0.002747,0.000003,3.837232,notcalm
0.154126,0.052396,-7.961319,0.432078,5.487128,-5.938879,2.567168,-0.544492,0.551427,0.015729,0.266183,0.070995,0.049824,0.030158,0.300998,0.365538,1.092104,4.143377,0,8.700089,-0.849909,273,0.693949,3.290034,-0.001506,0.000003,3.402826,notcalm
0.166371,0.013786,-4.631797,-2.55013,21.36739,-0.320685,1.003883,-2.091886,-0.628679,0.009074,0.401089,0.043825,0.041035,0.044835,0.375496,0.382193,0.41106,2.748258,0,56.78318,-0.774976,1945,0.351261,3.580894,-0.001775,0.000001,3.350675,notcalm
0.166371,0.013786,-4.631797,-2.55013,21.36739,-0.320685,1.003883,-2.091886,-0.628679,0.009074,0.401089,0.043825,0.041035,0.044835,0.375496,0.382193,0.41106,2.748258,0,56.78318,-0.774976,1945,0.351261,3.580894,-0.001775,0.000001,3.350675,notcalm
0.044415,0.008551,-6.112975,-0.936025,20.31345,-1.876609,-7.360745,-0.771435,-9.610034,0.007864,0.557774,0.089457,0.050377,0.07784,0.598845,0.532497,-0.387264,2.001266,0,11.09388,-0.792654,2112,1.071022,3.81856,-0.001505,0.000012,3.380171,notcalm
0.042544,0.007431,0.539695,-0.928849,12.23928,-3.843004,-8.267455,-5.329101,-1.011937,0.009074,0.222626,0.048101,0.052433,0.022168,0.575369,0.594517,0.072955,1.999115,5,13.51999,0.187649,1755,0.579967,7.07487,-0.003959,0.000006,4.425746,notcalm
0.118157,0.014114,2.039524,-0.714951,13.28931,-3.892648,-4.048539,-5.360052,-5.71238,0.012704,0.38173,0.051542,0.042582,0.032459,0.582109,0.562379,-0.133931,2.120844,75,18.2199,-0.787154,1485,0.542401,6.594116,-0.006714,0.000002,4.988959,notcalm
0.046198,0.005424,4.488878,-2.74289,15.83813,-1.534884,-7.229856,-4.475273,-6.088458,0.013914,0.362976,0.043544,0.041034,0.034538,0.429938,0.409067,0.274738,2.463669,0,66.01182,-0.423064,472,0.498039,6.684381,-0.000816,-0.000002,5.167232,notcalm
0.046198,0.005424,4.488878,-2.74289,15.83813,-1.534884,-7.229856,-4.475273,-6.088458,0.013914,0.362976,0.043544,0.041034,0.034538,0.429938,0.409067,0.274738,2.463669,0,66.01182,-0.423064,472,0.498039,6.684381,-0.000816,-0.000002,5.167232,notcalm
0.036328,0.003933,-6.166701,-1.415279,25.16403,3.83958,-5.63201,-3.447235,-5.287816,0.00242,0.435572,0.071193,0.081155,0.077473,0.380614,0.26845,0.974148,3.669109,0,23.08986,-0.335871,2823,0.77391,4.116915,0.0011,-0.000001,3.438278,notcalm
0.036328,0.003933,-6.166701,-1.415279,25.16403,3.83958,-5.63201,-3.447235,-5.287816,0.00242,0.435572,0.071193,0.081155,0.077473,0.380614,0.26845,0.974148,3.669109,0,23.08986,-0.335871,2823,0.77391,4.116915,0.0011,-0.000001,3.438278,notcalm
0.060009,0.011623,-4.524383,-0.254005,14.94598,-0.464778,-2.34577,0.070685,-3.861285,0.008469,0.534785,0.061373,0.041042,0.050718,0.509332,0.524118,0.213305,2.440836,6,21.75965,-1.299895,2695,0.556341,3.545707,0.001011,0.000003,4.654126,notcalm
0.060009,0.011623,-4.524383,-0.254005,14.94598,-0.464778,-2.34577,0.070685,-3.861285,0.008469,0.534785,0.061373,0.041042,0.050718,0.509332,0.524118,0.213305,2.440836,6,21.75965,-1.299895,2695,0.556341,3.545707,0.001011,0.000003,4.654126,notcalm
0.062199,0.027634,-6.738783,-0.449104,-0.026389,-10.11514,0.91177,1.436702,-0.987572,0.045977,0.254084,0.102367,0.103549,0.02287,0.415114,0.395996,0.451717,2.766849,0,4.793506,-0.547533,1233,0.650739,3.952117,0.001257,-0.000004,3.255438,notcalm
0.083504,0.033829,-6.563073,0.694037,6.497004,-2.970947,0.46942,0.863881,-1.649616,0.013309,0.271022,0.073677,0.073191,0.027741,0.336164,0.33909,0.85441,3.287928,11,5.737508,-0.783566,1056,0.694338,4.027522,-0.001538,-0.000001,3.573221,notcalm
0.113042,0.018062,-8.012154,-0.614122,14.83667,-3.091082,1.508002,-0.694709,-1.667599,0.013914,0.444041,0.088468,0.064274,0.054106,0.509603,0.464153,0.121182,1.927564,31,25.2171,-0.746289,2535,0.745109,3.712985,-0.002844,-0.000003,4.000936,notcalm
0.137851,0.013752,-5.366724,-0.963343,10.63398,-1.272573,-2.055113,-2.210079,1.943369,0.006655,0.400484,0.060592,0.067209,0.046871,0.340114,0.351071,0.876433,3.239606,0,30.29887,-0.501944,318,0.665348,3.80131,-0.000564,-0.000013,3.398706,notcalm
0.113992,0.025325,-7.513079,-0.110651,10.50558,-3.396749,0.843597,-1.688738,-2.164269,0.006655,0.262553,0.070863,0.078713,0.04159,0.39511,0.429401,1.035952,3.269418,11,15.66714,-1.869952,1296,0.481124,3.954928,-0.001294,-0.00001,4.344592,notcalm
0.041504,0.009755,-6.336653,-0.134837,17.73435,-1.396118,-0.774544,-5.049541,-2.607297,0.00726,0.503932,0.081778,0.084357,0.059472,0.374527,0.407665,1.16185,3.327928,0,9.061134,-0.681146,1551,1.025009,5.160711,-0.000505,0.000001,4.046252,notcalm
0.113633,0.027196,-7.558232,-0.21796,11.33609,-2.280187,4.89963,3.328374,0.035263,0.00726,0.333333,0.06143,0.061211,0.03399,0.359239,0.336247,0.696105,2.265987,0,10.43786,-0.808002,355,0.573898,4.649746,0.00238,0.000004,3.459909,notcalm
0.113633,0.027196,-7.558232,-0.21796,11.33609,-2.280187,4.89963,3.328374,0.035263,0.00726,0.333333,0.06143,0.061211,0.03399,0.359239,0.336247,0.696105,2.265987,0,10.43786,-0.808002,355,0.573898,4.649746,0.00238,0.000004,3.459909,notcalm
0.083187,0.028336,-11.68144,-0.180464,12.51315,-2.876268,2.371553,-0.612081,-0.007742,0.019359,0.402904,0.117195,0.119787,0.05383,0.284096,0.257593,1.51444,5.169516,0,4.514483,-0.248362,804,0.81242,3.493373,-0.000842,-0.000002,3.488644,notcalm
0.109713,0.013606,-0.430897,-0.733102,20.02283,-1.224911,-1.212697,2.370018,-0.321382,0.00726,0.532365,0.04544,0.041663,0.048892,0.506539,0.499667,0.411905,2.109022,0,26.42527,-0.947228,1829,1.199082,3.811018,0.000485,-0.000008,4.318793,notcalm
0.109713,0.013606,-0.430897,-0.733102,20.02283,-1.224911,-1.212697,2.370018,-0.321382,0.00726,0.532365,0.04544,0.041663,0.048892,0.506539,0.499667,0.411905,2.109022,0,26.42527,-0.947228,1829,1.199082,3.811018,0.000485,-0.000008,4.318793,notcalm
0.066399,0.016276,-9.277068,0.177997,13.1916,-2.067326,3.119153,-2.776702,-2.080088,0.010284,0.437992,0.090614,0.057865,0.054344,0.366577,0.384102,0.760729,3.251647,0,17.08996,-2.085215,1110,0.407774,3.789083,0.000405,0.000007,3.938672,notcalm
0.066399,0.016276,-9.277068,0.177997,13.1916,-2.067326,3.119153,-2.776702,-2.080088,0.010284,0.437992,0.090614,0.057865,0.054344,0.366577,0.384102,0.760729,3.251647,0,17.08996,-2.085215,1110,0.407774,3.789083,0.000405,0.000007,3.938672,notcalm
0.079561,0.00955,-0.824652,-0.494887,18.12014,-1.666468,-8.373618,1.468567,2.032332,0.009074,0.466425,0.054777,0.046564,0.04946,0.547999,0.570695,-0.005539,2.189077,0,24.02999,-1.017765,2478,0.456642,4.403458,-0.00297,-0.000001,4.261598,notcalm
0.116509,0.022428,-8.907835,-0.158735,15.70556,4.571623,1.573638,3.119545,1.840523,0.00605,0.330309,0.074734,0.052941,0.052436,0.337659,0.332862,1.086496,3.564015,0,11.09187,-2.402176,435,0.529602,3.156458,-0.000214,-0.000003,3.285278,notcalm
0.167822,0.061485,-11.41882,-0.349271,2.462571,-3.44941,-0.756014,-1.514712,1.833834,0.026013,0.291591,0.10499,0.104225,0.034664,0.279304,0.254645,1.238391,4.336425,0,7.690996,-0.732988,1993,0.549463,3.762705,-0.001464,-0.000001,3.325211,notcalm
0.190018,0.051249,-11.86957,0.42899,12.49206,-0.989873,4.788724,2.499112,0.947459,0.00363,0.229885,0.077757,0.093221,0.048908,0.272095,0.255732,0.936351,3.677884,0,5.514991,-1.033513,1124,1.105689,4.746995,0.000583,-0.000003,3.142918,notcalm
0.190018,0.051249,-11.86957,0.42899,12.49206,-0.989873,4.788724,2.499112,0.947459,0.00363,0.229885,0.077757,0.093221,0.048908,0.272095,0.255732,0.936351,3.677884,0,5.514991,-1.033513,1124,1.105689,4.746995,0.000583,-0.000003,3.142918,notcalm
0.078403,0.026444,-4.817616,0.236032,17.64234,-3.596882,2.658718,1.634739,0.84874,0.00484,0.320629,0.055342,0.053835,0.022763,0.418631,0.348593,0.711373,2.488398,19,5.097218,-0.623288,2613,0.708784,3.707845,-0.005334,-0.000002,3.91136,notcalm
0.189857,0.046692,-16.32109,-0.557976,11.61614,-0.254862,5.502319,0.375043,0.033087,0.009074,0.514822,0.154695,0.148033,0.085294,0.303431,0.313102,1.24498,4.027194,0,4.863208,-0.046104,1564,1.22348,3.686084,0.00054,-0.000004,3.295462,notcalm
0.105127,0.037341,-12.2703,0.100781,27.17381,4.718314,1.32194,-4.540989,-2.162251,0.009679,0.332728,0.111868,0.114203,0.05036,0.306246,0.277705,1.15614,3.9853,0,6.919564,-0.27178,1280,0.892426,4.192332,0.004111,-0.000004,3.496931,notcalm
0.105127,0.037341,-12.2703,0.100781,27.17381,4.718314,1.32194,-4.540989,-2.162251,0.009679,0.332728,0.111868,0.114203,0.05036,0.306246,0.277705,1.15614,3.9853,0,6.919564,-0.27178,1280,0.892426,4.192332,0.004111,-0.000004,3.496931,notcalm
0.105127,0.037341,-12.2703,0.100781,27.17381,4.718314,1.32194,-4.540989,-2.162251,0.009679,0.332728,0.111868,0.114203,0.05036,0.306246,0.277705,1.15614,3.9853,0,6.919564,-0.27178,1280,0.892426,4.192332,0.004111,-0.000004,3.496931,notcalm
0.141562,0.040974,-9.270375,0.398058,15.54043,1.105816,-0.393826,-6.753802,0.057397,0.009679,0.413793,0.093247,0.073662,0.051665,0.303627,0.345893,1.203355,3.990527,0,11.52616,-0.761036,476,0.572206,3.803776,-0.00044,-0.000003,3.39351,notcalm
0.147108,0.038008,-12.5739,-0.123408,6.806145,1.175564,-0.381897,-1.146558,-2.768845,0.026618,0.306715,0.128928,0.104039,0.054566,0.32587,0.255241,1.528158,4.20445,0,7.913116,-0.505799,529,0.621893,5.220666,0.001202,0.000005,3.476877,notcalm
0.064882,0.033607,-8.185295,0.645687,5.094567,-5.352921,-1.337879,-0.781829,1.028623,0.009679,0.196007,0.075704,0.072451,0.03094,0.33003,0.378927,1.058881,3.225863,0,5.339931,-0.800711,2195,0.592848,3.509687,-0.002311,-0.000003,3.247574,notcalm
0.112799,0.02617,-10.88454,-0.321081,8.642873,-2.411783,0.75883,1.18778,2.295103,0.00363,0.331518,0.082088,0.085911,0.044866,0.406035,0.399422,0.81205,2.48296,0,11.11049,-0.457188,174,0.662418,3.701727,0.000063,-0.000003,3.112671,notcalm
0.078045,0.024992,-8.839752,-0.360013,4.064844,-4.005141,12.15387,1.053191,0.891836,0.013309,0.252874,0.09313,0.093926,0.043753,0.592527,0.584516,-0.4155,2.559571,0,5.165275,-1.28823,2393,1.533786,4.093267,0.001423,0,4.115477,notcalm
0.078045,0.024992,-8.839752,-0.360013,4.064844,-4.005141,12.15387,1.053191,0.891836,0.013309,0.252874,0.09313,0.093926,0.043753,0.592527,0.584516,-0.4155,2.559571,0,5.165275,-1.28823,2393,1.533786,4.093267,0.001423,0,4.115477,notcalm
0.078045,0.024992,-8.839752,-0.360013,4.064844,-4.005141,12.15387,1.053191,0.891836,0.013309,0.252874,0.09313,0.093926,0.043753,0.592527,0.584516,-0.4155,2.559571,0,5.165275,-1.28823,2393,1.533786,4.093267,0.001423,0,4.115477,notcalm
0.125952,0.016648,-9.070813,-1.391839,14.18736,0.022711,-3.451856,-5.678466,-2.584591,0.011494,0.484574,0.089689,0.083259,0.075766,0.386861,0.359801,0.677495,2.428397,0,18.58927,-0.685067,2514,0.60034,3.727111,0.002987,-0.000015,3.702371,notcalm
0.125952,0.016648,-9.070813,-1.391839,14.18736,0.022711,-3.451856,-5.678466,-2.584591,0.011494,0.484574,0.089689,0.083259,0.075766,0.386861,0.359801,0.677495,2.428397,0,18.58927,-0.685067,2514,0.60034,3.727111,0.002987,-0.000015,3.702371,notcalm
0.134391,0.015042,-4.639553,-1.46057,15.57959,-7.045576,-4.494738,-7.820442,-7.103837,0.015729,0.512402,0.070808,0.07087,0.072711,0.539965,0.680366,0.040018,1.922341,16,32.01774,-0.796408,2275,0.755047,7.351166,-0.000306,-0.000008,4.542527,notcalm
0.054242,0.009881,-2.27736,-0.546025,16.84629,3.528969,-0.006783,3.218239,-0.267952,0.005445,0.428312,0.032578,0.025262,0.037916,0.433552,0.350038,0.856304,2.876584,0,14.27669,-1.365398,1013,0.548909,5.004323,-0.001057,0.000002,3.712185,notcalm
0.054242,0.009881,-2.27736,-0.546025,16.84629,3.528969,-0.006783,3.218239,-0.267952,0.005445,0.428312,0.032578,0.025262,0.037916,0.433552,0.350038,0.856304,2.876584,0,14.27669,-1.365398,1013,0.548909,5.004323,-0.001057,0.000002,3.712185,notcalm
0.124665,0.023882,-6.230751,-0.149194,20.14461,1.365104,0.405929,6.834697,1.069677,0.00363,0.258318,0.04597,0.050737,0.041203,0.478332,0.54226,0.415971,1.964239,0,8.761987,-0.799633,2662,1.292964,4.048006,-0.004929,0.000002,3.574139,notcalm
0.124665,0.023882,-6.230751,-0.149194,20.14461,1.365104,0.405929,6.834697,1.069677,0.00363,0.258318,0.04597,0.050737,0.041203,0.478332,0.54226,0.415971,1.964239,0,8.761987,-0.799633,2662,1.292964,4.048006,-0.004929,0.000002,3.574139,notcalm
0.03411,0.009477,-1.800342,-0.383509,23.44291,5.449723,-10.18242,-14.31275,-8.150739,0.016939,0.275862,0.046303,0.049349,0.025928,0.498386,0.493954,0.167089,2.189536,0,11.35291,-1.690974,2214,0.511413,4.044042,0.002606,0.000005,3.658793,notcalm
0.03411,0.009477,-1.800342,-0.383509,23.44291,5.449723,-10.18242,-14.31275,-8.150739,0.016939,0.275862,0.046303,0.049349,0.025928,0.498386,0.493954,0.167089,2.189536,0,11.35291,-1.690974,2214,0.511413,4.044042,0.002606,0.000005,3.658793,notcalm
0.039665,0.015589,-8.732294,-0.149645,9.902543,-2.529913,-3.774952,-3.032157,-0.213976,0.024198,0.128252,0.07307,0.072438,0.02097,0.28331,0.284682,1.781676,7.322176,0,10.89681,-0.850907,23,0.378119,3.220663,-0.001849,0.000004,2.900309,notcalm
0.094085,0.018295,-5.697368,-0.69167,18.92798,-0.899877,-2.283447,2.182456,3.332762,0.00363,0.282517,0.028298,0.034387,0.027263,0.400672,0.467337,0.224393,2.09804,49,13.97745,-0.848785,1936,0.820626,4.31806,-0.003853,0.000006,3.446285,notcalm
0.132637,0.037404,-9.809667,0.552894,9.909577,-2.911311,-13.417,1.722699,1.700466,0.017544,0.569268,0.107794,0.08717,0.065256,0.387853,0.61505,0.881495,2.240666,0,14.15415,-0.435756,355,0.648448,4.279128,0.001537,0,4.381998,notcalm
0.06195,0.011881,-6.98767,-0.181736,12.21525,3.806356,-5.725232,-12.22803,1.120717,0.012099,0.347852,0.071237,0.039753,0.042153,0.493317,0.548547,0.315624,1.886088,0,13.61287,-0.143536,362,0.591483,4.738563,0.002763,0.000004,3.621674,notcalm
