@attribute Std_Acc1000_Std_Mem40_SCF_2 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_2 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_9 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_HighPeakAmp numeric

@data

0.121552,0.07884,0.215193,-47.392472,1.981438,-0.593267,2.727313,-0.060445,0.076106,0.000139,0.000164,1.438853,2.231559,6.588383,8.384221,0.641811,0.589489,0.370493,0.174451,0.667326,0.784132,1.321605,0.412257,2.06938,0.123133,0.105639,0.04304,0.034736,0.032855,0.477386,0.312409,0.234706,0.22121,0.268941,0.67731,0.086472,0.078777,0.028651,0.0071,0.138877,0.054272,0.08481,0.08383,0.08461,0.158639,0.03624,0.027714,0.041286,0.048218,0.102419,0.212356,28.419033
0.121552,0.07884,0.215193,-47.392472,1.981438,-0.593267,2.727313,-0.060445,0.076106,0.000139,0.000164,1.438853,2.231559,6.588383,8.384221,0.641811,0.589489,0.370493,0.174451,0.667326,0.784132,1.321605,0.412257,2.06938,0.123133,0.105639,0.04304,0.034736,0.032855,0.477386,0.312409,0.234706,0.22121,0.268941,0.67731,0.086472,0.078777,0.028651,0.0071,0.138877,0.054272,0.08481,0.08383,0.08461,0.158639,0.03624,0.027714,0.041286,0.048218,0.102419,0.212356,28.419033
0.114369,0.082878,0.176666,-52.884423,3.885909,-0.634323,1.720977,0.045277,-0.119128,0.000022,0.000022,1.418896,2.322814,6.020736,8.142308,0.596391,0.558346,0.404429,0.182427,0.614416,0.754751,1.348874,0.433832,2.77817,0.16424,0.154157,0.033029,0.039548,0.042599,0.945326,2.957774,0.267454,0.242546,0.294557,1.01679,0.12081,0.109802,0.027695,0.017659,0.323005,0.077791,0.081026,0.109241,0.149517,0.160822,0.047196,0.021206,0.035861,0.045571,0.103917,0.21501,13.660619
0.112451,0.079336,0.182062,-49.308092,3.041324,0.05174,1.943602,0.989218,0.241219,0.000137,0.000172,1.511519,2.907583,6.496358,8.714234,0.449494,0.49468,0.403514,0.163106,0.63008,0.775221,1.385645,0.368286,2.013516,0.130091,0.127366,0.047445,0.047364,0.052974,0.513792,2.518274,0.253493,0.225858,0.358907,1.497866,0.110547,0.125399,0.027045,0.009602,0.261761,0.121761,0.094311,0.128474,0.159705,0.268884,0.050667,0.023202,0.035316,0.047177,0.103545,0.210654,113.734103
0.075519,0.056497,0.107394,-49.616929,4.992771,1.592661,1.315524,0.592758,0.480774,0.000211,0.000292,1.53484,2.780712,6.49947,9.059106,0.420904,0.451859,0.447288,0.125561,0.607772,0.778236,1.406511,0.467445,2.500794,0.147771,0.14084,0.032945,0.069658,0.073203,0.513083,7.799652,0.31597,0.34931,0.430956,0.845539,0.116569,0.112453,0.02043,0.026102,0.454932,0.12514,0.096656,0.116453,0.154698,0.151931,0.039829,0.016511,0.024599,0.040119,0.104235,0.21286,90.260708
0.081167,0.055028,0.12148,-47.425264,4.832506,0.224409,1.174382,-0.009985,-0.000445,0.000255,0.000226,1.527316,2.454659,6.240493,8.713741,0.532273,0.487918,0.443423,0.158898,0.606042,0.75928,1.359137,0.365604,2.56093,0.153397,0.143117,0.031843,0.053986,0.050507,0.490906,0.98874,0.256043,0.213647,0.313823,0.976641,0.097122,0.094748,0.029655,0.025665,0.36519,0.082693,0.085035,0.094229,0.144773,0.175621,0.030739,0.019394,0.033888,0.042152,0.1068,0.2117,26.868639
0.081167,0.055028,0.12148,-47.425264,4.832506,0.224409,1.174382,-0.009985,-0.000445,0.000255,0.000226,1.527316,2.454659,6.240493,8.713741,0.532273,0.487918,0.443423,0.158898,0.606042,0.75928,1.359137,0.365604,2.56093,0.153397,0.143117,0.031843,0.053986,0.050507,0.490906,0.98874,0.256043,0.213647,0.313823,0.976641,0.097122,0.094748,0.029655,0.025665,0.36519,0.082693,0.085035,0.094229,0.144773,0.175621,0.030739,0.019394,0.033888,0.042152,0.1068,0.2117,26.868639
0.052737,0.039566,0.079082,-53.030827,7.400214,-0.925474,1.444041,-0.139073,0.235854,0.000082,0.000083,1.453141,2.764686,7.365246,8.14708,0.410572,0.407167,0.399879,0.143531,0.526643,0.676343,1.24698,0.353448,2.37632,0.124864,0.135389,0.025355,0.037938,0.051103,0.751321,4.157686,0.298551,0.28343,0.395117,1.610755,0.114889,0.120407,0.024944,0.017918,0.539839,0.14287,0.080545,0.142232,0.134976,0.239278,0.041178,0.022683,0.034226,0.043939,0.097463,0.209524,10.535069
0.048508,0.025317,0.123874,-48.159247,4.271295,1.211105,1.22454,0.673693,0.381242,0.000962,0.000915,1.534547,2.621079,9.237381,14.138426,0.457581,0.429561,0.341756,0.109683,0.636804,0.794852,1.430835,0.41333,2.463561,0.137856,0.136903,0.026929,0.060812,0.063053,0.508457,0.231612,0.270099,0.232145,0.36768,0.918334,0.111083,0.102943,0.019285,0.011885,0.402479,0.113107,0.093845,0.118636,0.112162,0.173594,0.039306,0.020056,0.029475,0.041608,0.102104,0.212123,92.397099
0.084059,0.061059,0.122822,-47.390716,5.554701,0.019509,1.058231,-0.354781,-0.508111,0.00013,0.000156,1.497012,2.537483,8.735267,12.338001,0.508437,0.443365,0.320398,0.170382,0.573507,0.741773,1.305721,0.362282,2.482412,0.138337,0.141463,0.026466,0.044722,0.056596,0.39908,3.301427,0.268249,0.26602,0.3163,1.706094,0.134563,0.084029,0.028316,0.014268,0.379199,0.10202,0.079245,0.145876,0.158117,0.221317,0.04324,0.018103,0.035048,0.042765,0.098976,0.21511,22.205595
0.078876,0.058088,0.121478,-46.409217,6.244717,-0.584594,1.35495,-0.004801,0.005027,0.000314,0.000297,1.459409,2.602035,6.988749,7.991111,0.440819,0.504039,0.394589,0.163434,0.5575,0.725539,1.314773,0.409678,2.567587,0.170899,0.155197,0.02291,0.046105,0.056495,0.398102,1.70684,0.262597,0.273901,0.357522,1.057478,0.088217,0.119717,0.021791,0.01854,0.4318,0.105868,0.077799,0.112032,0.152799,0.149598,0.040845,0.018209,0.028688,0.035942,0.097468,0.214976,49.511297
0.100094,0.072734,0.151095,-45.782521,4.647774,-1.03617,0.922215,0.086934,0.256609,0.000258,0.000169,1.398394,2.497287,6.293454,8.610991,0.517248,0.417156,0.417666,0.204513,0.59221,0.731892,1.346891,0.446674,2.167793,0.136846,0.139046,0.028978,0.04044,0.048519,0.366127,2.180374,0.269321,0.266277,0.263789,1.309002,0.101395,0.084181,0.028617,0.007303,0.305245,0.076289,0.068331,0.105249,0.097393,0.186851,0.038389,0.018598,0.031503,0.041546,0.097612,0.211048,86.235905
0.100094,0.072734,0.151095,-45.782521,4.647774,-1.03617,0.922215,0.086934,0.256609,0.000258,0.000169,1.398394,2.497287,6.293454,8.610991,0.517248,0.417156,0.417666,0.204513,0.59221,0.731892,1.346891,0.446674,2.167793,0.136846,0.139046,0.028978,0.04044,0.048519,0.366127,2.180374,0.269321,0.266277,0.263789,1.309002,0.101395,0.084181,0.028617,0.007303,0.305245,0.076289,0.068331,0.105249,0.097393,0.186851,0.038389,0.018598,0.031503,0.041546,0.097612,0.211048,86.235905
0.104917,0.066218,0.173118,-42.896706,2.959381,0.051392,1.668706,-0.125777,0.135873,0.000661,0.000713,1.464206,2.672855,6.256184,8.089974,0.455964,0.520105,0.423743,0.177211,0.658255,0.779116,1.365926,0.445505,2.500426,0.140773,0.129201,0.031397,0.052016,0.03592,0.350184,1.036509,0.229169,0.252624,0.244984,0.659954,0.09325,0.099104,0.025736,0.007134,0.147577,0.066482,0.084415,0.103635,0.134242,0.155167,0.03389,0.025521,0.033853,0.048962,0.104808,0.213265,67.269164
0.123231,0.08245,0.217025,-41.927443,2.354471,-0.825792,1.678428,-0.125445,-0.082021,0.000885,0.000838,1.50762,2.367691,6.75592,8.721926,0.566354,0.53559,0.401924,0.198197,0.628092,0.793663,1.34853,0.468173,2.07429,0.123575,0.120115,0.035449,0.03561,0.036402,0.30822,0.374116,0.247059,0.241394,0.264365,0.922476,0.089876,0.092278,0.03119,0.006027,0.185456,0.086503,0.084356,0.092306,0.144282,0.189643,0.04429,0.026316,0.040367,0.046115,0.105045,0.215431,43.259874
0.123231,0.08245,0.217025,-41.927443,2.354471,-0.825792,1.678428,-0.125445,-0.082021,0.000885,0.000838,1.50762,2.367691,6.75592,8.721926,0.566354,0.53559,0.401924,0.198197,0.628092,0.793663,1.34853,0.468173,2.07429,0.123575,0.120115,0.035449,0.03561,0.036402,0.30822,0.374116,0.247059,0.241394,0.264365,0.922476,0.089876,0.092278,0.03119,0.006027,0.185456,0.086503,0.084356,0.092306,0.144282,0.189643,0.04429,0.026316,0.040367,0.046115,0.105045,0.215431,43.259874
0.060681,0.04679,0.093264,-51.393906,6.976162,-0.697455,1.143958,-0.081814,-0.142671,0.000101,0.000056,1.466963,2.57438,9.122107,8.991995,0.47582,0.493725,0.3591,0.150484,0.526365,0.684293,1.267006,0.382944,2.394177,0.12715,0.128895,0.026802,0.037092,0.051055,0.77961,1.021085,0.286623,0.238598,0.321541,1.962252,0.09699,0.140148,0.03692,0.019383,0.593565,0.103254,0.077322,0.107601,0.177946,0.198882,0.04138,0.022323,0.032209,0.039241,0.09742,0.214595,13.932459
0.07864,0.058448,0.119278,-48.352392,5.624544,0.108777,1.166856,-0.403105,0.267837,0.000144,0.000154,1.478473,2.92869,8.567772,14.222441,0.41895,0.343249,0.251666,0.171105,0.586833,0.756093,1.354634,0.430413,2.766493,0.125125,0.121389,0.02887,0.055397,0.056462,0.323322,5.455091,0.310937,0.308904,0.338935,1.471945,0.109514,0.107828,0.023491,0.02349,0.427351,0.101755,0.090368,0.103653,0.133925,0.213265,0.040845,0.02023,0.031486,0.043645,0.105143,0.212414,20.242018
0.07864,0.058448,0.119278,-48.352392,5.624544,0.108777,1.166856,-0.403105,0.267837,0.000144,0.000154,1.478473,2.92869,8.567772,14.222441,0.41895,0.343249,0.251666,0.171105,0.586833,0.756093,1.354634,0.430413,2.766493,0.125125,0.121389,0.02887,0.055397,0.056462,0.323322,5.455091,0.310937,0.308904,0.338935,1.471945,0.109514,0.107828,0.023491,0.02349,0.427351,0.101755,0.090368,0.103653,0.133925,0.213265,0.040845,0.02023,0.031486,0.043645,0.105143,0.212414,20.242018
0.066038,0.053642,0.088978,-59.329937,5.532543,0.375058,1.658703,0.772637,0.156328,0.000006,0.000006,1.518404,2.667656,8.367897,8.268226,0.465508,0.468008,0.297168,0.137464,0.567361,0.716735,1.339211,0.488159,2.386282,0.172287,0.168497,0.041416,0.056811,0.055156,0.548796,4.026381,0.255669,0.269777,0.337546,0.990314,0.097855,0.101945,0.026175,0.011317,0.40359,0.108471,0.083134,0.098295,0.133895,0.144814,0.025462,0.015151,0.028629,0.039569,0.1003,0.211843,6.667547
0.066038,0.053642,0.088978,-59.329937,5.532543,0.375058,1.658703,0.772637,0.156328,0.000006,0.000006,1.518404,2.667656,8.367897,8.268226,0.465508,0.468008,0.297168,0.137464,0.567361,0.716735,1.339211,0.488159,2.386282,0.172287,0.168497,0.041416,0.056811,0.055156,0.548796,4.026381,0.255669,0.269777,0.337546,0.990314,0.097855,0.101945,0.026175,0.011317,0.40359,0.108471,0.083134,0.098295,0.133895,0.144814,0.025462,0.015151,0.028629,0.039569,0.1003,0.211843,6.667547
0.083728,0.066552,0.129958,-49.145384,6.495361,-0.658331,1.549723,0.508738,-0.130325,0.000118,0.000109,1.447865,2.393504,7.406961,8.392551,0.54635,0.478988,0.388711,0.163935,0.555606,0.691064,1.327427,0.397776,3.173392,0.161787,0.152104,0.032936,0.061904,0.063863,0.517793,3.093954,0.243709,0.217375,0.278791,1.371179,0.103493,0.094713,0.01929,0.034292,0.802429,0.145478,0.083665,0.106529,0.127141,0.263935,0.041609,0.029531,0.035402,0.043676,0.099936,0.213995,72.768782
0.083728,0.066552,0.129958,-49.145384,6.495361,-0.658331,1.549723,0.508738,-0.130325,0.000118,0.000109,1.447865,2.393504,7.406961,8.392551,0.54635,0.478988,0.388711,0.163935,0.555606,0.691064,1.327427,0.397776,3.173392,0.161787,0.152104,0.032936,0.061904,0.063863,0.517793,3.093954,0.243709,0.217375,0.278791,1.371179,0.103493,0.094713,0.01929,0.034292,0.802429,0.145478,0.083665,0.106529,0.127141,0.263935,0.041609,0.029531,0.035402,0.043676,0.099936,0.213995,72.768782
0.124222,0.093279,0.229123,-42.698169,2.119914,0.323027,1.388002,0.331296,-0.203806,0.000612,0.000755,1.472848,2.498049,6.163986,7.813597,0.565852,0.506847,0.422547,0.179973,0.657538,0.815002,1.374398,0.411824,2.070628,0.125995,0.11746,0.044287,0.043925,0.051511,0.37677,1.933126,0.266268,0.233707,0.340482,0.898592,0.101283,0.100131,0.026166,0.015248,0.214453,0.108743,0.075071,0.102563,0.122945,0.254998,0.037628,0.027852,0.033544,0.043689,0.102123,0.215678,107.098868
0.080371,0.058846,0.121115,-53.365155,5.096214,1.801356,1.023304,-0.373762,0.089532,0.000135,0.000118,1.452916,2.97286,7.449797,8.741089,0.394523,0.364569,0.353743,0.147358,0.606776,0.805794,1.391236,0.439666,2.920259,0.1734,0.157105,0.035061,0.085194,0.094655,0.55489,8.53575,0.27775,0.297045,0.385419,1.27319,0.109786,0.113969,0.028911,0.035467,0.833965,0.133228,0.069123,0.107605,0.141996,0.160038,0.04913,0.026797,0.038254,0.046153,0.103271,0.213855,46.569845
0.057742,0.037653,0.062728,-58.274973,6.248189,0.928147,0.556591,0.972404,0.249204,0.000013,0.000012,1.409108,2.548147,6.821676,10.192434,0.512207,0.452413,0.401869,0.136967,0.548866,0.739859,1.42092,0.404319,2.524544,0.15994,0.153012,0.028609,0.044788,0.066999,0.873712,3.299351,0.3364,0.254489,0.317495,0.967179,0.145828,0.118221,0.028046,0.006859,0.375178,0.154557,0.086964,0.129172,0.139308,0.240026,0.038659,0.020605,0.028778,0.036877,0.10225,0.21593,12.469212
0.137363,0.100814,0.241532,-40.446747,2.800151,-1.041795,1.343006,-0.224254,-0.050451,0.000621,0.000688,1.453721,2.42305,6.15418,7.948373,0.532683,0.580098,0.453872,0.22019,0.634607,0.78374,1.356414,0.467886,1.580715,0.108263,0.105495,0.031743,0.039559,0.031259,0.406955,0.630658,0.215691,0.25918,0.264705,0.741394,0.092326,0.092168,0.02811,0.009229,0.154714,0.072128,0.075682,0.098589,0.12043,0.161584,0.029232,0.024013,0.038608,0.048339,0.10441,0.216365,49.353987
0.140049,0.100869,0.249446,-44.717288,2.23762,-0.024564,1.104807,0.967327,-0.04339,0.000412,0.000406,1.469754,2.616058,5.358656,8.26673,0.51866,0.525829,0.482426,0.190733,0.649068,0.800729,1.410831,0.486462,1.674741,0.12814,0.127515,0.048164,0.047083,0.058227,0.444832,4.122624,0.211704,0.254599,0.346246,0.984272,0.094915,0.110847,0.039263,0.024049,0.396927,0.134855,0.07703,0.107095,0.139361,0.240363,0.032437,0.025205,0.035547,0.045646,0.10436,0.215182,41.385145
0.140049,0.100869,0.249446,-44.717288,2.23762,-0.024564,1.104807,0.967327,-0.04339,0.000412,0.000406,1.469754,2.616058,5.358656,8.26673,0.51866,0.525829,0.482426,0.190733,0.649068,0.800729,1.410831,0.486462,1.674741,0.12814,0.127515,0.048164,0.047083,0.058227,0.444832,4.122624,0.211704,0.254599,0.346246,0.984272,0.094915,0.110847,0.039263,0.024049,0.396927,0.134855,0.07703,0.107095,0.139361,0.240363,0.032437,0.025205,0.035547,0.045646,0.10436,0.215182,41.385145
0.140049,0.100869,0.249446,-44.717288,2.23762,-0.024564,1.104807,0.967327,-0.04339,0.000412,0.000406,1.469754,2.616058,5.358656,8.26673,0.51866,0.525829,0.482426,0.190733,0.649068,0.800729,1.410831,0.486462,1.674741,0.12814,0.127515,0.048164,0.047083,0.058227,0.444832,4.122624,0.211704,0.254599,0.346246,0.984272,0.094915,0.110847,0.039263,0.024049,0.396927,0.134855,0.07703,0.107095,0.139361,0.240363,0.032437,0.025205,0.035547,0.045646,0.10436,0.215182,41.385145
0.092956,0.059277,0.123631,-49.643753,4.272635,1.296441,1.455996,-0.221179,-0.08483,0.000102,0.000132,1.435978,2.579272,6.201503,9.089542,0.510437,0.522879,0.387372,0.159171,0.640212,0.822434,1.418415,0.448351,2.161893,0.132449,0.134801,0.026132,0.052923,0.049759,0.474374,7.353512,0.27845,0.248202,0.292074,0.871563,0.101121,0.084927,0.020334,0.011141,0.313721,0.071649,0.073745,0.088891,0.108005,0.223657,0.03256,0.019926,0.035395,0.045618,0.105435,0.211944,35.465417
0.092956,0.059277,0.123631,-49.643753,4.272635,1.296441,1.455996,-0.221179,-0.08483,0.000102,0.000132,1.435978,2.579272,6.201503,9.089542,0.510437,0.522879,0.387372,0.159171,0.640212,0.822434,1.418415,0.448351,2.161893,0.132449,0.134801,0.026132,0.052923,0.049759,0.474374,7.353512,0.27845,0.248202,0.292074,0.871563,0.101121,0.084927,0.020334,0.011141,0.313721,0.071649,0.073745,0.088891,0.108005,0.223657,0.03256,0.019926,0.035395,0.045618,0.105435,0.211944,35.465417
0.049385,0.03344,0.10414,-50.336783,4.983846,0.102593,1.976638,0.133617,0.04227,0.000485,0.000555,1.500542,2.811822,8.775917,8.665085,0.38081,0.437699,0.333486,0.122649,0.570424,0.738398,1.298976,0.489545,2.600789,0.135319,0.137168,0.041702,0.058052,0.055646,0.317996,2.785663,0.306801,0.351477,0.415426,1.035869,0.127742,0.134888,0.030543,0.013797,0.382136,0.111195,0.088955,0.141338,0.219967,0.263435,0.045798,0.015923,0.03029,0.039767,0.097544,0.209995,45.265163
0.03103,0.021179,0.055774,-55.263731,5.957022,1.721398,2.099546,0.505768,-0.314684,0.000239,0.000244,1.476546,2.640611,6.541603,7.27489,0.525801,0.440741,0.450976,0.10147,0.576055,0.753535,1.332638,0.39876,1.876078,0.1209,0.130776,0.028784,0.037576,0.040297,1.232355,1.202036,0.212073,0.292772,0.253246,2.663623,0.106324,0.103523,0.028264,0.00751,0.300647,0.105679,0.077815,0.111883,0.120473,0.232988,0.050374,0.025095,0.0265,0.044501,0.104664,0.21414,58.021163
0.085974,0.054825,0.12884,-42.46886,4.293362,0.040723,1.29079,0.447104,-0.174432,0.00062,0.000674,1.430374,2.655823,5.990734,7.809953,0.539323,0.581661,0.46395,0.167574,0.594649,0.771405,1.375545,0.361636,1.59121,0.111143,0.10543,0.021259,0.028586,0.0379,0.298042,0.588743,0.20626,0.21673,0.352902,0.814699,0.094824,0.091232,0.023106,0.013885,0.35472,0.067077,0.068669,0.106331,0.130653,0.179964,0.036557,0.021045,0.03695,0.044674,0.108626,0.216949,37.469128
0.053114,0.038103,0.061227,-51.385554,6.365481,-0.241293,0.488464,0.352642,0.589838,0.000205,0.000195,1.621474,2.424556,7.048603,8.391227,0.490152,0.307742,0.398022,0.142528,0.543731,0.703054,1.322764,0.316156,1.587624,0.11075,0.101841,0.026504,0.035832,0.041596,0.782947,4.061422,0.222962,0.248836,0.367326,1.212188,0.092813,0.115023,0.043517,0.008829,0.280614,0.069153,0.11521,0.130132,0.143197,0.171515,0.033625,0.021084,0.029988,0.044005,0.102299,0.210779,16.061931
0.039626,0.02257,0.084194,-47.295904,4.737743,0.629923,1.883489,0.371809,0.366782,0.001986,0.002244,1.543926,2.389497,6.542843,7.916959,0.575872,0.530528,0.432258,0.095721,0.602307,0.760426,1.325251,0.443555,1.633099,0.125641,0.139531,0.043134,0.063767,0.061552,0.351053,0.256932,0.244125,0.246365,0.305471,0.848422,0.100217,0.096974,0.022173,0.019031,0.476634,0.08082,0.083616,0.106958,0.121037,0.163544,0.03761,0.023086,0.039692,0.050114,0.108081,0.209963,47.966453
0.111474,0.078067,0.182603,-47.873079,3.439055,0.4428,1.606461,0.347943,0.229589,0.000148,0.000145,1.554717,2.388169,7.405518,8.818181,0.568726,0.567066,0.371278,0.165759,0.64112,0.797663,1.377464,0.444284,1.97576,0.126531,0.14444,0.038404,0.053956,0.054473,0.523282,1.538653,0.235102,0.24181,0.292374,1.08751,0.099094,0.113216,0.037665,0.014662,0.390425,0.090916,0.099897,0.119126,0.139073,0.182879,0.036302,0.017874,0.028472,0.042395,0.10549,0.213199,56.275574
0.055759,0.044275,0.080936,-54.151434,7.414474,-0.137892,2.055352,0.475568,-0.185263,0.000043,0.000055,1.498303,2.589598,7.127803,8.319472,0.472016,0.358097,0.403108,0.128544,0.519817,0.683698,1.273027,0.454658,2.946139,0.139322,0.136465,0.024101,0.05409,0.056329,0.592654,2.390759,0.312854,0.360953,0.429393,1.117953,0.120242,0.115297,0.021957,0.02039,0.607093,0.096884,0.08429,0.112833,0.152271,0.245911,0.047322,0.014363,0.030243,0.036982,0.100796,0.215616,13.511284
0.055759,0.044275,0.080936,-54.151434,7.414474,-0.137892,2.055352,0.475568,-0.185263,0.000043,0.000055,1.498303,2.589598,7.127803,8.319472,0.472016,0.358097,0.403108,0.128544,0.519817,0.683698,1.273027,0.454658,2.946139,0.139322,0.136465,0.024101,0.05409,0.056329,0.592654,2.390759,0.312854,0.360953,0.429393,1.117953,0.120242,0.115297,0.021957,0.02039,0.607093,0.096884,0.08429,0.112833,0.152271,0.245911,0.047322,0.014363,0.030243,0.036982,0.100796,0.215616,13.511284
0.055759,0.044275,0.080936,-54.151434,7.414474,-0.137892,2.055352,0.475568,-0.185263,0.000043,0.000055,1.498303,2.589598,7.127803,8.319472,0.472016,0.358097,0.403108,0.128544,0.519817,0.683698,1.273027,0.454658,2.946139,0.139322,0.136465,0.024101,0.05409,0.056329,0.592654,2.390759,0.312854,0.360953,0.429393,1.117953,0.120242,0.115297,0.021957,0.02039,0.607093,0.096884,0.08429,0.112833,0.152271,0.245911,0.047322,0.014363,0.030243,0.036982,0.100796,0.215616,13.511284
0.036879,0.028192,0.043019,-55.421834,7.864823,0.52305,2.039641,0.364235,0.124507,0.000101,0.000134,1.576932,2.861592,6.990975,7.295753,0.393819,0.434747,0.494756,0.110382,0.526291,0.68059,1.287384,0.411742,2.259682,0.164517,0.18595,0.021829,0.052693,0.073003,0.389667,4.372993,0.397016,0.374715,0.445645,1.737327,0.170636,0.144858,0.019878,0.012135,0.613547,0.096863,0.101926,0.107199,0.207984,0.220061,0.045084,0.017706,0.024839,0.035172,0.095724,0.211956,16.485969
0.036879,0.028192,0.043019,-55.421834,7.864823,0.52305,2.039641,0.364235,0.124507,0.000101,0.000134,1.576932,2.861592,6.990975,7.295753,0.393819,0.434747,0.494756,0.110382,0.526291,0.68059,1.287384,0.411742,2.259682,0.164517,0.18595,0.021829,0.052693,0.073003,0.389667,4.372993,0.397016,0.374715,0.445645,1.737327,0.170636,0.144858,0.019878,0.012135,0.613547,0.096863,0.101926,0.107199,0.207984,0.220061,0.045084,0.017706,0.024839,0.035172,0.095724,0.211956,16.485969
0.051195,0.038639,0.063931,-53.594961,7.744743,1.47579,1.01571,0.089948,-0.138958,0.000103,0.000066,1.541696,2.648023,6.460768,7.622788,0.480152,0.481384,0.441253,0.136264,0.525552,0.718579,1.356731,0.483035,1.969824,0.128091,0.138823,0.018922,0.058538,0.072786,1.307095,1.728421,0.260242,0.248047,0.301112,1.318149,0.107948,0.099167,0.026225,0.008841,0.835822,0.105785,0.098297,0.102844,0.143368,0.204851,0.027865,0.013958,0.02857,0.04505,0.104381,0.218725,20.713448
0.067784,0.042933,0.092771,-47.647988,5.584414,-0.43877,1.817602,-0.569898,-0.039766,0.000147,0.000187,1.5498,2.466482,8.216167,8.495289,0.510273,0.629652,0.373846,0.161975,0.59765,0.702609,1.288175,0.419637,1.800867,0.116618,0.109006,0.020453,0.034823,0.03328,0.40538,0.645053,0.233345,0.259987,0.237338,1.205074,0.088558,0.093844,0.022047,0.00736,0.435922,0.088785,0.084165,0.083001,0.115687,0.166558,0.034101,0.018637,0.032764,0.045023,0.099666,0.213072,21.953136
0.057519,0.04148,0.079228,-53.963088,6.08025,-0.459717,1.571143,0.033003,0.12083,0.000053,0.000056,1.497369,2.942715,6.389815,7.962703,0.416834,0.497722,0.399525,0.149276,0.557376,0.717077,1.310897,0.391411,2.764416,0.139808,0.142814,0.036083,0.042349,0.053824,0.547659,27.040559,0.260065,0.27644,0.514162,1.308645,0.102508,0.155905,0.023804,0.01147,0.398103,0.12871,0.09297,0.090879,0.159446,0.230153,0.031576,0.019338,0.029032,0.040118,0.094193,0.216692,16.199639
0.070594,0.042719,0.091187,-50.454959,4.687382,0.905217,1.093899,-0.172675,0.17412,0.000169,0.000187,1.530287,2.539169,8.046211,9.405283,0.501948,0.496761,0.370471,0.153205,0.630565,0.795118,1.381151,0.362077,1.960532,0.122767,0.109644,0.024223,0.037884,0.047592,0.467042,0.721578,0.300542,0.257406,0.434087,1.608987,0.122391,0.127297,0.025996,0.012069,0.355837,0.071876,0.084951,0.109558,0.149667,0.191701,0.047288,0.018193,0.033193,0.048043,0.106251,0.21575,19.065789
0.064251,0.049374,0.091089,-49.900773,7.235333,-0.789848,0.809726,-0.368147,-0.129502,0.000111,0.000127,1.478828,2.596889,7.55972,8.280128,0.487981,0.496855,0.39126,0.167174,0.522482,0.686644,1.319466,0.446134,2.514141,0.131877,0.141726,0.022029,0.03746,0.05303,0.492215,5.653822,0.25107,0.348702,0.338079,2.071615,0.095438,0.122266,0.025026,0.015284,0.571936,0.143645,0.079304,0.109054,0.119729,0.20036,0.040422,0.017369,0.029369,0.03991,0.097656,0.216246,18.612805
0.104555,0.08169,0.234928,-45.012041,3.659852,-0.777791,-0.312575,0.054145,-0.099844,0.000507,0.000483,1.617906,2.281912,6.215003,7.900907,0.607497,0.561472,0.402854,0.208833,0.594061,0.771865,1.371393,0.435391,1.860605,0.122875,0.119672,0.049988,0.047525,0.053748,0.591807,3.524893,0.226329,0.377878,0.266154,1.241953,0.100111,0.103875,0.039378,0.020233,0.32399,0.088853,0.095579,0.097384,0.155281,0.159713,0.036972,0.02458,0.03311,0.043033,0.106397,0.213451,66.900112
0.078671,0.043321,0.120943,-44.446583,4.491488,0.597219,0.433773,0.374904,-0.026887,0.000807,0.000816,1.575416,2.656031,5.687711,8.010546,0.53768,0.497514,0.437741,0.157877,0.597489,0.794118,1.413411,0.353191,2.023529,0.136784,0.126187,0.02588,0.047145,0.057044,0.339177,1.732555,0.278648,0.446212,0.5578,0.546048,0.118101,0.159745,0.019494,0.013653,0.264331,0.086532,0.087002,0.133819,0.241251,0.226041,0.048868,0.023169,0.031189,0.039244,0.109897,0.215634,115.033443
0.086158,0.064294,0.127923,-48.558732,4.408454,0.293358,1.60595,-0.186198,-0.519226,0.000139,0.000157,1.473527,2.609365,9.485934,12.160907,0.484215,0.346974,0.294116,0.166462,0.590394,0.779485,1.311511,0.432456,2.371495,0.111199,0.107009,0.031327,0.040897,0.041784,0.821468,16.356635,0.237189,0.311217,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,0.590194,0.149783,0.081214,0.143863,0.204012,0.279009,0.043013,0.019799,0.026729,0.034973,0.098905,0.215328,16.857065
0.086158,0.064294,0.127923,-48.558732,4.408454,0.293358,1.60595,-0.186198,-0.519226,0.000139,0.000157,1.473527,2.609365,9.485934,12.160907,0.484215,0.346974,0.294116,0.166462,0.590394,0.779485,1.311511,0.432456,2.371495,0.111199,0.107009,0.031327,0.040897,0.041784,0.821468,16.356635,0.237189,0.311217,0.398363,3.08955,0.116905,0.125466,0.051846,0.01122,0.590194,0.149783,0.081214,0.143863,0.204012,0.279009,0.043013,0.019799,0.026729,0.034973,0.098905,0.215328,16.857065
