@relation 'wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute pcm_RMSenergy_sma_amean numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[1]_linregc1 numeric
@attribute mfcc_sma[5]_min numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_kurtosis numeric
@attribute voiceProb_sma_max numeric
@attribute voiceProb_sma_skewness numeric
@attribute pcm_RMSenergy_sma_de_stddev numeric
@attribute pcm_RMSenergy_sma_de_kurtosis numeric
@attribute mfcc_sma_de[1]_kurtosis numeric
@attribute mfcc_sma_de[2]_linregc1 numeric
@attribute mfcc_sma_de[2]_kurtosis numeric
@attribute mfcc_sma_de[3]_kurtosis numeric
@attribute mfcc_sma_de[5]_kurtosis numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[9]_kurtosis numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {happy,nothappy}

@data
0.004999,2.545834,-0.000945,-40.43327,34.55438,37.66801,0.009074,0.043489,73.40672,0.948846,0.635494,0.000566,35.73103,6.482155,0.000001,6.682239,4.157561,6.002146,4.150721,5.117842,1.066204,-0.000007,76.89747,6.760075,nothappy
0.028971,2.060924,-0.00091,-29.78733,23.46138,18.36213,0.00726,0.093854,11.68762,0.855095,0.744106,0.003252,13.64847,7.72612,-0.000006,5.761399,4.445003,5.855709,3.876305,3.744919,0.938351,-0.000009,15.68618,5.669654,nothappy
0.012799,0.781292,0.000732,-16.82584,22.47175,22.65669,0.007864,0.116077,9.777167,0.893058,1.100379,0.002017,11.89679,5.661993,-0.000013,4.439698,5.535783,3.850559,4.226706,3.245323,1.133752,-0.000023,11.15695,5.302975,nothappy
0.019063,2.195387,-0.001662,-14.62963,27.45832,40.13567,0.00726,0.042,44.37745,0.811901,0.085551,0.001525,22.34584,5.766183,-0.000003,3.975219,4.00666,4.040557,3.811481,3.857286,0.948787,0.000008,34.34737,5.197768,nothappy
0.019063,2.195387,-0.001662,-14.62963,27.45832,40.13567,0.00726,0.042,44.37745,0.811901,0.085551,0.001525,22.34584,5.766183,-0.000003,3.975219,4.00666,4.040557,3.811481,3.857286,0.948787,0.000008,34.34737,5.197768,nothappy
0.019063,2.195387,-0.001662,-14.62963,27.45832,40.13567,0.00726,0.042,44.37745,0.811901,0.085551,0.001525,22.34584,5.766183,-0.000003,3.975219,4.00666,4.040557,3.811481,3.857286,0.948787,0.000008,34.34737,5.197768,nothappy
0.013349,1.958779,0.000716,-32.04652,25.91951,24.78699,0.014519,0.090935,14.11769,0.887174,0.364159,0.001425,11.60483,4.295237,0.000021,4.646451,3.995563,5.244724,3.759905,3.062433,1.348701,-0.000077,17.43361,4.254568,nothappy
0.015088,3.058536,-0.003352,-19.18222,42.24712,25.58445,0.005445,0.046779,37.66949,0.887145,0.253875,0.001538,34.45109,13.94406,0.000006,7.010166,5.225481,4.768341,3.888011,4.294863,0.885677,0.000077,36.31585,5.254762,nothappy
0.015088,3.058536,-0.003352,-19.18222,42.24712,25.58445,0.005445,0.046779,37.66949,0.887145,0.253875,0.001538,34.45109,13.94406,0.000006,7.010166,5.225481,4.768341,3.888011,4.294863,0.885677,0.000077,36.31585,5.254762,nothappy
0.015088,3.058536,-0.003352,-19.18222,42.24712,25.58445,0.005445,0.046779,37.66949,0.887145,0.253875,0.001538,34.45109,13.94406,0.000006,7.010166,5.225481,4.768341,3.888011,4.294863,0.885677,0.000077,36.31585,5.254762,nothappy
0.015403,1.116991,0.00055,-17.71347,31.69943,26.2426,0.006655,0.079103,6.058153,0.900691,0.053122,0.001696,9.90955,5.660862,0.000001,4.84625,4.743177,4.319535,4.415298,4.592339,1.030176,-0.000009,7.96953,4.2956,nothappy
0.015403,1.116991,0.00055,-17.71347,31.69943,26.2426,0.006655,0.079103,6.058153,0.900691,0.053122,0.001696,9.90955,5.660862,0.000001,4.84625,4.743177,4.319535,4.415298,4.592339,1.030176,-0.000009,7.96953,4.2956,nothappy
0.015403,1.116991,0.00055,-17.71347,31.69943,26.2426,0.006655,0.079103,6.058153,0.900691,0.053122,0.001696,9.90955,5.660862,0.000001,4.84625,4.743177,4.319535,4.415298,4.592339,1.030176,-0.000009,7.96953,4.2956,nothappy
0.011249,0.703529,-0.001706,-22.97433,39.08643,32.19189,0.011494,0.074283,13.97473,0.902422,-0.021669,0.000978,13.0625,7.585809,0.000002,7.043931,5.683614,3.918703,4.487702,3.863247,1.216548,0.000002,16.83829,5.903827,nothappy
0.011249,0.703529,-0.001706,-22.97433,39.08643,32.19189,0.011494,0.074283,13.97473,0.902422,-0.021669,0.000978,13.0625,7.585809,0.000002,7.043931,5.683614,3.918703,4.487702,3.863247,1.216548,0.000002,16.83829,5.903827,nothappy
0.011249,0.703529,-0.001706,-22.97433,39.08643,32.19189,0.011494,0.074283,13.97473,0.902422,-0.021669,0.000978,13.0625,7.585809,0.000002,7.043931,5.683614,3.918703,4.487702,3.863247,1.216548,0.000002,16.83829,5.903827,nothappy
0.012073,0.447295,-0.000766,-15.42488,33.88875,28.84185,0.010284,0.057253,2.643816,0.712423,0.561663,0.000741,10.54566,14.56425,-0.000002,4.665915,6.476054,3.688064,3.650588,3.300994,0.971961,-0.000008,4.50458,3.71637,nothappy
0.044718,0.064623,0.001799,-20.91304,35.53772,18.31483,0.003025,0.093483,11.09018,0.858896,0.833117,0.003553,7.842689,8.426787,0.000001,6.02922,4.698067,4.562365,4.301092,4.602755,1.008276,-0.000025,20.36719,4.875993,nothappy
0.044718,0.064623,0.001799,-20.91304,35.53772,18.31483,0.003025,0.093483,11.09018,0.858896,0.833117,0.003553,7.842689,8.426787,0.000001,6.02922,4.698067,4.562365,4.301092,4.602755,1.008276,-0.000025,20.36719,4.875993,nothappy
0.009507,2.312962,-0.001616,-21.16784,31.27573,22.46669,0.015729,0.062591,20.87811,0.904231,0.903043,0.001383,29.94273,12.42138,-0.000001,8.653178,8.905658,4.92395,4.064846,4.443851,0.69505,-0.000016,45.11108,10.80501,nothappy
0.041549,1.106166,0.000006,-32.03455,45.21911,26.05316,0.00363,0.108092,8.88804,0.857637,0.486211,0.005697,8.971683,5.868709,-0.000007,5.539783,3.876463,4.144052,3.25732,3.164831,1.671522,0.000008,14.14055,3.628366,nothappy
0.005744,1.834975,0.000425,-22.54563,27.48455,40.67165,0.009074,0.042503,59.65466,0.945067,0.203012,0.000518,18.90125,15.05751,0.000008,13.78463,6.099805,5.366106,5.715618,3.968564,0.744418,-0.000008,108.8697,11.52233,nothappy
0.005744,1.834975,0.000425,-22.54563,27.48455,40.67165,0.009074,0.042503,59.65466,0.945067,0.203012,0.000518,18.90125,15.05751,0.000008,13.78463,6.099805,5.366106,5.715618,3.968564,0.744418,-0.000008,108.8697,11.52233,nothappy
0.039638,0.927001,0.000887,-9.61868,44.15286,38.26127,0.005445,0.128987,3.150323,0.824722,1.334529,0.00684,4.503702,4.547141,-0.000009,3.861606,3.818356,3.671573,3.565442,3.123084,1.399209,0.000006,4.535491,5.016152,nothappy
0.039638,0.927001,0.000887,-9.61868,44.15286,38.26127,0.005445,0.128987,3.150323,0.824722,1.334529,0.00684,4.503702,4.547141,-0.000009,3.861606,3.818356,3.671573,3.565442,3.123084,1.399209,0.000006,4.535491,5.016152,nothappy
0.011536,1.913867,-0.000568,-15.94466,23.42537,13.45964,0.013914,0.043041,6.45055,0.755781,1.053842,0.001521,17.45285,8.12152,0.000001,3.9306,3.439008,4.030251,3.79649,3.120498,0.774831,0.000007,9.047057,5.318642,nothappy
0.070591,0.233924,0.000181,-26.49209,41.26307,18.99798,0.046582,0.176762,9.179611,0.78523,1.123138,0.005733,10.48514,6.429224,-0.000004,5.176098,4.750419,4.021398,3.942258,3.90388,1.263615,0.000005,9.968175,5.03286,nothappy
0.02154,1.663378,0.000323,-31.8888,44.92151,39.35403,0,0.089251,6.471581,0.797578,0.979654,0.005705,6.553602,7.003951,-0.000002,6.398873,5.296316,7.786923,3.664487,3.985208,1.205701,0.000065,7.172947,5.677257,nothappy
0.038313,1.244701,0.000305,-11.21534,13.82046,24.26815,0.005445,0.062233,10.6399,0.759653,1.098742,0.005914,8.532394,5.369192,0.000002,4.48847,5.420373,3.298012,3.230665,3.55271,1.23258,-0.000017,8.691265,5.240469,nothappy
0.038313,1.244701,0.000305,-11.21534,13.82046,24.26815,0.005445,0.062233,10.6399,0.759653,1.098742,0.005914,8.532394,5.369192,0.000002,4.48847,5.420373,3.298012,3.230665,3.55271,1.23258,-0.000017,8.691265,5.240469,nothappy
0.038313,1.244701,0.000305,-11.21534,13.82046,24.26815,0.005445,0.062233,10.6399,0.759653,1.098742,0.005914,8.532394,5.369192,0.000002,4.48847,5.420373,3.298012,3.230665,3.55271,1.23258,-0.000017,8.691265,5.240469,nothappy
0.038313,1.244701,0.000305,-11.21534,13.82046,24.26815,0.005445,0.062233,10.6399,0.759653,1.098742,0.005914,8.532394,5.369192,0.000002,4.48847,5.420373,3.298012,3.230665,3.55271,1.23258,-0.000017,8.691265,5.240469,nothappy
0.038313,1.244701,0.000305,-11.21534,13.82046,24.26815,0.005445,0.062233,10.6399,0.759653,1.098742,0.005914,8.532394,5.369192,0.000002,4.48847,5.420373,3.298012,3.230665,3.55271,1.23258,-0.000017,8.691265,5.240469,nothappy
0.029753,3.035466,0.000058,-19.02079,20.21185,17.36809,0.016334,0.098989,50.26391,0.898126,0.660594,0.002828,6.670475,3.872354,0.000004,5.775879,3.480129,3.003825,3.181013,3.279958,0.825582,-0.000008,11.77647,6.171719,nothappy
0.010302,0.766743,-0.000477,-27.66805,54.59987,47.27645,0.00726,0.036754,6.134793,0.935203,-0.534302,0.000704,33.93836,11.25849,0.000002,9.376688,6.23169,6.824306,6.402995,5.128748,0.92265,-0.000002,49.21035,8.795312,nothappy
0.018847,2.429671,0.001099,-11.93513,20.10693,24.16524,0.011494,0.049679,19.743,0.706143,0.582723,0.001983,20.60152,8.635246,-0.000001,5.63643,4.242959,3.495555,3.714645,3.344332,0.865136,0.000002,20.24663,4.850535,nothappy
0.002024,1.404104,0.000303,-21.0924,35.94918,24.97419,0.00605,0.038034,7.423844,0.874325,0.562204,0.000174,13.68819,9.16355,0,5.406775,6.985868,4.079062,4.522705,3.200914,0.760219,0.000016,14.10282,5.53606,nothappy
0.024945,2.064397,-0.000332,-24.85923,60.15993,29.07771,0.00363,0.052381,6.746724,0.934782,0.001894,0.005985,19.48084,7.552572,-0.000003,5.73978,6.847253,4.777441,4.289638,3.959266,1.285999,0.000003,15.75787,5.03371,nothappy
0.022382,2.253526,-0.000941,-21.43986,24.62789,23.73527,0.00726,0.068856,17.38989,0.902685,0.679836,0.004121,9.825472,7.088711,0.000004,6.193767,4.465298,4.521748,4.980823,4.140452,1.048154,-0.000011,17.40126,5.670685,nothappy
0.045059,0.991317,0.000371,-7.835818,14.72424,9.749662,0.004235,0.084664,4.718535,0.782025,1.460042,0.009035,3.791842,2.842776,-0.000005,4.365954,3.640057,4.798317,4.380322,4.817958,0.669546,-0.000006,4.711653,4.557122,nothappy
0.016046,1.831761,-0.000828,-21.52042,47.12725,23.34615,0.005445,0.035872,13.47373,0.877065,0.328071,0.002309,13.9995,10.05998,-0.000005,11.1869,6.399579,6.427818,4.81441,4.315876,1.070326,-0.000007,16.52503,6.460803,nothappy
0.017368,2.117747,-0.000311,-28.31048,42.4736,56.09106,0.016939,0.071057,61.62238,0.899604,-0.065852,0.001668,16.76021,7.135272,0.000002,5.576006,4.667683,3.471242,3.618884,3.520778,1.382129,-0.000008,64.53481,5.242718,nothappy
0.017368,2.117747,-0.000311,-28.31048,42.4736,56.09106,0.016939,0.071057,61.62238,0.899604,-0.065852,0.001668,16.76021,7.135272,0.000002,5.576006,4.667683,3.471242,3.618884,3.520778,1.382129,-0.000008,64.53481,5.242718,nothappy
0.019143,1.403676,-0.001294,-25.32733,36.64349,43.45142,0.012704,0.063389,16.76572,0.888804,-0.261978,0.001258,10.20271,8.685363,-0.000004,5.119328,6.23438,4.353764,5.688293,4.116656,1.243083,0.000009,26.35999,4.805802,nothappy
0.027969,1.622975,-0.005885,-21.0633,32.25524,18.11925,0.006655,0.09602,3.005947,0.863001,0.62964,0.003197,19.44403,4.824073,0.000009,4.491416,3.894116,4.126323,4.36879,3.516287,1.333723,0.00002,7.219036,4.341119,nothappy
0.027969,1.622975,-0.005885,-21.0633,32.25524,18.11925,0.006655,0.09602,3.005947,0.863001,0.62964,0.003197,19.44403,4.824073,0.000009,4.491416,3.894116,4.126323,4.36879,3.516287,1.333723,0.00002,7.219036,4.341119,nothappy
0.027969,1.622975,-0.005885,-21.0633,32.25524,18.11925,0.006655,0.09602,3.005947,0.863001,0.62964,0.003197,19.44403,4.824073,0.000009,4.491416,3.894116,4.126323,4.36879,3.516287,1.333723,0.00002,7.219036,4.341119,nothappy
0.054273,1.062292,-0.000406,-14.56125,11.01951,7.375069,0.041742,0.124504,3.999095,0.742512,1.73159,0.004989,4.708027,4.300293,0.000003,3.386617,3.897851,3.198617,3.404397,3.258708,0.795302,0.000007,4.434546,7.111064,nothappy
0.026228,2.078643,-0.00468,-23.10995,32.30859,13.12662,0.00484,0.063602,8.635401,0.88303,1.136953,0.004708,6.423999,5.900859,0.000001,4.278703,6.028558,4.33035,4.655246,3.844621,0.948588,-0.000026,7.656411,7.081414,nothappy
0.026228,2.078643,-0.00468,-23.10995,32.30859,13.12662,0.00484,0.063602,8.635401,0.88303,1.136953,0.004708,6.423999,5.900859,0.000001,4.278703,6.028558,4.33035,4.655246,3.844621,0.948588,-0.000026,7.656411,7.081414,nothappy
0.026228,2.078643,-0.00468,-23.10995,32.30859,13.12662,0.00484,0.063602,8.635401,0.88303,1.136953,0.004708,6.423999,5.900859,0.000001,4.278703,6.028558,4.33035,4.655246,3.844621,0.948588,-0.000026,7.656411,7.081414,nothappy
0.011515,1.761508,0.00045,-22.84477,38.9846,44.00064,0.007864,0.073295,12.8166,0.943664,-0.471912,0.001304,21.52635,11.13719,0.000008,8.002638,6.334459,4.716595,4.943449,4.145887,0.748529,0.000013,33.36863,8.378095,nothappy
0.02592,1.314429,-0.001422,-22.9092,28.56669,29.63403,0.010284,0.089168,11.1101,0.810591,0.394884,0.001564,12.71409,63.27876,0.000009,5.664073,4.260775,3.091238,3.112129,3.352052,1.027321,-0.000013,26.72824,3.530289,nothappy
0.012336,2.828987,-0.000025,-12.64271,13.91798,12.69593,0.010284,0.106441,8.489769,0.637712,1.879419,0.001679,17.78938,5.39331,-0.000006,4.620846,3.907377,3.084739,3.074225,3.032592,0.862468,0.000008,7.024498,6.25683,nothappy
0.079765,-0.648378,0.000387,-13.62482,15.91089,15.06844,0.053842,0.139159,3.528366,0.800136,1.117715,0.003941,5.159205,4.13975,0.000002,5.353302,4.64006,3.626222,3.40471,3.619607,1.093658,0.000002,4.245005,5.029679,nothappy
0.041921,2.598945,-0.000405,-12.91426,12.3928,18.70381,0.014519,0.085855,19.6886,0.912956,1.349855,0.004435,11.8783,3.887913,0.000003,4.151453,4.331,4.106064,3.376474,3.25437,0.92724,0.000004,11.51124,6.882341,nothappy
0.057715,0.515894,0.000995,-16.8945,14.50399,21.95486,0.031458,0.108844,10.62109,0.790858,0.756694,0.004016,6.906126,3.541356,-0.000001,3.74136,3.690855,3.49041,3.544149,3.269341,1.294518,-0.00001,12.66726,6.014255,nothappy
0.036224,0.765574,-0.003109,-22.2571,34.07854,29.13605,0.00363,0.086911,3.846775,0.909901,0.626549,0.004141,8.441195,5.74294,0,6.654513,4.889296,6.041681,4.00368,3.793946,1.180976,-0.000006,5.768719,6.040854,nothappy
0.003308,1.118837,-0.000473,-26.69879,49.02895,35.27032,0.007864,0.036305,6.008062,0.692929,0.649167,0.000291,6.820233,3.691531,0.000001,3.544454,3.601189,3.391196,3.785141,3.258503,2.814647,0.000007,5.288751,3.791942,nothappy
0.012289,0.124717,-0.001964,-16.19382,19.77518,13.06072,0.016334,0.059619,4.27395,0.818826,0.13506,0.000635,18.84301,17.54444,-0.000003,11.05868,4.192077,3.206254,3.247263,3.168518,0.833414,0.00001,20.27188,4.342305,nothappy
0.035312,0.547032,-0.000072,-18.57885,19.94902,16.50623,0.015729,0.117914,3.440477,0.878753,1.032837,0.00396,5.909258,3.354671,-0.000002,3.485697,3.388181,3.61182,3.202842,3.513946,1.228125,-0.000021,4.338089,4.236846,nothappy
0.035312,0.547032,-0.000072,-18.57885,19.94902,16.50623,0.015729,0.117914,3.440477,0.878753,1.032837,0.00396,5.909258,3.354671,-0.000002,3.485697,3.388181,3.61182,3.202842,3.513946,1.228125,-0.000021,4.338089,4.236846,nothappy
0.017448,2.489279,0.000594,-14.36831,29.00577,23.57487,0.005445,0.044084,18.65668,0.750739,0.770977,0.002956,14.97178,8.179266,-0.000005,6.468731,4.652437,4.419988,3.784242,4.380142,0.946649,0.000012,27.81301,6.66508,nothappy
0.017448,2.489279,0.000594,-14.36831,29.00577,23.57487,0.005445,0.044084,18.65668,0.750739,0.770977,0.002956,14.97178,8.179266,-0.000005,6.468731,4.652437,4.419988,3.784242,4.380142,0.946649,0.000012,27.81301,6.66508,nothappy
0.017448,2.489279,0.000594,-14.36831,29.00577,23.57487,0.005445,0.044084,18.65668,0.750739,0.770977,0.002956,14.97178,8.179266,-0.000005,6.468731,4.652437,4.419988,3.784242,4.380142,0.946649,0.000012,27.81301,6.66508,nothappy
0.017448,2.489279,0.000594,-14.36831,29.00577,23.57487,0.005445,0.044084,18.65668,0.750739,0.770977,0.002956,14.97178,8.179266,-0.000005,6.468731,4.652437,4.419988,3.784242,4.380142,0.946649,0.000012,27.81301,6.66508,nothappy
0.037251,1.057002,0.000747,-20.17888,48.22355,19.53123,0.00605,0.055475,8.698644,0.916562,0.634257,0.005243,6.340322,4.439577,0.000008,4.975327,4.61422,3.881817,4.489474,4.03936,1.039759,-0.000009,14.7864,5.038152,nothappy
0.021029,0.784606,-0.000508,-15.23176,12.58176,10.66485,0.026618,0.118942,2.853863,0.73161,1.567172,0.00079,5.821193,5.593047,0.000003,4.28397,4.404099,3.442684,3.208549,3.086304,0.799312,0,3.878889,5.323096,nothappy
0.036385,0.565799,-0.000091,-18.44625,22.24949,23.27664,0.016334,0.088486,5.770539,0.890474,0.758667,0.002772,5.598344,6.92418,-0.000006,5.06506,4.309284,3.789093,4.778699,3.704375,1.050593,0.000031,9.524456,4.620867,nothappy
0.013893,4.466534,-0.002191,-20.6418,65.73734,33.08728,0.009074,0.045179,21.32784,0.812125,-0.137263,0.003786,32.95866,9.462659,0,8.915454,6.542534,6.168507,6.394114,4.383679,0.86593,-0.000005,26.26545,6.442057,nothappy
0.006177,2.991744,0.001462,-12.1082,115.2247,43.35298,0.00605,0.033478,3.304595,0.908729,0.07676,0.000583,59.10294,14.56874,0.000003,6.894114,5.08694,3.647702,4.121869,5.13559,0.6714,-0.000003,15.04109,11.45147,nothappy
0.006177,2.991744,0.001462,-12.1082,115.2247,43.35298,0.00605,0.033478,3.304595,0.908729,0.07676,0.000583,59.10294,14.56874,0.000003,6.894114,5.08694,3.647702,4.121869,5.13559,0.6714,-0.000003,15.04109,11.45147,nothappy
0.006177,2.991744,0.001462,-12.1082,115.2247,43.35298,0.00605,0.033478,3.304595,0.908729,0.07676,0.000583,59.10294,14.56874,0.000003,6.894114,5.08694,3.647702,4.121869,5.13559,0.6714,-0.000003,15.04109,11.45147,nothappy
0.018594,1.224867,0.00052,-24.13008,30.70759,35.26974,0.026618,0.073836,14.8128,0.893714,-0.219861,0.001818,6.620452,6.95824,0,6.103975,5.882425,3.384777,4.017749,3.953078,1.3643,0.000008,15.18561,4.214856,nothappy
0.018594,1.224867,0.00052,-24.13008,30.70759,35.26974,0.026618,0.073836,14.8128,0.893714,-0.219861,0.001818,6.620452,6.95824,0,6.103975,5.882425,3.384777,4.017749,3.953078,1.3643,0.000008,15.18561,4.214856,nothappy
0.004577,3.613877,0.001023,-11.30295,29.4752,23.59579,0.007864,0.065294,28.53222,0.877469,0.330997,0.00055,31.12818,7.375147,-0.000005,5.305315,5.726338,3.484979,3.795058,3.866344,0.791508,-0.000042,37.92844,5.012806,nothappy
0.025562,1.808918,0.001096,-13.84059,27.34752,26.65117,0.009679,0.114716,4.790335,0.925837,0.033228,0.00305,11.75066,5.559118,0.000001,6.16777,5.010947,4.321916,4.09985,3.643386,1.123136,-0.000012,7.070116,4.475888,nothappy
0.062848,1.439008,0.00024,-23.02215,30.92403,25.93588,0.011494,0.088059,19.70376,0.910822,0.403805,0.006018,16.30302,7.57427,0.00001,8.220545,5.458632,4.767416,4.795041,3.624505,0.993847,-0.000004,22.80192,4.783376,nothappy
0.015954,1.093455,-0.000258,-18.84978,54.98168,31.28442,0.015124,0.054644,19.39039,0.907967,-0.159996,0.001482,21.63421,11.28052,0.000004,8.720091,6.381202,6.370757,5.160441,4.747708,0.776402,-0.000008,24.26388,7.950741,nothappy
0.027985,0.979311,0.00056,-20.07561,32.76062,26.40436,0.012099,0.110776,7.24503,0.854859,1.100443,0.002729,8.67712,4.932322,0.000004,6.473892,6.92403,4.555619,4.320871,3.802379,1.211167,0.000006,9.066504,5.179841,nothappy
0.027985,0.979311,0.00056,-20.07561,32.76062,26.40436,0.012099,0.110776,7.24503,0.854859,1.100443,0.002729,8.67712,4.932322,0.000004,6.473892,6.92403,4.555619,4.320871,3.802379,1.211167,0.000006,9.066504,5.179841,nothappy
0.029543,2.182006,0.000254,-32.51344,39.73315,32.94325,0.00363,0.087389,13.47978,0.940143,0.384037,0.006487,10.41341,5.672227,-0.000001,4.504963,4.442307,4.366305,3.967672,3.825172,1.506431,0.000005,15.35217,5.116951,nothappy
0.014769,1.030345,-0.002023,-20.03621,21.80185,18.71395,0.00363,0.082705,11.93337,0.895087,1.048917,0.002421,4.936945,4.517609,0.000004,4.161456,4.179857,4.48747,3.757059,3.453156,1.081032,0.000127,10.48381,4.566908,nothappy
0.014769,1.030345,-0.002023,-20.03621,21.80185,18.71395,0.00363,0.082705,11.93337,0.895087,1.048917,0.002421,4.936945,4.517609,0.000004,4.161456,4.179857,4.48747,3.757059,3.453156,1.081032,0.000127,10.48381,4.566908,nothappy
0.010166,0.516069,-0.000534,-19.10369,21.3644,17.11782,0.00726,0.031531,9.129361,0.786522,0.288742,0.000551,23.98306,6.429692,0,4.753615,4.811123,4.700023,3.822006,3.476533,0.710089,0.000007,21.40535,5.586343,nothappy
0.009325,4.077217,-0.001939,-28.69959,47.18821,33.33993,0.015124,0.054765,41.68497,0.894423,0.488335,0.001317,44.69355,12.8059,-0.000012,6.212037,8.041936,4.360394,4.356623,4.18279,1.008377,-0.000002,48.2112,6.418457,nothappy
0.009325,4.077217,-0.001939,-28.69959,47.18821,33.33993,0.015124,0.054765,41.68497,0.894423,0.488335,0.001317,44.69355,12.8059,-0.000012,6.212037,8.041936,4.360394,4.356623,4.18279,1.008377,-0.000002,48.2112,6.418457,nothappy
0.009325,4.077217,-0.001939,-28.69959,47.18821,33.33993,0.015124,0.054765,41.68497,0.894423,0.488335,0.001317,44.69355,12.8059,-0.000012,6.212037,8.041936,4.360394,4.356623,4.18279,1.008377,-0.000002,48.2112,6.418457,nothappy
0.031135,1.598456,0.00023,-11.74442,20.37218,12.29262,0.006655,0.061308,8.653949,0.786028,0.875723,0.004273,12.14746,5.920507,0.000001,5.854744,3.906434,3.322785,3.04175,3.522498,0.835974,0.000008,11.74845,5.54161,nothappy
0.031135,1.598456,0.00023,-11.74442,20.37218,12.29262,0.006655,0.061308,8.653949,0.786028,0.875723,0.004273,12.14746,5.920507,0.000001,5.854744,3.906434,3.322785,3.04175,3.522498,0.835974,0.000008,11.74845,5.54161,nothappy
0.031135,1.598456,0.00023,-11.74442,20.37218,12.29262,0.006655,0.061308,8.653949,0.786028,0.875723,0.004273,12.14746,5.920507,0.000001,5.854744,3.906434,3.322785,3.04175,3.522498,0.835974,0.000008,11.74845,5.54161,nothappy
0.042149,1.176792,-0.000278,1.055911,11.73645,13.87409,0.00363,0.08699,2.888843,0.510019,1.578094,0.007398,6.606201,4.003702,-0.000004,5.449964,6.089952,5.031271,4.167168,3.862136,0.93815,-0.000069,7.229354,4.975357,nothappy
0.026055,2.414979,-0.0011,-18.68328,28.65179,27.83568,0.013914,0.084218,4.521803,0.724701,0.6202,0.00534,8.763379,5.138803,0.000001,3.417605,3.220017,3.510836,3.295065,4.220929,1.449954,-0.00001,4.739088,4.090582,nothappy
0.019844,2.281896,-0.000714,-17.36343,45.19954,23.71031,0.012704,0.089994,16.50224,0.890091,0.555059,0.002343,15.12578,6.934132,0.000003,4.575166,3.940706,3.759888,4.014408,4.611329,0.785721,0.000001,15.79926,6.301461,nothappy
0.017234,1.936305,-0.000406,-18.37103,26.85564,24.94996,0.009074,0.056606,6.596413,0.843176,0.076203,0.002098,13.5553,7.654687,-0.000004,5.538124,5.26659,4.640999,6.727251,5.572217,0.795817,-0.00002,11.29206,5.500534,nothappy
0.030618,1.027763,-0.000791,-16.21984,15.72225,11.59837,0.022989,0.106398,3.379435,0.746476,2.300659,0.001971,12.54245,6.600044,-0.000005,4.777524,4.175275,3.601092,3.903381,4.872598,0.731326,0.000008,5.826737,9.03123,nothappy
0.027192,0.183233,-0.002335,-11.52027,15.18528,26.72554,0.00726,0.082265,2.69906,0.715225,0.514898,0.002229,11.56148,14.82431,0,4.817715,4.337028,3.594066,4.136261,3.690006,0.743672,0.000007,6.012364,5.151077,nothappy
0.045149,0.678752,-0.002627,-14.4177,15.96742,11.4623,0.009074,0.105389,8.937943,0.816802,1.579945,0.004975,5.137291,5.179565,-0.000001,4.276237,5.423035,3.914789,4.786679,4.229015,0.836528,0.000013,8.399844,5.375409,nothappy
0.022492,2.140631,-0.000344,-24.56141,22.89549,24.66315,0.00605,0.061909,19.27308,0.78598,0.714895,0.003713,11.2794,5.807226,0.000006,4.490039,4.237237,4.03195,3.495339,4.10827,0.989627,0.000003,17.68511,4.288204,nothappy
0.022492,2.140631,-0.000344,-24.56141,22.89549,24.66315,0.00605,0.061909,19.27308,0.78598,0.714895,0.003713,11.2794,5.807226,0.000006,4.490039,4.237237,4.03195,3.495339,4.10827,0.989627,0.000003,17.68511,4.288204,nothappy
0.022492,2.140631,-0.000344,-24.56141,22.89549,24.66315,0.00605,0.061909,19.27308,0.78598,0.714895,0.003713,11.2794,5.807226,0.000006,4.490039,4.237237,4.03195,3.495339,4.10827,0.989627,0.000003,17.68511,4.288204,nothappy
0.012856,0.878714,0.000509,-20.49274,20.7509,24.44642,0.008469,0.057817,3.251926,0.908848,-0.078157,0.001176,23.34714,18.85581,0,8.222071,5.770031,5.1252,4.032751,3.794053,0.711823,-0.000007,13.39167,7.965652,nothappy
0.012856,0.878714,0.000509,-20.49274,20.7509,24.44642,0.008469,0.057817,3.251926,0.908848,-0.078157,0.001176,23.34714,18.85581,0,8.222071,5.770031,5.1252,4.032751,3.794053,0.711823,-0.000007,13.39167,7.965652,nothappy
