@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff'

@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_2 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_8 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_B numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Chroma_C numeric
@attribute Std_Acc1000_Mean_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_12 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_21 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_1 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_14 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_5 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Chroma_D numeric
@attribute Std_Acc1000_Std_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_4 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_19 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_18 numeric
@attribute BeatHisto_LowPeakAmp numeric
@attribute BeatHisto_MidPeakAmp numeric
@attribute BeatHisto_HighPeakAmp numeric
@attribute BeatHisto_MaxHPS numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute output {happy,nothappy}

@data
0.066218,-42.896706,0.369248,0.012489,1.869877,0.373838,0.267443,0.177211,0.51166,1.051542,2.569367,0.405387,0.687152,0.211297,0.192482,0.188059,0.195544,4.93266,0.381689,0.144933,0.000133,0.000133,0.292483,0.396971,0.588823,0.874703,1.046844,0.105234,0.087056,0.100719,0.066351,0.071397,0.075933,0.089369,0.000088,0.106755,0.030129,0.034563,0.029677,0.213265,46.815034,78.676377,67.269164,1.00556,89.30832,5.947084,1.49943,0.55797,1.145207,0.898877,0.115169,62.48883,5.31117,74.59925,0.20177,0.003887,0.013296,0.174779,0.000076,0.010133,3188.879,0.157071,0,0.858855,0.114857,0,0.121304,0.004164,724.3481,66162.13,happy
0.138269,-46.519166,0.420675,-0.002904,1.882945,0.445666,0.255603,0.226627,0.527785,1.109851,2.593525,0.47226,0.726716,0.212768,0.195405,0.163892,0.163634,5.39616,0.386155,0.291973,0.000016,0.000018,0.320526,0.416904,0.405523,0.661796,1.025238,0.102905,0.106582,0.078145,0.073402,0.055416,0.083452,0.097598,0.000018,0.094207,0.0335,0.030428,0.016044,0.212801,24.761499,39.438151,28.289062,1.004403,104.6941,7.256572,1.667285,0.478209,1.208381,0.894876,0.129934,50.31675,4.864774,121.4129,0.57122,0.00956,0.00574,0.080674,0.00008,0.015697,2062.661,0.142485,0,0.838882,0.115607,0,0.135249,0.004033,1524.944,318576.6,happy
0.057564,-47.59483,0.551915,0.344784,1.971553,0.462641,0.350556,0.136834,0.480715,1.030384,2.528833,0.459455,0.889588,0.21875,0.202255,0.173294,0.173355,6.800884,0.501597,0.263913,0.000161,0.000169,0.254021,0.603932,0.604424,0.618412,1.206303,0.112683,0.11554,0.073639,0.064728,0.060612,0.085182,0.10119,0.00024,0.113783,0.043856,0.038808,0.017093,0.213522,63.105563,24.657497,31.238637,1.004651,67.98454,4.66832,1.342844,0.595819,0.596497,0.885303,0.072287,38.10676,5.598402,385.1271,2.493103,0.057205,0.047306,0.134741,0.000159,0.008187,1105.256,1.18237,0,0.788282,0.094442,0,0.167005,0.004343,564.9944,136371.5,happy
0.051257,-50.37056,0.245688,0.053415,1.924739,0.413412,0.245143,0.135996,0.440728,1.124311,2.591884,0.455505,0.957953,0.226746,0.187415,0.179846,0.179032,5.754186,0.414605,0.332372,0.000119,0.000103,0.283257,0.494381,0.543208,0.733831,1.67412,0.122703,0.104529,0.071793,0.056757,0.071693,0.077058,0.097318,0.000044,0.120929,0.035725,0.043501,0.016175,0.212471,21.579234,30.236636,29.800272,1.003572,90.15851,5.530278,1.400553,0.738257,1.538526,0.890988,0.075479,80.02051,6.553777,232.828,1.586277,0.038782,0.070815,0.216634,0.000242,0.004231,4521.797,1.176347,0,0.969374,0.128478,0,0.029708,0.002532,521.4154,251281.6,happy
0.047527,-47.788823,0.248627,0.025597,1.882523,0.492287,0.253461,0.159337,0.461306,1.028563,2.533752,0.414016,0.734655,0.222045,0.192609,0.177857,0.15867,6.793481,0.670967,0.15757,0.000231,0.00028,0.210462,0.455074,0.681332,0.626846,2.957814,0.108841,0.10667,0.09019,0.101861,0.08845,0.080753,0.099557,0.000161,0.107105,0.045436,0.035515,0.03028,0.212264,52.991894,32.130931,54.580874,1.004617,110.7743,6.248711,1.426964,0.658074,1.745068,0.899171,0.176515,114.0976,6.691241,972.9215,2.465754,0.031882,0.039151,0.791711,0.000271,0.037019,17448.28,1.461447,0,0.966711,0.091408,0,0.032202,0.001616,516.9627,100929.8,happy
0.111898,-45.687863,-0.230208,-0.101402,1.937251,0.460069,0.267246,0.207017,0.51115,1.093845,2.582348,0.445307,0.703659,0.220589,0.202826,0.180468,0.17188,5.227785,0.346168,0.150841,0.000027,0.000026,0.310923,0.320284,0.443269,0.602338,1.48733,0.109177,0.077238,0.06996,0.064658,0.067653,0.075661,0.090137,0.000081,0.09224,0.028559,0.0348,0.028905,0.217462,52.852983,60.646557,46.862907,1.004779,99.23354,6.590897,1.577621,0.598219,1.283061,0.900898,0.180739,71.30582,5.22377,98.95347,0.622906,0.012651,0.006874,0.13101,0.00014,0.022299,4076.294,0.245489,0,0.907457,0.135955,0,0.084035,0.003374,1276.715,255510.3,happy
0.051499,-46.625052,0.901072,0.365308,1.909485,0.46534,0.271404,0.142692,0.461038,1.08315,2.565794,0.460055,0.796272,0.211881,0.199327,0.178894,0.159827,5.376478,0.32985,0.223472,0.000185,0.000175,0.216104,0.409763,0.447654,0.659646,2.120623,0.108925,0.084569,0.077151,0.063735,0.061697,0.074279,0.094409,0.000091,0.126264,0.037786,0.02822,0.033115,0.211184,57.46702,38.81747,88.658076,1.006615,83.60719,5.446278,1.421952,0.660912,1.067016,0.897477,0.088559,79.15254,5.79054,255.3688,1.168701,0.023938,0.026656,0.215857,0.000124,0.004502,4098.337,0.676455,0,0.99534,0.133377,0,0.004642,0.001654,570.2561,145376.9,happy
0.015002,-56.812892,0.812728,0.164977,1.856381,0.459393,0.650987,0.083193,0.411583,0.936184,2.55759,0.405782,0.759561,0.159913,0.194839,0.182194,0.171868,6.730421,0.936647,0.260054,0.000039,0.00004,0.159648,0.614443,0.671695,0.937595,1.229534,0.157883,0.134589,0.108987,0.074649,0.074217,0.069182,0.077997,0.000017,0.185883,0.042564,0.051237,0.028739,0.214934,9.897934,11.823056,13.239253,1.002258,50.42712,2.92874,1.045076,0.737329,0.369373,0.874483,0.071945,70.36911,7.230905,81.58279,0.442448,0.019007,0.076678,0.044202,0.000231,0.006216,1858.393,1.383799,0,0.742344,0.06138,0,0.191397,0.002539,169.1659,4548.681,happy
0.073553,-45.014632,0.354649,0.351496,1.797733,0.406195,0.258001,0.180592,0.507828,1.077023,2.571568,0.444817,0.79753,0.210987,0.198372,0.174604,0.168135,5.525808,0.537729,0.287456,0.000172,0.000197,0.326336,0.545482,0.574879,0.768359,1.525601,0.102037,0.110932,0.084375,0.065489,0.080037,0.075813,0.09003,0.000248,0.105865,0.038497,0.032417,0.026329,0.213451,84.993196,98.542395,77.017246,1.006403,81.50662,5.754266,1.524481,0.572673,0.972709,0.897191,0.140422,65.59549,4.873881,214.1414,0.702683,0.013209,0.018519,0.193734,0.000129,0.02653,8028.258,0.344689,0,0.826232,0.124602,0,0.143669,0.005067,870.1867,263719.2,happy
0.080899,-47.592385,0.442049,0.246606,1.749547,0.343424,0.23988,0.171015,0.495157,1.127243,2.577116,0.492964,0.815388,0.203365,0.193402,0.194208,0.190625,5.529649,0.645754,0.472132,0.000088,0.000116,0.474664,0.506683,0.735502,0.899095,1.699995,0.115465,0.144283,0.114692,0.071424,0.0812,0.085766,0.097629,0.000081,0.103479,0.042382,0.033146,0.028995,0.216139,47.12276,88.582952,35.674553,1.007946,85.78602,6.162499,1.563035,0.537867,1.019952,0.895411,0.059537,36.44381,5.035742,267.8861,1.115739,0.023049,0.020062,0.310308,0.000101,0.004701,1098.669,0.587928,0,0.851531,0.092649,0,0.12651,0.003874,884.0896,296684.3,happy
0.085593,-46.856137,0.200456,0.182692,1.890057,0.371343,0.24544,0.160914,0.51189,1.038726,2.565169,0.508831,0.902442,0.201119,0.196347,0.172523,0.16167,5.462323,0.805961,0.226997,0.000063,0.000086,0.611155,0.420455,0.494031,0.814071,2.7284,0.099906,0.117272,0.065635,0.083724,0.085055,0.073901,0.096354,0.000227,0.109586,0.026901,0.050438,0.033567,0.214863,24.913853,43.966561,23.392863,1.003906,87.19647,5.832333,1.500826,0.51882,0.779106,0.889822,0.124633,98.10032,5.195163,304.5375,1.15255,0.026564,0.014596,0.057634,0.000135,0.013759,7973.795,0.486672,0,0.956724,0.120142,0,0.04143,0.002483,996.9622,370764.6,happy
0.043954,-51.125848,0.208164,-0.078328,1.796119,0.533733,0.230562,0.158306,0.41457,1.084797,2.55873,0.407207,0.772477,0.218875,0.188946,0.171243,0.16233,6.069779,0.396726,0.193198,0.000035,0.000041,0.341966,0.502373,0.471845,0.608107,1.238747,0.098905,0.09809,0.072026,0.066809,0.071282,0.070373,0.09089,0.000043,0.097984,0.042801,0.034573,0.028473,0.215307,25.93384,22.149795,44.890801,1.006427,65.74352,4.161529,1.280827,0.899287,0.855233,0.88822,0.095999,40.6061,5.961047,137.1534,0.349543,0.009491,0.038451,0.110281,0.000401,0.011774,1705.795,0.523757,0,0.796272,0.126237,0,0.162331,0.005456,475.9507,38614.42,happy
0.042933,-47.647988,0.036936,0.938779,1.782571,0.412064,0.372609,0.161975,0.453491,0.995155,2.524017,0.379618,0.601488,0.217297,0.175104,0.146477,0.149812,5.559274,0.555216,0.211288,0.000053,0.000053,0.228713,0.336445,0.553222,0.772786,1.507084,0.108707,0.088241,0.079224,0.067091,0.068171,0.0702,0.081943,0.000024,0.10356,0.038832,0.029124,0.023698,0.213072,16.239753,19.738029,21.953136,1.002482,78.75242,4.518703,1.26888,0.757161,1.344403,0.899846,0.205353,141.5002,6.309238,74.94431,0.246575,0.005529,0.018766,0.060746,0.000079,0.013258,5919.586,0.199348,0,0.998668,0.146481,0,0.001331,0.003035,459.1787,15680.18,happy
0.058153,-44.51071,0.266479,-0.04868,1.900152,0.441018,0.237739,0.162501,0.500387,1.097259,2.590226,0.469384,0.782318,0.219637,0.197659,0.179981,0.171768,5.233464,0.406688,0.184295,0.000098,0.000094,0.18748,0.402753,0.418919,0.71275,1.204048,0.101793,0.072889,0.061988,0.05438,0.059166,0.074633,0.089823,0.000133,0.09551,0.04224,0.027622,0.023541,0.215356,46.031141,53.559805,56.515746,1.003657,86.64714,5.84014,1.494759,0.567574,1.100437,0.905186,0.102877,57.12648,5.390428,86.26591,0.417337,0.010194,0.011036,0.096658,0.000073,0.007885,2044.408,0.211373,0,0.932091,0.121785,0,0.06334,0.003479,641.1748,121060,happy
0.03954,-47.926326,0.401634,0.054617,1.813238,0.275569,0.398193,0.136818,0.412138,1.043233,2.538709,0.526574,0.669273,0.230449,0.162478,0.169228,0.136015,5.43788,0.581813,0.419242,0.000337,0.000387,0.355574,0.420359,0.578637,1.549716,1.433875,0.10138,0.097858,0.146143,0.072053,0.100974,0.072243,0.088811,0.000391,0.099071,0.04609,0.032594,0.030198,0.218511,34.148509,46.56734,39.951604,1.004097,90.36765,5.282582,1.382722,0.534687,1.075511,0.876344,0.147682,195.4057,6.216584,224.6145,1.052251,0.019332,0.030302,0.25871,0.000468,0.014487,28733.96,0.491953,0,0.715047,0.078804,0,0.203891,0.005761,493.8016,75228.28,happy
0.092594,-43.094282,0.314779,0.169091,1.757739,0.504147,0.280589,0.195595,0.517899,1.041525,2.566119,0.428811,0.762253,0.20681,0.199461,0.181321,0.169373,5.015922,0.433437,0.157317,0.000093,0.000104,0.24233,0.34447,0.421037,0.56024,1.078562,0.093655,0.077709,0.067821,0.069221,0.067581,0.076384,0.091785,0.000112,0.09408,0.035266,0.037697,0.025537,0.21378,58.256617,90.63002,51.575529,1.005336,97.86027,6.504932,1.558869,0.578948,1.364365,0.894253,0.110501,29.07583,5.248395,174.6748,1.156846,0.024567,0.012422,0.257038,0.000137,0.019283,1428.515,0.410786,0,0.89281,0.108774,0,0.095764,0.00356,1095.017,485916.5,happy
0.034331,-50.903832,0.210089,0.127688,1.864593,0.417461,0.304998,0.154565,0.433774,1.039593,2.576194,0.45572,0.811265,0.211207,0.189092,0.17016,0.157603,5.881162,0.378542,0.216626,0.000022,0.000027,0.204097,0.417629,0.418046,1.265648,1.10562,0.098685,0.075141,0.088185,0.064623,0.068134,0.068124,0.084351,0.000017,0.10203,0.041353,0.030049,0.024934,0.212972,17.671859,22.148871,21.930105,1.002944,77.15422,4.558824,1.293268,0.752886,1.09708,0.899881,0.117654,77.83378,6.341612,104.1807,0.412238,0.01246,0.033747,0.094418,0.000164,0.008019,4612.55,0.611753,0,0.721039,0.099779,0,0.201276,0.00524,403.4071,36041.41,happy
0.067968,-49.055967,0.816742,0.295682,2.085987,0.367075,0.318117,0.157632,0.482669,1.027948,2.540936,0.474571,0.676827,0.214069,0.187243,0.180011,0.16651,5.986763,0.567837,0.515144,0.000162,0.000179,0.542449,0.431995,0.566507,1.206078,3.207865,0.129128,0.137787,0.123952,0.122794,0.133163,0.092024,0.104629,0.000148,0.123927,0.037575,0.03252,0.023921,0.211452,27.556309,45.435543,40.817218,1.004638,87.24958,5.767231,1.473726,0.628212,1.210017,0.894183,0.113374,69.03564,5.513322,532.1862,2.391423,0.041188,0.072117,0.541697,0.000348,0.012491,6506.026,1.548501,0,0.920772,0.109106,0,0.072999,0.003785,740.8622,438898.5,happy
0.090716,-46.224875,0.481277,0.261632,1.87387,0.261192,0.236792,0.186539,0.492212,1.114243,2.581464,0.633283,0.92639,0.215057,0.213548,0.180509,0.178307,5.64876,0.677289,0.418862,0.000113,0.000076,0.355005,0.512268,0.537432,0.929486,1.481656,0.12222,0.087504,0.083378,0.100909,0.082525,0.081396,0.098409,0.000101,0.117061,0.045887,0.031325,0.016097,0.212586,86.644703,67.242283,130.618954,1.009358,82.26908,6.03647,1.581483,0.5347,0.904575,0.893211,0.045296,15.53245,4.870168,174.7765,0.715324,0.018085,0.048335,0.392729,0.000173,0.00958,496.0838,0.488319,0,0.890812,0.103291,0,0.097331,0.003531,959.6816,411609.9,happy
0.093109,-45.391235,-0.310326,0.337572,1.890577,0.418844,0.326289,0.209994,0.489656,1.000113,2.553559,0.412417,0.901558,0.20607,0.215855,0.170519,0.168028,5.35878,0.632174,0.261182,0.000094,0.000118,0.523624,0.525384,0.559577,0.911769,1.396277,0.118724,0.083127,0.093309,0.038935,0.06512,0.066916,0.078054,0.000094,0.108289,0.033691,0.026639,0.036913,0.214349,49.371378,57.333334,63.884579,1.00558,97.34592,5.653615,1.43092,0.583256,0.907593,0.888689,0.170752,80.07162,5.678809,210.3831,0.518774,0.005863,0.009362,0.037033,0.000087,0.034522,7480.07,0.139312,0,0.918775,0.087643,0,0.074677,0.002657,1050.705,64731.52,happy
0.034576,-49.268313,0.494711,0.459264,2.058662,0.513746,0.340528,0.103873,0.484646,1.123719,2.603716,0.441311,0.841597,0.243876,0.214382,0.188244,0.190521,5.983958,0.614449,0.188778,0.000238,0.000276,0.214177,0.419825,0.623016,0.757135,1.012316,0.113764,0.100804,0.08771,0.074139,0.088381,0.076539,0.094084,0.00018,0.100792,0.04304,0.042647,0.02826,0.218056,97.833529,42.337076,138.332399,1.010005,70.30323,5.159765,1.4514,0.800973,1.026072,0.896368,0.075166,41.86048,5.452721,301.1659,1.322021,0.03132,0.114751,0.438986,0.000297,0.006833,2471.677,0.89536,0,0.798269,0.098658,0,0.161143,0.004582,409.8483,150959,happy
0.051962,-46.711824,0.136444,0.199404,1.921694,0.377608,0.292111,0.153985,0.468947,1.101759,2.589557,0.524475,0.928634,0.227421,0.21613,0.213163,0.205222,5.469792,0.392685,0.184527,0.000119,0.000124,0.185817,0.475374,0.545136,0.77731,1.703927,0.104413,0.090431,0.072773,0.075001,0.07365,0.074993,0.095196,0.000121,0.090999,0.034919,0.0349,0.033059,0.214391,55.879216,57.898767,90.990998,1.007048,79.46211,5.494721,1.473875,0.641477,1.056725,0.902871,0.089573,35.54516,5.353274,238.6666,0.993011,0.020736,0.054563,0.347584,0.000119,0.01002,1414.406,0.400979,0,0.864847,0.116219,0,0.116965,0.004606,596.246,236760.2,happy
0.082283,-44.72846,0.086447,0.363284,1.895355,0.462965,0.248616,0.184378,0.508411,1.060866,2.571403,0.419156,0.857899,0.22095,0.21692,0.194002,0.178034,5.608295,0.462606,0.185243,0.000108,0.000097,0.226834,0.410328,0.446957,0.716282,1.462258,0.102292,0.105079,0.080368,0.058159,0.077992,0.07729,0.087283,0.000097,0.098496,0.028693,0.03133,0.028904,0.214758,74.009408,42.471474,37.534821,1.006203,79.03186,5.35442,1.44968,0.622395,0.955173,0.896203,0.083674,32.32162,5.188138,225.9768,0.777083,0.014331,0.029634,0.165633,0.000139,0.011998,1973.244,0.309914,0,0.911451,0.109435,0,0.080762,0.003372,830.4844,156151.9,happy
0.10461,-45.460585,0.46721,-0.308586,1.872137,0.383024,0.206638,0.194572,0.484952,1.08909,2.550869,0.480597,0.775834,0.247498,0.214495,0.187073,0.177952,5.396674,0.410173,0.270915,0.000174,0.000172,0.338021,0.481714,0.51047,0.895458,1.652533,0.116113,0.115464,0.103441,0.092202,0.082537,0.075308,0.092335,0.000219,0.113284,0.04111,0.034567,0.028172,0.211451,61.506669,89.184506,90.556541,1.007016,85.42626,6.137294,1.581509,0.533417,0.967199,0.896516,0.053133,17.73942,4.756744,273.3727,0.696467,0.017679,0.012715,0.25727,0.000111,0.007396,767.5179,0.596574,0,0.795606,0.113393,0,0.162726,0.005236,1124.728,782562.8,happy
0.048181,-51.103746,0.375553,0.500162,1.922158,0.392125,0.396271,0.151253,0.416031,1.079421,2.574373,0.700642,0.763822,0.171566,0.210932,0.206947,0.196365,7.052513,0.421758,0.240882,0.000197,0.000218,0.780435,0.51581,1.042582,1.054568,1.179542,0.125813,0.117173,0.093479,0.097888,0.0891,0.075702,0.088839,0.000229,0.129237,0.05388,0.050763,0.027284,0.215297,34.347193,81.417495,32.777084,1.007524,65.30046,4.338919,1.314113,0.565629,0.571956,0.882065,0.082661,48.86385,5.638706,417.4906,1.431529,0.034594,0.042786,0.159667,0.000692,0.008632,2217.365,1.210746,0,0.699068,0.085537,0,0.210512,0.004831,568.9368,208682.7,happy
0.057666,-47.534789,0.70442,0.189808,1.985708,0.448682,0.262674,0.156492,0.460135,1.056753,2.544233,0.422357,0.792304,0.22205,0.200123,0.183488,0.17179,5.582481,0.342957,0.197427,0.000055,0.000059,0.322786,0.503453,0.597472,0.85766,2.284226,0.111758,0.116118,0.080597,0.065458,0.079927,0.075758,0.097624,0.000047,0.120755,0.03353,0.034262,0.022516,0.212218,30.35516,38.680757,33.339729,1.004066,77.34756,5.139894,1.403693,0.678256,0.998439,0.89968,0.111759,88.88441,5.574864,119.1466,0.906903,0.025237,0.066891,0.135583,0.00014,0.008898,6338.051,0.539712,0,0.894141,0.12054,0,0.094716,0.003053,588.7667,156397.2,happy
0.076096,-48.071833,0.248897,0.049653,1.916644,0.467184,0.263113,0.163462,0.487884,1.061583,2.578341,0.641111,0.884995,0.22697,0.228618,0.19933,0.196852,5.545902,0.591373,0.197228,0.000224,0.000242,0.394901,0.446267,0.834025,0.774745,1.641517,0.098986,0.112144,0.07948,0.090147,0.083284,0.076086,0.092857,0.00023,0.119435,0.040021,0.042967,0.029249,0.212967,124.610682,37.16002,131.317494,1.009599,73.13693,5.217827,1.470088,0.683096,0.89705,0.890836,0.04794,10.22121,5.119985,389.9876,1.236511,0.041926,0.059813,0.408655,0.000356,0.010241,270.8933,1.723858,0,0.791611,0.103585,0,0.165073,0.005321,807.4861,918838.6,happy
0.04574,-46.418917,0.492049,0.267562,1.948436,0.359439,0.323301,0.162091,0.451729,1.018553,2.593082,0.385317,0.760915,0.221236,0.188808,0.15494,0.167608,5.364542,0.549643,0.240288,0.000159,0.000159,0.417386,0.523848,0.647387,1.014884,1.826275,0.102831,0.087157,0.088234,0.057209,0.055046,0.066961,0.081049,0.0001,0.108401,0.035802,0.044652,0.030054,0.212481,24.239254,35.908616,24.589037,1.003575,81.55883,4.702618,1.30334,0.618022,1.048364,0.898229,0.110633,123.8145,6.350088,230.8003,0.443437,0.010459,0.063554,0.245241,0.000191,0.006575,10487.86,0.765673,0,0.983356,0.124486,0,0.016378,0.002137,524.3455,59587.84,happy
0.068488,-42.572623,-0.278951,0.479714,1.933813,0.528152,0.232719,0.144067,0.524591,1.029745,2.568487,0.448306,0.768183,0.233589,0.196581,0.169021,0.161474,4.824817,0.436105,0.137686,0.000211,0.000224,0.256656,0.385213,0.421289,0.592329,1.123336,0.087603,0.082405,0.08114,0.057972,0.05896,0.071162,0.082209,0.000123,0.109017,0.033629,0.031754,0.017673,0.218448,47.378134,52.740175,41.150749,1.003278,88.46053,5.650819,1.4581,0.639868,1.153453,0.885953,0.118197,37.45716,5.391555,80.31678,0.429787,0.009886,0.019169,0.04252,0.000145,0.019166,2437.582,0.247817,0,0.899467,0.150514,0,0.090486,0.003288,787.4609,113151.8,happy
0.071693,-46.414467,0.201655,0.05648,1.705935,0.571043,0.309093,0.191257,0.487459,1.108842,2.590576,0.378844,0.591654,0.197419,0.180777,0.157785,0.148647,5.307722,0.122829,0.088652,0.000028,0.000027,0.146918,0.299332,0.375672,0.449403,1.109891,0.094722,0.077297,0.073624,0.07257,0.064811,0.072263,0.091991,0.000019,0.07861,0.044041,0.036397,0.025405,0.212849,41.700062,57.416471,34.015551,1.005574,95.34916,6.208096,1.521606,0.727314,1.609702,0.913544,0.137882,49.08083,5.583272,150.4409,0.501563,0.009511,0.009555,0.16075,0.000049,0.013027,2601.687,0.29391,0,0.870839,0.122568,0,0.112554,0.004402,807.9446,115795.1,happy
0.065753,-45.862896,0.593553,0.241018,1.87902,0.404953,0.272459,0.182789,0.437001,1.050903,2.535076,0.499581,0.851044,0.222896,0.225113,0.201488,0.188352,5.556697,0.60569,0.183166,0.000164,0.000127,0.508945,0.510064,0.639799,0.881841,1.942394,0.124365,0.142579,0.100263,0.099801,0.086529,0.073801,0.088658,0.000157,0.107209,0.037568,0.034627,0.032086,0.213247,51.444022,37.05479,32.445915,1.005073,81.82922,5.27103,1.42428,0.623383,1.04419,0.892405,0.0998,46.42273,5.453596,258.9383,0.969134,0.019693,0.064501,0.189468,0.000251,0.014295,3737.794,0.555629,0,0.848868,0.11992,0,0.128377,0.004543,826.0375,199580.2,happy
0.048932,-46.417613,0.85769,0.18104,1.858517,0.390534,0.362364,0.153685,0.444962,1.019722,2.557745,0.443592,0.766862,0.23772,0.210471,0.197671,0.192902,5.633009,0.416197,0.223807,0.000109,0.000112,0.223616,0.398936,0.507353,0.615214,1.352962,0.111494,0.083063,0.074608,0.052545,0.052279,0.070217,0.088545,0.000116,0.096631,0.044132,0.03937,0.021853,0.212988,50.761369,42.67537,95.29747,1.006662,78.43793,4.993219,1.382382,0.613775,0.988802,0.896079,0.096245,56.57391,5.669087,321.895,0.934781,0.020198,0.032037,0.291281,0.000182,0.010849,5494.36,0.807286,0,0.735686,0.08515,0,0.194582,0.004459,553.1441,91128.44,happy
0.028476,-58.40406,0.394227,0.009324,1.847267,0.476868,0.307458,0.107888,0.413859,1.073617,2.555569,0.489214,0.781659,0.237807,0.208207,0.189339,0.185393,6.984817,0.647955,0.238379,0.000013,0.000012,0.272782,0.389797,0.48982,0.570851,1.693059,0.112552,0.08961,0.082157,0.069725,0.066043,0.075712,0.096404,0.000014,0.092172,0.034987,0.029509,0.023704,0.215051,12.269906,11.057994,20.03876,1.00486,56.69531,3.61908,1.1875,1.148121,0.832616,0.880273,0.050576,37.44695,6.566315,314.0482,0.569469,0.020587,0.288008,0.343295,0.000312,0.005384,2626.202,1.554127,0,0.928096,0.097151,0,0.066778,0.003096,301.8547,60008.19,happy
