@attribute Std_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_3 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_9 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_12 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_13 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_15 numeric
@attribute BeatHisto_LowPeakAmp numeric

@data

0.169971,-0.021489,3.560801,5.488159,9.34654,8.342469,0.490368,0.177961,0.306898,2.728821,0.736743,0.988128,1.749081,1.688478,0.12431,0.03877,0.052396,0.067321,0.067391,0.058751,0.070786,0.064424,0.0683,0.244777,0.102821,0.092374,0.090806,0.10727,0.129482,0.146094,0.26112,0.295564,0.04846,0.169253,0.127338,0.136853,0.083901,0.093571,0.087229,0.171294,0.075939,0.087483,0.123754,0.361705,0.032639,0.034656,0.022231,0.022544,0.026928,0.021837,0.020559,0.181248,37.261039
0.093519,-0.186782,4.097861,6.189748,6.940133,9.91762,0.424521,0.159713,0.274134,2.680333,0.653261,0.983794,1.898714,3.522114,0.145493,0.0431,0.053716,0.050267,0.073833,0.081798,0.062654,0.069782,0.074776,0.248276,0.109008,0.103595,0.123866,0.099844,0.118345,0.137837,0.258984,0.291996,0.036999,0.173464,0.131385,0.137677,0.137164,0.122322,0.11469,0.178102,0.07857,0.096934,0.152527,0.331983,0.036566,0.032164,0.031551,0.028312,0.03079,0.02285,0.035844,0.177555,38.730098
0.069866,0.885974,2.91062,9.006226,7.752966,10.592872,0.318247,0.130567,0.281756,2.705174,0.630287,0.927837,1.948484,2.353109,0.120288,0.050007,0.042942,0.046645,0.050828,0.056281,0.066829,0.065257,0.077899,0.446458,0.14415,0.108657,0.126209,0.10383,0.119018,0.135647,0.256699,0.293827,0.040858,0.117364,0.170408,0.128831,0.086373,0.12973,0.124867,0.107617,0.100222,0.112111,0.174389,0.372947,0.039591,0.046969,0.030545,0.024729,0.02438,0.026508,0.021071,0.182906,12.569193
0.070005,-0.080277,4.249157,5.673468,5.043356,6.584857,0.361945,0.141544,0.223612,2.735873,0.562264,1.008762,2.455904,2.707588,0.157954,0.044016,0.081142,0.094402,0.09882,0.091754,0.072698,0.070592,0.071472,0.228063,0.104596,0.081165,0.084781,0.097669,0.119188,0.140125,0.260997,0.295076,0.012606,0.12449,0.103627,0.07246,0.059504,0.06285,0.078782,0.105302,0.07654,0.092327,0.13852,0.312902,0.033316,0.033068,0.024245,0.026369,0.023328,0.019398,0.036572,0.180901,48.105087
0.119478,0.726102,5.387845,6.620607,7.061086,8.331248,0.436806,0.151748,0.271148,2.670939,0.66552,1.073297,1.871424,2.837804,0.126477,0.065228,0.044601,0.048433,0.051798,0.052278,0.06197,0.068224,0.074472,0.260104,0.099685,0.101757,0.101196,0.101109,0.11526,0.136976,0.255096,0.289493,0.028632,0.116598,0.115219,0.147212,0.094564,0.177943,0.102002,0.111473,0.074777,0.104195,0.135584,0.439431,0.031961,0.029571,0.02812,0.025508,0.024385,0.01965,0.014327,0.174789,27.771104
0.131875,-0.376953,16.187598,5.956477,5.175413,8.045216,0.426628,0.174803,0.272702,2.679423,0.565198,1.249148,1.742995,2.231776,0.12295,0.036132,0.049945,0.049416,0.051079,0.06922,0.063122,0.061435,0.067094,0.299886,0.11907,0.139892,0.141594,0.107874,0.121401,0.132501,0.257092,0.287001,0.019987,0.098934,0.095677,0.120902,0.129967,0.114081,0.196203,0.284404,0.095512,0.160218,0.177808,0.527763,0.042856,0.046263,0.036678,0.028384,0.029229,0.033885,0.045981,0.178106,33.889964
0.129082,-1.292107,7.561964,6.614993,8.874354,6.319915,0.390459,0.18474,0.26916,2.737411,0.556388,0.940957,1.99299,2.603583,0.13948,0.041698,0.045011,0.052248,0.044287,0.06121,0.066086,0.073228,0.078615,0.39476,0.107494,0.102147,0.081691,0.121435,0.11537,0.129573,0.25401,0.29255,0.013801,0.119794,0.104232,0.191359,0.173557,0.13605,0.103903,0.19462,0.085606,0.084547,0.118542,0.572034,0.040339,0.037107,0.030056,0.037479,0.042926,0.03383,0.042035,0.165732,23.914179
0.062175,0.639437,1.993045,5.349844,6.146935,7.962835,0.438795,0.134123,0.266885,2.728339,0.59107,0.813241,1.731284,2.244254,0.139557,0.050216,0.086612,0.08669,0.092642,0.078059,0.081997,0.075817,0.081002,0.253985,0.102402,0.078766,0.107589,0.107936,0.125226,0.143389,0.263686,0.294508,0.043324,0.10748,0.125067,0.098915,0.114602,0.124335,0.109287,0.095119,0.092775,0.107171,0.136085,0.340356,0.04108,0.036811,0.032774,0.019131,0.023786,0.023853,0.050514,0.181308,36.328531
0.04622,-0.420092,1.940859,4.669164,5.557245,8.315227,0.585841,0.12512,0.285251,2.670374,0.399555,0.754941,1.144735,1.879933,0.100917,0.028878,0.029317,0.034407,0.041536,0.063332,0.058843,0.066474,0.071227,0.171716,0.110426,0.08618,0.080266,0.099917,0.116025,0.133645,0.25593,0.290613,0.010579,0.063583,0.058932,0.065072,0.060744,0.048579,0.046381,0.083269,0.082956,0.092143,0.129728,0.202222,0.036348,0.029389,0.026925,0.030979,0.028888,0.025371,0.031533,0.174216,24.784464
0.255427,-0.005776,5.186879,4.727163,5.640221,8.560027,0.444846,0.221483,0.330456,2.689908,0.545928,1.032195,1.86668,1.680791,0.110823,0.03916,0.045678,0.04844,0.04652,0.053373,0.061904,0.063316,0.065896,0.206166,0.098982,0.097491,0.108418,0.111842,0.128626,0.142693,0.260713,0.293278,0.026069,0.128886,0.09597,0.102691,0.075911,0.079277,0.084934,0.247213,0.083191,0.091311,0.122074,0.465979,0.031388,0.033686,0.029784,0.028991,0.029607,0.030687,0.016833,0.182846,50.131838
0.169392,0.279515,3.656443,7.077803,5.526799,7.896348,0.563024,0.178402,0.267974,2.676102,0.568566,0.830754,1.99559,2.474351,0.105409,0.043766,0.047717,0.067712,0.058257,0.073599,0.064295,0.063764,0.064322,0.233454,0.104422,0.106169,0.094325,0.106107,0.12452,0.136233,0.256304,0.290489,0.015758,0.074429,0.068171,0.058791,0.051914,0.051679,0.06694,0.169927,0.077216,0.09986,0.12115,0.417434,0.039243,0.040439,0.028279,0.028851,0.032672,0.02745,0.018942,0.178754,50.215903
0.093757,-0.263914,4.338326,5.68401,7.650609,10.47154,0.400528,0.169632,0.272465,2.685436,0.388276,0.899064,1.763668,1.55854,0.099304,0.032507,0.041097,0.047825,0.048257,0.047298,0.058068,0.057336,0.067908,0.237521,0.105405,0.097273,0.109184,0.098691,0.119353,0.134428,0.258687,0.291963,0.026864,0.065792,0.07941,0.077774,0.075512,0.076494,0.096425,0.168782,0.078699,0.12543,0.148967,0.381755,0.03909,0.032644,0.019859,0.019487,0.020998,0.020419,0.023224,0.180706,46.428604
0.235826,-0.332813,1.727867,4.086384,4.924942,7.431949,0.584434,0.190349,0.361574,2.713501,0.44329,0.77796,0.992257,1.458411,0.105279,0.045742,0.051174,0.049151,0.058252,0.051069,0.05657,0.05864,0.062608,0.09242,0.101872,0.087946,0.092334,0.110925,0.128795,0.146318,0.261964,0.294128,0.083952,0.068075,0.070026,0.05861,0.058813,0.049584,0.052542,0.143931,0.076124,0.095167,0.112514,0.253623,0.038693,0.034501,0.022443,0.027249,0.029516,0.025297,0.016573,0.182649,90.216954
0.029544,2.696499,2.649116,4.98715,5.891604,8.025581,0.447338,0.072643,0.162719,2.684242,0.576593,0.972547,1.587009,1.844134,0.127873,0.07049,0.06912,0.060134,0.071615,0.072208,0.06337,0.069665,0.073651,0.256485,0.143052,0.103024,0.148145,0.107592,0.124679,0.140806,0.260293,0.291293,0.065217,0.124799,0.125723,0.119536,0.12228,0.066789,0.107346,0.092399,0.111779,0.130245,0.142601,0.404999,0.035963,0.04226,0.029594,0.023795,0.027226,0.031956,0.037513,0.17941,19.204797
0.182126,0.337933,5.394067,6.026206,6.390796,9.364765,0.423524,0.177723,0.303482,2.691418,0.644987,1.025012,1.784971,2.081522,0.131329,0.060292,0.061898,0.073241,0.060645,0.084484,0.073285,0.076271,0.077854,0.230415,0.104335,0.083226,0.092887,0.109083,0.125321,0.140475,0.262047,0.293081,0.060669,0.125963,0.095364,0.116953,0.081486,0.092983,0.100082,0.208549,0.078955,0.106944,0.132597,0.32542,0.038022,0.037546,0.030841,0.027892,0.03038,0.029767,0.014667,0.177976,28.914152
0.246898,0.112221,9.019583,4.343651,5.796732,8.081302,0.580537,0.142284,0.29779,2.689785,0.84552,0.846629,1.492744,1.716247,0.129607,0.071803,0.084953,0.088867,0.091458,0.081677,0.070641,0.073879,0.083507,0.659919,0.103042,0.086751,0.112916,0.113048,0.129165,0.143879,0.257556,0.292166,0.1106,0.123888,0.137723,0.138797,0.09211,0.102814,0.099674,0.470149,0.082269,0.088069,0.136538,0.440727,0.034018,0.035433,0.024278,0.028602,0.02975,0.033843,0.063982,0.178033,100.976911
0.146974,-0.256207,3.354916,5.363611,6.014855,8.259273,0.528775,0.131784,0.305242,2.67954,0.679148,1.028467,1.522782,1.940916,0.106389,0.044354,0.060481,0.064199,0.072225,0.072436,0.067806,0.072224,0.069266,0.342126,0.097905,0.136022,0.09924,0.106622,0.121852,0.141061,0.258999,0.291927,0.125661,0.131582,0.13199,0.122028,0.115166,0.105147,0.124832,0.254143,0.08631,0.093323,0.121532,0.393904,0.04088,0.038214,0.025891,0.031148,0.025919,0.033613,0.037148,0.17673,20.999399
0.139177,1.443183,3.750184,6.409304,7.677401,8.012037,0.389139,0.1202,0.268671,2.706228,0.816769,0.986018,2.176872,2.494509,0.161151,0.07993,0.090616,0.08273,0.08845,0.089216,0.091797,0.08174,0.082754,0.352991,0.174879,0.114822,0.138164,0.113802,0.126625,0.142515,0.258349,0.291137,0.088811,0.173447,0.147021,0.12559,0.12126,0.14532,0.120751,0.176583,0.111751,0.139947,0.158211,0.320742,0.044507,0.043016,0.025141,0.024151,0.02468,0.023843,0.04629,0.177601,85.414825
0.114161,0.711036,4.614925,6.49787,6.914257,9.53669,0.37657,0.153607,0.297291,2.662906,0.5975,1.156947,1.833442,2.476048,0.130438,0.038784,0.058413,0.066858,0.058385,0.064857,0.063113,0.070346,0.072651,0.218746,0.120696,0.110728,0.113517,0.109708,0.123386,0.140521,0.254941,0.290012,0.027428,0.110588,0.094378,0.099584,0.12039,0.071275,0.08594,0.250258,0.093637,0.110442,0.138706,0.432422,0.039311,0.040224,0.026226,0.031687,0.027777,0.026262,0.023953,0.179166,36.879382
0.120739,-0.482864,4.160364,5.803185,6.492945,8.267022,0.456569,0.171486,0.299743,2.691934,0.599845,0.912046,1.729453,2.176273,0.121002,0.041544,0.057843,0.06537,0.071503,0.07297,0.074475,0.073137,0.076621,0.215095,0.099715,0.104836,0.096388,0.103171,0.125271,0.139819,0.257695,0.29199,0.030406,0.116061,0.095125,0.065952,0.079503,0.056492,0.068496,0.275596,0.080069,0.11028,0.161456,0.412781,0.043262,0.045949,0.02811,0.027345,0.024809,0.020547,0.038689,0.177747,30.751307
0.274186,-0.471975,2.683132,4.900905,6.054117,8.365985,0.55867,0.209448,0.399272,2.685039,0.421627,0.838132,1.336042,1.249958,0.095925,0.028265,0.033666,0.039107,0.040517,0.048274,0.058263,0.065244,0.063638,0.177231,0.135521,0.097712,0.132919,0.108061,0.125065,0.139878,0.260576,0.290843,0.018541,0.061305,0.067221,0.062034,0.061464,0.066828,0.06177,0.116864,0.079278,0.113741,0.150326,0.2433,0.034603,0.037574,0.028044,0.025507,0.023735,0.028147,0.009778,0.180785,24.194505
0.095535,-1.178478,24.431153,6.77331,6.322186,7.524092,0.205405,0.168772,0.243334,2.722248,0.776167,1.107624,2.259826,3.990831,0.137371,0.051894,0.064762,0.05573,0.044835,0.077579,0.070598,0.069295,0.075299,0.339579,0.136163,0.096379,0.110699,0.09739,0.105358,0.120794,0.254911,0.286699,0.020081,0.14399,0.125991,0.107285,0.130864,0.164781,0.206665,0.412859,0.109842,0.124655,0.191335,0.540341,0.043565,0.044893,0.038145,0.035172,0.03661,0.025381,0.036654,0.179571,25.417701
0.176619,-0.763257,10.417225,6.632046,7.311565,7.862118,0.412219,0.163687,0.299642,2.670539,0.79237,0.96762,1.808816,2.713402,0.174183,0.058567,0.080595,0.098661,0.098849,0.110886,0.105296,0.09227,0.095462,0.195642,0.186135,0.140299,0.167132,0.104925,0.122932,0.136378,0.253255,0.286489,0.07043,0.075731,0.121087,0.085106,0.107805,0.094334,0.164522,0.262814,0.110179,0.112335,0.130716,0.279862,0.046942,0.052738,0.029362,0.028865,0.028155,0.028419,0.05392,0.170908,70.205093
0.206656,-0.766615,2.030457,5.902566,6.552163,9.70124,0.578386,0.173406,0.362227,2.681598,0.480732,0.76861,1.67051,1.742238,0.109848,0.036997,0.042321,0.042264,0.049742,0.071894,0.066122,0.066422,0.069161,0.122934,0.094269,0.079028,0.086062,0.106345,0.118065,0.134488,0.254943,0.289679,0.023232,0.061865,0.063,0.060697,0.053374,0.05815,0.056365,0.089004,0.074532,0.084663,0.115979,0.262571,0.031966,0.032391,0.027387,0.024568,0.024219,0.028974,0.022749,0.176084,31.28092
0.099378,-1.059673,3.766251,9.698979,5.505983,13.037396,0.387701,0.176595,0.27951,2.711358,0.438436,0.976072,1.590415,1.94711,0.110181,0.021966,0.0355,0.03367,0.041614,0.056338,0.051009,0.065268,0.072636,0.189785,0.112173,0.100007,0.112478,0.09599,0.116085,0.12551,0.247114,0.29005,0.007507,0.091641,0.063286,0.079817,0.074456,0.062505,0.087093,0.221632,0.080375,0.106593,0.119448,0.312758,0.03508,0.040839,0.033852,0.037088,0.041497,0.029469,0.024372,0.17446,0
0.106845,-0.782376,2.671584,6.301662,7.637656,9.56297,0.413545,0.178259,0.300097,2.683513,0.541106,0.883294,1.884185,2.198209,0.127268,0.040337,0.059018,0.069341,0.06701,0.065987,0.078554,0.076102,0.078659,0.289898,0.094326,0.104809,0.099803,0.099493,0.12101,0.135365,0.2612,0.292856,0.024512,0.120716,0.109296,0.084686,0.086373,0.097408,0.077083,0.168025,0.0753,0.122719,0.153994,0.407778,0.035456,0.028964,0.025845,0.027792,0.024927,0.019418,0.030237,0.173761,29.313309
0.178455,0.137707,6.72964,4.930103,7.178526,9.112769,0.416896,0.182399,0.3198,2.687662,0.595889,1.022556,2.035777,2.276803,0.101097,0.049883,0.048419,0.061952,0.068212,0.064598,0.070155,0.069262,0.070523,0.274902,0.103646,0.099471,0.098553,0.110071,0.129368,0.147282,0.257461,0.290933,0.040295,0.092243,0.113408,0.071665,0.069426,0.088655,0.092769,0.268217,0.067656,0.123412,0.139678,0.466987,0.036578,0.044015,0.024169,0.02104,0.025161,0.020109,0.029323,0.179787,42.233886
0.182074,-0.308699,3.839749,6.220248,7.965312,10.394508,0.426342,0.199573,0.322274,2.65593,0.511932,0.981234,1.516302,1.906062,0.122302,0.038416,0.041302,0.050671,0.050463,0.058597,0.060734,0.065881,0.06672,0.393458,0.107029,0.105563,0.091147,0.10327,0.122319,0.13604,0.251938,0.287933,0.019501,0.123083,0.087764,0.101956,0.078744,0.153734,0.148618,0.27191,0.085088,0.109621,0.151827,0.319013,0.03925,0.04044,0.026178,0.029962,0.026515,0.028614,0.012866,0.177199,19.686837
0.152257,-0.095016,2.940894,5.970388,7.874272,9.253468,0.392321,0.173056,0.322737,2.743301,0.598021,0.948345,1.761986,2.111713,0.116909,0.047369,0.060332,0.066678,0.075761,0.071709,0.067112,0.076075,0.081697,0.295715,0.106411,0.079981,0.119663,0.107564,0.126164,0.144846,0.261529,0.296285,0.055171,0.093069,0.108697,0.093308,0.075709,0.073939,0.103033,0.109894,0.090663,0.088424,0.110799,0.338824,0.043428,0.042783,0.027436,0.020248,0.021314,0.020299,0.019125,0.176726,49.543213
0.141079,0.753521,4.259329,5.907041,7.105916,8.968993,0.41576,0.157842,0.304907,2.672836,0.584235,1.059045,1.854207,2.095827,0.129499,0.052801,0.056164,0.061682,0.059727,0.07028,0.074029,0.072863,0.074221,0.342041,0.096885,0.10953,0.100799,0.108203,0.123772,0.141631,0.25773,0.291553,0.052727,0.166749,0.143159,0.092794,0.133017,0.112897,0.084894,0.241646,0.079489,0.099475,0.149023,0.432922,0.0335,0.033192,0.019568,0.027127,0.034658,0.031503,0.021563,0.178575,26.640384
0.074477,1.863051,6.079393,5.833673,6.523845,7.933552,0.462808,0.126516,0.208244,2.698087,0.619743,1.250252,1.711708,1.860469,0.117108,0.066265,0.081489,0.080736,0.076093,0.069957,0.076174,0.07959,0.084223,0.282367,0.114517,0.108999,0.115276,0.107783,0.12744,0.143555,0.263324,0.297685,0.077339,0.133379,0.154196,0.138385,0.126194,0.121207,0.165054,0.163998,0.073305,0.122524,0.169802,0.484109,0.033568,0.034547,0.03158,0.023995,0.023977,0.027166,0.025814,0.180769,22.817079
0.221515,-1.266794,26.779236,5.527697,6.501481,8.960659,0.351054,0.241776,0.330374,2.71094,0.476558,0.748755,1.70009,2.536666,0.106712,0.043541,0.049873,0.049046,0.060403,0.068778,0.064491,0.066153,0.07177,0.650062,0.09481,0.097818,0.109267,0.125394,0.144712,0.152013,0.257969,0.291189,0.039239,0.062829,0.063399,0.081942,0.078264,0.059194,0.070324,0.366266,0.077272,0.086456,0.124915,0.464868,0.034633,0.039024,0.049379,0.049353,0.039216,0.043775,0.030394,0.177589,47.677864
0.313548,-0.779857,11.97285,5.64474,6.561637,8.253501,0.47787,0.177797,0.336887,2.694812,0.805893,1.060071,1.946846,2.606924,0.160559,0.071382,0.080871,0.076054,0.084114,0.091767,0.083622,0.075554,0.080397,0.355487,0.112167,0.109334,0.105692,0.110271,0.126215,0.141657,0.262508,0.290949,0.072935,0.183862,0.202715,0.172001,0.160536,0.173483,0.235556,0.389645,0.091616,0.100125,0.135805,0.47797,0.054431,0.043388,0.041804,0.036053,0.031778,0.034715,0.063947,0.176783,133.178647
0.04486,-1.266174,1.790261,5.249202,4.902402,5.965497,0.404314,0.107417,0.267323,2.72262,0.422904,0.876069,1.794947,2.676054,0.122709,0.0329,0.03503,0.04491,0.043366,0.058694,0.058936,0.061721,0.064397,0.331792,0.110015,0.121087,0.11556,0.090011,0.108187,0.137197,0.257039,0.291359,0.040929,0.062025,0.066324,0.063713,0.073221,0.059718,0.056949,0.103268,0.075062,0.122108,0.167942,0.34125,0.040649,0.027071,0.022618,0.03014,0.024086,0.031406,0.050744,0.179706,21.398407
0.228116,0.167119,8.598966,5.950189,6.659447,8.948896,0.483202,0.185662,0.334187,2.692487,0.601823,0.929838,1.752576,2.409593,0.116412,0.050848,0.040517,0.039525,0.046081,0.057643,0.060827,0.061916,0.064487,0.559545,0.10984,0.121043,0.091345,0.107362,0.12822,0.141551,0.261256,0.293486,0.037356,0.101808,0.10748,0.083174,0.099938,0.107773,0.090879,0.423993,0.079614,0.11339,0.135936,0.438096,0.038274,0.045942,0.023899,0.023855,0.028001,0.027153,0.014661,0.182186,87.882686
0.050629,-0.879083,1.760208,4.765612,6.807317,5.558822,0.542968,0.088323,0.312191,2.71821,0.531166,0.809988,1.913672,1.770917,0.125271,0.033455,0.043456,0.0465,0.04881,0.065897,0.086137,0.085553,0.082732,0.160107,0.098942,0.084657,0.080851,0.095558,0.110129,0.12426,0.251232,0.28589,0.016127,0.062338,0.062218,0.06383,0.064238,0.048993,0.053884,0.085277,0.072383,0.083713,0.114161,0.387357,0.030112,0.031596,0.027783,0.018051,0.020692,0.027258,0.037704,0.160078,31.416008
0.110209,1.02971,2.855098,5.240079,6.220499,8.495014,0.431185,0.150398,0.299615,2.673843,0.683184,1.082603,1.84926,2.22515,0.10567,0.063548,0.05503,0.066474,0.072685,0.076113,0.069254,0.066683,0.070924,0.258077,0.097385,0.091187,0.093378,0.10939,0.126301,0.143986,0.258612,0.290684,0.041981,0.128737,0.137716,0.112337,0.127332,0.124941,0.104758,0.218243,0.068848,0.081913,0.133846,0.363444,0.039504,0.0416,0.030724,0.024392,0.023644,0.02537,0.017747,0.178609,74.670471
0.108767,-1.392535,8.16961,5.477117,5.908566,7.589975,0.300518,0.171705,0.289506,2.720951,0.517233,0.634385,2.061867,2.348974,0.122432,0.035146,0.040688,0.069014,0.075923,0.09116,0.075406,0.069356,0.07758,0.24809,0.098681,0.127908,0.092303,0.092769,0.112809,0.128017,0.256665,0.28894,0.015068,0.107004,0.061845,0.072749,0.076742,0.075326,0.06694,0.378316,0.06945,0.12269,0.111362,0.349678,0.036926,0.04898,0.056345,0.026837,0.020411,0.019325,0.027074,0.177914,40.178797
0.122568,-0.406905,3.864938,5.097258,5.678187,9.566184,0.520902,0.195329,0.291492,2.671115,0.494572,0.857801,1.522042,1.600755,0.107559,0.031388,0.040378,0.041274,0.051685,0.058706,0.056635,0.069675,0.070317,0.345762,0.104523,0.101959,0.138583,0.102945,0.123014,0.140948,0.255154,0.289367,0.025108,0.107075,0.073631,0.077314,0.074407,0.076603,0.059794,0.157257,0.072752,0.124909,0.165556,0.301846,0.042778,0.029803,0.028459,0.026172,0.024673,0.025067,0.013599,0.17947,31.363873
0.161904,-0.072997,3.457841,7.559585,7.748606,10.702007,0.336881,0.173833,0.302774,2.672267,0.736648,0.930257,1.679062,2.172467,0.116719,0.055189,0.039754,0.052953,0.05076,0.066533,0.071871,0.070271,0.072541,0.2547,0.106928,0.132952,0.09951,0.099268,0.121072,0.131208,0.253566,0.28919,0.035233,0.105214,0.12819,0.127423,0.120549,0.110738,0.111756,0.158864,0.086783,0.109716,0.186064,0.314198,0.035345,0.034142,0.024054,0.026185,0.026185,0.026314,0.02843,0.174945,22.236304
0.346052,-0.026736,2.356588,5.283749,6.920015,9.708841,0.565372,0.21276,0.394571,2.676177,0.408104,0.842544,1.337935,1.373105,0.093397,0.030714,0.029337,0.032536,0.034258,0.043581,0.048959,0.05829,0.070829,0.131743,0.118107,0.083105,0.093812,0.106541,0.120266,0.132624,0.247585,0.283724,0.029216,0.05603,0.049188,0.049618,0.048902,0.056205,0.054555,0.094539,0.094237,0.10472,0.104796,0.193379,0.042491,0.036109,0.021636,0.028926,0.028487,0.0271,0.011126,0.172493,31.243069
0.129182,-1.317457,6.434982,8.11445,7.979199,8.12134,0.326839,0.178406,0.30321,2.691075,0.812901,0.953905,2.108962,2.287014,0.127963,0.046802,0.060331,0.065879,0.062513,0.076076,0.070831,0.067536,0.071316,0.505515,0.097838,0.140663,0.136383,0.099915,0.117304,0.136971,0.256782,0.290047,0.037868,0.133479,0.10626,0.142147,0.088414,0.127842,0.118513,0.254457,0.079073,0.100784,0.158407,0.33015,0.036515,0.041157,0.040195,0.034018,0.033957,0.03618,0.027502,0.180062,32.410146
0.138221,0.312722,2.582518,9.070939,6.07178,7.35209,0.383836,0.159922,0.298367,2.685969,0.662125,0.992446,1.752926,3.131419,0.158462,0.053248,0.054388,0.050352,0.062961,0.085484,0.074672,0.066745,0.069913,0.376246,0.100267,0.091292,0.1138,0.104869,0.118675,0.134755,0.259236,0.291636,0.022853,0.115642,0.12939,0.103676,0.075299,0.070969,0.077333,0.1573,0.079203,0.08853,0.121094,0.340617,0.03225,0.04362,0.024576,0.020838,0.02064,0.017709,0.025322,0.174567,38.255023
0.131477,1.254586,1.668829,4.856121,8.173621,8.55058,0.503484,0.07931,0.284556,2.692621,0.526233,0.919751,1.352934,1.450492,0.117219,0.053373,0.052803,0.060737,0.071823,0.064123,0.067949,0.065915,0.069381,0.288822,0.120127,0.092559,0.093027,0.109542,0.128511,0.149713,0.262574,0.293703,0.17333,0.104618,0.109243,0.070252,0.057558,0.056104,0.052497,0.084491,0.109458,0.104716,0.107749,0.197998,0.038155,0.041709,0.02643,0.033837,0.02749,0.028319,0.027882,0.180599,19.623958
0.115833,-1.714321,15.695242,10.339824,7.485841,8.734996,0.251889,0.18498,0.29067,2.716687,0.804846,1.033228,2.302304,2.83256,0.137625,0.055766,0.062457,0.062777,0.061245,0.092774,0.07483,0.072663,0.072276,0.316933,0.16312,0.12912,0.093369,0.101787,0.113362,0.126865,0.255564,0.290631,0.027733,0.15443,0.104354,0.173682,0.121236,0.162471,0.140469,0.358693,0.113921,0.165751,0.188492,0.348156,0.047023,0.053517,0.039867,0.032767,0.032666,0.022797,0.030312,0.171833,22.390583
0.16089,-0.433273,42.526318,7.81903,6.749547,7.642848,0.329495,0.186227,0.290486,2.705138,0.627819,1.228196,2.115329,2.776487,0.123643,0.041372,0.05269,0.05856,0.060549,0.065517,0.071394,0.06163,0.070446,0.652383,0.111721,0.096621,0.167274,0.116932,0.144047,0.163245,0.26474,0.291971,0.035453,0.09313,0.127171,0.159401,0.173506,0.171413,0.2228,0.376189,0.091492,0.109095,0.205536,0.645901,0.040205,0.0408,0.025772,0.029055,0.03721,0.025774,0.040749,0.179161,37.590696
0.059643,1.627557,5.071124,6.84369,8.193575,9.915665,0.383109,0.123276,0.21328,2.694846,0.806135,1.071064,1.88959,2.516054,0.142054,0.064822,0.085107,0.066191,0.07313,0.090237,0.082847,0.080184,0.103552,0.618953,0.121151,0.109168,0.102454,0.108492,0.122935,0.138637,0.251405,0.287307,0.051373,0.171596,0.182955,0.128478,0.141164,0.125272,0.165261,0.200622,0.090479,0.109277,0.195867,0.370178,0.036879,0.041699,0.028415,0.022882,0.024617,0.022911,0.068087,0.177072,19.030223
0.167546,-0.018898,4.802862,6.64858,8.084031,10.535227,0.345005,0.175517,0.312014,2.674502,0.655579,1.018627,1.729134,2.402696,0.141461,0.051323,0.061853,0.066409,0.063409,0.084347,0.073311,0.078847,0.079125,0.285127,0.096864,0.142983,0.131135,0.104264,0.126938,0.141311,0.256034,0.291061,0.053099,0.147737,0.143334,0.126623,0.186697,0.118649,0.117252,0.215416,0.085294,0.112691,0.115161,0.440449,0.031919,0.043188,0.042634,0.029277,0.037335,0.038559,0.019097,0.177157,31.189672
0.125609,-0.690324,21.620518,8.789177,13.65174,14.415485,0.358823,0.158107,0.297267,2.694374,0.517346,1.059909,2.553109,2.964216,0.119686,0.04915,0.041156,0.059104,0.052824,0.061604,0.068514,0.075361,0.080757,0.460461,0.135333,0.157594,0.155605,0.105,0.126275,0.138577,0.247284,0.282178,0.019932,0.169595,0.17513,0.104666,0.176857,0.184906,0.304892,0.341727,0.099374,0.178533,0.151446,0.537156,0.059226,0.055452,0.02692,0.026984,0.030666,0.026134,0.066381,0.173435,16.591128
0.06788,2.903182,6.337564,4.03622,4.725103,6.294343,0.552987,0.113817,0.178639,2.767096,0.465867,1.045792,1.156579,1.26271,0.126844,0.04473,0.054959,0.043314,0.046328,0.049485,0.056906,0.061969,0.064576,0.344447,0.121752,0.170051,0.150764,0.109026,0.12436,0.143251,0.26451,0.296153,0.085362,0.10952,0.092902,0.110629,0.084723,0.081566,0.097198,0.272514,0.092095,0.132069,0.184337,0.275576,0.066144,0.065344,0.034587,0.043659,0.037734,0.036389,0.05287,0.186079,11.174358
0.172653,-0.622937,2.094574,6.038199,21.005787,11.038519,0.54582,0.141839,0.322962,2.690051,0.617823,0.719572,1.765561,2.940085,0.136736,0.035569,0.031651,0.064529,0.097331,0.071639,0.076853,0.096961,0.083262,0.173261,0.085281,0.076693,0.079692,0.090281,0.115032,0.135436,0.253002,0.288482,0.043028,0.102394,0.095138,0.083535,0.131085,0.069342,0.104314,0.105067,0.075733,0.080734,0.102472,0.387965,0.037496,0.035341,0.030935,0.026107,0.028448,0.030462,0.027634,0.167019,60.998185
