@attribute mfcc_sma_de[12]_maxPos numeric
@attribute mfcc_sma_de[12]_kurtosis numeric
@attribute pcm_zcr_sma_de_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute F0_sma_de_maxPos numeric
@attribute output {high,nothigh}

@data

0.002698,-1.996862,-3.00843,-11.80716,2.272133,42.95047,-23.34329,2.508781,29.77534,32.39565,36.44396,-25.52812,-14.08391,0.005445,0.000008,0.044152,2.97953,13.69802,0.695563,2338,24.21324,-3.167745,-0.002612,0.52737,5.996251,7.069066,4.665569,2265,3.659567,3.668147,3.248376,4.077826,7.732062,3.402413,2227,4.374593,0.05614,-0.063158,-0.000001,12.70695,0.125607,6.932229,655,high
0.014781,2.359444,2.504611,-16.65625,2.307839,41.13145,-22.27777,-1.528592,44.28643,40.50927,39.79668,-18.16395,-26.55189,0.004235,-0.000003,0.068266,2.299486,11.21805,0.759459,534,15.33974,-7.549483,-0.002445,1.789697,4.57018,10.49899,4.791577,1169,4.593967,4.672493,3.409539,5.473194,9.725869,3.607919,344,3.76536,0.07441,-0.071143,0.000007,9.244799,0.143096,4.814421,2230,high
0.034517,-2.621875,-0.480335,-14.81782,-1.797225,29.41042,-22.12817,-4.375269,20.84156,38.54051,35.25261,-21.35264,-18.24043,0.019359,0.000008,0.075525,1.439314,8.298178,0.695203,780,8.365167,-2.698476,-0.00093,0.447759,3.866948,7.152664,4.247401,2706,3.352467,3.871658,3.357993,4.512382,8.24229,3.552854,2715,3.116675,0.048518,-0.051785,0.000025,8.585984,0.123624,4.551996,2891,high
0.009554,-6.045687,-6.580949,-18.22508,-4.13209,33.99337,-17.87182,-1.893204,19.81853,33.83816,31.05477,-20.29095,-13.27016,0.012099,0.000005,0.077088,1.671336,9.163857,0.70529,2724,9.565225,-3.853493,0.001359,0.47028,5.595809,6.210823,3.992379,1550,3.551315,4.292418,3.337181,4.680424,9.280876,3.448478,219,3.646769,0.045009,-0.052813,-0.000034,8.325608,0.110866,5.065289,2104,high
0.034325,-5.002409,-5.279567,-5.229454,2.086045,19.22829,-12.76258,-3.341443,13.00315,24.78969,24.42961,-14.97393,-13.94419,0.071385,0.000006,0.149432,0.062282,2.889963,0.287111,543,4.114842,-1.170659,0.001434,0.170826,4.053312,3.9909,3.592104,23,3.352353,4.4306,3.630472,3.07852,6.360749,3.079389,1436,3.234622,0.034846,-0.030793,-0.000006,4.216806,0.048068,3.690445,0,high
0.016776,-15.23823,-15.24386,-15.79096,-4.119623,32.92975,-29.30035,-12.56155,24.67699,33.84057,33.74715,-14.70225,-16.75707,0.027828,0.000001,0.06807,1.080643,5.998233,0.700338,137,17.68433,-4.137482,0.001916,0.647815,4.488718,7.793897,4.919512,75,3.618447,4.55281,3.786467,4.307635,8.426534,4.005814,2469,4.979043,0.041984,-0.026618,0.000008,13.28316,0.13454,5.531709,915,high
0.017675,-6.925139,-0.693556,-22.7831,-3.637214,34.37147,-22.92792,-3.340973,34.71481,31.84206,33.71518,-13.98055,-10.33152,0.005445,0.000004,0.06173,0.885575,3.38577,0.797034,2265,8.476058,-5.277583,-0.005028,4.376017,5.497324,11.10741,3.703229,665,3.586953,4.511252,3.42857,5.558002,9.547161,3.50879,2404,4.849648,0.038415,-0.029341,0.000008,4.650308,0.141493,3.979166,3,high
0.032222,-5.890922,-7.819983,-3.879848,6.79234,18.3914,-10.98132,-0.245433,9.988503,21.63177,21.52028,-12.69275,-15.18145,0.021779,0.000004,0.106144,0.695955,4.308515,0.405899,2368,8.615259,-1.962151,0.000381,0.32568,3.751378,5.229568,4.386899,275,2.848452,3.134799,2.931792,2.980651,5.920027,3.204291,2221,3.091697,0.04513,-0.039383,0.000012,4.276371,0.063609,3.970075,0,high
0.041121,-4.420561,-9.683623,-16.02255,-3.702924,26.5997,-20.81138,-6.100263,12.83801,25.0685,25.35064,-18.89288,-21.34776,0.008469,-0.000015,0.076352,0.129788,2.589576,0.625123,2367,13.48237,-1.242208,0.005006,0.199125,6.235819,4.684034,4.045687,1219,3.193697,3.236922,3.135234,3.275821,6.421614,3.489589,1819,3.101795,0.018996,-0.014761,-0.000013,4.932152,0.071884,3.426294,2364,high
0.030287,-5.83,-6.672688,-15.73404,-3.375485,29.00193,-17.13055,-1.137635,15.40372,29.60809,28.38795,-14.45051,-18.51077,0.009679,-0.000001,0.074562,1.411059,6.456452,0.632067,2879,10.69836,-4.384198,0.001448,0.372162,4.915033,5.249362,3.738572,1761,3.377812,3.610579,3.170751,4.209363,7.878161,3.298316,2848,3.288997,0.044102,-0.038476,0.000003,7.43451,0.089607,4.178005,1670,high
0.035007,-3.411154,-4.674119,-17.99244,-2.764807,32.76863,-19.94775,-1.493385,28.47537,31.6725,35.38194,-17.68697,-16.63598,0.019359,0.000001,0.107465,1.758318,8.277215,0.741755,2987,10.63157,-3.267654,0.002833,0.431728,7.054285,7.676536,5.045909,765,3.579751,4.434702,3.445057,4.219077,9.687433,3.840214,173,3.595162,0.058379,-0.067151,0.000064,8.664231,0.123444,5.137525,2168,high
0.026184,-4.889938,-2.495624,-9.445285,0.134148,31.2814,-23.19049,-1.359281,27.41783,28.16542,30.87756,-24.64608,-25.37003,0.012704,0.000039,0.071015,1.283614,4.646462,0.733818,1965,7.051076,-2.508445,-0.000583,0.518355,4.524987,5.985653,4.205536,1866,3.288362,3.830014,3.434701,3.403032,7.308798,3.265381,2589,3.821544,0.049183,-0.047792,0.000011,7.052347,0.154036,7.16491,2351,high
0.015012,-2.606343,-3.885248,-12.16988,-0.491754,30.0827,-15.01881,-2.139814,25.27727,29.4043,31.08331,-12.15344,-11.12822,0.009679,-0.000001,0.097063,1.597386,6.696317,0.561215,2716,7.927637,-3.159899,0.003816,0.834547,4.827185,7.08012,3.502117,2929,3.338549,4.678937,3.188881,4.286098,8.022484,3.304694,1518,3.054999,0.062916,-0.062855,-0.000025,5.461983,0.08367,3.576726,577,high
0.024763,-0.541449,-1.574112,-17.21166,0.386887,43.89474,-18.27208,-1.632419,37.90729,35.84343,34.3965,-23.60438,-17.47398,0.00726,0.000007,0.082698,2.595565,11.68762,0.718629,2606,13.64847,-3.935272,0.00133,0.432711,5.761399,7.279143,4.445003,582,3.566708,4.498942,3.744919,5.133498,10.71015,4.414149,33,3.578722,0.097943,-0.092136,-0.000009,15.68618,0.10195,5.669654,739,high
0.016585,2.306171,7.334826,-23.53652,-5.819892,40.51663,-23.92367,-6.17383,30.57997,34.1193,32.30178,-18.39229,-15.84367,0.013309,0.000008,0.046235,4.394693,25.26502,0.698606,2060,25.56441,-5.195458,-0.001995,0.702122,6.315757,8.666795,4.785894,120,3.530507,4.639574,3.624032,4.331281,8.587769,3.491495,1975,3.555747,0.091712,-0.08415,0.000008,24.8203,0.097423,4.145203,1151,high
0.0275,-7.727253,-14.30671,-20.40346,-3.792618,33.31419,-16.28472,-1.875401,26.37481,34.36595,28.13477,-12.69157,-12.17394,0.029038,0.000009,0.12305,1.128678,4.744878,0.679362,1566,6.267697,-2.853642,0.003175,0.383099,3.296805,4.876914,3.220846,916,3.201748,4.452741,3.248079,3.278835,6.400043,2.946533,2495,2.923841,0.040774,-0.055535,-0.000014,5.828115,0.104196,4.160904,65,high
0.045339,-5.951097,-2.413636,-26.27951,-1.706892,53.16857,-23.532,0.986206,38.88777,46.72095,54.3116,-29.16486,-24.23036,0.00363,-0.000005,0.117668,2.321706,10.59249,0.779709,283,5.471861,-7.788198,0.004439,1.825578,4.03555,13.79159,4.427515,1312,4.040656,10.76672,4.392203,9.981562,17.17544,4.129834,1312,3.769912,0.145735,-0.125287,-0.000007,12.00583,0.167695,4.524519,1746,high
0.015612,-6.769829,-5.672082,-0.500208,7.007497,22.33548,-10.43644,3.772654,13.88969,32.39722,26.36267,-16.9543,-13.6153,0.00726,0.000007,0.024069,1.130788,4.404446,0.697327,1511,9.039725,-3.046473,0.0012,0.168378,4.600896,3.664994,3.379668,270,3.342536,3.046564,2.986046,3.181138,6.006492,3.066209,1618,2.960837,0.017907,-0.017181,0.000001,5.808134,0.097801,4.177157,789,high
0.035134,-4.431245,-2.641891,-19.31093,-2.195251,39.67102,-20.53984,-2.569457,29.07774,35.13372,32.30816,-24.26231,-14.46601,0.00363,-0.000002,0.127622,0.233899,2.054795,0.759176,2938,8.20391,-3.340134,0.001028,0.80932,7.061322,10.72101,5.902123,1859,3.912854,4.985184,3.509539,4.440374,8.794858,3.489411,1987,3.410414,0.038778,-0.061404,-0.000038,5.586211,0.130513,5.628097,1676,high
0.0127,-6.021242,-6.430664,-2.195384,13.6251,26.12415,-9.003514,2.349342,11.08774,25.94962,26.70073,-11.8862,-14.95009,0.007864,0,0.040768,1.132905,3.74086,0.604303,232,10.88107,-4.005571,-0.001956,0.387376,4.475779,8.128381,4.164336,28,3.240955,3.242091,3.198314,3.322387,6.674618,3.0586,371,3.051522,0.030188,-0.022989,-0.000001,5.222828,0.096506,4.358763,1351,high
0.038448,1.422657,1.835852,-18.30153,-1.100454,32.95828,-18.16196,-0.867122,25.62744,35.2964,36.60638,-13.11493,-14.47243,0.011494,-0.000002,0.082588,1.49006,6.315116,0.661142,1956,5.981659,-2.976583,0.000728,0.910909,4.484499,8.839835,4.633745,1669,3.994245,3.898352,3.263956,5.087605,10.63844,3.820764,2142,3.486052,0.05003,-0.049849,-0.000002,6.649138,0.134493,4.299169,1374,high
0.033612,-9.452053,-10.41722,-12.74913,-1.593667,27.21293,-19.59761,-2.573178,21.14762,23.18036,28.70218,-12.43276,-18.19553,0.027223,-0.000001,0.073822,0.14388,2.429336,0.751489,475,4.219846,-2.913664,0.004686,1.353079,3.423178,5.154463,3.207582,2332,3.411098,3.47421,3.441443,4.618108,7.813493,3.706021,552,3.133768,0.019903,-0.018451,-0.000015,3.511716,0.124281,4.233407,1701,high
0.033185,-5.340628,-4.835201,-17.69188,-8.005225,23.01766,-12.34049,-1.554846,14.97854,24.50223,26.05358,-14.94915,-11.00902,0.034483,0.000003,0.085758,1.634522,10.90803,0.598967,1666,9.307611,-1.273962,0.000568,0.223287,3.62884,4.817558,3.401659,1447,3.064951,3.175431,2.981923,2.976267,5.965936,2.935655,2626,3.31425,0.038536,-0.028615,0.000009,6.848582,0.071443,3.988238,2304,high
0.023372,-6.548913,-4.382905,-11.21098,3.907531,29.82594,-19.53269,1.09519,29.61664,31.86399,32.50895,-10.93597,-14.82591,0.026013,0,0.105302,2.149193,11.45458,0.651941,1043,16.04607,-3.209665,-0.002422,0.349373,5.018554,6.474142,4.538871,2088,3.573499,4.376057,3.953828,4.267612,8.538597,3.751446,1047,3.737487,0.067695,-0.065396,0.000037,13.79457,0.121239,6.62716,2645,high
0.06117,-6.014627,-6.053637,-3.731591,7.319658,20.27586,-11.23367,-1.308923,8.747416,21.93517,22.79968,-12.70672,-10.98358,0.094374,-0.000005,0.215817,-0.223284,3.296699,0.27092,15,3.948655,-1.13688,0.000029,0.154819,3.502624,3.86747,3.339071,1462,3.030104,2.790913,2.97302,3.752734,6.750719,3.355677,1498,2.976146,0.028373,-0.038536,0.000006,5.498181,0.054683,3.161988,0,high
0.010715,-7.815289,-6.131784,-18.92821,-2.783746,37.143,-22.28757,-4.373892,37.95492,39.88158,30.64975,-18.45802,-20.64091,0.006655,0.000001,0.078141,1.191969,6.058153,0.740873,747,9.90955,-3.410008,-0.000922,0.935757,4.84625,9.089835,4.743177,1953,3.375763,7.262436,4.592339,4.250031,8.133672,3.269289,2775,3.279791,0.055414,-0.047429,-0.000009,7.96953,0.124791,4.2956,1653,high
0.037675,-3.338099,-3.404242,-8.898618,4.437737,29.01927,-12.40992,-0.925972,24.05882,31.1867,27.33031,-17.05233,-19.21779,0.015124,-0.000003,0.093838,1.123553,4.803832,0.697555,1049,5.647293,-2.872705,0.001597,0.37974,4.098496,6.110013,3.821026,2204,3.314503,3.71107,3.514467,3.684928,7.651517,3.198879,718,3.20841,0.031337,-0.045614,0.000025,6.299562,0.117547,3.717014,2878,high
0.007932,6.534268,6.951915,-10.85691,1.336204,30.40979,-13.03811,1.48695,17.5415,29.45264,30.2763,-13.59895,-11.43138,0.004235,-0.000001,0.035415,2.132457,9.4042,0.581021,2794,6.743683,-3.507092,-0.000697,0.416262,4.070487,6.750507,4.050014,1992,3.159834,3.362595,3.142758,3.882238,8.793472,3.275443,1389,3.303391,0.047368,-0.045009,0.00001,7.693016,0.091605,4.177059,2950,high
0.016392,-11.32723,-10.43086,-20.05388,-0.969988,45.60091,-32.78538,-9.570264,40.68644,40.89933,36.12441,-10.57726,-25.35849,0.005445,0.00001,0.070272,0.958098,4.467847,0.776415,882,7.975865,-4.406182,0.001887,1.58436,5.198139,8.796698,4.199359,287,3.854635,4.858981,3.245729,4.676822,10.46656,3.740854,1867,3.294864,0.056806,-0.052148,-0.000006,8.639543,0.15549,4.257244,2972,high
0.01305,-6.53528,-13.5883,-21.27169,-4.215745,28.0048,-17.40546,-1.369343,21.8342,37.3158,40.44915,-19.37986,-20.23041,0.043557,0.000023,0.073322,0.695041,2.959481,0.775396,1764,8.137744,-3.377804,0.005094,0.50711,4.316365,6.413804,4.358519,1004,3.459115,4.118811,3.863251,4.429647,9.191717,3.769184,154,4.274608,0.035753,-0.032305,0.000029,5.045879,0.117429,4.401739,278,high
0.021692,2.12083,2.884531,-17.70346,-0.056877,43.57675,-21.03624,-4.75274,46.16613,41.76786,38.72697,-20.81237,-22.79458,0.012099,-0.000005,0.05216,3.097997,19.47013,0.724162,337,28.49416,-4.084516,0.000458,0.603626,6.186353,6.812696,3.464697,1765,4.217691,6.444219,3.717817,5.916698,9.868728,4.515851,707,4.078653,0.048639,-0.047852,0.000006,21.06636,0.119487,4.27477,583,high
0.061604,-3.616211,-0.997265,-17.28166,-3.614919,35.98034,-21.86216,-3.88563,20.66971,34.32195,35.87283,-25.15131,-17.75003,0.016939,0.000001,0.101576,1.842659,9.275076,0.714533,1047,9.633609,-4.658717,-0.000716,0.635112,4.721306,6.544781,3.997966,2208,3.281813,4.405568,3.541368,4.148078,8.125801,3.520915,2402,3.296795,0.073987,-0.063823,-0.000001,10.56586,0.124421,4.304674,2384,high
0.017292,-6.337472,-9.387655,-12.00775,2.265398,38.10307,-16.52372,-1.57599,27.31725,38.33778,47.13524,-22.35023,-21.9647,0.010284,-0.000015,0.103828,0.935324,3.892617,0.720329,2846,10.04625,-3.922599,-0.000039,0.398691,5.198133,5.012452,3.837998,1191,4.597049,5.485845,4.653751,6.888876,12.14655,5.163319,974,5.049343,0.064489,-0.034604,0.000002,7.939702,0.138151,4.190533,1915,high
-0.00336,8.641044,16.98043,-17.03951,-0.685456,32.42759,-17.85205,0.64717,28.52933,37.75872,45.55164,-12.56878,-16.4499,0.005445,0.000024,0.011984,1.670628,5.93869,0.823619,2450,20.95057,-3.695485,-0.002908,0.554472,7.95784,6.357961,4.782171,1824,3.15024,4.855199,3.503519,5.378501,10.36585,3.355783,2529,3.523654,0.026437,-0.021113,0.000004,7.431485,0.154719,7.474755,1826,high
0.025204,-3.606329,-4.005141,-6.949726,3.815907,27.23931,-12.22123,10.50566,14.99759,28.31652,37.99727,-11.9817,-14.3571,0.013309,-0.000001,0.093926,0.568042,2.913117,0.589345,2259,5.165275,-3.675579,0.001987,0.3566,4.052909,6.321218,4.069242,1632,3.671301,4.229879,3.931494,4.482278,10.22567,3.918476,1294,4.562449,0.056019,-0.042347,-0.000028,4.249564,0.100404,4.08826,2559,high
0.042598,-2.352187,-2.746531,-3.804951,7.42594,21.61355,-5.872036,8.280797,15.57576,22.63397,22.34895,-7.881647,-10.78484,0.00363,0.000004,0.080495,0.884866,2.888843,0.380212,1138,6.606201,-3.297433,0.007489,0.939539,5.449964,7.340151,6.089952,499,3.579778,4.023651,3.862136,4.161246,7.841164,4.470595,924,3.595549,0.070962,-0.035088,-0.000069,7.229354,0.055703,4.975357,0,high
0.003987,3.670956,2.239229,-17.034,-3.038788,37.056,-19.78884,-2.616593,25.24125,35.82642,44.04173,-14.92307,-17.98423,0.00726,-0.00001,0.053662,2.851986,15.50162,0.76469,487,25.34266,-3.256325,-0.002259,0.445951,5.842666,6.035267,4.212102,1608,3.964717,5.425935,4.731364,3.712254,8.216258,4.047795,2605,3.722795,0.047973,-0.035632,0.000004,24.86312,0.157457,5.776876,1496,high
0.01565,-1.229047,0.905669,-17.73055,-0.466024,29.8629,-15.19197,-1.130595,21.01159,31.62638,35.1375,-15.87746,-14.67107,0.00605,0.000004,0.080901,0.871947,4.492099,0.73925,308,6.458249,-3.057094,-0.002338,0.532547,5.334146,6.321758,3.70918,2100,3.291331,4.555297,3.731138,4.73141,9.056118,3.365673,2581,3.880757,0.050756,-0.047247,-0.000003,6.459236,0.14327,6.142059,2972,high
0.009358,-6.492536,-11.58137,-19.34961,-2.299955,33.40791,-17.42485,0.682195,31.03228,46.1045,34.03103,-22.9586,-23.80206,0.006655,0.000017,0.095345,1.056188,4.484947,0.776754,1850,6.744382,-3.0225,0.003435,0.821439,4.852117,7.39639,3.957635,2964,3.665173,4.896972,3.893134,6.837648,10.93962,5.237734,218,3.275313,0.072353,-0.078342,-0.000007,6.602379,0.14897,4.76011,2226,high
0.043808,-11.46317,-12.95613,-17.41759,-4.166773,23.7138,-18.22897,-4.513889,15.21681,25.79617,27.73721,-19.62262,-11.76494,0.044162,-0.000004,0.138651,2.696652,12.54891,0.642023,127,41.34015,-1.986506,0.001747,0.231379,6.453732,5.830496,4.466039,53,2.980176,3.387838,2.992398,3.763554,7.102525,3.177197,10,3.174072,0.054265,-0.061766,-0.000012,12.06452,0.083374,4.211545,1287,high
0.038095,0.199219,0.419253,-6.401062,2.929259,16.70466,-12.33626,-1.925127,9.685466,24.0139,24.26452,-8.351661,-14.79438,0.041742,-0.000001,0.13998,2.073421,13.62797,0.581068,1125,17.30953,-1.265646,0.000844,0.165394,3.775029,5.107441,3.863538,1135,2.871833,2.930468,3.059783,2.750581,5.767251,2.891422,1412,2.971019,0.052329,-0.063944,-0.000005,6.40894,0.067731,4.658152,173,high
0.024527,0.390223,0.70206,-18.12815,-1.563009,39.4962,-21.2214,-1.513341,24.61212,37.29547,33.5387,-13.45035,-12.63894,0.004235,-0.000005,0.088103,2.044902,8.142401,0.72751,1121,7.225935,-4.887332,0.002361,0.893267,4.310926,7.190235,3.907541,1966,3.299693,6.016578,3.722388,5.008864,9.336134,3.756101,2730,4.23464,0.066546,-0.074955,0,7.855791,0.139708,4.603459,2637,high
0.012262,-11.03039,-12.4443,-11.95269,4.319755,46.92379,-28.76684,-6.980263,57.65702,34.45594,39.4074,-32.15328,-18.89676,0.019359,-0.000002,0.046548,1.41624,7.548162,0.687565,2077,16.73251,-5.243125,-0.002967,0.603554,6.34211,7.396486,4.445819,1609,4.965121,5.056581,3.92245,3.948952,8.020185,3.468673,265,3.866408,0.026558,-0.035995,0.000007,28.23845,0.117984,5.876523,2356,high
0.031102,2.61065,3.209668,-21.85599,-1.658456,30.74532,-17.61685,0.335604,19.99004,32.49718,32.98011,-13.97949,-14.75846,0.010284,0.000002,0.119223,0.84267,3.665023,0.765408,2625,6.890339,-4.513716,0.003269,0.792136,3.932873,8.978991,4.964991,470,3.360861,4.995902,3.702396,3.998823,7.980837,3.401101,2494,3.324238,0.053721,-0.058258,0.000034,5.01982,0.116895,6.08211,769,high
0.00952,6.106626,3.993792,-26.83706,2.048885,53.58714,-25.08063,-5.208808,45.23734,44.73132,56.13185,-24.12074,-20.08103,0.012704,-0.000003,0.052188,2.867084,17.5847,0.791691,2474,9.257215,-4.970774,0.001181,1.194002,6.663559,11.19422,6.43071,2600,5.089512,5.93043,4.270164,4.718707,11.25392,4.52806,118,5.5542,0.052208,-0.077072,0.000034,26.41585,0.139901,5.021139,573,high
0.027178,-9.77695,-10.18318,-4.337775,7.447493,37.26118,-12.62688,1.340135,27.32017,29.25261,31.6953,-13.79235,-13.39194,0.010284,-0.000001,0.075027,0.731751,2.822111,0.654009,172,7.252377,-2.916505,-0.002689,0.620317,4.355808,5.683558,3.323038,456,3.457931,5.060607,3.564389,3.287576,7.131613,3.38358,845,3.379591,0.032063,-0.024561,0.000005,4.156649,0.102581,3.789534,154,high
0.015674,-2.037464,-3.007691,-1.410132,6.349285,20.48805,-17.91429,-4.912392,14.75278,22.13366,18.1124,-14.20892,-9.862193,0.018149,0.000057,0.036489,1.064531,2.880592,0.471587,1813,10.40267,-0.720824,-0.001263,0.097048,3.17046,3.42678,3.430806,1555,3.0662,3.192479,3.478618,2.758856,5.137106,2.981452,2643,3.124288,0.022081,-0.023593,0.000006,5.132977,0.081021,4.010948,1809,high
0.013456,-7.824369,-8.124921,-20.94884,-3.177984,40.78259,-19.58601,1.09671,28.88593,40.97625,42.24646,-17.25948,-19.14523,0.00484,0.000012,0.051068,1.009588,3.914536,0.715822,796,9.811416,-3.540487,0.003716,0.637013,4.18751,8.146723,4.727676,171,4.077611,4.619529,3.19826,5.34881,10.51015,3.296545,385,4.473004,0.040956,-0.03902,-0.000003,9.525632,0.138145,4.157473,265,high
0.055754,-4.813123,-4.982163,-13.74038,1.555,47.48991,-14.78264,3.704566,31.98673,37.83118,35.21561,-17.57192,-15.83018,0.00605,0.000001,0.096197,0.983905,4.053246,0.683226,2915,7.495475,-4.981154,0.001412,1.144634,4.033654,6.965827,3.494554,272,3.14078,4.299566,3.139385,4.34008,9.282976,3.183891,1450,3.953943,0.076044,-0.074652,0.000008,6.695448,0.14877,5.130646,1440,high
0.005322,-10.42023,-11.40368,-5.78957,1.160843,19.98728,-13.67354,-2.20359,12.84039,26.07647,26.42947,-19.39788,-16.56014,0.015124,0.000001,0.056237,-0.164745,2.479876,0.57799,2558,4.157279,-1.052289,-0.001162,0.121673,3.070652,3.044331,2.836818,2215,3.019959,3.233857,2.935671,2.614017,5.643887,3.072174,2128,2.990262,0.0098,-0.010284,0.000014,3.37631,0.075778,3.506966,2661,high
0.030418,-5.171374,-5.3662,1.408046,10.48481,19.58763,-7.507738,1.398412,13.40557,22.57794,25.46624,-14.44426,-11.03656,0.026618,-0.000003,0.125595,-0.00619,2.20357,0.585077,927,3.957336,-1.954001,0.002608,0.602401,3.739749,5.549728,3.953143,2917,3.350935,3.549484,3.435819,3.251411,6.63064,3.00032,1675,3.507792,0.037568,-0.027042,-0.000021,3.967957,0.083412,3.986796,2889,high
0.012174,-2.064258,-2.067326,-11.22599,0.779693,23.01012,-15.39102,1.59905,16.42138,31.44048,30.74424,-17.47907,-16.94434,0.010284,0.000022,0.057865,1.933855,9.87484,0.666799,630,17.08996,-4.228806,-0.000281,0.419222,7.273585,6.34143,5.37953,2646,3.959658,3.149596,3.139573,3.465096,7.31251,3.593864,1213,3.381253,0.078161,-0.061283,0.000013,17.76998,0.125453,6.655709,832,high
0.058345,-8.283129,-8.986095,-8.396706,2.58217,30.73672,-12.2836,1.403116,18.99169,31.70249,31.92276,-17.92261,-19.53986,0.008469,-0.000003,0.088565,0.158142,2.075027,0.727524,2061,6.48312,-3.748937,0.000846,0.623879,5.177103,5.81315,3.956887,2172,3.7127,4.9932,3.622846,3.744645,8.248856,3.35078,1641,3.533587,0.038899,-0.027647,0.00001,4.639053,0.11745,4.81441,886,high
0.028088,-0.183673,0.025605,-11.21946,-0.77841,31.09343,-15.37268,-1.492757,18.23811,30.10237,22.697,-15.82934,-14.97681,0.011494,-0.000011,0.0989,2.303885,14.40496,0.587672,993,19.25341,-2.558854,0.000811,0.30615,4.146605,6.063806,3.882413,490,2.99956,3.146599,3.12753,3.172124,6.397894,2.940305,895,3.243536,0.055535,-0.060375,-0.000016,10.76024,0.089326,7.272471,666,high
0.019511,-9.937088,-11.94436,-25.06551,-4.394315,30.40501,-16.89297,-3.022664,20.76595,33.89812,36.37091,-17.36478,-13.35711,0.039322,-0.000005,0.128277,2.736198,14.90995,0.67356,2329,7.584887,-2.52264,0.002212,0.467474,4.5035,5.775398,3.990891,656,3.130875,3.934527,3.238932,3.143352,7.918715,3.586996,2252,3.160414,0.055051,-0.077012,0.00002,12.62432,0.107329,4.205768,477,high
0.019095,-0.72276,0.852931,-8.909953,1.355358,32.3823,-12.19942,3.675436,16.62244,24.71709,37.60151,-13.12215,-11.56587,0.00363,0.000014,0.020504,2.170203,7.62464,0.512525,1675,12.62931,-4.32619,-0.001516,0.526629,4.763226,5.826456,3.353062,1006,3.35036,3.396629,2.822111,4.138398,7.778791,3.157609,1974,3.369397,0.035753,-0.035451,0.000035,6.125746,0.086227,4.257081,2652,high
0.014866,-8.219028,-9.786287,-18.26132,-5.653481,29.4985,-13.52,1.240769,17.62686,38.36008,30.29956,-24.29508,-15.89839,0.037508,0.000007,0.086796,1.300756,4.058123,0.742385,1429,16.56798,-2.437009,-0.00047,0.31662,4.504037,6.872018,5.018985,1079,3.883839,4.543963,3.570384,4.239131,7.733402,3.648731,142,3.361667,0.037689,-0.030369,-0.000008,8.061687,0.133691,8.759067,535,high
0.017609,-4.770085,-4.776086,-5.048834,3.354917,26.47294,-10.55774,4.287516,19.94821,29.66853,39.63375,-20.18739,-16.12158,0.010889,-0.000003,0.087208,0.604247,2.71208,0.77143,640,18.69889,-1.892801,-0.001669,0.409795,4.793275,5.476532,3.887475,260,3.422701,3.267456,3.17308,3.952485,8.048048,3.297319,1981,3.229684,0.039867,-0.032123,0.000003,5.864906,0.104026,5.581084,57,high
0.026098,-0.577974,0.521291,-12.9667,0.688319,33.99417,-19.74156,-0.795674,20.62209,35.4567,33.35461,-17.6899,-15.71741,0.00363,0.000009,0.068911,1.868688,7.625798,0.623985,2189,11.25703,-4.574212,0.000969,0.829166,4.755414,7.678589,4.676291,1248,3.202258,4.29986,3.316392,3.690835,7.062544,3.182664,512,3.367877,0.066546,-0.054023,0.000002,8.665013,0.110739,4.848885,428,high
0.037373,1.287438,5.774795,-14.60472,-2.673965,28.31424,-12.3512,0.166799,16.68837,30.04648,34.04364,-14.36799,-14.09404,0.010284,0.00001,0.085187,1.063053,5.401547,0.743601,1563,10.50949,-2.946875,-0.000308,0.491235,6.543767,5.798009,3.871229,824,3.098929,3.486265,2.976527,3.870493,8.692048,3.425111,2425,3.115299,0.058197,-0.048699,-0.000004,5.231537,0.088277,7.420633,1395,high
0.043299,-3.758824,-3.519564,-7.73117,3.629658,24.10231,-10.33795,1.858981,12.85322,26.27503,27.60643,-12.26643,-16.19266,0.022384,0.000003,0.08134,0.856721,3.722861,0.610249,1333,7.380126,-1.930346,-0.000406,0.37725,6.448279,6.153687,4.787366,882,3.36382,2.67145,3.039411,3.836544,7.701653,3.435927,929,3.410904,0.035693,-0.036419,0.000009,4.761833,0.105553,4.770639,1253,high
0.013245,0.473109,-3.032924,-15.39702,-1.761734,33.20651,-25.99808,-2.351398,18.8625,35.12238,32.53235,-19.14925,-15.62384,0.010889,-0.000019,0.1009,2.783476,13.23851,0.69907,157,10.79904,-3.216408,-0.000935,0.829312,6.013391,7.494254,4.464255,599,3.142521,5.148684,3.461077,3.299408,6.954284,3.290544,2242,3.171211,0.094979,-0.068361,0.000026,16.64099,0.094414,5.35191,1699,high
0.034043,-3.023985,-2.851554,-16.62305,0.891734,38.72715,-14.07669,1.789279,31.52608,43.0526,33.84586,-16.53145,-15.70281,0.014519,0.000016,0.132547,1.201291,5.327001,0.683712,2611,5.444123,-3.330995,0.003772,0.744265,4.564996,9.012859,4.448654,1383,3.584901,4.756167,3.685567,5.435032,9.473555,3.842887,421,3.251378,0.084271,-0.093769,-0.000033,8.327271,0.106898,4.329616,781,high
