@attribute mfcc_sma_de[10]_max numeric
@attribute mfcc_sma_de[10]_range numeric
@attribute mfcc_sma_de[12]_max numeric
@attribute pcm_zcr_sma_de_min numeric
@attribute pcm_zcr_sma_de_amean numeric
@attribute pcm_zcr_sma_de_kurtosis numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_range numeric
@attribute voiceProb_sma_de_kurtosis numeric
@attribute output {high,nothigh}

@data

0.00229,0.006999,-16.19622,9.241271,-4.266706,-13.36378,30.37297,-4.765191,34.54452,0.433601,-23.01837,6.06596,27.10615,0.005445,0.245614,1270,1.573112,8.572909,0.046866,157.7047,1277,7.009324,-0.000002,0.556148,5.180602,7.444841,2131,4.815945,4.159661,2308,0.209487,4.328504,4.369416,10.73694,4.474878,-0.043799,-0.000018,11.48564,0.170501,0.316646,6.025908,nothigh
0.006119,0.030262,-19.86984,8.21284,-20.10131,-10.45362,33.06343,-1.647637,27.98613,-0.324812,-14.99365,4.990167,23.14791,0.009074,0.337568,87,-0.224693,2.198082,0.028499,249.5009,89,4.999084,0.000002,0.357295,10.28596,6.228804,2795,4.640556,3.850921,12,0.117452,3.785698,4.937329,8.820011,4.150487,-0.042408,0,6.195944,0.132396,0.255604,5.395841,nothigh
0.003574,0.015462,-18.19542,13.35219,-6.845067,-25.47178,33.82587,0.044087,40.1296,0.414386,-14.8994,5.65704,17.83818,0.014519,0.356927,144,3.782025,33.70942,0.027888,109.7201,2938,4.876277,0,0.364714,4.986853,6.916866,1676,3.460608,3.182321,2140,-0.115387,3.303374,3.679384,7.480735,4.271397,-0.063339,0.000007,41.10191,0.134884,0.251388,4.99613,nothigh
0.002762,0.019394,-21.75999,13.43052,-3.352973,-16.25388,43.27618,-6.368435,26.99514,0.021347,-23.83784,5.287903,23.1807,0.010284,0.479129,2985,1.933193,11.16009,0.040221,99.38012,2987,8.202477,0.000006,0.361543,7.128356,5.369471,1717,4.023698,3.595691,1269,0.155413,3.321445,4.813973,10.69536,4.275293,-0.050393,0.0001,13.03017,0.166867,0.319141,6.936729,nothigh
0.002762,0.019394,-21.75999,13.43052,-3.352973,-16.25388,43.27618,-6.368435,26.99514,0.021347,-23.83784,5.287903,23.1807,0.010284,0.479129,2985,1.933193,11.16009,0.040221,99.38012,2987,8.202477,0.000006,0.361543,7.128356,5.369471,1717,4.023698,3.595691,1269,0.155413,3.321445,4.813973,10.69536,4.275293,-0.050393,0.0001,13.03017,0.166867,0.319141,6.936729,nothigh
0.002762,0.019394,-21.75999,13.43052,-3.352973,-16.25388,43.27618,-6.368435,26.99514,0.021347,-23.83784,5.287903,23.1807,0.010284,0.479129,2985,1.933193,11.16009,0.040221,99.38012,2987,8.202477,0.000006,0.361543,7.128356,5.369471,1717,4.023698,3.595691,1269,0.155413,3.321445,4.813973,10.69536,4.275293,-0.050393,0.0001,13.03017,0.166867,0.319141,6.936729,nothigh
0.002762,0.019394,-21.75999,13.43052,-3.352973,-16.25388,43.27618,-6.368435,26.99514,0.021347,-23.83784,5.287903,23.1807,0.010284,0.479129,2985,1.933193,11.16009,0.040221,99.38012,2987,8.202477,0.000006,0.361543,7.128356,5.369471,1717,4.023698,3.595691,1269,0.155413,3.321445,4.813973,10.69536,4.275293,-0.050393,0.0001,13.03017,0.166867,0.319141,6.936729,nothigh
0.002762,0.019394,-21.75999,13.43052,-3.352973,-16.25388,43.27618,-6.368435,26.99514,0.021347,-23.83784,5.287903,23.1807,0.010284,0.479129,2985,1.933193,11.16009,0.040221,99.38012,2987,8.202477,0.000006,0.361543,7.128356,5.369471,1717,4.023698,3.595691,1269,0.155413,3.321445,4.813973,10.69536,4.275293,-0.050393,0.0001,13.03017,0.166867,0.319141,6.936729,nothigh
0.000883,0.005519,-26.82825,22.54901,2.67259,-13.97807,36.97964,2.276194,31.31139,0.138101,-23.23322,5.553115,16.99211,0.00726,0.474289,271,3.942217,25.82739,0.017539,76.05943,2841,10.35399,0.000002,0.425252,7.158919,6.842136,2374,4.581127,4.207211,2880,0.110562,3.669084,3.977472,8.267233,2.61727,-0.078705,0.000003,23.04784,0.12102,0.245682,7.018795,nothigh
0.004715,0.023731,-16.42983,9.892438,-1.686928,-15.15097,31.5929,-4.886018,25.11169,0.265975,-18.1361,4.822252,22.64883,0.012704,0.195402,528,0.827863,4.498931,0.018927,125.3324,2330,6.636415,-0.000001,0.776014,6.585406,7.462027,1324,4.952234,4.102008,1703,-0.02988,3.234336,4.761349,9.919172,3.570093,-0.029885,-0.000005,6.057036,0.108187,0.254568,4.553182,nothigh
0.0006,0.004082,-22.70109,12.83452,-1.890579,-19.42177,41.63396,-3.520336,33.06192,-0.434943,-20.90436,5.580962,14.44608,0.009074,0.488808,920,4.136471,26.4864,0.018397,69.57674,923,5.18365,0.000003,0.677668,4.902831,8.503369,1461,3.905796,3.882647,1421,-0.032237,4.143695,5.636159,12.80523,4.74207,-0.105021,0.000002,29.7612,0.110223,0.216368,4.805243,nothigh
0.0006,0.004082,-22.70109,12.83452,-1.890579,-19.42177,41.63396,-3.520336,33.06192,-0.434943,-20.90436,5.580962,14.44608,0.009074,0.488808,920,4.136471,26.4864,0.018397,69.57674,923,5.18365,0.000003,0.677668,4.902831,8.503369,1461,3.905796,3.882647,1421,-0.032237,4.143695,5.636159,12.80523,4.74207,-0.105021,0.000002,29.7612,0.110223,0.216368,4.805243,nothigh
0.001895,0.011205,-17.15101,21.6418,0.324052,-19.00073,41.92316,-4.806398,37.03616,0.302061,-22.87289,6.218442,15.52737,0.005445,0.388385,732,2.846048,17.31742,0.020698,83.44734,1387,8.424757,-0.000003,0.87715,6.355582,9.885445,1981,3.465251,4.488801,747,0.242029,4.143672,6.394446,11.91877,4.604072,-0.052813,-0.00001,30.77851,0.13528,0.273571,4.547197,nothigh
0.018463,0.03331,-16.54662,5.487128,-5.938879,-12.82227,23.16814,1.363179,14.80263,0.462412,-13.5798,3.611638,16.65859,0.015729,0.266183,1825,1.126571,5.472489,0.008019,19.94177,1828,5.688263,-0.000002,0.510299,6.830607,6.262417,2245,3.560907,3.043815,2434,0.288204,4.151258,4.258344,7.447518,3.004368,-0.055112,0.000006,7.443314,0.07447,0.17751,4.745608,nothigh
0.000923,0.003662,-22.7058,18.64667,4.714528,-12.84198,39.25119,-3.148808,29.04691,-0.161237,-28.0701,6.910719,18.82384,0.009679,0.247429,1881,1.108631,3.840563,0.037505,130.6389,1411,5.889748,-0.000014,1.191074,5.943096,8.651257,1233,4.619056,5.354785,1904,0.263422,5.306699,4.735768,9.782351,4.682245,-0.047308,-0.000002,10.39905,0.16548,0.32243,6.807017,nothigh
0.003986,0.012508,-22.95603,21.36739,-0.320685,-5.683506,25.94948,1.348661,15.7245,-0.422883,-18.30506,4.400789,10.94113,0.009074,0.401089,2075,5.733687,39.91105,0.008391,19.82727,2086,16.23569,-0.000007,0.373809,9.270765,5.8178,2497,3.739935,3.58151,1903,-0.038953,3.589585,3.33261,5.969981,2.754178,-0.080762,0.000001,42.44701,0.070993,0.150392,4.77679,nothigh
0.003986,0.012508,-22.95603,21.36739,-0.320685,-5.683506,25.94948,1.348661,15.7245,-0.422883,-18.30506,4.400789,10.94113,0.009074,0.401089,2075,5.733687,39.91105,0.008391,19.82727,2086,16.23569,-0.000007,0.373809,9.270765,5.8178,2497,3.739935,3.58151,1903,-0.038953,3.589585,3.33261,5.969981,2.754178,-0.080762,0.000001,42.44701,0.070993,0.150392,4.77679,nothigh
0.000703,0.002656,-24.39926,20.31345,-1.876609,-23.81409,46.8795,-11.18529,69.21224,0.409887,-37.95172,9.330278,34.3416,0.007864,0.557774,2896,2.625385,11.7243,0.031243,125.0924,2875,10.17098,-0.000005,0.682034,9.291652,7.970448,821,5.454778,3.342283,2916,-0.112151,3.854956,6.063385,12.61403,7.619817,-0.104356,0.000017,26.05271,0.150538,0.284243,5.381866,nothigh
0.000829,0.008606,-16.78314,12.23928,-3.843004,-20.09419,47.41048,-5.407345,43.41965,-0.267209,-22.81629,5.606134,14.73832,0.009074,0.222626,1048,2.539841,15.10383,0.032857,177.9817,1557,7.336095,0.00001,0.618688,8.25532,7.843545,1071,3.919385,6.437734,2268,-0.306227,4.895984,3.253611,7.595852,3.579453,-0.033454,0.000004,21.85998,0.153712,0.29318,7.343892,nothigh
0.000752,0.011269,-19.7002,13.28931,-3.892648,-22.15218,31.39988,-5.172864,39.76127,-0.298291,-29.76107,5.746263,11.70092,0.012704,0.38173,1493,4.273347,33.47692,0.031007,131.5638,27,11.6389,-0.000013,0.553469,11.4701,6.847409,1070,6.066194,4.824129,1737,-0.123496,5.171917,5.034167,9.558161,4.132064,-0.060133,-0.000004,43.87874,0.139691,0.288387,7.757053,nothigh
0.000921,0.005616,-23.18564,15.83813,-1.534884,-25.2383,35.06119,-7.90552,31.63681,0.397295,-28.68748,4.328232,12.36915,0.013914,0.362976,2359,6.028647,47.04776,0.009435,20.25068,501,16.28223,0.000001,0.227544,21.49805,7.936924,904,7.367586,4.979352,2079,0.178143,4.573363,4.429212,9.120213,2.908875,-0.050756,0.000003,42.94756,0.091333,0.181182,3.800388,nothigh
0.000921,0.005616,-23.18564,15.83813,-1.534884,-25.2383,35.06119,-7.90552,31.63681,0.397295,-28.68748,4.328232,12.36915,0.013914,0.362976,2359,6.028647,47.04776,0.009435,20.25068,501,16.28223,0.000001,0.227544,21.49805,7.936924,904,7.367586,4.979352,2079,0.178143,4.573363,4.429212,9.120213,2.908875,-0.050756,0.000003,42.94756,0.091333,0.181182,3.800388,nothigh
0.000057,0.007288,-26.95549,25.16403,3.83958,-22.25212,38.61975,-6.488152,37.0267,0.07638,-22.737,5.861494,8.905167,0.00242,0.435572,762,2.727225,10.32205,0.020785,-33.31537,768,6.687334,-0.000007,0.589311,5.111184,8.711313,2631,4.156243,3.408304,681,0.002092,3.954508,4.135284,8.941387,4.103144,-0.083666,-0.000004,13.14654,0.114244,0.217858,4.805518,nothigh
0.001215,0.004717,-20.50446,14.94598,-0.464778,-15.60398,34.20456,-1.211946,39.07344,0.041324,-25.76695,6.757335,18.89447,0.008469,0.534785,1549,4.260091,32.53883,0.023304,118.6462,1556,6.700127,-0.000002,0.447228,8.671506,6.493926,1501,4.598527,4.72892,595,0.153091,4.877157,3.876685,8.132226,3.204179,-0.099516,0.000003,36.49575,0.126866,0.277837,5.413815,nothigh
0.001215,0.004717,-20.50446,14.94598,-0.464778,-15.60398,34.20456,-1.211946,39.07344,0.041324,-25.76695,6.757335,18.89447,0.008469,0.534785,1549,4.260091,32.53883,0.023304,118.6462,1556,6.700127,-0.000002,0.447228,8.671506,6.493926,1501,4.598527,4.72892,595,0.153091,4.877157,3.876685,8.132226,3.204179,-0.099516,0.000003,36.49575,0.126866,0.277837,5.413815,nothigh
0.001215,0.004717,-20.50446,14.94598,-0.464778,-15.60398,34.20456,-1.211946,39.07344,0.041324,-25.76695,6.757335,18.89447,0.008469,0.534785,1549,4.260091,32.53883,0.023304,118.6462,1556,6.700127,-0.000002,0.447228,8.671506,6.493926,1501,4.598527,4.72892,595,0.153091,4.877157,3.876685,8.132226,3.204179,-0.099516,0.000003,36.49575,0.126866,0.277837,5.413815,nothigh
0.002535,0.005143,-17.03921,-2.572457,-9.752284,-18.96996,20.74515,-9.231399,28.67289,0.04554,-17.51994,5.445259,11.25327,0.032063,0.173624,477,1.004331,4.093875,0.032518,67.03391,2421,4.785002,0.000002,0.213436,3.729022,4.483708,2418,2.978405,3.972695,939,0.265279,3.662668,3.836559,7.413477,2.516407,-0.024259,-0.00001,5.710251,0.13561,0.242496,7.203938,nothigh
0.008122,0.025581,-16.78269,-0.026389,-10.11514,-18.12737,22.66187,0.675088,18.44318,-0.154819,-17.50821,4.150634,19.4965,0.045977,0.254084,1230,1.677491,10.59943,0.012878,33.84005,2321,5.34762,-0.000002,0.40133,4.101281,5.569945,548,4.117694,4.373441,2655,0.007836,3.267711,4.886638,8.869247,3.050964,-0.038355,0.000009,11.448,0.108918,0.233325,3.987378,nothigh
0.005388,0.036822,-15.7053,6.497004,-2.970947,-14.31743,26.82991,-0.184404,17.22009,0.023728,-15.84114,4.179035,8.514829,0.013309,0.271022,1362,1.078997,7.920975,0.012141,23.49694,1364,5.576751,0,0.438496,8.819877,6.102817,2625,5.120391,3.574967,1818,0.128163,3.32917,3.735806,7.88581,4.517151,-0.044646,-0.000009,7.933347,0.093273,0.19789,4.578674,nothigh
0.00308,0.01054,-21.22171,14.83667,-3.091082,-16.17786,36.12415,1.021991,24.5123,-0.114881,-17.42479,4.41434,14.03698,0.013914,0.444041,1304,2.851791,14.24671,0.031497,100.7135,2194,7.101029,-0.000005,0.540459,5.553386,7.531324,38,4.471692,4.308104,628,-0.133767,3.675367,4.80462,9.609655,5.803884,-0.072656,0.000022,16.14643,0.144847,0.29951,4.859655,nothigh
0.003169,0.015711,-22.50141,10.63398,-1.272573,-16.71784,30.8179,-2.608934,22.86192,-0.287296,-17.27333,4.745043,21.5393,0.006655,0.400484,694,3.545459,20.35008,0.015172,40.59719,1133,4.812045,-0.000002,0.604949,5.105597,6.040536,2820,3.704615,3.612832,1042,-0.024838,3.615642,3.775468,7.017774,3.270627,-0.075681,-0.00001,20.20198,0.101105,0.25688,5.658491,nothigh
0.002604,0.02481,-18.98453,10.50558,-3.396749,-17.47671,44.35486,1.116933,25.2834,0.001896,-16.70266,4.8405,15.15921,0.006655,0.262553,2835,1.112334,4.295946,0.023654,62.61772,1897,8.411506,-0.000001,0.542717,6.454116,7.354379,2194,6.753135,4.698792,922,-0.16023,4.056663,3.83457,9.708546,3.029351,-0.048034,0.000001,9.078603,0.165276,0.294999,7.516794,nothigh
0.000847,0.007922,-21.66624,17.73435,-1.396118,-25.27236,43.98843,-3.076767,30.70136,-0.229619,-23.29055,5.256571,8.62493,0.00726,0.503932,1766,2.544707,13.23794,0.03104,68.33298,2190,3.779781,0.000001,1.661206,4.494314,8.761967,1148,4.389345,3.87346,1496,0.007602,3.776234,5.988726,10.48699,4.24558,-0.091047,-0.000012,11.54948,0.165808,0.331985,5.19155,nothigh
0.008267,0.026307,-19.29901,11.33609,-2.280187,-13.45506,36.65073,4.505229,18.97352,-0.089757,-18.78063,4.341477,18.1019,0.00726,0.333333,1888,1.986907,11.20735,0.024127,23.64614,1901,3.863321,0.000004,0.623508,3.562114,6.560509,2725,3.968253,3.234774,2309,-0.021415,3.321172,3.489297,9.690363,3.17789,-0.047489,-0.000039,10.13894,0.131207,0.257002,4.508129,nothigh
0.008267,0.026307,-19.29901,11.33609,-2.280187,-13.45506,36.65073,4.505229,18.97352,-0.089757,-18.78063,4.341477,18.1019,0.00726,0.333333,1888,1.986907,11.20735,0.024127,23.64614,1901,3.863321,0.000004,0.623508,3.562114,6.560509,2725,3.968253,3.234774,2309,-0.021415,3.321172,3.489297,9.690363,3.17789,-0.047489,-0.000039,10.13894,0.131207,0.257002,4.508129,nothigh
0.001876,0.013486,-21.98785,20.02283,-1.224911,-20.92789,46.51875,-0.589885,28.20152,0.155175,-18.93192,5.198075,19.47186,0.00726,0.532365,2646,5.750204,44.97269,0.031304,125.9093,2648,10.30868,0.000006,0.891042,4.894289,9.826235,1047,4.582132,3.675466,2854,0.097016,3.799938,4.511016,9.92886,3.927301,-0.126013,0.000009,48.2484,0.179636,0.338056,6.660126,nothigh
0.001876,0.013486,-21.98785,20.02283,-1.224911,-20.92789,46.51875,-0.589885,28.20152,0.155175,-18.93192,5.198075,19.47186,0.00726,0.532365,2646,5.750204,44.97269,0.031304,125.9093,2648,10.30868,0.000006,0.891042,4.894289,9.826235,1047,4.582132,3.675466,2854,0.097016,3.799938,4.511016,9.92886,3.927301,-0.126013,0.000009,48.2484,0.179636,0.338056,6.660126,nothigh
0.00233,0.012174,-22.95454,13.1916,-2.067326,-11.22599,23.01012,1.59905,16.42138,0.193221,-15.13264,5.478464,10.35817,0.010284,0.437992,1787,1.933855,9.87484,0.014477,14.60464,630,13.95268,0,0.419222,7.273585,6.34143,462,3.912049,3.518528,2646,0.01894,3.139573,3.465096,7.31251,3.249527,-0.061283,0.000013,17.76998,0.125453,0.269017,6.655709,nothigh
0.001232,0.007646,-21.60085,18.12014,-1.666468,-18.85443,31.22318,-5.930628,37.91385,-0.026243,-23.99388,7.893867,22.03313,0.009074,0.466425,919,5.089515,35.80962,0.031737,167.3172,928,9.070649,0.000003,0.523566,13.15768,6.036246,2211,4.654982,4.189786,1002,-0.096612,3.963385,4.27424,9.069147,4.206183,-0.084271,-0.000003,45.48404,0.175957,0.316904,7.608757,nothigh
0.002399,0.014395,-20.55565,15.70556,4.571623,-15.89551,24.33202,2.000603,19.89343,0.434431,-10.74382,4.733877,15.08064,0.00605,0.330309,952,1.218889,4.71045,0.021134,16.78267,882,11.48643,-0.000008,0.323008,5.41504,5.695235,702,3.833591,3.280749,60,-0.196441,3.317836,2.908333,6.572605,2.791363,-0.047852,0.000018,8.557984,0.134289,0.271258,7.761138,nothigh
0.017323,0.043138,-19.50801,2.462571,-3.44941,-8.77383,22.56496,0.508537,15.04702,0.059928,-9.379083,3.24008,13.14896,0.026013,0.291591,1688,1.599964,8.264775,0.009534,2.326516,1703,4.948459,-0.000004,0.272727,4.617693,4.800349,1702,3.663046,3.195703,2733,0.003474,3.096637,3.423611,7.46741,3.396091,-0.055777,0,6.625298,0.098591,0.228425,5.528495,nothigh
0.008609,0.073817,-23.05239,12.49206,-0.989873,-6.9576,26.44542,2.642755,15.68337,0.132792,-10.04586,3.804507,9.529514,0.00363,0.229885,543,0.614147,2.644321,0.007015,0.740306,1387,4.939152,-0.000009,1.236075,4.797099,7.028876,397,5.577431,4.147856,1408,0.235373,3.309401,4.005989,7.125699,3.170329,-0.042831,-0.000004,5.586748,0.092165,0.207481,4.850144,nothigh
0.008609,0.073817,-23.05239,12.49206,-0.989873,-6.9576,26.44542,2.642755,15.68337,0.132792,-10.04586,3.804507,9.529514,0.00363,0.229885,543,0.614147,2.644321,0.007015,0.740306,1387,4.939152,-0.000009,1.236075,4.797099,7.028876,397,5.577431,4.147856,1408,0.235373,3.309401,4.005989,7.125699,3.170329,-0.042831,-0.000004,5.586748,0.092165,0.207481,4.850144,nothigh
0.008609,0.073817,-23.05239,12.49206,-0.989873,-6.9576,26.44542,2.642755,15.68337,0.132792,-10.04586,3.804507,9.529514,0.00363,0.229885,543,0.614147,2.644321,0.007015,0.740306,1387,4.939152,-0.000009,1.236075,4.797099,7.028876,397,5.577431,4.147856,1408,0.235373,3.309401,4.005989,7.125699,3.170329,-0.042831,-0.000004,5.586748,0.092165,0.207481,4.850144,nothigh
0.00702,0.025447,-14.93,17.64234,-3.596882,-19.13286,40.44947,1.379343,22.51717,0.183631,-20.54425,5.262043,18.24959,0.00484,0.320629,2070,3.144088,30.6211,0.024874,28.89049,2077,3.917189,-0.000005,0.528218,4.315763,7.401104,141,4.325792,3.60924,2210,-0.072166,3.706921,4.130212,8.345823,3.393431,-0.039625,-0.000001,7.485395,0.128856,0.269558,4.099494,nothigh
0.003784,0.044879,-35.37069,11.61614,-0.254862,-15.9921,39.02042,5.134608,23.98612,0.205798,-17.4329,4.913545,20.35261,0.009074,0.514822,2802,0.791205,3.54364,0.014026,25.06906,2804,4.299457,-0.000002,0.870895,4.036435,7.955593,870,3.672549,3.544617,369,0.098048,3.51263,4.317512,9.030178,5.195985,-0.091954,-0.000029,5.381499,0.160345,0.320424,5.60674,nothigh
0.004013,0.037291,-21.49552,27.17381,4.718314,-16.19072,32.03552,0.64043,18.30481,-0.082419,-15.41079,3.600475,13.54575,0.009679,0.332728,949,0.479205,3.323353,0.013821,-4.606566,1464,4.251636,-0.000007,1.589211,4.738455,7.965647,2199,4.018856,3.284987,1352,0.142707,3.685682,4.104178,8.820808,3.523991,-0.053237,0.000002,5.512799,0.162501,0.338147,4.894767,nothigh
0.004013,0.037291,-21.49552,27.17381,4.718314,-16.19072,32.03552,0.64043,18.30481,-0.082419,-15.41079,3.600475,13.54575,0.009679,0.332728,949,0.479205,3.323353,0.013821,-4.606566,1464,4.251636,-0.000007,1.589211,4.738455,7.965647,2199,4.018856,3.284987,1352,0.142707,3.685682,4.104178,8.820808,3.523991,-0.053237,0.000002,5.512799,0.162501,0.338147,4.894767,nothigh
0.004013,0.037291,-21.49552,27.17381,4.718314,-16.19072,32.03552,0.64043,18.30481,-0.082419,-15.41079,3.600475,13.54575,0.009679,0.332728,949,0.479205,3.323353,0.013821,-4.606566,1464,4.251636,-0.000007,1.589211,4.738455,7.965647,2199,4.018856,3.284987,1352,0.142707,3.685682,4.104178,8.820808,3.523991,-0.053237,0.000002,5.512799,0.162501,0.338147,4.894767,nothigh
0.00126,0.008049,-21.95181,19.8715,2.47143,-13.73422,41.86982,-4.656511,34.18009,0.152678,-15.9044,5.202943,16.2855,0.006655,0.3902,1574,4.123825,23.1432,0.024058,62.92426,1940,6.851121,-0.000004,0.470201,4.764695,6.989757,2557,4.585633,4.210286,1676,-0.081162,3.352074,4.374724,9.575912,4.432185,-0.073382,0.000004,25.18613,0.12258,0.288606,5.862092,nothigh
0.006612,0.026182,-20.34595,15.54043,1.105816,-22.30429,30.49683,0.82461,18.90751,-0.502453,-17.02042,4.570692,12.00413,0.009679,0.413793,57,1.775569,7.389177,0.010158,24.24233,780,9.786084,0.000001,0.458658,7.039916,8.866208,1107,3.777929,3.408694,1161,0.080006,3.785911,4.388466,10.21506,4.188035,-0.083969,0.000029,11.65647,0.108178,0.204784,5.156339,nothigh
0.008693,0.027404,-19.30423,6.806145,1.175564,-12.67082,28.59802,1.074057,14.82669,0.314239,-21.43338,5.89957,8.352337,0.026618,0.306715,2094,0.632448,2.931651,0.027692,3.573901,2709,5.43234,-0.000006,0.376026,4.635926,7.245214,2665,3.633795,3.978714,2216,0.311835,4.280338,4.648395,9.033794,4.610665,-0.040048,0.000057,4.461016,0.1802,0.325753,7.90554,nothigh
0.000423,0.014854,-19.22823,17.00092,-3.694366,-18.70583,37.81,-4.952654,37.96166,-0.116716,-20.47877,5.294702,31.88164,0.004235,0.290381,2600,3.850453,36.69263,0.044228,200.4963,17,4.715185,-0.00001,0.984041,5.682091,7.662174,2621,4.553954,4.25232,360,-0.134334,3.771806,4.178353,12.02263,5.922006,-0.056019,-0.000028,44.76748,0.166426,0.354222,5.613355,nothigh
0.005843,0.026267,-20.15954,8.642873,-2.411783,-13.23461,27.64995,1.014851,21.29998,0.027565,-15.00978,5.099786,20.05374,0.00363,0.331518,1117,1.323716,6.366946,0.04066,74.58907,1133,4.523527,-0.000001,0.368488,3.821564,6.41701,2530,4.061824,3.540581,1995,0.189138,3.518945,4.397616,9.575901,4.230948,-0.065457,-0.000014,9.709355,0.156071,0.308961,4.97323,nothigh
0.008694,0.025204,-16.58834,4.064844,-4.005141,-6.949726,27.23931,10.50566,14.99759,-0.175137,-9.281567,3.849671,28.09936,0.013309,0.252874,2757,0.568042,2.913117,0.015322,224.4876,2259,4.593551,-0.000003,0.3566,4.052909,6.321218,501,3.848413,3.592932,1632,0.15976,3.931494,4.482278,10.22567,5.621297,-0.042347,-0.000028,4.249564,0.100404,0.238283,4.08826,nothigh
0.002897,0.013775,-25.67659,14.18736,0.022711,-18.08628,36.55118,-4.526482,25.69378,0.154713,-21.87477,5.194569,14.09978,0.011494,0.484574,2213,3.036958,12.86203,0.024778,19.91948,2058,4.838182,-0.000006,0.442582,4.727066,6.367434,1300,3.445882,3.471653,2980,0.081668,3.366517,3.923887,8.399254,4.679002,-0.08663,0.000025,12.50952,0.133136,0.251536,4.611034,nothigh
0.002897,0.013775,-25.67659,14.18736,0.022711,-18.08628,36.55118,-4.526482,25.69378,0.154713,-21.87477,5.194569,14.09978,0.011494,0.484574,2213,3.036958,12.86203,0.024778,19.91948,2058,4.838182,-0.000006,0.442582,4.727066,6.367434,1300,3.445882,3.471653,2980,0.081668,3.366517,3.923887,8.399254,4.679002,-0.08663,0.000025,12.50952,0.133136,0.251536,4.611034,nothigh
0.000264,0.022401,-27.78634,15.57959,-7.045576,-21.74175,42.88288,-6.553826,38.93586,-0.013719,-30.59593,6.441361,14.65845,0.015729,0.512402,2291,3.964592,20.57301,0.029433,257.9388,857,9.699369,-0.000001,0.573635,7.941337,7.601232,1728,4.529143,4.373985,649,0.209183,3.87989,6.616384,12.18893,7.464846,-0.107925,-0.000007,25.03875,0.160587,0.341549,7.097149,nothigh
0.001477,0.007933,-20.3962,16.84629,3.528969,-20.40149,34.85862,0.797287,19.56512,-0.097141,-13.86318,4.607809,11.69851,0.005445,0.428312,1510,5.202124,41.80175,0.024139,0.231372,1962,6.527092,-0.000001,0.454181,8.251719,7.073232,1518,4.78522,3.643461,2166,-0.068657,3.726233,3.005462,6.860662,4.203019,-0.090865,0.00001,37.3116,0.138467,0.265523,7.006073,nothigh
0.001477,0.007933,-20.3962,16.84629,3.528969,-20.40149,34.85862,0.797287,19.56512,-0.097141,-13.86318,4.607809,11.69851,0.005445,0.428312,1510,5.202124,41.80175,0.024139,0.231372,1962,6.527092,-0.000001,0.454181,8.251719,7.073232,1518,4.78522,3.643461,2166,-0.068657,3.726233,3.005462,6.860662,4.203019,-0.090865,0.00001,37.3116,0.138467,0.265523,7.006073,nothigh
0.001477,0.007933,-20.3962,16.84629,3.528969,-20.40149,34.85862,0.797287,19.56512,-0.097141,-13.86318,4.607809,11.69851,0.005445,0.428312,1510,5.202124,41.80175,0.024139,0.231372,1962,6.527092,-0.000001,0.454181,8.251719,7.073232,1518,4.78522,3.643461,2166,-0.068657,3.726233,3.005462,6.860662,4.203019,-0.090865,0.00001,37.3116,0.138467,0.265523,7.006073,nothigh
0.004128,0.02612,-26.39005,20.14461,1.365104,-18.64763,38.45811,0.076517,52.22501,0.154405,-26.12569,6.792838,20.19316,0.00363,0.258318,1265,1.456204,5.0657,0.043779,167.1543,2328,4.370091,-0.000002,1.472941,3.496641,9.051529,2165,4.422799,3.6102,1181,0.250154,3.630414,3.803747,8.984627,4.587311,-0.038838,0.000016,7.688622,0.169061,0.338784,4.69336,nothigh
0.004128,0.02612,-26.39005,20.14461,1.365104,-18.64763,38.45811,0.076517,52.22501,0.154405,-26.12569,6.792838,20.19316,0.00363,0.258318,1265,1.456204,5.0657,0.043779,167.1543,2328,4.370091,-0.000002,1.472941,3.496641,9.051529,2165,4.422799,3.6102,1181,0.250154,3.630414,3.803747,8.984627,4.587311,-0.038838,0.000016,7.688622,0.169061,0.338784,4.69336,nothigh
0.001528,0.006348,-18.32056,23.44291,5.449723,-23.06264,29.26297,-8.413407,24.19862,0.23979,-21.63368,4.908663,8.501752,0.016939,0.275862,1495,3.479117,22.01828,0.023007,90.66781,1004,9.835338,0,0.379483,5.922087,9.478907,552,4.526898,3.609303,2508,-0.017673,3.808552,4.114864,8.277454,3.322388,-0.047852,-0.000005,26.35441,0.110979,0.226897,5.149518,nothigh
0.006886,0.0153,-14.96735,9.902543,-2.529913,-9.712996,19.91848,-4.048066,15.25602,-0.290747,-14.54154,3.511638,11.08243,0.024198,0.128252,1299,0.719702,3.513051,0.005186,5.059363,1372,6.124256,0.000002,0.193749,3.532949,5.294221,214,3.378801,3.151239,1369,0.007423,2.993011,4.041224,7.667229,3.353719,-0.01948,-0.000009,3.579663,0.065175,0.141522,4.586639,nothigh
0.001072,0.008512,-23.82784,17.14303,4.840384,-13.56211,26.13558,-3.819698,38.85981,-0.35147,-18.91363,6.111795,15.03876,0.00605,0.505747,1253,5.937012,44.58102,0.024917,5.817443,1370,9.079715,0.000001,0.646889,5.105412,5.88182,609,4.496387,4.207494,396,-0.118398,3.940953,4.15725,9.058331,3.5862,-0.102359,-0.000002,44.06117,0.161626,0.338391,5.65467,nothigh
