@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric

@data

-0.658331,0.508738,-0.311756,3.333826,0.163935,2.238371,2.558949,2.701849,0.037737,0.946146,2.055492,3.397171,0.17292,0.143491,0.077501,0.088367,0.093622,0.08752,0.084448,3.093954,0.243709,0.323622,0.641476,1.481724,1.660192,0.107437,0.097061,0.114796,0.219897,0.235301,0.034292,0.049661,0.802429,0.141055,0.178211,0.162142,0.155626,0.10269,0.114433,0.127141,0.27709,0.277652,0.439149,0.041609,0.028719,0.028942,0.022559,0.17561,72.768782,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1
-0.658331,0.508738,-0.311756,3.333826,0.163935,2.238371,2.558949,2.701849,0.037737,0.946146,2.055492,3.397171,0.17292,0.143491,0.077501,0.088367,0.093622,0.08752,0.084448,3.093954,0.243709,0.323622,0.641476,1.481724,1.660192,0.107437,0.097061,0.114796,0.219897,0.235301,0.034292,0.049661,0.802429,0.141055,0.178211,0.162142,0.155626,0.10269,0.114433,0.127141,0.27709,0.277652,0.439149,0.041609,0.028719,0.028942,0.022559,0.17561,72.768782,1.007859,79.96578,4.703869,1.324021,0.684083,0.892832,0.888366,0.172657,137.5,6.019067,371.8612,1.45813,0.040243,0.021021,0.218746,0.000263,0.022235,19393.08,1.256009,0,0.826898,0.106884,0,0.143233,0.00457,753.3265,466689.1
0.323027,0.331296,0.138124,3.263964,0.179973,2.267514,2.565533,2.687253,0.0505,0.979784,1.765401,2.155894,0.181918,0.115771,0.0534,0.057714,0.058073,0.062859,0.063864,1.933126,0.266268,0.395396,0.633091,0.825534,1.084398,0.104508,0.10902,0.127383,0.225964,0.239415,0.015248,0.035042,0.214453,0.082089,0.134203,0.073338,0.100612,0.085887,0.096826,0.122945,0.228695,0.303815,0.60276,0.037628,0.033006,0.026465,0.012699,0.180323,107.098868,1.005504,91.70121,6.540439,1.600211,0.539067,1.130495,0.896778,0.089743,52.52333,4.858698,110.7348,0.642666,0.011278,0.012099,0.146952,0.000131,0.008746,4393.826,0.128479,0,0.917443,0.107688,0,0.075791,0.003726,1016.456,311853
1.801356,-0.373762,0.22478,3.814764,0.147358,2.268489,2.574321,2.717034,0.044876,1.080795,2.185258,3.595003,0.194548,0.148967,0.092137,0.092927,0.110311,0.089782,0.086978,8.53575,0.27775,0.491851,0.951361,1.363652,1.453397,0.113071,0.108523,0.121363,0.222116,0.236995,0.035467,0.062662,0.833965,0.119303,0.150479,0.162289,0.136679,0.182469,0.080184,0.141996,0.207506,0.403439,0.377977,0.04913,0.034658,0.028921,0.012284,0.178303,46.569845,1.006842,68.54342,4.753037,1.384453,0.672315,0.764152,0.888196,0.105274,66.51247,5.494068,532.0735,1.547409,0.042899,0.086715,0.433484,0.000294,0.010388,4195.803,1.662987,0,0.868842,0.116225,0,0.114032,0.004333,589.979,393410.7
0.928147,0.972404,-0.030037,3.676114,0.136967,2.27853,2.586871,2.71356,0.014241,1.044201,2.102083,3.143928,0.176181,0.1352,0.073435,0.086272,0.089097,0.070436,0.073058,3.299351,0.3364,0.481284,0.766533,0.953078,1.438354,0.108422,0.107273,0.130071,0.233328,0.249276,0.006859,0.014992,0.375178,0.100179,0.135149,0.114326,0.167721,0.119488,0.145011,0.139308,0.289684,0.545947,0.462675,0.038659,0.034502,0.032834,0.012144,0.177246,12.469212,1.006795,80.7183,4.875517,1.333104,0.81034,1.24119,0.897743,0.141587,120.3442,6.28494,840.9202,1.640119,0.017319,0.061018,0.640534,0.000261,0.016333,14964.35,0.941782,0,0.971372,0.161862,0,0.027827,0.002143,452.5185,47185.26
-1.041795,-0.224254,0.054251,2.938647,0.22019,2.272281,2.572447,2.698618,0.026197,0.85618,1.585717,2.336408,0.1718,0.09537,0.041225,0.039643,0.049851,0.067015,0.068069,0.630658,0.215691,0.317357,0.6319,0.659352,1.018931,0.098478,0.103231,0.119785,0.224719,0.241191,0.009229,0.024267,0.154714,0.109999,0.071146,0.080428,0.070501,0.064589,0.11383,0.12043,0.179542,0.345285,0.237744,0.029232,0.028198,0.029991,0.013941,0.180128,49.353987,1.0023,101.4342,6.524152,1.549462,0.603547,1.299318,0.898036,0.132155,36.06784,5.256334,53.13514,0.184793,0.003624,0.003096,0.052236,0.00004,0.023139,1923.391,0.102021,0,0.972037,0.123265,0,0.027199,0.003219,1103.728,64437.88
-0.024564,0.967327,0.231555,3.19137,0.190733,2.281571,2.566194,2.694143,0.057826,1.000876,1.669541,1.747719,0.193821,0.111055,0.061052,0.068728,0.066219,0.064356,0.067181,4.122624,0.211704,0.462108,0.787862,0.720199,1.080493,0.098402,0.114416,0.131554,0.228705,0.243454,0.024049,0.047066,0.396927,0.160456,0.132103,0.140118,0.148048,0.142377,0.090082,0.139361,0.188018,0.34663,0.435418,0.032437,0.039393,0.037995,0.009335,0.181487,41.385145,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
-0.024564,0.967327,0.231555,3.19137,0.190733,2.281571,2.566194,2.694143,0.057826,1.000876,1.669541,1.747719,0.193821,0.111055,0.061052,0.068728,0.066219,0.064356,0.067181,4.122624,0.211704,0.462108,0.787862,0.720199,1.080493,0.098402,0.114416,0.131554,0.228705,0.243454,0.024049,0.047066,0.396927,0.160456,0.132103,0.140118,0.148048,0.142377,0.090082,0.139361,0.188018,0.34663,0.435418,0.032437,0.039393,0.037995,0.009335,0.181487,41.385145,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
-0.024564,0.967327,0.231555,3.19137,0.190733,2.281571,2.566194,2.694143,0.057826,1.000876,1.669541,1.747719,0.193821,0.111055,0.061052,0.068728,0.066219,0.064356,0.067181,4.122624,0.211704,0.462108,0.787862,0.720199,1.080493,0.098402,0.114416,0.131554,0.228705,0.243454,0.024049,0.047066,0.396927,0.160456,0.132103,0.140118,0.148048,0.142377,0.090082,0.139361,0.188018,0.34663,0.435418,0.032437,0.039393,0.037995,0.009335,0.181487,41.385145,1.005328,88.70079,6.338788,1.589707,0.629079,1.197064,0.900245,0.096887,31.066,4.873022,309.601,1.167597,0.022942,0.02171,0.248308,0.000153,0.017796,1902.008,0.490867,0,0.836884,0.108936,0,0.1366,0.004262,1168.797,625495.5
1.296441,-0.221179,0.130286,3.228519,0.159171,2.289314,2.581846,2.69058,0.022827,1.01978,1.838452,2.166002,0.172692,0.128231,0.055413,0.047057,0.057841,0.068242,0.067108,7.353512,0.27845,0.384646,0.48286,0.932264,1.827132,0.10345,0.109147,0.129152,0.230265,0.244253,0.011141,0.031904,0.313721,0.113969,0.139016,0.103086,0.107304,0.0733,0.088848,0.108005,0.212037,0.20497,0.335758,0.03256,0.027101,0.027857,0.011056,0.179682,35.465417,1.00396,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47
1.296441,-0.221179,0.130286,3.228519,0.159171,2.289314,2.581846,2.69058,0.022827,1.01978,1.838452,2.166002,0.172692,0.128231,0.055413,0.047057,0.057841,0.068242,0.067108,7.353512,0.27845,0.384646,0.48286,0.932264,1.827132,0.10345,0.109147,0.129152,0.230265,0.244253,0.011141,0.031904,0.313721,0.113969,0.139016,0.103086,0.107304,0.0733,0.088848,0.108005,0.212037,0.20497,0.335758,0.03256,0.027101,0.027857,0.011056,0.179682,35.465417,1.00396,79.38718,5.385904,1.459696,0.659331,0.897589,0.891975,0.08549,34.06821,5.322289,197.5783,0.354816,0.009439,0.024565,0.12574,0.000267,0.010216,1358.761,0.713475,0,0.976698,0.117566,0,0.022774,0.0035,657.5709,54766.47
0.102593,0.133617,0.198438,3.501078,0.122649,2.229008,2.572014,2.729484,0.02642,0.941582,2.041706,4.353214,0.181173,0.135067,0.05893,0.052313,0.071875,0.090479,0.091171,2.785663,0.306801,0.500677,1.017256,1.70824,2.515363,0.105797,0.104063,0.121174,0.223402,0.238462,0.013797,0.10181,0.382136,0.148984,0.145685,0.157889,0.091731,0.083396,0.099158,0.219967,0.209759,0.475605,0.603119,0.045798,0.028802,0.035853,0.010683,0.172974,45.265163,1.006191,65.88336,4.301569,1.294458,0.580432,0.547769,0.878738,0.038046,35.25223,5.762383,399.2395,1.165299,0.030683,0.055718,0.13848,0.000394,0.004328,1562.66,1.446961,0,0.953396,0.093034,0,0.044462,0.001978,407.8473,99164.65
1.721398,0.505768,0.24037,3.293309,0.10147,2.233773,2.527795,2.671072,0.008418,0.951031,1.686457,2.964807,0.16134,0.12265,0.042258,0.044385,0.045369,0.064602,0.069648,1.202036,0.212073,0.48307,0.57378,1.054044,0.901918,0.098441,0.104933,0.120857,0.218839,0.234142,0.00751,0.073015,0.300647,0.108842,0.083786,0.122235,0.146283,0.070045,0.115463,0.120473,0.191161,0.292292,0.401002,0.050374,0.02649,0.02853,0.020796,0.178707,58.021163,1.008522,48.46327,3.2193,1.120191,1.443512,0.897592,0.883678,0.101826,80.40698,6.487825,64.89623,0.130931,0.009016,0.411759,0.451083,0.000207,0.005127,2599.604,2.01864,0,0.996671,0.158982,0,0.00332,0.001846,230.1995,17115.16
0.040723,0.447104,0.14528,3.010295,0.167574,2.267044,2.566056,2.695993,0.019338,0.83184,1.656941,2.077274,0.165018,0.101385,0.040189,0.040747,0.04295,0.060958,0.062128,0.588743,0.20626,0.422179,0.499973,0.869529,1.382015,0.099647,0.104371,0.123834,0.224231,0.239533,0.013885,0.029442,0.35472,0.060701,0.070177,0.049266,0.055256,0.057653,0.100121,0.130653,0.137171,0.174446,0.414705,0.036557,0.031667,0.025146,0.010705,0.182444,37.469128,1.003017,91.82809,5.698775,1.434131,0.663752,1.225252,0.907351,0.155374,106.8406,5.801169,66.07947,0.489472,0.009401,0.0113,0.140362,0.000056,0.009363,4478.687,0.203529,0,0.989348,0.143185,0,0.010546,0.002333,613.5232,74303.94
-0.282884,0.119305,0.383064,3.494234,0.107165,2.257605,2.556483,2.721877,0.013038,1.048393,2.398487,1.906794,0.183946,0.173862,0.057966,0.071609,0.073333,0.067506,0.073715,0.400546,0.275262,0.343636,0.718591,1.487365,1.197444,0.102473,0.097586,0.116252,0.223646,0.238518,0.008379,0.114856,0.555388,0.118398,0.095249,0.130808,0.113635,0.094997,0.098477,0.12423,0.224842,0.292096,0.406584,0.029679,0.028068,0.025871,0.006842,0.17842,34.553451,1.005222,60.13826,3.63812,1.174672,0.883481,0.86022,0.891684,0.049322,30.07203,6.406504,321.4122,0.799651,0.021655,0.122065,0.335405,0.000238,0.005174,1321.421,1.269331,0,0.762983,0.086682,0,0.180961,0.004354,294.9989,39772.07
0.629923,0.371809,0.212623,3.027756,0.095721,2.2228,2.540618,2.685389,0.019768,0.93128,1.742829,2.555127,0.17328,0.127481,0.060436,0.068512,0.067856,0.080857,0.083041,0.256932,0.244125,0.29663,0.614821,0.738946,2.031443,0.09423,0.0991,0.117307,0.219616,0.235925,0.019031,0.089772,0.476634,0.153535,0.115981,0.169493,0.191006,0.082386,0.099888,0.121037,0.142561,0.280573,0.400463,0.03761,0.024867,0.0252,0.007521,0.177388,47.966453,1.003419,61.00698,4.126602,1.260169,1.097087,0.94897,0.896309,0.032355,13.70494,5.982737,188.7387,1.012064,0.031468,0.266658,0.166127,0.000254,0.004588,484.6476,0.779908,0,0.920107,0.10812,0,0.073559,0.003761,249.9736,61163.39
0.4428,0.347943,0.082903,3.147121,0.165759,2.273111,2.575122,2.69997,0.039127,1.00844,1.768201,3.10802,0.186384,0.127656,0.06168,0.05639,0.063223,0.067824,0.074731,1.538653,0.235102,0.349317,0.836182,0.881132,1.398743,0.115335,0.111786,0.124575,0.226244,0.239796,0.014662,0.030974,0.390425,0.166293,0.095817,0.09388,0.103801,0.084901,0.124912,0.139073,0.270886,0.42031,0.41344,0.036302,0.024348,0.033836,0.010142,0.179438,56.275574,1.005355,94.02217,6.259544,1.522132,0.612224,1.238836,0.896539,0.103484,63.50377,5.376111,471.5202,1.982074,0.028634,0.032308,0.326639,0.000106,0.008804,5145.655,0.37756,0,0.850866,0.094382,0,0.126978,0.003716,828.3929,260329.7
-0.137892,0.475568,0.424612,3.598703,0.128544,2.251161,2.576531,2.699947,0.020599,1.023006,2.127566,3.082675,0.177813,0.149463,0.069474,0.067709,0.07782,0.083169,0.080719,2.390759,0.312854,0.379022,0.712475,1.274477,1.565958,0.11021,0.102982,0.115659,0.225871,0.240673,0.02039,0.048723,0.607093,0.205275,0.143075,0.113637,0.132722,0.111206,0.130486,0.152271,0.204374,0.216148,0.375805,0.047322,0.035307,0.033512,0.008565,0.176255,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
-0.137892,0.475568,0.424612,3.598703,0.128544,2.251161,2.576531,2.699947,0.020599,1.023006,2.127566,3.082675,0.177813,0.149463,0.069474,0.067709,0.07782,0.083169,0.080719,2.390759,0.312854,0.379022,0.712475,1.274477,1.565958,0.11021,0.102982,0.115659,0.225871,0.240673,0.02039,0.048723,0.607093,0.205275,0.143075,0.113637,0.132722,0.111206,0.130486,0.152271,0.204374,0.216148,0.375805,0.047322,0.035307,0.033512,0.008565,0.176255,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
-0.137892,0.475568,0.424612,3.598703,0.128544,2.251161,2.576531,2.699947,0.020599,1.023006,2.127566,3.082675,0.177813,0.149463,0.069474,0.067709,0.07782,0.083169,0.080719,2.390759,0.312854,0.379022,0.712475,1.274477,1.565958,0.11021,0.102982,0.115659,0.225871,0.240673,0.02039,0.048723,0.607093,0.205275,0.143075,0.113637,0.132722,0.111206,0.130486,0.152271,0.204374,0.216148,0.375805,0.047322,0.035307,0.033512,0.008565,0.176255,13.511284,1.00274,59.58588,3.806905,1.249064,0.58515,0.4321,0.873301,0.049327,42.91168,5.61071,132.0714,0.913562,0.030291,0.046501,0.027095,0.000341,0.004138,1111.445,0.779687,0,0.779627,0.106573,0,0.171923,0.004366,491.8223,92015.46
0.52305,0.364235,-0.192226,3.560676,0.110382,2.248472,2.566423,2.733214,0.009452,0.848546,1.871836,4.386275,0.150071,0.207494,0.068076,0.084101,0.085246,0.087119,0.090012,4.372993,0.397016,0.50544,0.729114,1.299393,1.799933,0.131773,0.099538,0.117886,0.223745,0.23945,0.012135,0.032071,0.613547,0.117322,0.106578,0.140899,0.122567,0.090936,0.115618,0.207984,0.252772,0.29479,0.300442,0.045084,0.035638,0.030137,0.011368,0.176298,16.485969,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17
0.52305,0.364235,-0.192226,3.560676,0.110382,2.248472,2.566423,2.733214,0.009452,0.848546,1.871836,4.386275,0.150071,0.207494,0.068076,0.084101,0.085246,0.087119,0.090012,4.372993,0.397016,0.50544,0.729114,1.299393,1.799933,0.131773,0.099538,0.117886,0.223745,0.23945,0.012135,0.032071,0.613547,0.117322,0.106578,0.140899,0.122567,0.090936,0.115618,0.207984,0.252772,0.29479,0.300442,0.045084,0.035638,0.030137,0.011368,0.176298,16.485969,1.003338,65.01885,3.48089,1.120005,0.704596,0.636227,0.8669,0.095617,187.7205,7.494149,207.1497,0.776334,0.027418,0.102268,0.098714,0.000745,0.007014,17650.03,2.746013,0,0.91478,0.140771,0,0.078009,0.002634,340.6489,22294.17
1.47579,0.089948,-0.008705,3.454858,0.136264,2.262339,2.554376,2.706214,0.0117,1.058715,1.727748,2.705788,0.178609,0.127564,0.078648,0.068982,0.072137,0.071395,0.075448,1.728421,0.260242,0.448031,0.986049,1.165573,1.585728,0.12097,0.108469,0.124897,0.227545,0.238951,0.008841,0.034825,0.835822,0.088716,0.086529,0.143849,0.068619,0.05906,0.139093,0.143368,0.352257,0.44088,0.32147,0.027865,0.032724,0.036857,0.007982,0.1798,20.713448,1.005139,76.03914,4.16298,1.209744,1.008311,1.172067,0.878332,0.066562,27.68218,7.158593,424.894,0.79057,0.014273,0.15092,0.187992,0.000258,0.007105,755.4146,0.687676,0,0.646471,0.086645,0,0.228698,0.00609,414.5472,17908.96
-0.43877,-0.569898,-0.28339,3.28195,0.161975,2.222065,2.524017,2.694627,0.012033,0.994188,1.708024,3.317058,0.146477,0.10513,0.034265,0.046895,0.049872,0.065156,0.070989,0.645053,0.233345,0.511269,0.595981,1.37434,1.507084,0.108707,0.09808,0.116269,0.218016,0.239196,0.00736,0.02283,0.435922,0.082047,0.072066,0.057299,0.06949,0.077078,0.10356,0.115687,0.240926,0.248417,0.656894,0.034101,0.029083,0.027377,0.011543,0.172994,21.953136,1.002482,78.75242,4.518703,1.26888,0.757161,1.344403,0.899846,0.205353,141.5002,6.309238,74.94431,0.246575,0.005529,0.018766,0.060746,0.000079,0.013258,5919.586,0.199348,0,0.998668,0.146481,0,0.001331,0.003035,459.1787,15680.18
-0.459717,0.033003,0.044084,3.891501,0.149276,2.297108,2.583841,2.714523,0.019785,1.126784,2.192008,2.59187,0.157585,0.139194,0.062644,0.06032,0.059532,0.070122,0.075655,27.040559,0.260065,0.593041,0.642153,1.138859,1.221992,0.132967,0.100545,0.116935,0.229904,0.245112,0.01147,0.045918,0.398103,0.165856,0.125301,0.133067,0.097812,0.115005,0.112522,0.159446,0.33124,0.429416,0.468217,0.031576,0.039637,0.029187,0.01951,0.180928,16.199639,1.004332,73.17456,4.340451,1.274118,0.65844,0.79603,0.883856,0.098362,98.03571,6.291967,209.3709,0.671746,0.017209,0.06446,0.355417,0.000447,0.009455,6782.915,0.874025,0,0.994008,0.100982,0,0.00596,0.001614,468.5796,68546.76
-1.902,0.05425,-0.236202,3.950102,0.230318,2.215923,2.488485,2.684226,0.028045,1.064126,2.196592,4.421778,0.156637,0.098803,0.045317,0.046667,0.054092,0.072399,0.084809,12.839391,0.352165,0.599026,1.63662,4.272548,6.65078,0.100065,0.108753,0.137371,0.23253,0.250309,0.016898,0.03902,0.211978,0.104478,0.116053,0.1602,0.122018,0.248179,0.113448,0.177589,0.483691,0.432476,0.554986,0.046512,0.043171,0.045048,0.021287,0.176262,19.338286,1.003241,94.17491,6.246646,1.557771,0.492658,0.992,0.885649,0.064687,43.4197,5.153592,277.3354,0.792685,0.015236,0.02855,0.252341,0.000383,0.007155,1435.268,1.034911,0,0.951398,0.122613,0,0.046271,0.003763,1190.09,456400.7
-0.789848,-0.368147,-0.010764,3.576784,0.167174,2.270605,2.558347,2.70105,0.01622,0.986301,1.912526,3.37991,0.169332,0.132686,0.051626,0.059974,0.060558,0.070576,0.079473,5.653822,0.25107,0.410227,1.112493,1.202553,1.751448,0.109524,0.095686,0.115641,0.222848,0.241498,0.015284,0.038699,0.571936,0.145083,0.130082,0.137128,0.120451,0.103085,0.078066,0.119729,0.175182,0.513473,0.3584,0.040422,0.030416,0.038536,0.009518,0.177881,18.612805,1.003722,77.85064,4.070957,1.19846,0.71601,1.019712,0.881828,0.184559,147.7706,7.002161,258.4162,0.757167,0.017062,0.052098,0.167351,0.000304,0.013727,13379.3,0.715495,0,0.977364,0.141231,0,0.022139,0.002959,538.6737,59450.85
0.293358,-0.186198,0.428179,4.134717,0.166462,2.248938,2.543371,2.669084,0.021968,1.106281,1.906889,3.878964,0.149613,0.11896,0.052192,0.04727,0.050404,0.07745,0.078321,16.356635,0.237189,0.435835,1.147119,1.941726,4.940315,0.125033,0.106688,0.121946,0.219636,0.234851,0.01122,0.031798,0.590194,0.202236,0.142159,0.139508,0.162562,0.159174,0.139572,0.204012,0.288295,0.441069,0.340148,0.043013,0.035278,0.039173,0.013573,0.18643,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.293358,-0.186198,0.428179,4.134717,0.166462,2.248938,2.543371,2.669084,0.021968,1.106281,1.906889,3.878964,0.149613,0.11896,0.052192,0.04727,0.050404,0.07745,0.078321,16.356635,0.237189,0.435835,1.147119,1.941726,4.940315,0.125033,0.106688,0.121946,0.219636,0.234851,0.01122,0.031798,0.590194,0.202236,0.142159,0.139508,0.162562,0.159174,0.139572,0.204012,0.288295,0.441069,0.340148,0.043013,0.035278,0.039173,0.013573,0.18643,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.293358,-0.186198,0.428179,4.134717,0.166462,2.248938,2.543371,2.669084,0.021968,1.106281,1.906889,3.878964,0.149613,0.11896,0.052192,0.04727,0.050404,0.07745,0.078321,16.356635,0.237189,0.435835,1.147119,1.941726,4.940315,0.125033,0.106688,0.121946,0.219636,0.234851,0.01122,0.031798,0.590194,0.202236,0.142159,0.139508,0.162562,0.159174,0.139572,0.204012,0.288295,0.441069,0.340148,0.043013,0.035278,0.039173,0.013573,0.18643,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.293358,-0.186198,0.428179,4.134717,0.166462,2.248938,2.543371,2.669084,0.021968,1.106281,1.906889,3.878964,0.149613,0.11896,0.052192,0.04727,0.050404,0.07745,0.078321,16.356635,0.237189,0.435835,1.147119,1.941726,4.940315,0.125033,0.106688,0.121946,0.219636,0.234851,0.01122,0.031798,0.590194,0.202236,0.142159,0.139508,0.162562,0.159174,0.139572,0.204012,0.288295,0.441069,0.340148,0.043013,0.035278,0.039173,0.013573,0.18643,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.293358,-0.186198,0.428179,4.134717,0.166462,2.248938,2.543371,2.669084,0.021968,1.106281,1.906889,3.878964,0.149613,0.11896,0.052192,0.04727,0.050404,0.07745,0.078321,16.356635,0.237189,0.435835,1.147119,1.941726,4.940315,0.125033,0.106688,0.121946,0.219636,0.234851,0.01122,0.031798,0.590194,0.202236,0.142159,0.139508,0.162562,0.159174,0.139572,0.204012,0.288295,0.441069,0.340148,0.043013,0.035278,0.039173,0.013573,0.18643,16.857065,1.002506,88.26042,5.771839,1.475545,0.533343,0.748805,0.893182,0.090053,62.01995,5.379165,483.715,2.07466,0.032695,0.029774,0.075115,0.000171,0.006339,2251.866,0.634344,0,0.922104,0.09851,0,0.071876,0.002525,695.1059,224446.4
0.930555,0.322459,-0.097466,3.75315,0.136532,2.308695,2.597094,2.707146,0.02544,0.962475,1.972812,2.653227,0.168824,0.125643,0.066271,0.077799,0.074255,0.07811,0.07812,1.544472,0.335493,0.587916,0.707706,1.08508,1.346916,0.159155,0.109503,0.128376,0.227827,0.247349,0.032218,0.083722,0.659747,0.177289,0.187966,0.141208,0.107591,0.110173,0.170618,0.195363,0.238272,0.369555,0.579817,0.038721,0.030564,0.031102,0.011168,0.177772,32.066194,1.003835,80.13422,4.93498,1.34105,0.663317,1.144655,0.894723,0.122986,127.1923,6.203454,892.1067,1.900665,0.028849,0.050744,0.92168,0.000251,0.014094,8073.762,1.520984,0,0.86751,0.10142,0,0.115013,0.003435,435.4802,196696.5
1.329004,-1.169362,-0.445291,3.627741,0.152018,2.195214,2.52326,2.677233,0.017579,1.141891,2.100919,5.588084,0.174708,0.125153,0.04867,0.060066,0.052948,0.088682,0.095648,2.142935,0.227573,0.315985,0.711802,1.171022,2.534857,0.099923,0.098383,0.118127,0.213189,0.228651,0.007501,0.020838,0.449063,0.103248,0.16146,0.13654,0.137802,0.101651,0.076437,0.109019,0.341109,0.359706,0.387682,0.041272,0.026481,0.025024,0.01229,0.16537,26.228802,1.003319,74.74322,4.520366,1.295265,0.714009,0.916054,0.889382,0.134494,59.47967,6.066362,137.1801,0.54636,0.015031,0.040339,0.175407,0.000141,0.013277,2238.984,0.665105,0,0.742344,0.117761,0,0.191397,0.006218,524.2406,40212.31
-0.204651,0.753866,0.333077,3.073205,0.119881,2.300509,2.567053,2.699847,0.026015,0.825013,1.709031,3.239303,0.160503,0.147953,0.059867,0.077383,0.079289,0.070618,0.077061,0.794443,0.333821,0.480332,0.599545,1.368041,1.321484,0.137022,0.101377,0.125245,0.22428,0.239321,0.027076,0.058915,0.493768,0.164275,0.18388,0.156661,0.102371,0.142287,0.116291,0.241681,0.169032,0.259785,0.342066,0.030902,0.033629,0.028247,0.010026,0.182111,10.312075,1.003201,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
-0.204651,0.753866,0.333077,3.073205,0.119881,2.300509,2.567053,2.699847,0.026015,0.825013,1.709031,3.239303,0.160503,0.147953,0.059867,0.077383,0.079289,0.070618,0.077061,0.794443,0.333821,0.480332,0.599545,1.368041,1.321484,0.137022,0.101377,0.125245,0.22428,0.239321,0.027076,0.058915,0.493768,0.164275,0.18388,0.156661,0.102371,0.142287,0.116291,0.241681,0.169032,0.259785,0.342066,0.030902,0.033629,0.028247,0.010026,0.182111,10.312075,1.003201,93.65339,4.967357,1.270327,0.883296,1.375487,0.88727,0.066666,76.67051,7.279932,1969.235,3.478099,0.040403,0.134088,0.616777,0.000294,0.006265,5594.835,1.833828,0,0.979361,0.123282,0,0.020227,0.00127,442.8685,203036.7
