@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute output {angry,notangry}

@data

0.110543,0.077138,0.176732,0.20864,-0.029424,1.952228,0.398842,0.367778,0.423812,0.385478,2.553229,0.499345,1.019386,1.587357,1.841624,2.292522,3.564501,0.148061,0.115426,0.106068,0.044932,0.060666,0.067798,0.00975,0.2539,0.309939,0.228945,0.270573,0.416521,0.491934,0.933626,0.098982,0.107724,0.086744,0.075154,0.125866,0.260266,0.067917,0.273855,5.548952,0.128039,0.323166,0.842415,0.523309,0.027124,0.033782,0.042057,99,0.656272,1.005928,0.001479,notangry
0.110543,0.077138,0.176732,0.20864,-0.029424,1.952228,0.398842,0.367778,0.423812,0.385478,2.553229,0.499345,1.019386,1.587357,1.841624,2.292522,3.564501,0.148061,0.115426,0.106068,0.044932,0.060666,0.067798,0.00975,0.2539,0.309939,0.228945,0.270573,0.416521,0.491934,0.933626,0.098982,0.107724,0.086744,0.075154,0.125866,0.260266,0.067917,0.273855,5.548952,0.128039,0.323166,0.842415,0.523309,0.027124,0.033782,0.042057,99,0.656272,1.005928,0.001479,notangry
0.070715,0.055507,0.103309,0.274335,0.299893,2.102775,0.421313,0.418898,0.350529,0.341495,2.602484,0.566305,1.12882,1.927686,1.811232,1.978605,3.504591,0.142902,0.142918,0.12217,0.031,0.057074,0.07083,0.009614,0.263257,0.185888,0.200011,0.273781,0.391448,0.637159,1.144104,0.112183,0.102574,0.075092,0.064893,0.121038,0.263155,0.093141,0.110034,2.66264,0.148111,0.25145,0.811749,1.211251,0.020259,0.023946,0.038315,115,0.604899,1.004133,0.001454,notangry
0.070715,0.055507,0.103309,0.274335,0.299893,2.102775,0.421313,0.418898,0.350529,0.341495,2.602484,0.566305,1.12882,1.927686,1.811232,1.978605,3.504591,0.142902,0.142918,0.12217,0.031,0.057074,0.07083,0.009614,0.263257,0.185888,0.200011,0.273781,0.391448,0.637159,1.144104,0.112183,0.102574,0.075092,0.064893,0.121038,0.263155,0.093141,0.110034,2.66264,0.148111,0.25145,0.811749,1.211251,0.020259,0.023946,0.038315,115,0.604899,1.004133,0.001454,notangry
0.094116,0.066943,0.177489,0.380492,0.303861,1.892475,0.412191,0.397798,0.41758,0.302302,2.600764,0.613333,1.037992,1.441798,2.117458,1.932768,4.847021,0.13992,0.121635,0.125627,0.06301,0.051256,0.066521,0.011668,0.282904,0.208698,0.15622,0.265027,0.403938,0.401828,1.087007,0.102234,0.088301,0.083908,0.070693,0.121779,0.254837,0.087894,0.205615,2.972214,0.171889,0.265148,0.648787,0.646594,0.031081,0.028985,0.0457,99.75,0.623844,1.006657,0.001459,notangry
0.115355,0.080502,0.202026,0.560054,-0.064579,1.88228,0.426935,0.408169,0.355154,0.318183,2.554872,0.496993,0.949657,1.656061,2.573007,2.690687,3.871859,0.163342,0.171602,0.117022,0.050078,0.055139,0.060371,0.010411,0.216091,0.147797,0.168525,0.244225,0.389344,0.540861,0.7634,0.109118,0.10299,0.109883,0.076923,0.125271,0.260381,0.095587,0.192082,6.950025,0.136984,0.273256,0.402476,0.840345,0.027093,0.03516,0.047639,82,0.579899,1.009041,0.001464,notangry
0.115355,0.080502,0.202026,0.560054,-0.064579,1.88228,0.426935,0.408169,0.355154,0.318183,2.554872,0.496993,0.949657,1.656061,2.573007,2.690687,3.871859,0.163342,0.171602,0.117022,0.050078,0.055139,0.060371,0.010411,0.216091,0.147797,0.168525,0.244225,0.389344,0.540861,0.7634,0.109118,0.10299,0.109883,0.076923,0.125271,0.260381,0.095587,0.192082,6.950025,0.136984,0.273256,0.402476,0.840345,0.027093,0.03516,0.047639,82,0.579899,1.009041,0.001464,notangry
0.061724,0.039226,0.09123,0.3968,-0.046757,1.901202,0.426443,0.42195,0.471324,0.412564,2.53362,0.575485,1.134169,1.384891,1.807261,2.270237,11.644493,0.147354,0.101831,0.152327,0.03475,0.060231,0.075052,0.010178,0.268546,0.148278,0.157844,0.24966,0.417521,0.600855,0.81095,0.103274,0.103731,0.07529,0.073044,0.123741,0.266592,0.086414,0.114507,0.773551,0.149196,0.370039,0.519363,0.663875,0.025546,0.029047,0.043525,117.5,0.569843,1.007178,0.001459,notangry
0.183334,0.149242,0.391519,0.317626,0.15076,2.06971,0.36144,0.385505,0.400877,0.355521,2.59407,0.740848,1.042885,1.640877,1.848172,2.197802,3.094304,0.160993,0.13782,0.097314,0.074692,0.067919,0.078742,0.011594,0.394986,0.402271,0.304669,0.304688,0.547597,0.588058,1.304003,0.122508,0.131446,0.1019,0.084181,0.134113,0.263982,0.089081,0.585041,24.494963,0.123957,0.408009,0.589352,0.629398,0.032577,0.035943,0.046076,115.75,0.528471,1.013613,0.001136,notangry
0.183334,0.149242,0.391519,0.317626,0.15076,2.06971,0.36144,0.385505,0.400877,0.355521,2.59407,0.740848,1.042885,1.640877,1.848172,2.197802,3.094304,0.160993,0.13782,0.097314,0.074692,0.067919,0.078742,0.011594,0.394986,0.402271,0.304669,0.304688,0.547597,0.588058,1.304003,0.122508,0.131446,0.1019,0.084181,0.134113,0.263982,0.089081,0.585041,24.494963,0.123957,0.408009,0.589352,0.629398,0.032577,0.035943,0.046076,115.75,0.528471,1.013613,0.001136,notangry
0.080803,0.05859,0.191428,0.132707,0.026367,1.871776,0.348093,0.29546,0.303891,0.355898,2.48601,0.595468,1.006058,1.57357,2.067444,2.389442,5.621668,0.144437,0.159104,0.246277,0.034767,0.040398,0.065147,0.011486,0.29786,0.324452,0.346097,0.25029,0.436183,0.546114,1.807426,0.097035,0.102228,0.11202,0.069361,0.119796,0.248325,0.188031,0.273266,1.720904,0.153797,0.390133,1.727287,2.179299,0.030852,0.033461,0.041176,87.25,0.584725,1.005705,0.001539,notangry
0.111613,0.070405,0.180088,0.486048,0.050094,1.886036,0.398554,0.372874,0.379512,0.423205,2.572953,0.63777,0.923904,1.527348,1.838312,1.990667,3.80561,0.141077,0.12022,0.102309,0.033943,0.052736,0.068278,0.009738,0.278024,0.268095,0.269442,0.252462,0.428312,0.473766,1.302314,0.096779,0.101868,0.085266,0.081694,0.128637,0.262048,0.117146,0.17325,0.882146,0.117534,0.287756,0.692686,0.639805,0.024472,0.035733,0.045698,105.5,0.571431,1.003737,0.001566,notangry
0.112313,0.084201,0.18217,0.954983,-0.230571,1.871355,0.309039,0.297336,0.327878,0.312357,2.555776,0.553638,0.950631,1.62564,1.955487,2.303225,4.94979,0.137206,0.143261,0.097325,0.037589,0.052161,0.053493,0.010549,0.589788,0.405885,0.392899,0.253667,0.621023,0.566149,1.691736,0.092312,0.098727,0.111072,0.074827,0.121261,0.256901,0.149192,0.379731,4.723551,0.131918,0.483783,0.74643,1.020406,0.041318,0.034384,0.044413,93.5,0.62414,1.003647,0.00152,notangry
0.112313,0.084201,0.18217,0.954983,-0.230571,1.871355,0.309039,0.297336,0.327878,0.312357,2.555776,0.553638,0.950631,1.62564,1.955487,2.303225,4.94979,0.137206,0.143261,0.097325,0.037589,0.052161,0.053493,0.010549,0.589788,0.405885,0.392899,0.253667,0.621023,0.566149,1.691736,0.092312,0.098727,0.111072,0.074827,0.121261,0.256901,0.149192,0.379731,4.723551,0.131918,0.483783,0.74643,1.020406,0.041318,0.034384,0.044413,93.5,0.62414,1.003647,0.00152,notangry
0.112313,0.084201,0.18217,0.954983,-0.230571,1.871355,0.309039,0.297336,0.327878,0.312357,2.555776,0.553638,0.950631,1.62564,1.955487,2.303225,4.94979,0.137206,0.143261,0.097325,0.037589,0.052161,0.053493,0.010549,0.589788,0.405885,0.392899,0.253667,0.621023,0.566149,1.691736,0.092312,0.098727,0.111072,0.074827,0.121261,0.256901,0.149192,0.379731,4.723551,0.131918,0.483783,0.74643,1.020406,0.041318,0.034384,0.044413,93.5,0.62414,1.003647,0.00152,notangry
0.050044,0.033122,0.059105,0.054409,0.143412,1.696425,0.491777,0.455282,0.429767,0.390375,2.542394,0.425861,0.942733,1.582674,2.064482,2.353248,3.33392,0.12882,0.109959,0.182871,0.015759,0.032108,0.037273,0.009726,0.209132,0.525582,0.351767,0.303183,0.345108,0.585028,0.775121,0.103221,0.133781,0.090746,0.066875,0.113203,0.256833,0.081634,0.24251,2.546055,0.158195,0.264926,0.46332,0.785248,0.025203,0.031998,0.042495,119.25,0.555113,1.002515,0.001597,notangry
0.046824,0.037633,0.058555,0.435484,-0.341206,1.939009,0.316224,0.275265,0.303109,0.409889,2.553059,0.530532,1.243131,1.753872,1.924341,2.507046,4.569748,0.141925,0.151042,0.162283,0.022923,0.0555,0.063832,0.010589,0.408311,0.430795,0.519744,0.362304,0.577155,0.850989,1.14591,0.205169,0.141851,0.120437,0.078351,0.117802,0.256171,0.124222,0.33542,41.401003,0.227011,0.345708,1.398633,1.736083,0.037159,0.029578,0.031427,118.25,0.56253,1.003539,0.001573,notangry
0.049244,0.036796,0.066475,0.045246,0.072525,2.044779,0.255149,0.27336,0.321254,0.405453,2.575264,0.555459,0.881589,1.721737,2.297034,2.689591,3.799303,0.162374,0.149686,0.170611,0.024119,0.065604,0.085432,0.011312,0.438961,0.450311,0.457987,0.316311,0.682912,0.642964,1.518189,0.110223,0.109998,0.119059,0.103693,0.149706,0.260829,0.171102,0.154665,1.308779,0.155042,0.617673,0.533527,1.20227,0.036076,0.026622,0.038678,107.5,0.566246,1.00259,0.001578,notangry
0.106388,0.063576,0.168171,0.653706,-0.072454,1.855135,0.456497,0.454825,0.458988,0.444236,2.595471,0.502079,1.017114,1.539449,1.42355,1.600102,3.473869,0.129094,0.132298,0.095869,0.033434,0.045919,0.058284,0.009127,0.212907,0.124974,0.217263,0.255698,0.417875,0.394031,0.947491,0.095385,0.097699,0.092894,0.073817,0.126582,0.264415,0.070566,0.133285,0.754339,0.16165,0.168395,1.494112,1.250352,0.025111,0.034793,0.045411,97,0.579469,1.003648,0.001548,notangry
0.04274,0.038378,0.0528,0.201079,-0.214669,2.213139,0.414607,0.339054,0.366296,0.60645,2.623279,0.505177,0.95803,1.753006,1.949569,2.333994,4.291826,0.145646,0.22144,0.192672,0.023252,0.048962,0.063943,0.017218,0.518339,0.403186,0.454667,0.326287,0.618487,1.110971,1.867601,0.204701,0.173616,0.173308,0.077079,0.131067,0.26585,0.148115,0.424493,46.730458,0.247603,0.544607,1.069839,1.962019,0.044114,0.035048,0.04264,90,0.569481,1.003043,0.001559,notangry
0.04274,0.038378,0.0528,0.201079,-0.214669,2.213139,0.414607,0.339054,0.366296,0.60645,2.623279,0.505177,0.95803,1.753006,1.949569,2.333994,4.291826,0.145646,0.22144,0.192672,0.023252,0.048962,0.063943,0.017218,0.518339,0.403186,0.454667,0.326287,0.618487,1.110971,1.867601,0.204701,0.173616,0.173308,0.077079,0.131067,0.26585,0.148115,0.424493,46.730458,0.247603,0.544607,1.069839,1.962019,0.044114,0.035048,0.04264,90,0.569481,1.003043,0.001559,notangry
0.04274,0.038378,0.0528,0.201079,-0.214669,2.213139,0.414607,0.339054,0.366296,0.60645,2.623279,0.505177,0.95803,1.753006,1.949569,2.333994,4.291826,0.145646,0.22144,0.192672,0.023252,0.048962,0.063943,0.017218,0.518339,0.403186,0.454667,0.326287,0.618487,1.110971,1.867601,0.204701,0.173616,0.173308,0.077079,0.131067,0.26585,0.148115,0.424493,46.730458,0.247603,0.544607,1.069839,1.962019,0.044114,0.035048,0.04264,90,0.569481,1.003043,0.001559,notangry
0.093201,0.061784,0.141079,0.536723,-0.079515,1.928831,0.41576,0.396162,0.355518,0.36473,2.550582,0.525652,1.059045,1.758473,1.854207,2.022765,3.640898,0.141731,0.129499,0.090841,0.031413,0.060377,0.061682,0.009903,0.557428,0.277697,0.203213,0.25362,0.406792,0.47398,1.062937,0.119605,0.100799,0.106337,0.082756,0.123772,0.25773,0.084894,0.241646,3.877932,0.149023,0.46703,0.767047,1.278006,0.027127,0.029534,0.043679,89.5,0.553477,1.004085,0.001525,notangry
0.119591,0.086307,0.19492,0.370276,0.04382,1.811258,0.451093,0.423017,0.431628,0.386023,2.569656,0.545013,1.023729,1.616635,1.787313,2.06776,3.651097,0.152808,0.137284,0.095745,0.062541,0.059764,0.065711,0.01091,0.342076,0.274751,0.2371,0.230453,0.462276,0.555028,1.110522,0.099768,0.094919,0.133159,0.083825,0.126299,0.261069,0.126603,0.458175,12.564063,0.129955,0.362781,0.614672,0.65899,0.031296,0.034478,0.040786,102.25,0.5737,1.012067,0.001375,notangry
0.040086,0.026298,0.046597,0.442673,-0.19469,2.118199,0.340776,0.245634,0.298139,0.293045,2.570892,0.55918,1.001449,2.028655,2.158087,2.432958,6.791664,0.13948,0.164276,0.140268,0.020713,0.052317,0.078004,0.009995,0.253757,0.453222,0.505215,0.327279,0.612463,0.587727,1.340727,0.102144,0.124453,0.126249,0.064265,0.120167,0.263838,0.21294,0.186453,2.028738,0.136698,0.368841,1.135185,2.742206,0.029793,0.029427,0.037757,100,0.538629,1.004219,0.001525,notangry
0.040086,0.026298,0.046597,0.442673,-0.19469,2.118199,0.340776,0.245634,0.298139,0.293045,2.570892,0.55918,1.001449,2.028655,2.158087,2.432958,6.791664,0.13948,0.164276,0.140268,0.020713,0.052317,0.078004,0.009995,0.253757,0.453222,0.505215,0.327279,0.612463,0.587727,1.340727,0.102144,0.124453,0.126249,0.064265,0.120167,0.263838,0.21294,0.186453,2.028738,0.136698,0.368841,1.135185,2.742206,0.029793,0.029427,0.037757,100,0.538629,1.004219,0.001525,notangry
0.040086,0.026298,0.046597,0.442673,-0.19469,2.118199,0.340776,0.245634,0.298139,0.293045,2.570892,0.55918,1.001449,2.028655,2.158087,2.432958,6.791664,0.13948,0.164276,0.140268,0.020713,0.052317,0.078004,0.009995,0.253757,0.453222,0.505215,0.327279,0.612463,0.587727,1.340727,0.102144,0.124453,0.126249,0.064265,0.120167,0.263838,0.21294,0.186453,2.028738,0.136698,0.368841,1.135185,2.742206,0.029793,0.029427,0.037757,100,0.538629,1.004219,0.001525,notangry
0.095752,0.069084,0.143879,0.117339,-0.038089,1.949422,0.370723,0.333678,0.319687,0.386109,2.549301,0.585136,1.081442,1.731573,1.941764,2.363407,4.304783,0.140965,0.13268,0.106621,0.038324,0.051689,0.06806,0.011121,0.408179,0.302167,0.269846,0.254334,0.490243,0.709735,4.053967,0.1113,0.11685,0.125687,0.072435,0.12446,0.255553,0.113693,0.295518,9.772625,0.143734,0.273895,0.676346,0.798727,0.027151,0.034594,0.044472,83.75,0.559582,1.005333,0.001504,notangry
0.045557,0.035224,0.061377,0.325528,-0.282957,1.766074,0.258414,0.27807,0.335811,0.496468,2.620268,0.520982,0.923118,1.778843,2.000411,2.231124,4.002982,0.13063,0.177768,0.229162,0.018281,0.049216,0.067917,0.009518,0.492315,0.28388,0.360038,0.316003,0.613616,0.735304,1.615754,0.13676,0.139351,0.111272,0.06888,0.13764,0.256625,0.111102,0.214062,3.795243,0.17212,0.468499,0.908558,0.875101,0.039256,0.027255,0.037902,101.5,0.550454,1.003076,0.001558,notangry
0.045557,0.035224,0.061377,0.325528,-0.282957,1.766074,0.258414,0.27807,0.335811,0.496468,2.620268,0.520982,0.923118,1.778843,2.000411,2.231124,4.002982,0.13063,0.177768,0.229162,0.018281,0.049216,0.067917,0.009518,0.492315,0.28388,0.360038,0.316003,0.613616,0.735304,1.615754,0.13676,0.139351,0.111272,0.06888,0.13764,0.256625,0.111102,0.214062,3.795243,0.17212,0.468499,0.908558,0.875101,0.039256,0.027255,0.037902,101.5,0.550454,1.003076,0.001558,notangry
0.045557,0.035224,0.061377,0.325528,-0.282957,1.766074,0.258414,0.27807,0.335811,0.496468,2.620268,0.520982,0.923118,1.778843,2.000411,2.231124,4.002982,0.13063,0.177768,0.229162,0.018281,0.049216,0.067917,0.009518,0.492315,0.28388,0.360038,0.316003,0.613616,0.735304,1.615754,0.13676,0.139351,0.111272,0.06888,0.13764,0.256625,0.111102,0.214062,3.795243,0.17212,0.468499,0.908558,0.875101,0.039256,0.027255,0.037902,101.5,0.550454,1.003076,0.001558,notangry
0.083707,0.062671,0.129182,0.550201,-0.087315,1.886837,0.326839,0.344345,0.347955,0.332702,2.553076,0.550477,0.953905,1.660975,2.108962,2.445552,3.111141,0.152844,0.127963,0.130787,0.042788,0.047853,0.065879,0.011955,0.424571,0.200988,0.356845,0.268015,0.602546,0.621497,1.599871,0.114305,0.136383,0.118833,0.067315,0.117304,0.256782,0.118513,0.254457,8.268571,0.158407,0.338956,0.57147,0.894002,0.034018,0.032605,0.043163,99.75,0.646792,1.007934,0.001345,notangry
0.083707,0.062671,0.129182,0.550201,-0.087315,1.886837,0.326839,0.344345,0.347955,0.332702,2.553076,0.550477,0.953905,1.660975,2.108962,2.445552,3.111141,0.152844,0.127963,0.130787,0.042788,0.047853,0.065879,0.011955,0.424571,0.200988,0.356845,0.268015,0.602546,0.621497,1.599871,0.114305,0.136383,0.118833,0.067315,0.117304,0.256782,0.118513,0.254457,8.268571,0.158407,0.338956,0.57147,0.894002,0.034018,0.032605,0.043163,99.75,0.646792,1.007934,0.001345,notangry
0.083707,0.062671,0.129182,0.550201,-0.087315,1.886837,0.326839,0.344345,0.347955,0.332702,2.553076,0.550477,0.953905,1.660975,2.108962,2.445552,3.111141,0.152844,0.127963,0.130787,0.042788,0.047853,0.065879,0.011955,0.424571,0.200988,0.356845,0.268015,0.602546,0.621497,1.599871,0.114305,0.136383,0.118833,0.067315,0.117304,0.256782,0.118513,0.254457,8.268571,0.158407,0.338956,0.57147,0.894002,0.034018,0.032605,0.043163,99.75,0.646792,1.007934,0.001345,notangry
0.075867,0.058232,0.115505,0.100497,-0.078289,1.955542,0.367241,0.347226,0.272056,0.324581,2.493614,0.627671,1.109885,1.667914,2.032356,2.28319,4.869002,0.13911,0.154611,0.200545,0.029692,0.052781,0.063945,0.010039,0.406877,0.320576,0.280531,0.312736,0.461389,0.65926,1.304342,0.103571,0.133131,0.085872,0.069243,0.130512,0.254946,0.115185,0.240688,4.582888,0.177337,0.472332,0.990098,1.017426,0.030334,0.027903,0.037949,115,0.60649,1.003172,0.001559,notangry
0.075867,0.058232,0.115505,0.100497,-0.078289,1.955542,0.367241,0.347226,0.272056,0.324581,2.493614,0.627671,1.109885,1.667914,2.032356,2.28319,4.869002,0.13911,0.154611,0.200545,0.029692,0.052781,0.063945,0.010039,0.406877,0.320576,0.280531,0.312736,0.461389,0.65926,1.304342,0.103571,0.133131,0.085872,0.069243,0.130512,0.254946,0.115185,0.240688,4.582888,0.177337,0.472332,0.990098,1.017426,0.030334,0.027903,0.037949,115,0.60649,1.003172,0.001559,notangry
0.075867,0.058232,0.115505,0.100497,-0.078289,1.955542,0.367241,0.347226,0.272056,0.324581,2.493614,0.627671,1.109885,1.667914,2.032356,2.28319,4.869002,0.13911,0.154611,0.200545,0.029692,0.052781,0.063945,0.010039,0.406877,0.320576,0.280531,0.312736,0.461389,0.65926,1.304342,0.103571,0.133131,0.085872,0.069243,0.130512,0.254946,0.115185,0.240688,4.582888,0.177337,0.472332,0.990098,1.017426,0.030334,0.027903,0.037949,115,0.60649,1.003172,0.001559,notangry
0.054577,0.032406,0.057979,1.024874,0.339078,1.868577,0.370513,0.387447,0.315686,0.348925,2.534389,0.448379,0.902254,1.802754,1.974523,2.172988,4.238897,0.117623,0.129011,0.185897,0.015076,0.049612,0.048353,0.010646,0.235498,0.698078,0.292107,0.260991,0.367317,0.473088,1.266506,0.098629,0.10065,0.13449,0.069023,0.110391,0.248976,0.072609,0.143486,1.640506,0.207914,0.267232,0.961764,1.479784,0.022369,0.029524,0.044484,94.5,0.57157,1.00271,0.001591,notangry
0.100087,0.062586,0.179933,0.352927,0.096716,2.018847,0.309748,0.372905,0.321445,0.303919,2.550663,0.581293,0.896784,1.644081,2.405593,2.073551,4.736805,0.128785,0.12655,0.113428,0.027938,0.041266,0.048831,0.013272,0.331948,0.379597,0.251652,0.347022,0.51035,0.714653,1.399188,0.083283,0.102845,0.12007,0.071726,0.121111,0.255242,0.144871,0.133007,0.953096,0.114981,0.436335,1.116805,1.389077,0.032995,0.038075,0.051766,119,0.559849,1.004114,0.001568,notangry
0.100087,0.062586,0.179933,0.352927,0.096716,2.018847,0.309748,0.372905,0.321445,0.303919,2.550663,0.581293,0.896784,1.644081,2.405593,2.073551,4.736805,0.128785,0.12655,0.113428,0.027938,0.041266,0.048831,0.013272,0.331948,0.379597,0.251652,0.347022,0.51035,0.714653,1.399188,0.083283,0.102845,0.12007,0.071726,0.121111,0.255242,0.144871,0.133007,0.953096,0.114981,0.436335,1.116805,1.389077,0.032995,0.038075,0.051766,119,0.559849,1.004114,0.001568,notangry
0.057071,0.044084,0.084648,0.472001,-0.075684,2.146321,0.399161,0.356761,0.383283,0.467857,2.568529,0.467806,0.858917,1.687985,1.83436,2.306167,3.523918,0.149411,0.124339,0.172427,0.021645,0.053924,0.069301,0.010667,0.363651,0.358327,0.311464,0.330356,0.590374,0.693946,1.166528,0.124537,0.126791,0.12202,0.06973,0.120452,0.25739,0.115265,0.180186,3.738643,0.11166,0.378901,1.088801,0.785601,0.026061,0.038773,0.055935,118,0.54415,1.002753,0.001577,notangry
0.107644,0.083361,0.288611,0.100071,-0.161097,1.819388,0.429438,0.434042,0.383521,0.414402,2.583571,0.653111,0.989608,1.716392,2.064292,2.298399,3.052239,0.160515,0.130746,0.101816,0.06855,0.059537,0.079669,0.011362,0.211674,0.198271,0.192241,0.238499,0.433809,0.448604,1.046295,0.091435,0.088973,0.088291,0.077791,0.121127,0.261301,0.089741,0.247441,5.642484,0.12037,0.236974,0.581458,0.526451,0.023933,0.030408,0.045716,102.5,0.546313,1.009063,0.00141,notangry
0.041907,0.036103,0.060408,0.88872,0.287052,2.053386,0.315898,0.335401,0.340199,0.465881,2.614985,0.474844,1.013406,1.809556,2.079791,2.351727,3.456469,0.146681,0.162683,0.193225,0.028075,0.051448,0.053089,0.010492,0.46482,0.431629,0.285914,0.377235,0.800674,0.905084,1.465419,0.148289,0.114561,0.118618,0.064421,0.111841,0.265525,0.125415,0.26894,11.900554,0.173954,0.327864,1.609979,1.623804,0.046792,0.027265,0.04293,127.5,0.566997,1.002503,0.001611,notangry
0.041907,0.036103,0.060408,0.88872,0.287052,2.053386,0.315898,0.335401,0.340199,0.465881,2.614985,0.474844,1.013406,1.809556,2.079791,2.351727,3.456469,0.146681,0.162683,0.193225,0.028075,0.051448,0.053089,0.010492,0.46482,0.431629,0.285914,0.377235,0.800674,0.905084,1.465419,0.148289,0.114561,0.118618,0.064421,0.111841,0.265525,0.125415,0.26894,11.900554,0.173954,0.327864,1.609979,1.623804,0.046792,0.027265,0.04293,127.5,0.566997,1.002503,0.001611,notangry
0.136858,0.093105,0.351897,0.946434,0.333399,2.050824,0.353875,0.33702,0.46841,0.344757,2.570176,0.546373,1.005716,1.252067,1.55694,2.087881,6.93314,0.149904,0.112414,0.107436,0.069084,0.066815,0.06604,0.011961,0.33861,0.543262,0.441147,0.257203,0.468862,0.691278,1.233734,0.093457,0.101482,0.124474,0.085058,0.133483,0.257179,0.128946,0.311276,1.286388,0.092711,0.382538,0.532802,1.02638,0.050513,0.038113,0.050094,99.5,0.591386,1.007837,0.001339,notangry
0.136858,0.093105,0.351897,0.946434,0.333399,2.050824,0.353875,0.33702,0.46841,0.344757,2.570176,0.546373,1.005716,1.252067,1.55694,2.087881,6.93314,0.149904,0.112414,0.107436,0.069084,0.066815,0.06604,0.011961,0.33861,0.543262,0.441147,0.257203,0.468862,0.691278,1.233734,0.093457,0.101482,0.124474,0.085058,0.133483,0.257179,0.128946,0.311276,1.286388,0.092711,0.382538,0.532802,1.02638,0.050513,0.038113,0.050094,99.5,0.591386,1.007837,0.001339,notangry
0.065331,0.03954,0.140628,0.401634,0.051323,1.718893,0.275569,0.251493,0.431266,0.384728,2.538709,0.544861,0.930654,1.886977,2.285359,1.919235,3.503375,0.124031,0.103773,0.178801,0.031257,0.049882,0.074014,0.013042,0.491462,0.53596,0.527154,0.240679,0.506219,0.578637,1.661552,0.111538,0.08415,0.097858,0.072243,0.141142,0.253333,0.129821,0.259397,3.030576,0.177817,0.532323,1.912585,0.898442,0.04887,0.024974,0.035447,112.5,0.564705,1.004097,0.001564,notangry
0.065331,0.03954,0.140628,0.401634,0.051323,1.718893,0.275569,0.251493,0.431266,0.384728,2.538709,0.544861,0.930654,1.886977,2.285359,1.919235,3.503375,0.124031,0.103773,0.178801,0.031257,0.049882,0.074014,0.013042,0.491462,0.53596,0.527154,0.240679,0.506219,0.578637,1.661552,0.111538,0.08415,0.097858,0.072243,0.141142,0.253333,0.129821,0.259397,3.030576,0.177817,0.532323,1.912585,0.898442,0.04887,0.024974,0.035447,112.5,0.564705,1.004097,0.001564,notangry
0.043296,0.031975,0.054677,1.0609,0.165223,1.807231,0.473702,0.467169,0.452182,0.399735,2.574807,0.477274,0.935374,1.572546,1.539598,1.709113,3.799093,0.133091,0.144146,0.156456,0.022,0.057603,0.060852,0.009642,0.220466,0.203243,0.230559,0.244295,0.418673,0.490588,0.990148,0.106658,0.091516,0.072289,0.064335,0.117453,0.258857,0.079615,0.160146,3.249561,0.13043,0.286835,0.915136,1.093268,0.024449,0.02778,0.037492,126,0.631769,1.005143,0.00141,notangry
0.173562,0.140174,0.300814,-0.029438,0.321586,1.943491,0.490153,0.45918,0.438783,0.376416,2.559083,0.659772,0.973776,1.489865,1.651951,1.794356,3.560473,0.127851,0.115099,0.085681,0.037647,0.045207,0.055199,0.010257,0.255868,0.238225,0.291727,0.257329,0.396855,0.52909,1.138807,0.096334,0.11377,0.070259,0.078192,0.121499,0.25669,0.119437,0.203238,5.01367,0.15965,0.297146,0.621438,0.802668,0.025869,0.037876,0.049368,102.5,0.56902,1.003911,0.001538,notangry
0.083756,0.057839,0.522674,0.408538,-0.187629,1.938591,0.487746,0.499687,0.476886,0.409861,2.611146,0.488246,0.93737,1.618207,1.804971,1.772391,3.798815,0.150264,0.13323,0.130893,0.049293,0.084869,0.070316,0.014819,0.410521,0.413395,0.593925,0.391449,0.594863,0.712698,1.344075,0.172812,0.187681,0.195707,0.089969,0.140012,0.261875,0.261354,0.21995,3.039976,0.174677,0.432961,0.765944,0.4227,0.045033,0.032304,0.045871,104,0.614379,1.007126,0.001,notangry
0.065424,0.040689,0.129732,0.531758,0.010288,1.777581,0.520556,0.489913,0.482941,0.479944,2.548754,0.481176,1.042627,1.503466,1.48425,1.675549,2.659686,0.142429,0.131965,0.092299,0.037837,0.064446,0.065302,0.010573,0.261385,0.185819,0.298158,0.252734,0.392958,0.593933,0.818245,0.094371,0.09486,0.099814,0.080734,0.129144,0.262154,0.115868,0.205395,1.187239,0.153337,0.290335,0.580686,0.67894,0.026104,0.028649,0.039733,102.25,0.584653,1.008094,0.001442,notangry
0.065424,0.040689,0.129732,0.531758,0.010288,1.777581,0.520556,0.489913,0.482941,0.479944,2.548754,0.481176,1.042627,1.503466,1.48425,1.675549,2.659686,0.142429,0.131965,0.092299,0.037837,0.064446,0.065302,0.010573,0.261385,0.185819,0.298158,0.252734,0.392958,0.593933,0.818245,0.094371,0.09486,0.099814,0.080734,0.129144,0.262154,0.115868,0.205395,1.187239,0.153337,0.290335,0.580686,0.67894,0.026104,0.028649,0.039733,102.25,0.584653,1.008094,0.001442,notangry
