@relation 'wav/all/marsyas.arff-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1-weka.filters.unsupervised.attribute.Remove-Rlast_arff_file/psysound.arff-weka.filters.unsupervised.attribute.Remove-Rlast_wav/all//opensmile.arff-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.FilteredSubsetEval -W \"weka.attributeSelection.CfsSubsetEval \" -F \"weka.filters.supervised.instance.SpreadSubsample -M 0.0 -X 0.0 -S 1\"-Sweka.attributeSelection.GreedyStepwise -T -1.7976931348623157E308 -N -1'

@attribute Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_10 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_11 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Mean_Mem40_SFM_20 numeric
@attribute Mean_Acc1000_Mean_Mem40_LSP_17 numeric
@attribute Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_9 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_13 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_14 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SCF_21 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_15 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_18 numeric
@attribute Mean_Acc1000_Std_Mem40_SFM_21 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_1 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_4 numeric
@attribute Mean_Acc1000_Std_Mem40_LSP_6 numeric
@attribute Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_3 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_7 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_9 numeric
@attribute Std_Acc1000_Mean_Mem40_SCF_16 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_2 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_5 numeric
@attribute Std_Acc1000_Mean_Mem40_SFM_8 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_4 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_7 numeric
@attribute Std_Acc1000_Mean_Mem40_LSP_15 numeric
@attribute Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0 numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Average numeric
@attribute Std_Acc1000_Std_Mem40_PeakRatio_Minimum numeric
@attribute Std_Acc1000_Std_Mem40_SCF_4 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_11 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_19 numeric
@attribute Std_Acc1000_Std_Mem40_SCF_20 numeric
@attribute Std_Acc1000_Std_Mem40_SFM_11 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_3 numeric
@attribute Std_Acc1000_Std_Mem40_LSP_4 numeric
@attribute BeatHisto_MidBPM numeric
@attribute BeatHisto_MeanACR numeric
@attribute BeatHisto_MaxHPS numeric
@attribute BeatHisto_Flatness numeric
@attribute mean_Loudness numeric
@attribute std_Loudness numeric
@attribute mean_SharpnessA numeric
@attribute std_SharpnessA numeric
@attribute mean_SharpnessZ numeric
@attribute std_SharpnessZ numeric
@attribute mean_Spectral_Dissonance(HK) numeric
@attribute std_Spectral_Dissonance(HK) numeric
@attribute mean_Spectral_Dissonance(S) numeric
@attribute std_Spectral_Dissonance(S) numeric
@attribute mean_Timbral_Width numeric
@attribute std_Timbral_Width numeric
@attribute mean_Tonal_Dissonance(HK) numeric
@attribute std_Tonal_Dissonance(HK) numeric
@attribute mean_Tonal_Dissonance(S) numeric
@attribute std_Tonal_Dissonance(S) numeric
@attribute mean_Volume numeric
@attribute std_Volume numeric
@attribute mean_Pure_Tonal numeric
@attribute std_Pure_Tonal numeric
@attribute mean_Complex_Tonal numeric
@attribute std_Complex_Tonal numeric
@attribute mean_Multiplicity numeric
@attribute std_Multiplicity numeric
@attribute mean_SpectralCentroid numeric
@attribute std_SpectralCentroid numeric
@attribute pcm_RMSenergy_sma_skewness numeric
@attribute mfcc_sma[3]_linregc2 numeric
@attribute mfcc_sma[4]_kurtosis numeric
@attribute mfcc_sma[7]_min numeric
@attribute mfcc_sma[7]_amean numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_kurtosis numeric
@attribute mfcc_sma[8]_maxPos numeric
@attribute mfcc_sma[9]_linregc2 numeric
@attribute mfcc_sma[9]_linregerrQ numeric
@attribute mfcc_sma[11]_min numeric
@attribute mfcc_sma[11]_maxPos numeric
@attribute mfcc_sma[11]_linregc2 numeric
@attribute mfcc_sma[12]_max numeric
@attribute mfcc_sma[12]_linregerrQ numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_amean numeric
@attribute pcm_zcr_sma_linregc2 numeric
@attribute pcm_zcr_sma_skewness numeric
@attribute voiceProb_sma_linregc2 numeric
@attribute F0_sma_max numeric
@attribute mfcc_sma_de[1]_minPos numeric
@attribute mfcc_sma_de[1]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[6]_skewness numeric
@attribute mfcc_sma_de[8]_linregc2 numeric
@attribute mfcc_sma_de[9]_max numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_skewness numeric
@attribute voiceProb_sma_de_max numeric
@attribute voiceProb_sma_de_linregc2 numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute F0_sma_de_linregerrQ numeric
@attribute F0_sma_de_skewness numeric
@attribute output {angry,notangry}

@data
0.120345,0.085179,0.188275,0.272373,0.132891,1.892888,0.330913,0.349064,0.427706,0.378385,2.55652,0.507407,0.947928,1.548515,1.777078,1.797783,4.023368,0.130452,0.113835,0.091344,0.03527,0.044484,0.054429,0.009885,0.412245,0.239974,0.182331,0.236992,0.440862,0.561523,0.85743,0.097849,0.110352,0.103746,0.071073,0.122691,0.256947,0.07967,0.23176,1.124767,0.14681,0.429533,0.553453,0.680843,0.028162,0.028501,0.045953,116.25,0.583258,1.005836,0.001539,86.90933,5.640005,1.469032,0.565715,0.915363,0.900249,0.130583,84.83884,5.351627,165.0506,0.508593,0.010198,0.015697,0.072288,0.000103,0.01552,9299.894,0.253086,0,0.754328,0.102201,0,0.185441,0.005829,919.9327,141156,2.067532,-2.147584,3.369082,-14.77554,0.403687,1.43346,3.061689,2664,0.327699,20.9153,-13.78821,1001,-0.134411,11.89164,15.17801,0.021779,0.115943,0.132468,2.058872,0.458584,472.742,2242,-0.84912,-0.00062,-0.260273,-0.079487,0.055911,0.00574,5.898071,7.824301,0.061931,0.130908,0.000073,0.001206,723.1779,0.061075,angry
0.138602,0.093675,0.255485,0.089521,0.339637,1.846257,0.479922,0.491009,0.513474,0.43212,2.574185,0.479905,0.95705,1.224211,1.318845,1.463378,3.370355,0.114628,0.105049,0.074538,0.039355,0.037485,0.045681,0.00957,0.284091,0.21139,0.194271,0.234132,0.452747,0.442929,1.030432,0.094051,0.085063,0.082474,0.078761,0.124489,0.258924,0.070813,0.14161,0.54274,0.122069,0.36614,0.42215,0.438214,0.031951,0.042004,0.04857,98.5,0.590628,1.003247,0.001576,93.21576,6.447084,1.580261,0.541972,1.100722,0.895028,0.138467,63.85381,4.988005,84.59238,0.342618,0.009158,0.005943,0.077911,0.000086,0.021526,4702.143,0.205026,0,0.890812,0.093603,0,0.097331,0.003662,1005.481,202348.9,0.715535,4.645008,2.555791,-11.09652,2.504371,2.710205,3.081481,404,-0.993555,22.16035,-20.96391,2841,-1.297462,12.45858,15.16609,0.012704,0.135972,0.145429,1.25195,0.270148,454.6651,2900,0.115937,-0.000929,-0.608482,0.007002,0.149521,-0.00327,4.551595,7.601388,0.042539,0.090884,0.000023,0.000466,276.9648,-0.146428,angry
0.051895,0.040387,0.073685,0.547336,-0.184715,2.117026,0.403796,0.385304,0.304967,0.315583,2.592044,0.533728,0.981803,2.020051,2.048556,2.270679,4.146535,0.130269,0.148717,0.187781,0.025704,0.075058,0.077547,0.010599,0.636213,0.342011,0.330009,0.334755,0.481256,0.620289,1.564137,0.105663,0.153559,0.155885,0.078335,0.121534,0.264317,0.112845,0.208126,1.603654,0.184924,0.322484,0.806423,0.971403,0.031324,0.047881,0.049973,114.25,0.568904,1.002792,0.001571,60.66623,3.730644,1.195745,0.781953,0.613127,0.881456,0.06344,111.9074,6.436817,431.5534,1.364002,0.040277,0.201088,0.156818,0.000251,0.003139,12149.75,2.292118,0,0.943409,0.100279,0,0.053424,0.002484,429.5162,203823.7,2.044052,6.127419,3.348106,-28.70707,-6.543207,-6.915342,3.011749,788,-4.640027,22.4588,-20.31848,2504,-5.963834,10.2962,29.24958,0.013914,0.049407,0.062552,4.785528,0.535859,432.0092,1411,-1.481576,0.000568,-0.569866,-0.061011,0.379696,0.017982,4.202445,7.946324,-0.188914,0.132046,-0.000066,0.000736,542.586,0.075511,angry
0.136016,0.089517,0.235843,0.098317,-0.057829,1.778811,0.547836,0.507269,0.523246,0.437838,2.58663,0.429587,0.91816,1.396585,1.223701,1.382392,3.64247,0.115008,0.10368,0.080604,0.027495,0.048216,0.046628,0.008526,0.198643,0.24993,0.195174,0.221548,0.392991,0.421402,0.554834,0.089639,0.088334,0.071977,0.073463,0.129169,0.260022,0.056765,0.145301,0.943312,0.121383,0.202627,0.421013,0.353288,0.027214,0.037131,0.047954,111,0.578031,1.003465,0.001599,96.58901,6.603782,1.586841,0.625552,1.354471,0.903837,0.112543,43.10716,5.109669,58.80407,0.311233,0.006555,0.00597,0.133833,0.000049,0.009204,1960.792,0.169552,0,0.89747,0.120046,0,0.092079,0.004101,1017.929,152601.4,0.331246,-2.155399,3.097054,-12.85845,-1.69906,-2.0779,2.847695,160,-0.401555,14.17995,-16.23488,1387,-4.710544,10.59375,13.97293,0.042952,0.140821,0.13473,0.491178,0.225088,230.4944,914,-0.864685,-0.000174,0.120017,0.214817,0.181785,-0.0014,4.694376,7.096528,-0.233039,0.085704,0.000069,0.000321,11.21561,0.029816,angry
0.043925,0.029669,0.060346,0.562932,0.102716,1.90435,0.495616,0.494663,0.469004,0.455274,2.590148,0.594462,0.938283,1.466566,1.715241,1.732006,2.720268,0.139932,0.122013,0.136981,0.030248,0.081735,0.066875,0.010988,0.452615,0.263723,0.241342,0.28207,0.490542,0.599178,1.157201,0.130923,0.10638,0.109474,0.077098,0.125488,0.261022,0.110488,0.155695,0.990015,0.191063,0.306643,0.921342,0.714499,0.032943,0.038475,0.055782,97,0.576874,1.004093,0.001493,40.29089,3.320593,1.22475,0.99765,0.350838,0.878581,0.125222,99.0209,5.197584,228.0667,1.212651,0.049137,0.219082,0.190194,0.000387,0.013245,12410.74,1.871163,0,0.89747,0.099387,0,0.092079,0.002526,377.1198,272538,4.240867,1.518172,3.370989,-21.60854,-2.435273,-0.886139,2.702078,1531,0.072333,45.3743,-14.20364,966,-2.553629,14.94362,18.38875,0.005445,0.048622,0.028532,3.899868,0.342216,454.6767,2478,-1.295386,-0.00536,0.200196,-0.100141,0.348317,-0.009401,6.019821,9.631981,-0.116097,0.09264,0.000188,0.00047,152.8742,-0.304406,angry
0.143084,0.093061,0.261566,0.296327,0.026416,1.747399,0.582151,0.543546,0.53573,0.427763,2.552935,0.46523,0.854798,1.048093,1.153379,1.205945,3.215685,0.115526,0.098076,0.063453,0.042313,0.042443,0.048113,0.010162,0.209792,0.121148,0.115412,0.21167,0.352638,0.399908,0.498383,0.086725,0.080346,0.073378,0.077616,0.127342,0.259825,0.060819,0.16823,0.656095,0.102185,0.22101,0.495288,0.881841,0.032403,0.040303,0.051303,121.5,0.582734,1.003634,0.001571,96.4399,6.775477,1.620646,0.622785,1.362916,0.901753,0.100942,18.30343,4.950995,74.92038,0.139251,0.004495,0.007146,0.048851,0.000046,0.018121,404.9727,0.188064,0,0.932091,0.140288,0,0.06334,0.003463,986.2301,127858.2,-0.164496,1.81738,3.310961,-12.35906,2.791783,3.165112,3.102079,2786,0.183212,15.72494,-10.01756,2904,1.472162,10.33175,9.124784,0.034483,0.143303,0.142313,0.403209,0.206145,0,1207,0.123429,-0.001687,-0.105635,-0.06813,0.200721,-0.00837,5.331576,7.417659,-0.073807,0.055627,-0.000116,0.000143,0,0,angry
0.072148,0.042391,0.102434,0.523201,0.271542,1.877165,0.422725,0.441099,0.432724,0.42853,2.557503,0.603848,0.963415,1.65262,2.180976,2.025578,4.056535,0.150427,0.121169,0.126545,0.033963,0.060202,0.073233,0.0105,0.283511,0.245062,0.177786,0.255071,0.364328,0.524823,1.096217,0.092068,0.099575,0.091652,0.073915,0.128913,0.25832,0.095471,0.134193,0.76638,0.142767,0.292226,0.481529,0.864743,0.025093,0.030431,0.04501,136.5,0.53079,1.005177,0.001506,85.47881,5.404008,1.403434,0.77895,1.287874,0.902393,0.07629,46.90044,5.965901,618.7077,1.453765,0.02646,0.062419,0.436816,0.000172,0.009303,4052.705,0.76516,0,0.886818,0.093553,0,0.100439,0.003709,499.5768,134101.5,0.639547,3.308868,3.897189,-19.92343,0.622768,-0.935114,3.966493,1852,-0.910631,25.2354,-16.00213,538,2.813969,15.57771,17.47281,0.005445,0.077388,0.059133,2.058353,0.29079,444.5797,549,-0.276244,-0.002033,-0.64802,-0.097087,0.24747,0.006375,5.889949,7.274843,-0.00119,0.116637,-0.000078,0.000888,456.4332,0.22778,angry
0.136365,0.091135,0.252272,0.398212,-0.014786,1.831112,0.587749,0.58079,0.532871,0.381491,2.567046,0.430631,0.855289,0.936316,1.15962,1.133517,3.467962,0.108735,0.125702,0.083492,0.03451,0.035902,0.044435,0.010863,0.176915,0.11603,0.15105,0.229499,0.375682,0.344635,0.567626,0.096707,0.092129,0.078523,0.080574,0.130308,0.259662,0.06457,0.143343,0.660438,0.133623,0.186286,0.394778,0.420982,0.027986,0.041229,0.052083,116.75,0.588159,1.003819,0.001566,83.37642,6.086128,1.565045,0.584295,0.979573,0.896088,0.153651,47.59404,4.729082,76.63508,0.585242,0.012972,0.00424,0.097758,0.00006,0.020605,2489.949,0.196352,0,0.879494,0.115645,0,0.106055,0.003612,913.0926,238851.4,1.191287,5.536591,2.333061,-11.13703,1.207364,1.630276,3.34144,2712,0.734659,20.59817,-16.47909,1582,-0.658613,10.15202,11.94644,0.026013,0.127662,0.148604,0.662168,0.203517,0,1548,-1.047695,0.001742,-1.20496,-0.19199,0.150889,-0.004107,4.429671,6.098136,-0.135684,0.039732,0.000073,0.000132,0,0,angry
0.101886,0.065689,0.160663,-0.074068,0.205559,1.816851,0.532774,0.507044,0.51748,0.3753,2.553689,0.426337,0.821587,1.255679,1.414654,1.55038,3.333821,0.128714,0.109682,0.106696,0.032535,0.050955,0.068081,0.009475,0.262472,0.186761,0.185307,0.230332,0.413636,0.392846,0.710859,0.097674,0.082506,0.079315,0.071695,0.129407,0.263982,0.094303,0.144284,1.486485,0.11316,0.318978,0.814272,0.740027,0.027094,0.033013,0.044642,85,0.560339,1.003412,0.001581,87.96624,5.607533,1.446173,0.695356,1.271245,0.905663,0.157984,70.11512,5.637152,101.7258,0.76762,0.021148,0.018013,0.148632,0.000105,0.01712,5118.579,0.438697,0,0.829561,0.114024,0,0.141484,0.005232,734.0525,308181.9,1.682147,-1.381418,3.179868,-10.66497,3.827317,4.312218,3.047682,2725,3.71906,13.4942,-14.62839,2023,-1.840052,11.09836,11.4927,0.012704,0.103105,0.091863,2.412939,0.268012,406.9113,481,-0.255373,0.00097,0.069579,0.040797,0.11947,0.004869,5.059054,7.343932,-0.026704,0.118336,0.000109,0.000448,167.0495,0.069034,angry
0.128911,0.082225,0.220155,-0.257463,0.129294,1.79326,0.480681,0.506066,0.412466,0.433391,2.610922,0.445445,0.894917,1.260197,1.245861,1.593482,2.820536,0.119553,0.100499,0.080025,0.042155,0.038906,0.056171,0.009786,0.20741,0.193297,0.121515,0.215447,0.331995,0.441878,0.846429,0.090112,0.087759,0.074963,0.076943,0.128038,0.262851,0.05687,0.099052,0.209539,0.10334,0.206357,0.49101,0.541855,0.026524,0.037197,0.048144,104,0.590859,1.002654,0.001616,86.4544,6.132177,1.56572,0.616974,1.190414,0.905461,0.112829,33.6596,4.974472,88.0073,0.410088,0.007971,0.004947,0.156817,0.000066,0.016916,1990.488,0.146565,0,0.898802,0.11847,0,0.091018,0.004443,851.9993,212336.5,2.257607,-1.097864,3.166492,-8.521085,2.8088,2.699464,3.186867,392,4.575149,14.51486,-17.00431,1846,-5.812109,7.541239,10.65315,0.026618,0.129245,0.136114,1.679021,0.227256,277.5407,2865,-0.312547,0.00011,0.228386,0.155125,0.012346,-0.004003,4.249669,7.666461,-0.169793,0.098325,0.000101,0.000217,29.21391,-0.007256,angry
0.128277,0.089051,0.218678,0.052056,-0.025324,1.832534,0.524806,0.520676,0.516129,0.345177,2.560264,0.460678,1.077541,1.145733,1.331782,1.368881,3.208298,0.11897,0.100374,0.093157,0.029859,0.036454,0.04902,0.00986,0.212581,0.230177,0.330134,0.221545,0.356623,0.811686,0.541157,0.09456,0.080539,0.081627,0.075225,0.123127,0.265905,0.123939,0.133357,1.246879,0.106067,0.211403,0.405313,0.557114,0.025067,0.032479,0.046411,125.25,0.60379,1.003241,0.001579,93.86888,6.116222,1.513105,0.630471,1.220576,0.901991,0.135504,47.04994,5.314126,159.9492,0.261062,0.003793,0.008641,0.161897,0.000077,0.015199,3076.536,0.337195,0,0.942077,0.110317,0,0.054604,0.003029,941.6269,122733,-0.279777,-0.532768,3.074482,-10.80413,3.11453,2.809644,3.143367,2872,0.625478,14.81066,-18.51412,2937,-2.944367,13.04524,24.75285,0.009679,0.125333,0.135579,0.00707,0.224058,216.0784,2933,-0.327803,-0.000955,-0.032136,0.160177,0.085204,0.001172,4.928955,9.206209,-0.124908,0.064735,0.000055,0.000238,5.781546,0,angry
0.129489,0.094857,0.21838,0.351713,0.233978,1.908149,0.425599,0.405304,0.423579,0.362598,2.612423,0.544377,0.982556,1.678635,2.117973,2.239975,3.245502,0.135026,0.112264,0.085367,0.043299,0.040155,0.049259,0.009549,0.598915,0.312757,0.3652,0.273256,1.100527,0.518945,0.839923,0.096734,0.115439,0.132693,0.075511,0.123264,0.260225,0.101455,0.223992,3.583971,0.132481,0.4779,0.5948,0.550487,0.034866,0.040338,0.049438,122,0.596516,1.004378,0.001468,81.13039,5.838467,1.539977,0.535577,1.058725,0.888663,0.100332,53.48871,4.774079,129.9595,0.167844,0.008219,0.015492,0.253915,0.000151,0.013851,4547.586,0.603716,0,0.98269,0.144211,0,0.017022,0.00252,1056.436,343605,0.946486,1.8419,2.604686,-14.38215,1.770152,3.737188,3.107625,1044,-2.607242,24.15721,-20.08607,2718,-7.483367,8.955238,20.3616,0.039927,0.13818,0.099416,0.645676,0.352498,479.1305,406,0.736764,-0.001115,0.401346,-0.596382,-0.100284,0.004494,5.486608,7.000616,-0.103186,0.115093,-0.000124,0.000904,582.7802,0.045909,angry
0.121552,0.07884,0.215193,0.560383,0.283007,1.758798,0.496201,0.480066,0.501346,0.370493,2.526332,0.426516,1.101633,1.446558,1.533727,1.57518,2.746295,0.125372,0.143788,0.091461,0.04304,0.032855,0.041864,0.010138,0.212717,0.144941,0.174691,0.22121,0.317164,0.540042,0.820802,0.086472,0.08186,0.074413,0.077747,0.114417,0.251824,0.069114,0.104626,0.244657,0.08461,0.212641,0.430097,0.541836,0.028498,0.041286,0.048218,135.5,0.587003,1.003031,0.001591,90.7096,6.323073,1.559772,0.550094,1.303576,0.887347,0.132768,57.35276,4.955803,76.72094,0.41713,0.006998,0.004605,0.075766,0.000064,0.014504,2509.446,0.08316,0,0.854194,0.136056,0,0.124629,0.004378,840.4328,137643.9,0.106621,10.6637,2.672245,-7.507738,1.398412,0.83275,2.953901,6,1.87182,10.11894,-14.44426,915,-3.803255,7.45261,9.086075,0.026618,0.121581,0.125595,-0.00619,0.293763,422.2759,331,-0.761236,0.002608,-0.551268,0.038298,0.137109,-0.001725,3.549484,7.410906,-0.001171,0.083412,0.00012,0.000464,223.0658,-0.085067,angry
0.045679,0.035419,0.065151,0.414602,-0.095813,1.958692,0.399032,0.382275,0.373288,0.374232,2.589197,0.723479,0.976328,1.54974,1.816549,2.795489,2.95885,0.167759,0.155987,0.139479,0.02156,0.109111,0.103549,0.011077,0.41353,0.297382,0.306474,0.303456,0.839503,0.565057,0.941463,0.121672,0.167273,0.090524,0.080119,0.122825,0.267055,0.155514,0.104965,0.491347,0.168974,0.418176,0.581953,0.765722,0.02557,0.036659,0.048672,100,0.602131,1.002907,0.001586,64.00801,3.857808,1.195728,0.773166,0.617784,0.875613,0.059991,60.68501,7.059565,207.0379,1.624097,0.056406,0.086469,0.089021,0.000251,0.003281,3318.913,2.144403,0,0.936751,0.114719,0,0.059288,0.002312,440.3622,237871,3.373144,-0.247558,3.251044,-33.26126,-7.337563,-7.876033,3.119118,2694,2.275962,49.48787,-22.10494,2485,-0.489059,13.39582,32.74609,0.009074,0.048771,0.036431,3.736457,0.432421,468.9362,2638,-0.686822,0.005012,0.260907,0.110428,-0.007976,0.006443,5.788929,8.780931,0.176035,0.098209,0.00028,0.000647,478.0077,0.017882,angry
0.074897,0.045047,0.086328,0.334696,0.338797,1.854055,0.504621,0.524744,0.48674,0.326474,2.564846,0.474592,1.040417,1.368865,1.395172,1.682316,3.18488,0.12464,0.104699,0.104435,0.029587,0.052159,0.062356,0.010769,0.202105,0.170764,0.144466,0.234112,0.364887,0.45534,0.87919,0.09436,0.112996,0.086615,0.071885,0.127964,0.256729,0.065928,0.167884,1.125899,0.14002,0.216845,0.414369,0.613409,0.027739,0.030895,0.047939,89.25,0.576647,1.003833,0.001564,76.03898,5.032376,1.390689,0.752879,1.134524,0.904691,0.132438,60.55991,5.68915,154.2065,0.592763,0.01925,0.036629,0.172474,0.000148,0.013615,4043.026,0.65941,0,0.973369,0.127207,0,0.025939,0.003077,483.1463,220165.1,2.317647,-2.057058,4.544754,-11.13569,1.542922,1.768345,2.974084,2795,0.553937,15.91643,-12.75746,784,4.093614,11.86517,9.898847,0.008469,0.074938,0.071137,4.035182,0.299346,360.5476,1371,0.344015,-0.000208,-0.227583,-0.227247,-0.194966,0.00425,4.673725,6.433689,0.015602,0.077372,-0.000127,0.000365,79.90827,0.277055,angry
0.124293,0.074861,0.227007,0.417978,0.42794,1.879303,0.533568,0.528227,0.393689,0.373727,2.561197,0.375733,0.762555,1.544339,1.639051,1.963513,3.156495,0.128077,0.108478,0.078186,0.025771,0.028173,0.032875,0.009055,0.131416,0.151591,0.178014,0.281203,0.376473,0.393101,0.923676,0.114433,0.095742,0.076953,0.079707,0.119843,0.258792,0.051387,0.086898,0.161274,0.125091,0.335332,0.85733,0.50366,0.027891,0.042468,0.052749,90,0.573257,1.003191,0.001575,82.90447,6.072786,1.55664,0.576115,1.094434,0.889349,0.171074,110.0898,4.819419,176.4191,0.522216,0.006238,0.025666,0.155867,0.000065,0.014298,5575.73,0.131689,0,0.931425,0.12151,0,0.063915,0.003354,724.0861,99688.16,-0.482819,7.861211,3.144504,-12.5563,0.242706,2.836617,3.029588,124,1.222031,9.053351,-11.12956,2691,-2.353899,8.092839,11.4934,0.011494,0.111968,0.137179,-0.164612,0.370787,313.7934,2873,-0.582978,0.001684,-0.44092,0.150569,-0.01707,-0.006756,2.977568,5.85465,0.028298,0.073688,0.000208,0.00047,104.5717,-0.046608,angry
0.085901,0.06533,0.140545,1.077341,-0.15078,1.991994,0.445305,0.441617,0.374931,0.295599,2.516553,0.483036,0.89298,1.572111,1.732258,1.841896,4.66672,0.130704,0.120311,0.191894,0.034222,0.043184,0.051289,0.011441,0.218581,0.156198,0.173683,0.285444,0.426551,0.423429,0.780026,0.11366,0.08539,0.077618,0.063186,0.114569,0.249635,0.09446,0.299319,4.026251,0.138181,0.288546,0.820458,0.664289,0.023051,0.033988,0.04092,123,0.562706,1.004192,0.001553,79.48158,4.879676,1.35555,0.574712,0.867455,0.895275,0.16015,139.2363,5.589473,290.9964,1.093149,0.018165,0.011374,0.157101,0.000128,0.012988,20283.59,0.447397,0,0.978029,0.145207,0,0.021502,0.001738,679.1042,112594.6,1.675368,2.523692,3.703584,-27.4096,-7.275047,-7.705229,3.516424,44,-3.619246,17.03765,-12.72295,1476,-0.587077,10.83223,11.64491,0.025408,0.079607,0.097075,1.131173,0.423267,371.2897,2129,-1.053985,0.001728,-0.120569,0.211199,0.005179,0.003076,3.19907,6.506642,-0.154642,0.136584,0.000078,0.000912,338.3188,0.110486,angry
0.077488,0.055152,0.117582,0.226704,0.074227,1.924881,0.339025,0.325802,0.341626,0.40193,2.592649,0.587229,1.2712,2.248929,2.319193,2.696176,3.430398,0.178517,0.151426,0.138748,0.038651,0.076014,0.093823,0.010792,0.375331,0.31316,0.288361,0.277112,0.567872,0.786727,1.478175,0.126086,0.106035,0.089779,0.067701,0.121158,0.262296,0.165806,0.281187,6.668401,0.168196,0.251291,1.324925,0.771604,0.028901,0.031693,0.040799,83.5,0.646327,1.004842,0.001421,74.74166,4.821299,1.378963,0.563062,0.717648,0.885025,0.061277,49.23537,5.56736,478.7314,1.484767,0.035899,0.060556,0.235946,0.000298,0.006654,4824.217,0.872437,0,0.739015,0.06045,0,0.193001,0.002768,651.545,234685.5,0.753287,1.583633,3.565205,-16.466,0.413093,2.791044,2.787316,1353,-1.598457,27.34918,-18.60053,879,-0.094371,24.79404,33.1526,0.00484,0.078642,0.072781,2.409916,0.499444,474.0333,356,-1.023204,-0.000828,-0.171265,-0.173706,-0.138328,-0.008253,5.443211,9.81424,0.005927,0.184291,-0.000441,0.002537,1372.842,0.052349,angry
